visit_id	wifi_id	date	indices
v69	60	17220	363049
v134	101	17223	385404;385424;385550;385633;385649;385650
v248	180	17321	1053809;1053890
v325	233	17334	1128954;1129043;1129071
v334	245	17375	1418481;1418537;1418650;1418660;1418662;1418664;1418667;1418668;1418669;1418675;1418676;1418678;1418679;1418680
v540	400	17178	77761;77772;77803;77859;77867
v602	446	17239	498508;498518;498674;498676
v645	474	17197	197669;197687;197693;197694;197699;197700;197702;197704;197705;197706;197713;197718;197719;197728;197733;197972;197990;198021;198032;198051;198052;198072;198079;198094;198120;198244;198255;198266;198267
v675	501	17353	1267524
v676	501	17356	1292364
v707	518	17230	438067;438077
v708	518	17322	1061091;1061094
v803	596	17328	1090791;1090794
v804	596	17356	1286893;1286895
v805	596	17384	1478256;1478258;1478262;1478263
v806	596	17390	1510480;1510508;1510509;1510566;1510583;1510589;1510595;1510596;1510603;1510607;1510612;1510619;1510627
v923	689	17251	581239;581242
v924	689	17264	677801
v937	704	17245	542565;542566;542572;542573
v938	704	17332	1108075;1108085;1108349;1108355
v939	704	17335	1131330
v976	725	17232	448474
v977	725	17234	460950
v988	734	17230	437509;437564;437594;437613;437621;437626;437628;437646;437654;437675;437694;437704;437736;437750
v989	734	17268	701833;701870;701923;701925;701963;701984;701988
v990	734	17282	784193;784199;784216;784293;784381;784397;784458
v991	734	17305	946114
v1010	753	17209	286359;286364;286368;286372;286380;286393;286399;286403;286423;286424;286426;286432;286435;286465;286489;286567
v1119	833	17406	1605618;1605707;1605709
v1164	868	17364	1345391;1345397;1345399;1345401;1345403;1345407;1345408
v1219	911	17374	1410816
v1319	995	17341	1174177;1174194;1174212;1174386;1176777
v1320	995	17387	1493295;1493297;1493299
v1321	996	17230	442028
v1322	996	17327	1087073
v1530	1153	17196	194768;194774;194793;194837
v1605	1220	17213	311620
v1606	1220	17230	435977
v1631	1241	17195	183365;183380;183383;183388
v1633	1243	17234	460090
v1634	1243	17360	1314003
v1635	1244	17278	763615
v1672	1275	17290	847911;847930
v1807	1362	17167	620
v1808	1362	17170	21308
v1809	1362	17171	28110
v1810	1362	17173	47668;47674;47698;47712;47718;47724;47777
