visit_id	revisit_interval	revisit_intention
v9		0
v36	48.05	1
v44	246.07	1
v56	15.25	1
v70	215.98	1
v78	303.09	1
v80		0
v85		0
v86		0
v93		0
v102		0
v118	158.8	1
v123	61.87	1
v135		0
v143		0
v145		0
v146	154.1	1
v155		0
v158		0
v171	29.82	1
v186	224.0	1
v188		0
v200	47.77	1
v212		0
v220	38.05	1
v234		0
v236		0
v238		0
v249	106.9	1
v278		0
v288		0
v298		0
v322	266.93	1
v347		0
v348	204.96	1
v356		0
v373		0
v374	70.11	1
v378	334.11	1
v384		0
v408		0
v412	183.76	1
v413		0
v414		0
v480	12.89	1
v482	67.79	1
v500		0
v508		0
v512		0
v515		0
v518		0
v520		0
v535		0
v550	292.92	1
v553		0
v558		0
v570		0
v608		0
v613		0
v623		0
v625		0
v627	196.03	1
v654		0
v659		0
v661		0
v669		0
v672		0
v687		0
v690	125.98	1
v710		0
v717		0
v721		0
v731	43.01	1
v735		0
v745		0
v748		0
v770	267.03	1
v771	62.09	1
v777		0
v781	145.15	1
v784		0
v788		0
v797		0
v831		0
v838		0
v848		0
v850		0
v866		0
v869	302.17	1
v875		0
v881	82.12	1
v886	63.63	1
v887	153.87	1
v894		0
v913		0
v930	304.04	1
v947	123.0	1
v957		0
v958		0
v968		0
v974		0
v985	334.12	1
v999		0
v1035	56.86	1
v1042		0
v1050		0
v1057		0
v1063		0
v1071		0
v1087		0
v1121		0
v1128		0
v1174		0
v1189		0
v1192		0
v1195		0
v1198		0
v1232	310.01	1
v1268		0
v1291		0
v1292		0
v1305	230.13	1
v1331		0
v1335	65.86	1
v1343		0
v1345		0
v1354		0
v1362		0
v1369	194.33	1
v1380		0
v1388		0
v1424		0
v1427		0
v1435		0
v1437		0
v1440		0
v1462		0
v1484		0
v1487		0
v1503		0
v1504		0
v1508	185.78	1
v1509		0
v1521		0
v1523		0
v1540		0
v1553	67.04	1
v1558	71.81	1
v1582		0
v1590		0
v1597		0
v1603	303.87	1
v1624		0
v1630	12.07	1
v1633		0
v1642	106.76	1
v1673		0
v1696		0
v1706	35.94	1
v1710		0
v1721		0
v1730		0
v1731		0
v1741		0
v1746		0
v1749		0
v1753	50.87	1
v1757		0
v1759	300.15	1
v1770		0
v1779		0
v1784		0
v1826		0
v1828	111.04	1
v1830	88.93	1
v1839		0
v1848		0
v1851		0
v1857	120.96	1
v1867		0
v1874		0
v1875		0
v1876		0
v1880		0
v1900		0
v1905		0
v1920		0
v1942		0
v1947		0
v1957	16.99	1
v1960	245.04	1
v1972		0
v1980		0
v2034		0
v2043	268.34	1
v2046		0
v2049		0
v2052	213.12	1
v2055	17.01	1
v2068		0
v2069	42.93	1
v2079		0
v2085		0
v2107	188.92	1
v2112		0
v2138		0
v2144	242.27	1
v2152		0
v2154	346.07	1
v2165		0
v2166		0
v2208	207.95	1
v2211	140.58	1
v2226		0
v2234		0
v2275		0
v2279	30.81	1
v2281	173.84	1
v2300		0
v2336		0
v2339	133.36	1
v2349		0
v2360	20.96	1
v2374		0
v2411	17.06	1
v2423		0
v2447		0
v2485		0
v2516		0
v2537	72.94	1
v2559		0
v2560		0
v2565	27.78	1
v2573		0
v2592		0
v2599		0
v2611		0
v2616		0
v2618		0
v2628		0
v2633	15.92	1
v2637		0
v2645	211.13	1
v2673	222.93	1
v2682		0
v2694		0
v2696		0
v2727		0
v2734	169.82	1
v2737		0
v2749		0
v2752	224.08	1
v2788		0
v2790		0
v2792		0
v2799		0
v2806		0
v2810		0
v2827	17.23	1
v2834	44.3	1
v2835		0
v2836		0
v2872		0
v2873		0
v2889	280.2	1
v2909		0
v2916		0
v2930		0
v2937		0
v2943		0
v2974		0
v2978		0
v2986		0
v2993		0
v3013		0
v3021		0
v3027	265.04	1
v3030		0
v3044		0
v3046		0
v3077		0
v3086		0
v3087		0
v3096	49.14	1
v3099		0
v3109	241.86	1
v3111		0
v3112		0
v3116		0
v3128	87.97	1
v3138		0
v3148		0
v3188		0
v3195		0
v3196	253.89	1
v3203	201.95	1
v3206		0
v3218		0
v3224		0
v3246		0
v3247	116.1	1
v3255	82.18	1
v3260		0
v3273	129.1	1
v3278		0
v3285		0
