index	wifi_id	ts	area	dwell_time
2	14576	1483203999	out	10
38	15028	1483237197	out	79
39	17725	1483237199	out	80
43	44870	1483237615	out	12
54	15028	1483238467	out	2888
55	17725	1483238486	out	2830
76	253	1483239354	out	62
79	15028	1483239491	1f	518
80	15028	1483239491	in	1815
85	45153	1483239612	out	1407
87	17725	1483239621	in	1670
88	17725	1483239621	1f	291
89	17725	1483239625	1f-d	58
90	17725	1483239628	1f-c	96
91	15028	1483239630	1f-d	331
92	15028	1483239632	b1	1580
93	15028	1483239634	1f-c	320
107	17725	1483239731	1f-e	181
114	15028	1483239773	2f	423
115	15028	1483239782	1f-e	176
117	17725	1483239811	2f	364
118	45153	1483239828	in	1139
119	45153	1483239828	1f	162
120	45153	1483239831	1f-d	117
121	45153	1483239832	1f-c	95
148	45153	1483239958	1f-e	32
155	45153	1483240028	2f	881
156	17725	1483240031	2f-e	99
158	15028	1483240036	2f-e	159
159	17725	1483240045	2f-c	127
160	17725	1483240046	2f-d	121
161	15028	1483240050	2f-b	120
162	15028	1483240050	2f-c	124
163	15028	1483240054	2f-d	117
170	45153	1483240110	b1	370
173	45153	1483240149	b1_only	312
174	45153	1483240149	cafe	327
176	45153	1483240169	b1-a	290
182	15028	1483240184	2f-a	2
197	17725	1483240242	b1	760
198	15028	1483240244	b1_only	808
199	15028	1483240245	cafe	966
201	15028	1483240250	b1-a	727
202	17725	1483240264	b1_only	654
203	17725	1483240264	b1-b	654
207	15028	1483240294	b1-b	593
210	45153	1483240338	b1-b	57
220	15028	1483240393	b1-c	386
222	45153	1483240412	b1-c	22
240	38916	1483240490	out	1561
256	45153	1483240589	2f-e	232
258	28606	1483240593	out	2345
302	21479	1483240810	out	139
303	21479	1483240828	1f	100
304	21479	1483240828	1f-e	92
305	21479	1483240828	in	100
306	17725	1483240872	b1-a	44
315	21479	1483240890	1f-d	39
333	38916	1483240931	1f	1016
334	38916	1483240931	in	1076
336	38916	1483240933	1f-d	945
337	28606	1483240939	in	124
338	28606	1483240939	1f-c	123
339	28606	1483240939	1f	124
340	28606	1483240941	1f-d	122
341	38916	1483240942	1f-e	582
344	45153	1483240960	1f	7
345	28606	1483240963	1f-e	47
350	17725	1483240989	cafe	4
362	17725	1483241036	1f	255
363	15028	1483241038	1f	269
365	15028	1483241044	1f-c	257
367	17725	1483241047	1f-e	242
368	15028	1483241052	1f-d	251
372	15028	1483241062	1f-e	225
386	26157	1483241129	out	81
404	14739	1483241186	out	35
410	17725	1483241222	1f-d	69
509	38916	1483241526	1f-c	322
603	18655	1483242006	out	40
712	45153	1483242360	out	9
758	39418	1483242530	out	2851
768	39418	1483242567	in	2653
769	39418	1483242567	1f	254
803	39418	1483242754	1f-e	16
812	13788	1483242802	out	286
834	39418	1483242909	2f	1241
836	33638	1483242912	out	1568
850	33638	1483242958	in	1392
851	33638	1483242958	1f-c	1392
852	33638	1483242958	1f	1392
854	33638	1483242959	1f-d	393
862	33638	1483242973	1f-e	1370
863	39418	1483242974	2f-e	846
958	46409	1483243293	out	1314
1021	39418	1483243559	2f-d	389
1041	18655	1483243606	out	86
1056	46684	1483243686	out	967
1109	33638	1483243866	2f	71
1110	33638	1483243867	2f-e	70
1113	33638	1483243879	2f-c	28
1136	15940	1483243952	out	1741
1142	11231	1483243977	out	3157
1145	12580	1483243984	out	1114
1148	12580	1483243988	1f	157
1149	12580	1483243988	in	1010
1150	12580	1483243988	1f-d	70
1152	12580	1483243994	1f-c	29
1169	46684	1483244025	in	562
1170	46684	1483244025	b1	334
1200	15940	1483244079	in	1421
1203	46684	1483244104	b1_only	105
1214	12580	1483244129	1f-e	10
1223	15940	1483244175	b1	348
1226	15940	1483244188	b1_only	157
1234	15940	1483244216	b1-b	130
1272	12580	1483244298	2f	74
1273	12580	1483244298	2f-a	3
1283	39418	1483244320	b1	326
1294	33638	1483244348	1f-d	2
1296	39418	1483244351	b1_only	295
1297	39418	1483244351	b1-b	288
1324	39418	1483244431	b1-c	13
1338	12580	1483244487	b1	485
1342	11231	1483244489	in	2628
1343	11231	1483244489	1f	597
1344	12580	1483244490	cafe	8
1346	12580	1483244494	b1_only	478
1355	11231	1483244501	1f-e	557
1371	46684	1483244529	1f	52
1378	46684	1483244549	1f-e	20
1383	11231	1483244564	b1	2477
1391	15940	1483244594	2f	11
1415	15940	1483244721	1f	779
1423	15940	1483244754	1f-c	75
1426	15940	1483244769	1f-d	348
1464	12580	1483244911	b1-c	60
1511	11231	1483245082	1f-c	3
1523	11231	1483245118	cafe	1923
1532	11231	1483245151	b1_only	1890
1533	11231	1483245151	b1-a	1889
1534	15940	1483245162	1f-e	338
1535	39418	1483245168	1f	52
1550	11231	1483245218	b1-c	486
1605	49029	1483245486	out	7
1652	40493	1483245656	out	1766
1681	30973	1483245794	out	109
1683	45153	1483245802	out	28
1711	11231	1483245939	b1-b	640
