visit_id	revisit_interval	revisit_intention
v2		0
v43	70.88	1
v44	7.97	1
v45		0
v56		0
v59		0
v72		0
v108	50.21	1
v109		0
v133	18.08	1
v134		0
v140		0
v156		0
v175		0
v179		0
v197		0
v212		0
v218		0
v219	8.9	1
v220	19.05	1
v221	21.86	1
v222	34.12	1
v223		0
v234		0
v241		0
v245		0
v254	32.86	1
v255		0
v257		0
v282		0
v313		0
v318		0
v321		0
v329		0
v330	35.0	1
v331	27.04	1
v332	19.9	1
v333		0
v342		0
v354	98.08	1
v355		0
v372		0
v382		0
v399	35.03	1
v400		0
v433		0
v444		0
v448	11.98	1
v449	36.0	1
v450	20.99	1
v451	6.0	1
v452	8.0	1
v453	1.81	1
v454	5.18	1
v455		0
v457		0
v489		0
v505		0
v530	41.87	1
v531	27.85	1
v532	9.24	1
v533	3.98	1
v534	42.04	1
v535		0
v537		0
v540		0
v543	78.14	1
v544		0
v553	36.99	1
v554		0
v557		0
v561		0
v562		0
v572	8.93	1
v573	27.1	1
v574		0
v582		0
v591	56.97	1
v592	5.12	1
v593	41.0	1
v594	7.86	1
v595	15.0	1
v596		0
v598	0.79	1
v599		0
v602	2.16	1
v603		0
v605	47.83	1
v606		0
v638	87.67	1
v639		0
v654		0
v668		0
v673		0
v683		0
v689		0
v711	14.04	1
v712		0
v737		0
v748		0
v754		0
v755		0
v771		0
v783	9.01	1
v784		0
v810		0
v846	69.07	1
v847		0
v862		0
v866		0
v878	16.9	1
v879		0
v934	33.98	1
v935		0
v943		0
v952	19.78	1
v953		0
v954		0
v981	47.23	1
v982		0
v1019		0
v1038	72.02	1
v1039		0
v1045	68.23	1
v1046	9.96	1
v1047	5.88	1
v1048	7.02	1
v1049	5.95	1
v1050	8.04	1
v1051	15.94	1
v1052	2.92	1
v1053	3.02	1
v1054		0
v1059	56.78	1
v1060	10.27	1
v1061	45.88	1
v1062		0
v1063		0
v1067		0
v1079		0
v1080	24.01	1
v1081	28.98	1
v1082	33.01	1
v1083	66.01	1
v1084	16.99	1
v1085		0
v1126		0
v1132		0
v1171		0
v1187		0
v1188		0
v1202		0
v1224		0
v1225		0
v1232		0
v1236	2.08	1
v1237		0
v1238		0
v1239		0
v1245	19.97	1
v1246		0
v1259	92.17	1
v1260	13.8	1
v1261		0
v1263	2.87	1
v1264	34.02	1
v1265		0
v1299		0
v1318	5.3	1
v1319	5.68	1
v1320	1.22	1
v1321	29.89	1
v1322	24.01	1
v1323	21.09	1
v1324	2.92	1
v1325	0.89	1
v1326	0.92	1
v1327	23.27	1
v1328	4.98	1
v1329		0
v1385		0
v1386		0
v1407		0
v1409		0
v1416		0
v1423	54.88	1
v1424		0
v1429		0
v1434	48.08	1
v1435		0
v1439		0
v1453		0
v1459	3.94	1
v1460		0
v1461		0
v1467		0
v1479		0
v1481		0
v1515	41.3	1
v1516		0
v1545		0
v1557	4.75	1
v1558		0
v1570	6.91	1
v1571		0
v1582	11.99	1
v1583		0
v1627		0
v1629		0
v1631		0
v1647	35.02	1
v1648	20.09	1
v1649		0
v1671		0
v1676	33.1	1
