visit_id	wifi_id	date	indices
v105	245	17251	485395
v107	249	17207	197432;197441;197459;197460;197465;197469;197470;197473;197477;197480;197495;197498;197503;197512;197514;197515;197518;197520;197521
v157	390	17210	220741;220749;220757;220772;220776;220780;220783;220809;220815;220816;220830;220949;220950;220958;220966;220967
v188	465	17226	329241;329253;329255;329259;329262;329266;329268;329275;329276;329277;329295;329296;329308;329311;329315;329321;329322;329328;329337;329343
v189	466	17249	468171;468183;468184;468185;468189;468192;468200;468202;468205;468206;468207;468208;468267;468278;468291;468294;468296;468297;468300;468301;468305;468307;468308;468312;468313;468323;468324;468330;468333;468335;468338;468339;468343;468345;468347;468350;468359;468364;468366;468367;468375;468394;468445;468561;468592;468612;468614
v360	865	17220	283741;283776;283802;283840;283856;283880;283900;283959;283987;284026;284045;284066;284102;284143;284173;284193;284201;284219;284225;284227
v493	1204	17197	126155;126178;126217;126224;126266;126269;126307;126313;126325
v651	1522	17210	222143;222259
v727	1697	17257	522307;522320
v767	1797	17214	248553;248557;248575;248580
v786	1827	17208	206855;206870;206897;206914;206974;207062;207070;207078;207109;207180;207245;207275;207454;207493
v890	2065	17186	45172;45207
v935	2157	17285	702753;702809
v958	2210	17191	83816
v977	2270	17215	254218;254252;254335;254356;254383;254434;254467;254488;254497;254512
v979	2272	17203	168459;168462;168463;168464;168467;168579;168583;168586;168588;168589
v980	2272	17207	196776;196781;196787;196793;196801;196802;196816;196849;196870
v985	2284	17278	657543;657544;657548;657553;657586;657603;657606
v1005	2339	17286	711769;711774;711778;711783;711785;711805;711807;711818;711835;711841;711844;711851;711852;711859;711861;711863;711869;711877;711884
v1006	2339	17293	767271;767282;767284;767300;767321
v1086	2524	17192	93714;93733;93734;93753;93789;93803;93807;93826;93848;93860;93931;93951
v1095	2544	17247	456653;456674;456712;456813;456827
v1101	2555	17261	551852;551859;551939;551941;551944;551945;551950;551963;551969;551984;551985;551992;552043;552071;552074;552102;552111
v1208	2784	17180	4510;4513;4515;4516;4518;4524
v1516	3494	17189	65402;65424
v1561	3591	17183	21828;21830;21832;21839;21847;21857;21860;21871;21920;21936;21942
v1562	3591	17185	35633;35647;35650;35655;35656;35661;35717;35718;35722;35723;35726;35739
v1563	3591	17213	239493;239506;239524;239532;239540;239556;239567;239611;239612;239616;239622;239641
v1564	3591	17278	656351;656357;656358;656382;656384;656385;656388;656403;656468;656473;656481;656574;656576
v1576	3622	17278	655331;655354
v1600	3691	17208	208834;208839;208842;208852;208873;208875;208877;208880
v1857	4252	17221	289705;289709;289719;289729;289730;289740;289771
v1885	4322	17212	233627;233679
v2072	4738	17278	659539;659547;659649;659655;659663;659738;659739;659740;659833;660123;660130;660171;660174
v2077	4753	17286	711845;711856;711860;711879;711905;711922;711927
v2137	4900	17221	295389;295391;295398;295404;295407;295408;295410;295411;295417;295420;295438;295452;295454;295455;295456;295465
v2138	4900	17241	415824;415827;415828;415836;415839;415845;415846;415850;415851
v2139	4900	17242	421868;421873;421874;421876;421877
v2140	4900	17245	444084;444090;444094;444095
v2141	4900	17246	449409;449418;449419;449423;449454;449458;449483;449487;449493;449494;449495;449498;449519
v2142	4900	17249	467967;467974;467981;467993;468009;468014;468015;468018;468019
v2143	4900	17274	633747;633753;633774;633778;633782;633820
v2163	4934	17284	692974;693000;693027;693029
v2277	5153	17257	524129;524153;524221;524232;524292;524613;524680;524702;524719;524729;524765;524791;524853;524892;524930;524934
v2278	5153	17288	724742
v2413	5433	17285	709303;709312;709314;709321;709343;709347;709348;709354;709355;709356;709370;709379;709381;709394;709399;709403;709415;709417;709432;709441;709444
v2416	5441	17223	306704;306714;306721;306722;306740;306748;306749;306767;306775;306776;306780;306785;306789;306794;306806;306808;306809;306891;306893;306898;306901;306902;306903;306904;306907;306912;306944;306945;306956;306959;306961
v2424	5460	17214	246504;246509
v2435	5480	17278	654341;654348;654351
v2759	6124	17219	279601;279660;279721;279752;279813;279844;279864;279882
v2874	6342	17249	473705;473709;473712;473718
v2941	6477	17282	680180;680233;680263
v3030	6665	17244	440180;440187
v3042	6694	17296	785866;785884;785887
v3086	6813	17201	154594;154601;154605;154625;154634;154648;154657;154659;154666;154698;154734
v3098	6849	17256	513854;513953
v3105	6856	17250	478377;478420;478437;478441;478460;478481
v3122	6885	17199	142884;142890;142915;142938;142949;143159;143206;143597;143735;143758;143778;143799;143812;143919;143922;144150;144173;144214;144239;144429;144433;144469;144470;144491;144506;144601;144604;144607;144615;144616
v3127	6896	17268	597040;597045;597046;597052;597054;597055;597070;597076;597077;597079;597080;597081;597085;597087;597088;597090;597092;597099;597102;597103;597104;597106;597107;597108
v3248	7160	17214	248217;248220;248223;248227;248244;248253;248255;248256;248265;248278;248284;248287;248289;248293;248304;248318;248322;248330;248350;248357;248361;248365;248367;248370;248372;248384;248401
v3249	7160	17219	281529;281533;281535;281555
v3250	7160	17221	294082
v3311	7292	17250	475698;475703;475709;475715;475723;475725;475735;475742;475745;475750;475773;475803
v3425	7523	17265	578693;578718;578733;578736;578746;578753;578790;578794;578796;578797;578799;578811;578818;578829;578833;578869;578871
v3451	7590	17253	497277;497295;497297;497315;497346
v3543	7754	17181	10262;10265;10268;10274;10335;10396;10493;10498;10503;10508
v3594	7857	17269	603758
v3614	7924	17185	40966;40974;40975;41001;41013;41022;41061
v3730	8236	17216	262209;262238;262323;262350;262473;262604;262645
v3917	8625	17224	311653;311675;311706
v3918	8625	17243	436788;436799;436808;436809;436827
v3933	8668	17195	107074;107077;107102;107122;107271;107275;107311
v3976	8749	17201	157979;157980;158439;158460;158474;158505;158534;158548;158553;158568;158584;158645;158701;158718;158729;158745;158835
v4004	8808	17285	707739;707753;707761;707805;707819;707825;707901;707930;707937;707953;707964;708018;708041
v4016	8834	17297	793908;793956;793958
v4044	8897	17247	460458
v4108	9014	17201	155101;155120
v4163	9151	17247	456900;456902
v4193	9213	17247	458858;458888;458897;458908
v4266	9335	17251	484980;484984;485047
v4343	9525	17275	635539;635546;635547
v4553	9974	17282	682566;682586;682597
v4593	10063	17205	187564;187570;187580;187619;187629;187630;187632;187644;187688;187697;187713;187723;187763;187768
v4615	10111	17246	454041;454064;454076;454094;454206;454211
v4616	10111	17264	573199;573200;573266;573346;573348;573364
v4667	10213	17264	572653;572663;572664;572669;572670;572672;572688;572690;572692;572695;572701
v4680	10248	17226	324936;324952
v4681	10249	17299	807475;807483;807521
v4699	10311	17185	41074;41078;41085;41097
v4734	10397	17279	662685
v4779	10490	17222	297028
v4956	10872	17257	526043;526053;526054;526057;526129
v5047	11083	17235	377198
v5048	11083	17269	601695
v5087	11191	17204	177430;177441
v5115	11276	17268	597849;597863;597877;597879
v5121	11290	17277	651265
v5295	11664	17222	299619;299629;299633;299661;299674;299789;299840;299864;299892;300012;300015;300071
v5347	11794	17285	702133
v5402	11879	17285	705274;705276;705285;705304;705340;705360;705361;705362;705363;705364
v5466	12020	17249	471091;471098;471100;471120;471231
v5554	12214	17295	782370
v5555	12215	17280	668470;668473
v5593	12307	17264	569873;569912;569985;570006;570021
v5674	12507	17283	689010;689043;689120;689130;689131;689194
v5702	12567	17200	148624;148656
v5711	12587	17236	384107;384135;384136;384137;384164;384168;384268;384270;384501;384515;384544;384549;384585;384673;384703;384740
v5724	12625	17214	249686;249712
v5732	12651	17223	310035;310125
v5818	12846	17285	701885;701891;701893;701901;701909;701926;701928;701930;701932;701937;701941;701954;701962;701967
v5862	12957	17257	521254;521291;521319;521503;521546;521575;521620;521623;521651
v5921	13041	17279	661370;661385;661396;661403
