visit_id	wifi_id	date	indices
v33	64	17224	312818;312833;312858;312883
v72	156	17288	729314
v73	157	17197	120981;120984;120991;120995;120996;121029
v105	245	17251	485395
v107	249	17207	197432;197441;197459;197460;197465;197469;197470;197473;197477;197480;197495;197498;197503;197512;197514;197515;197518;197520;197521
v146	343	17275	639923;639940;639946;639948;639957
v152	358	17209	215683;216342
v155	370	17286	714849;714853;714861;714864;714868;714873
v157	390	17210	220741;220749;220757;220772;220776;220780;220783;220809;220815;220816;220830;220949;220950;220958;220966;220967
v173	424	17194	102978;102980;102983;102984;102988;103004;103009;103014
v176	432	17237	395012;395021;395023;395074;395076;395095;395108;395116;395122
v188	465	17226	329241;329253;329255;329259;329262;329266;329268;329275;329276;329277;329295;329296;329308;329311;329315;329321;329322;329328;329337;329343
v189	466	17249	468171;468183;468184;468185;468189;468192;468200;468202;468205;468206;468207;468208;468267;468278;468291;468294;468296;468297;468300;468301;468305;468307;468308;468312;468313;468323;468324;468330;468333;468335;468338;468339;468343;468345;468347;468350;468359;468364;468366;468367;468375;468394;468445;468561;468592;468612;468614
v217	530	17284	695873;695907;695945;695983;696014;696043;696066;696135;696161
v239	574	17257	527134;527148;527151;527173;527175;527192;527201;527202;527219;527235;527247;527258;527269;527271;527273;527277;527283;527290;527293;527303;527306;527317;527320;527323;527344;527346;527347;527354;527365;527368;527371;527375;527395
v254	614	17285	706885;706892;706907;706954
v269	651	17246	453847;453855;453860;453872
v299	731	17299	805696;805736;805748;805824;805839
v302	738	17200	147346;147352;147360;147362;147363;147364;147365;147367;147369
v308	753	17192	90187;90190;90197;90229;90256;90275
v315	765	17202	165593;165646
v319	771	17189	66190;66338;66352;66357
v347	844	17286	712639;712650
v360	865	17220	283741;283776;283802;283840;283856;283880;283900;283959;283987;284026;284045;284066;284102;284143;284173;284193;284201;284219;284225;284227
v373	900	17283	685673;685674
v382	928	17252	493972;494038;494049;494061;494069;494071;494074;494080;494086;494087;494154;494173;494175;494179;494185;494188;494202;494205
