visit_id	wifi_id	date	indices
v12	11	17192	121897;121898;121904;121907;121927;121939;121940;121941;121944;121946
v17	17	17247	377448;377449;377450;377452;377455;377463
v44	46	17251	397729;397732;397733;397734
v45	46	17280	502045;502048
v61	67	17186	97346;97347;97349;97353;97354;97355;97420;97436;97438;97457;97458;97513;97514;97516;97522;97792;97794
v62	67	17188	108299;108304;108305;108319;108324;108327;108328;108330;108384;108385;108394
v99	109	17241	356953;356955;356959;356960;356969;356987;356993;357014;357016;357018;357019
v100	109	17247	377335;377337;377339;377340;377341;377342;377343;377345;377346;377347;377352
v101	109	17253	402140;402143;402148;402149;402150;402151;402152;402153;402154;402156;402158
v102	109	17268	460688
v103	109	17271	474754;474756;474757;474758;474760;474761
v106	116	17234	324052;324053;324054;324059;324063;324067;324068;324072;324075
v108	121	17274	482678;482680;482681;482682;482683;482689;482707;482709
v136	151	17200	162041;162057;162064;162100;162109;162195;162196;162209;162225;162227
v166	184	17168	9627
v167	184	17204	179891;179947;179948;179952;179953;179956;179957;179963;179970;179975
v168	184	17207	193459;193463;193464;193465;193466;193468
v169	184	17231	313612;313613;313614;313616
v177	192	17175	43169;43172;43176;43177;43178;43204;43237;43240;43241;43242
v181	197	17201	165470;165471;165472;165473
v182	197	17213	222005;222022;222025;222026;222041;222046;222050;222099;222120;222121;222160;222198;222209
v183	197	17280	504560
v184	197	17283	510220;510221;510225;510226;510232;510233;510258;510261;510262;510263;510268;510293
v194	211	17230	307085;307093;307117;307131;307139;307148;307217;307221;307257;307415
v217	238	17173	35209;35211;35213;35215
v218	238	17182	80606;80610;80617;80689
v219	238	17184	89322;89326;89328;89329;89355;89363
v220	238	17217	242939;242941;242962
v221	238	17249	387683;387685;387693;387697;387700;387972;387981
v234	254	17189	113286;113287;113288;113289;113291;113301
v257	287	17232	316466;316467
v261	293	17167	4196;4197;4198;4205;4208;4209;4230;4236;4237;4239;4240
v262	293	17169	14620;14622;14624;14628;14629
v263	295	17213	225202;225203;225204;225215;225218;225229;225234;225237;225238;225262;225263
v275	315	17235	329313;329314;329320;329321;329324;329329
v304	353	17201	163130;163131;163132;163133;163141;163148;163153
v313	370	17276	490454;490455;490456;490458;490459;490461;490465;490466;490467
v314	373	17168	7147;7148;7149;7213;7214;7215
v331	403	17229	302661;302668;302669;302670;302672;302674;302675;302681;302682;302683;302687
v332	403	17234	324012;324029;324030
v333	403	17256	413617;413619
v334	403	17268	460640
v368	472	17216	238130;238132
v374	477	17208	202405;202406;202420
v376	479	17176	50454;50455;50461;50462;50463;50466
v377	479	17254	406995;407012;407027;407033;407034
v397	513	17173	31432;31433;31434;31436;31439;31443
v398	513	17177	52760;52762;52763;52767;52770;52772
v427	573	17172	26636;26639;26640;26646;26649;26653
v483	659	17233	319949;319952;319953;319954;319955;319966;319979;319980;319983;319984;320010;320021
