visit_id	wifi_id	date	indices
v25	34	17233	526194;526197;526199;526202;526310;526333;526335;526343;526344;526346;526348;526355;526356;526526;526543;526547;526549;526583;526602;526611;526614;526616;526619;526688;526789;526798;526818;526830;526836;526891;526892;526896;526915;526924;526939;527091;527097;527101;527143;527146
v26	34	17234	535944
v196	161	17168	14058;14059;14067;14068;14097;14098;14099;14100;14105;14133;14240;14258;14259;14267;14268;14277;14283;14300;14301;14307;14309;14312;14361;14436
v197	161	17201	247408;247414;247416;247426;247448;247454;247456;247466;247471;247498;247500;247501;247506;247521;247525;247526;247527;247552;247564;247565;247582;247583;247588;247593;247596;247652;247679;247701;247705
v198	161	17203	262634;262635;262636;262639;262651;262663;262665;262672;262722;262729;262730;262732;262733;262756;262767;262771;262826;262827;262833;262834;262856;262873;262875
v214	188	17203	260435;260437;260439;260446;260449;260450;260451;260452;260460
v251	222	17263	714615;714616;714644;714650;714652;714653;714654;714662;714663;714665;714696;714705
v253	224	17217	381560;381568;381571;381581;381583;381602;381605;381618
v254	224	17230	498615;498616;498622;498627;498628;498635;498640;498641
v261	229	17248	626935;626966;626970;626988
v263	231	17211	328191;328196;328204;328221;328222;328225
v489	463	17256	676384;676386;676392;676404;676406;676460
v700	660	17280	808263
v701	661	17202	258605;258606;258609;258612;258616;258649
v702	661	17216	373493;373499;373550;373687;373773;373827;373857;373867;373877;374023;374030;374031;374061;374184;374210;374351;374356
v703	661	17281	817759
v704	661	17284	831924;831925;831929;831932;831937;831948;831951;831953;831954;831955;831959;831960;831968;831969;831974;831983;831989
v710	666	17185	153497;153498;153502;153517;153520;153529;153536;153537;153591;153785;153788;153789;153790;153812;153814;153815;153871;153872;153876;153877;153879;153881;154049;154051;154090;154102
v788	748	17216	379104;379107;379108;379323;379324;379400;379401
v794	757	17272	765815
v795	757	17274	774504;774509;774513;774514;774515;774517;774525;774540;774547;774549;774550;774552;774566;774568;774569;774570;774577;774590;774618;774619
v796	757	17284	828843;828844;828848;828861;828871;828910;828912;828913;828928;828985;829018;829035;829037;829038
v1017	979	17281	817939;817940;817948;817970;817997;818005;818018;818020;818022;818035;818037;818046;818080
v1038	1002	17174	63863;64212;64428;64528;64670;64671
v1204	1175	17169	20711;20714
v1301	1250	17175	73943;73951
v1302	1250	17210	322286;322287;322291
v1345	1300	17221	420747;420832;420835;420840;420843;420871
v1430	1403	17199	232012;232026;232027;232086;232099;232102;232105
v1493	1451	17251	648079;648088;648091;648093;648094;648106;648415
v1505	1464	17176	85426;85427;85428;85429;85431;85441;85442;85443;85452;85463;85469;85473;85482;85564;85569;85571;85582;85583;85589;85591;85597;85599
v1506	1464	17208	301690
v1507	1464	17227	474792;474794;474797;474798;474809;474812;474817;474865
v1691	1644	17247	623193;623214;623256;623343;623348;623513;623534
v1727	1692	17217	382579;382581;382589;382596;382616;382621;382625;382626;382629;382656;382780;382785
v1728	1692	17244	608743;608744;608745;608746;608767
v1836	1779	17186	159440
v1837	1779	17205	276095;276258;276289;276298;276319
v1838	1779	17207	292812;292852
v1908	1868	17180	115686;115718;115720;115751;115763;115767;115771;115772;115784;115809;115847;115850
v1918	1877	17263	714607;714611;714612
v2117	2046	17284	829261;829263;829264;829268;829292;829302;829315
v2612	2523	17272	766767
v2613	2523	17279	806370;806372;806383;806502;806588
v2706	2604	17228	478501;478502;478505;478508;478511;478519;478520
v2707	2604	17229	488571
v2722	2613	17231	512870;512871;512874;512993
v2811	2665	17284	828169
v2863	2726	17233	529889;529904;529970;529988;530025
v2883	2749	17228	486572;486574;486593;486594;486608
v2884	2749	17230	497757;497758;497759;497761;497767;497769;497785;497786;497791;497793;497795;497796;497863;497867;497873;497888;497892;497899;497906;497908;497909;497912;497913;497914;497916;497950;497971;497996;498003;498004;498005
v2908	2781	17215	369759;369765;370111;370151;370163
v2956	2812	17192	194491;194493;194497;194503;194504;194516;194519
v3114	3012	17171	35532;35559;35576;35577;35591;35600
v3170	3079	17229	492440;492452;492608;492633;492637;492670;492720;492730;492762;492778;492780;492800;492807;492820;492851;492917;492945;492989;492996;493000
v3217	3123	17265	730366;730367;730370;730374;730377;730380;730381
v3231	3134	17170	29256;29267;29270;29292;29315;29316;29440
v3688	3605	17210	326205;326209;326211;326212;326233;326237;326257;326287;326294;326295;326297;326299;326300;326301;326309
v3689	3605	17218	392217;392218;392231;392238;392240;392241;392275;392287;392296;392321;392325;392420;392423;392426;392520
v3690	3605	17233	525382;525383;525386;525390;525433;525442;525455;525469;525475
v3691	3605	17234	532350
v3692	3605	17264	723241;723246;723250;723256;723284;723293;723297
v3707	3617	17211	334155;334165;334167;334170;334187;334190;334194;334204
v3708	3617	17214	358730;358866;358867;358924;358960;358963;359075;359178;359292
