index	wifi_id	ts	area	dwell_time
0	32091	1483223437	out	58642
87	7107	1483230839	out	66
170	35514	1483234135	out	397
174	2665	1483234166	out	32
469	38985	1483237736	out	309
476	38985	1483237851	1f	138
477	38985	1483237851	in	138
478	38985	1483237856	1f-enter	128
481	38985	1483237865	1f-display	115
485	38985	1483237871	1f-dermo-cosmetic	103
487	38985	1483237882	1f-promo	22
504	48447	1483238107	out	4
663	12011	1483239717	out	293
916	48447	1483241708	out	344
981	12011	1483242134	out	75
1009	21251	1483242339	out	227
1021	21251	1483242389	1f-facial	96
1022	21251	1483242389	1f	96
1023	21251	1483242389	in	96
1024	21251	1483242399	1f-beauty-tools	46
1299	44161	1483244218	out	6
1316	7107	1483244316	out	42
1325	48362	1483244352	out	309
1743	44161	1483246257	out	383
1823	2665	1483246810	out	699
2234	44161	1483248245	out	58
2293	42250	1483248449	out	143
2380	46793	1483248933	out	1627
2381	46793	1483248933	in	1587
2382	46793	1483248933	1f	1587
2457	46793	1483249231	2f	504
2458	46793	1483249233	1f-facial-inner	1253
2463	46793	1483249261	1f-facial	344
2494	46793	1483249381	1f-dermo-cosmetic	190
2498	46793	1483249402	1f-promo	162
2510	46793	1483249501	1f-perfume	44
2709	46793	1483250374	1f-beauty-tools	47
2725	46793	1483250414	1f-facial	27
2743	46793	1483250497	1f-promo	7
2745	46793	1483250503	1f-enter	10
3711	5032	1483254529	out	138
3732	34396	1483254596	out	376
3742	34396	1483254617	in	333
3743	34396	1483254617	1f	333
3745	34396	1483254619	1f-enter	331
3747	34396	1483254619	1f-must	327
3772	34396	1483254735	1f-promo	199
4475	2665	1483257599	out	451
5085	42250	1483260858	out	44
5230	28908	1483261648	out	950
5511	16374	1483262852	out	2761
5512	16374	1483262854	in	675
5513	16374	1483262854	1f	73
5545	16374	1483263016	2f-favorite	56
5546	16374	1483263016	2f	481
5615	30941	1483263330	out	2340
5616	30941	1483263330	in	2148
5617	30941	1483263330	1f	2148
5623	48447	1483263353	out	249
5634	48447	1483263375	in	205
5635	48447	1483263375	1f	205
5640	48447	1483263383	1f-enter	4
5641	48447	1483263384	1f-promo	196
5649	48447	1483263425	1f-perfume	16
5664	48447	1483263469	1f-makeup	79
5677	48447	1483263517	1f-beauty-tools	31
5678	48447	1483263518	1f-facial	42
5758	30941	1483263817	1f-facial	65
5829	30941	1483264050	1f-beauty-tools	179
5849	23502	1483264113	out	24
6031	16374	1483264783	in	826
6032	16374	1483264783	1f	826
6046	16374	1483264935	New-1f-natural	56
6050	16374	1483264951	1f-promo	14
6064	16374	1483264997	1f-must	67
6143	30941	1483265253	1f-beauty-tools	17
6144	30941	1483265256	1f-makeup	59
6182	30941	1483265350	1f-facial	110
6257	16374	1483265532	1f-counter	5
7000	224	1483268196	out	310
8234	7179	1483271795	out	195
8378	33728	1483272120	out	528
8393	33728	1483272151	1f	387
8394	33728	1483272151	in	387
8396	33728	1483272152	1f-enter	385
8397	33728	1483272152	1f-must	381
8403	33728	1483272179	New-1f-natural	58
8404	33728	1483272183	1f-promo	342
8405	33728	1483272189	1f-perfume	55
8419	33728	1483272251	1f-getitbeauty	115
8442	33728	1483272333	1f-nailstudio	86
8462	33728	1483272404	1f-makeup	91
8470	33728	1483272425	1f-beauty-tools	72
8474	33728	1483272434	1f-facial	67
8520	33728	1483272517	1f-dermo-cosmetic	7
10281	12011	1483278772	out	473
10283	12011	1483278790	in	416
10284	12011	1483278790	1f	416
10377	25301	1483281800	out	201
10385	32091	1483292318	out	3202
10391	32091	1483308603	out	60577
10458	7107	1483314415	out	62
10540	7213	1483317994	out	2772
10541	7213	1483318011	in	2528
10542	7213	1483318011	1f-enter	738
10543	7213	1483318011	1f	2528
