visit_id	revisit_interval	revisit_intention
v27		0
v66		0
v100		0
v297	55.91	1
v617	162.13	1
v745		0
v817		0
v867		0
v1006		0
v1008		0
v1077		0
v1086		0
v1101		0
v1152	49.95	1
v1174	183.81	1
v1233	184.04	1
v1317	88.88	1
v1540		0
v1593	40.0	1
v1660	226.99	1
v1688		0
v1738	94.07	1
v1740	29.98	1
v1746	51.04	1
v1858		0
v1876		0
v1880	235.14	1
v2040	153.14	1
v2046		0
v2085		0
v2095	207.21	1
v2118		0
v2183		0
v2201		0
v2207	137.15	1
v2280		0
v2323	1.66	1
v2338		0
v2343	40.05	1
v2412	65.04	1
v2499	120.7	1
v2636	123.09	1
v2647	59.03	1
v2652	67.12	1
v2742	89.89	1
v2756	32.0	1
v2999	78.89	1
v3013	98.96	1
v3021	180.01	1
v3024	58.08	1
v3070		0
v3102		0
v3247		0
v3408		0
v3437	37.79	1
v3560		0
v3561		0
v3604	202.03	1
v3662		0
v3789		0
v3797		0
v3805		0
v3845	84.71	1
v3864		0
v3976	49.03	1
v4056	157.78	1
v4401	142.83	1
v4415	188.27	1
v4457		0
v4540	125.93	1
v4685		0
v4707		0
v4739		0
v4809		0
v4851	118.3	1
v4927		0
v4932		0
v5029		0
v5030		0
v5065	93.98	1
v5096	73.07	1
v5164		0
v5260		0
v5295	109.75	1
v5342		0
v5426		0
v5570		0
v5691		0
v5792	70.95	1
v5804		0
v5962		0
v5985		0
v6041		0
v6067	22.83	1
v6253	104.97	1
v6300	74.0	1
v6310	134.87	1
v6319		0
v6347		0
v6386		0
v6388	186.94	1
v6482		0
v6486		0
v6598		0
v6723		0
v6795		0
v6815		0
v6860		0
v6888		0
v6913		0
v6929	162.96	1
v7000		0
v7192		0
v7209		0
v7310	36.05	1
v7330		0
v7434		0
v7463		0
v7470	31.93	1
v7504	205.16	1
v7560		0
v7582	14.05	1
v7640		0
v7672		0
v7718		0
v7749		0
v7761		0
v7770	176.88	1
v7780		0
v7798	76.12	1
v7894		0
v7913		0
v7962		0
v8174		0
v8357	157.81	1
v8366		0
v8506	154.95	1
v8602	151.97	1
v8637		0
v8691		0
v8751	56.09	1
v8783		0
v8954	116.91	1
v9168		0
v9202		0
v9210		0
v9366	38.71	1
v9375		0
v9429		0
v9504		0
v9528	17.97	1
v9533		0
v9587		0
v9606	137.98	1
v9743		0
v9778	189.24	1
v9797		0
v9900		0
v9912	134.7	1
v9946		0
v9957		0
v9996		0
v10049		0
v10068	49.14	1
v10070	160.94	1
v10075		0
v10078		0
v10079	159.17	1
v10126	66.29	1
v10182	232.66	1
v10294		0
v10386	94.19	1
v10525		0
v10644		0
v10715		0
v10773		0
v10860	22.15	1
v10885	108.03	1
v10921	52.89	1
v11138	151.91	1
v11159		0
v11175		0
v11192		0
v11265	147.1	1
v11292	93.16	1
v11314		0
v11353	95.26	1
v11465		0
v11507		0
v11639	33.93	1
v11682		0
v11794		0
v11822		0
v11970		0
v11980	133.72	1
v11983		0
v12270		0
v12491		0
v12666	63.96	1
v12721		0
v12799		0
v12865		0
v12940	74.26	1
v12973		0
v13170	116.03	1
v13250	125.98	1
v13388		0
v13390	90.23	1
v13441		0
v13553		0
v13637		0
v13687		0
v13798		0
v13927	54.98	1
v13994	57.02	1
v14123		0
v14164		0
v14209		0
v14223		0
v14258		0
v14430		0
v14466		0
v14480	204.17	1
v14510		0
v14574		0
v14688		0
v14730		0
v14741		0
v14850		0
v14870		0
v14909	29.97	1
v14922		0
v14987	135.97	1
v15009	286.08	1
v15181		0
v15246		0
v15304		0
v15316	167.98	1
v15444	34.0	1
v15533		0
v15621	216.91	1
v15628		0
v15672	116.02	1
v15804	194.79	1
v15828		0
v16016		0
v16119		0
v16229	53.96	1
v16279	97.99	1
v16288		0
v16291		0
v16296		0
v16315	89.96	1
v16334		0
v16336	57.97	1
v16361		0
v16497		0
v16545	70.94	1
v16616		0
v16689		0
v16738		0
v16778	51.6	1
v16797		0
v16809	36.85	1
v16811	18.8	1
v16822	162.89	1
v16886	9.97	1
v16887		0
v16971	79.64	1
v16979		0
v17066		0
v17073		0
v17106		0
v17107		0
v17262		0
v17291	53.81	1
v17323	58.06	1
v17376		0
v17400		0
v17439	131.05	1
v17651		0
v17654		0
