index	wifi_id	ts	area	dwell_time
401	2800	1483239752	out	1522
403	2800	1483239772	max	1507
404	2800	1483239785	bcd	4
405	2800	1483239785	sensor5	4
406	2800	1483239785	in	349
407	2800	1483239785	center	342
408	2800	1483239791	ghi	8
409	2800	1483239792	sensor14	2
410	2800	1483239795	sensor7	3
411	2800	1483239795	ef	3
412	2800	1483239799	sensor16	12
413	2800	1483239812	sensor18	9
414	2800	1483239812	jk3	316
415	2800	1483239812	jk2	315
416	2800	1483239812	indi-brand	316
417	2800	1483239821	indi-brand2	306
418	2800	1483239821	sensor19	40
421	2800	1483239862	sensor10	4
422	2800	1483239862	jk	265
424	2800	1483239866	sensor4	9
426	2800	1483239876	sensor11	39
428	2800	1483239916	sensor17	158
434	2800	1483240064	ent2	10
436	2800	1483240074	sensor17	48
449	2800	1483240123	sensor18	5
450	2800	1483240129	sensor9	5
1921	29050	1483249149	max	551
1922	29050	1483249150	out	551
1926	29050	1483249225	in	451
1927	29050	1483249226	bcd	43
1929	29050	1483249226	center	43
1931	29050	1483249227	ghi	9
1932	29050	1483249228	sensor14	8
1933	29050	1483249237	sensor14	31
2595	29050	1483251951	max	64
2608	29050	1483252000	out	5
3246	28524	1483254382	max	546
3247	28524	1483254382	out	547
3249	28524	1483254392	in	476
3255	28524	1483254415	out2	393
3470	28524	1483254808	out2	59
3807	39110	1483255603	max	45
3958	32899	1483256258	max	136
3994	22990	1483256453	max	215
4016	16638	1483256604	max	662
4026	16638	1483256610	out	656
4028	16638	1483256636	in	630
4029	16638	1483256640	ghi	10
4030	16638	1483256640	center	11
4031	16638	1483256640	sensor16	4
4032	16638	1483256644	sensor14	4
4033	16638	1483256649	sensor5	2
4034	16638	1483256651	sensor14	614
4197	9886	1483257707	max	1263
4218	9886	1483257866	out	1479
4223	9886	1483257885	in	985
4224	9886	1483257885	indi-brand2	246
4225	9886	1483257885	indi-brand	246
4226	9886	1483257885	jk3	246
4227	9886	1483257885	sensor19	184
4276	9886	1483258069	sensor18	62
4319	9886	1483258131	sensor19	33
4349	9886	1483258165	sensor16	6
4350	9886	1483258165	ghi	653
4351	9886	1483258165	center	701
4354	9886	1483258171	sensor8	5
4355	9886	1483258171	ef	325
4375	9886	1483258177	sensor7	2
4378	9886	1483258179	sensor3	13
4391	9886	1483258193	sensor15	104
4473	9886	1483258297	sensor16	5
4477	9886	1483258303	sensor14	24
4489	9886	1483258327	sensor5	76
4490	9886	1483258327	bcd	539
4543	9886	1483258404	sensor13	51
4544	9886	1483258404	ent	479
4572	9886	1483258456	sensor6	39
4602	9886	1483258496	sensor7	57
4654	9886	1483258554	sensor13	193
4766	9886	1483258748	sensor15	69
4792	9886	1483258818	sensor14	43
4803	9886	1483258862	sensor6	4
4837	27199	1483259025	out	1380
4924	27199	1483259314	max	1098
5074	27199	1483259664	in	647
5173	35983	1483259959	max	20
5230	27199	1483260104	out2	22
5238	27199	1483260127	jk3	184
5239	27199	1483260127	indi-brand2	184
5240	27199	1483260127	indi-brand	184
5242	27199	1483260127	sensor19	163
5261	27199	1483260291	sensor17	20
6994	10054	1483268435	max	8
7575	44594	1483272005	max	208
7594	17469	1483272216	max	44
7595	17469	1483272241	out	2
7698	47699	1483272884	max	10
7715	16750	1483273035	max	35
7763	29257	1483273331	max	618
7764	29257	1483273338	out	604
7771	32899	1483273501	max	673
7774	17469	1483273538	max	246
7776	17469	1483273545	out	227
7873	27763	1483274727	max	591
7874	27763	1483274728	out	546
7881	27763	1483274957	in	113
7882	27763	1483274967	center	80
7883	27763	1483274967	sensor7	5
7884	27763	1483274967	ef	80
7885	27763	1483274972	sensor15	5
7886	27763	1483274972	ghi	72
7887	27763	1483274977	sensor16	55
7895	27763	1483275032	sensor15	11
7896	27763	1483275044	sensor16	3
8026	17469	1483320032	max	549
8027	17469	1483320060	out	518
8031	31478	1483320342	max	25
8066	11448	1483321296	max	104
8071	11448	1483321360	out	41
8072	11448	1483321360	in	9
8245	17469	1483323600	max	23
8276	17469	1483324640	max	7
8299	35293	1483325184	max	433
8300	35293	1483325184	out	412
8404	35293	1483326409	max	250
8428	34636	1483326849	max	245
8429	34636	1483326849	out	119
8678	34636	1483328627	max	569
8692	34636	1483328770	out	358
8788	17469	1483329801	max	18
8789	17469	1483329809	out	7
8829	46083	1483329961	max	57
8834	46083	1483329982	out	26
8966	47554	1483330675	max	954
8969	47554	1483330698	out	926
9016	47554	1483330871	in	699
9017	47554	1483330875	ghi	678
9018	47554	1483330875	center	678
9019	47554	1483330876	out1	7
9020	47554	1483330884	sensor5	7
9021	47554	1483330884	bcd	400
9022	47554	1483330891	out1	11
9023	47554	1483330903	sensor10	330
9024	47554	1483330903	jk3	330
9033	36396	1483331121	max	809
9039	36396	1483331178	out	752
9059	36396	1483331207	ef	629
9060	36396	1483331207	in	723
9061	36396	1483331207	center	723
9062	36396	1483331207	sensor7	28
9066	47554	1483331233	sensor19	50
9068	36396	1483331236	sensor14	9
9069	36396	1483331236	ghi	694
9070	36396	1483331245	sensor15	31
9075	36396	1483331276	bcd	654
9076	36396	1483331276	sensor5	98
9077	47554	1483331284	sensor5	269
9080	36396	1483331300	ent	207
9100	46673	1483331364	max	4617
9107	36396	1483331375	sensor13	255
9116	46673	1483331402	out	544
9127	47554	1483331553	sensor15	16
9138	46673	1483331628	jk3	265
9139	46673	1483331628	sensor19	50
9140	46673	1483331628	in	318
9142	36396	1483331631	sensor15	168
9152	46673	1483331678	sensor16	34
9153	46673	1483331678	center	215
9161	46673	1483331713	sensor10	5
9162	46673	1483331713	jk2	180
9163	46673	1483331713	jk	180
9164	46673	1483331719	sensor11	10
9169	46673	1483331729	sensor4	11
9172	46673	1483331741	sensor9	51
9182	46673	1483331793	sensor9	65
9184	36396	1483331799	sensor2	13
9187	36396	1483331813	sensor3	12
9191	36396	1483331825	sensor2	12
9193	36396	1483331837	sensor7	16
9195	36396	1483331854	sensor6	44
9197	46673	1483331858	sensor4	35
9201	46673	1483331894	sensor10	22
9202	36396	1483331898	sensor6	32
9382	36396	1483333118	max	269
9669	46673	1483335620	out	354
9694	46673	1483335847	in	93
9699	46673	1483335850	sensor19	2
9700	46673	1483335850	jk3	61
9703	46673	1483335852	center	59
9704	46673	1483335852	jk	59
9705	46673	1483335852	jk2	59
9706	46673	1483335852	sensor4	9
9713	46673	1483335862	sensor11	9
9714	46673	1483335862	fitting2	9
9715	46673	1483335862	fitting-room	9
9717	46673	1483335871	sensor11	7
9720	46673	1483335879	sensor10	33
9728	46673	1483335912	sensor4	23
9912	36396	1483337084	max	607
9916	36396	1483337213	out	233
9917	36396	1483337213	in	83
9918	36396	1483337213	jk3	25
9919	36396	1483337214	sensor19	25
9926	36396	1483337239	center	58
9927	36396	1483337239	sensor11	32
9935	36396	1483337272	ghi	23
9936	36396	1483337274	bcd	23
9937	36396	1483337274	sensor7	21
9943	36396	1483337295	sensor14	2
10706	32947	1483341206	max	39
11068	34974	1483343933	max	81
11070	34974	1483343956	out	50
11095	75	1483344028	max	59
11457	30106	1483345859	max	21
11458	30106	1483345863	out	24
11512	18376	1483346161	max	17
11813	75	1483347403	max	260
11968	13214	1483347967	max	124
12189	44138	1483348898	max	33
12203	3279	1483348963	max	740
