visit_id	wifi_id	date	indices
v6	9	17295	781831;781870;781894;781903;781909;781911;781937;781957;781974;781992;782005;782028;782050;782087;782089
v8	14	17251	484953;484956;484964;484970
v9	14	17349	1152256;1152262
v10	14	17352	1178770;1178802;1178823;1178843;1178851;1178869;1178901;1178916
v14	25	17217	269722;269724;269730;269731;269739;269741;269742;269753;269755;269761;269763;269768;269771;269772;269778;269780;269782;269783;269789
v15	25	17257	527724;527938;528005;528163;528220
v16	25	17345	1111257;1111267;1111284;1111373;1111381;1111422;1111457;1111473;1111512;1111586;1111601;1111630;1111660;1111690;1111733
v24	35	17229	344135;344167;344180;344183;344194;344218;344237;344262;344288;344293;344310;344373;344390;344395;344427;344429;344478;344489;344497;344513;344549;344596;344600;344605;344626;344631;344670;344698;344702;344705;344711;344713;344754;344786;344794;344807;344913;344925;344931;344938;348542;348544;348551;348554;348561;348575;348577;348579;348580;348611;348613;348630;348633;348636;348656
v68	88	17263	563759;563761;563764;563943;563967;563997;564066;564074;564150
v75	97	17359	1238661
v76	98	17263	566010;566011;566014;566016;566018;566028;566030;566031;566037;566042;566058;566060;566067;566069;566077;566085;566101;566189;566194;566197;566199;566219;566222;566228;566229;566238;566242;566796;566799;566800;566801;566803;566804;566806;566810;566813;566815;566817;566830;566831
v90	122	17286	716129
v103	140	17311	893515;893520;893526;893528;893546;893558;893562;893570;893571;893572;893589;893592;893598;893605;893607;893610;893615;893616;893619;893620;893624;893627;893631;893635
v120	166	17180	5204;5206;5217;5218;5219;5223;5226;5228;5231;5242;5244;5248;5249;5252;5256;5257;5259;5260;5261;5262;5264
v123	176	17312	895979;896012;896025;896027
v124	178	17310	887216;887275;887277;887294
v138	200	17335	1080005;1080064;1080074;1080101;1080136;1080162;1080279;1080287;1080299;1080331;1080342
v149	224	17211	225725;225727;225786
v150	225	17214	245759;245765;245767;245814;245841;245882
v169	249	17207	197432;197441;197459;197460;197465;197469;197470;197473;197477;197480;197495;197498;197503;197512;197514;197515;197518;197520;197521
v181	264	17280	671544;671549;671565;671600;671602;671604;671619;671620;671626;671628;671662
v182	264	17349	1150726;1150747;1150751;1150765;1150790;1150801;1150807;1150808;1150814;1150825;1150848;1150866;1150901;1151054;1151063;1151083;1151102
v191	288	17299	805067
v196	298	17202	164744
v197	299	17355	1203833;1203891;1203933;1204195;1204246;1204381
v203	308	17344	1102489;1102494
v209	319	17277	650264;650324;650842;650970
v215	328	17185	41664;41667;41669;41671;41673;41685;41689;41693;41711
v218	333	17328	1015609;1015630;1015632;1015666;1015721
v219	337	17299	808271;808289;808294;808321;808361;808458;808555;808639;808662;808697;808722;808741;808757;808793;808828
v231	357	17197	125048
v232	358	17209	215683;216342
v237	370	17286	714849;714853;714861;714864;714868;714873
v272	424	17194	102978;102980;102983;102984;102988;103004;103009;103014
v276	429	17215	258261;258301;258309;258312;258329;258330
v279	436	17334	1066088;1066178;1066302
v284	452	17333	1053182;1053188;1053196;1053199;1053206;1053207;1053227;1053234;1053250
v292	464	17202	162597;162610;162656;162681;162697;162698;162702;162722
v293	464	17275	637352;637454;637602;637623;637624;637627;637747;637753;637760;637768;637773;637776;637777;637779;637781;637787;637793;637794;637797;637799
v294	464	17306	857536;857555;857557;857558;857559;857560;857562;857564;857565;857570;857574;857575;857579;857581;857590;857592
v300	472	17301	819022;819023
v301	472	17325	988143;988145;988146;988150
v306	479	17328	1012325;1012329;1012369;1012405;1012409;1012412;1012429;1012471;1012481;1012482;1012485;1012491;1012523;1012526;1012655;1012669;1012691
v331	521	17312	902128;902156;902182;902239
v342	539	17335	1076852;1076853
v348	552	17266	585641;585651
v367	582	17353	1184386;1184397
v377	595	17356	1215584
v379	600	17311	890785;890802;890810;890811;890820;890827;890832;890834
v392	623	17313	912750;912755;912758;912769;912773;912777;912790;912792;912793;912795;912797;912799;912800;912801;912806;912811;912816;912818
v394	627	17194	102520;102551;102561;102582;102601;102609;102616;102617;102672;102675;102677;102681;102687;102698;102767;102794;102835;102952;103082;103089;103095;103113;103119;103157
v415	676	17243	433964;433970
v417	679	17220	287484;287487;287493;287571
v418	679	17291	753708;753729;753779;753796;753808;753810;753827
v419	679	17345	1116103;1116288;1116300;1116308;1116326;1116331;1116367;1116515;1116639;1116654;1116762;1116775
v452	723	17320	955329;955331;955355
v453	724	17197	125770;125788;125806;125814;125861;125919
v459	733	17195	109151;109158;109205;109225
v467	743	17343	1093161;1093171;1093196;1093233;1093308;1093344;1093379
v480	762	17333	1055216;1055465;1055509;1055510;1055518;1055823;1055828;1055927;1055956;1056175;1056177;1056316;1056319
v490	772	17245	446337;446338;446340;446343;446346;446351;446377;446385;446392;446433;446435;446436;446445;446459;446460;446473;446474;446495
v496	785	17186	47288;47765;47773
v505	797	17182	15770;15947;15955;15963
v512	802	17326	1002173;1002216;1002219;1002221;1002223;1002238
v514	806	17211	230160;230170;230175;230177;230179;230185;230186;230187;230191;230221;230302;230311;230313;230324;230408;230412;230415;230418;230423;230425;230427;230428;230434
v543	857	17246	451965;451975;451976;451978
v556	875	17354	1197166
v557	875	17357	1223271;1223292;1223329;1223330
v558	877	17356	1216983;1216990;1217004;1217052;1217059
v561	882	17290	748161;748177;748181;748185
v571	897	17179	2520;2561
v572	897	17265	579927;579944;579952;580012;580032;580047;580088
v588	931	17308	870865;870870;870879;870899
v594	937	17326	1000798;1000800
v620	965	17330	1025820;1025824;1025829;1025843
v623	967	17306	853018;853020;853022;853024;853025;853027;853043;853044;853045
v636	984	17202	166363;166389;166398;166442;166461;166463;166482;166485;166488;166523;166528
v637	985	17326	999021;999030;999049;999058;999063;999064;999076;999093;999094;999115
v649	1009	17285	703756;703771;703789;703805;703843;703859;703886;704048
v664	1030	17252	493739;493956
v667	1035	17350	1161149
v672	1040	17286	712940;713011;713022;713025;713026;713048
v681	1059	17193	98090;98093;98098;98101;98109;98115;98119;98124;98126;98127;98128;98130;98138;98139;98145;98159;98215;98229;98241;98243;98248;98261;98268;98270;98271;98273;98297;98320;98327;98332;98336;98352;98359;98384;98385;98403;98404;98411;98416;98430;98567;98574;98580;98621;98633;98704;98707;98723;98729;98736;98737;98745;98749;98751
v694	1076	17279	664698;664699
v701	1094	17210	223200
v711	1099	17290	745707;745791;746225;746297;746474;746495;746565
v716	1116	17299	809176;809182;809194;809196;809202;809203;809205;809211
v725	1132	17299	809250;809288;809316;809323;809332;809340;809344;809378;809567;809634;809660;809671;809696;809741;809782;810015;810035;810036
v732	1137	17182	16343;16385;16397;16424
v734	1142	17191	85096;85119
v766	1173	17196	112660;112697;112776;112816;112859;112904;113000;113079;113107;113123;113147;113200;113227;113252;113279;113307
v775	1183	17320	953450;953454;953455;953458;953466;953499
v776	1186	17325	989172;989179;989223
v831	1267	17314	919146;919174;919176;919189;919200;919235;919245
v832	1269	17321	966839;966878
v839	1276	17225	323729;323746;323789;323794;323795
v840	1276	17260	547433
v847	1281	17352	1178646;1178660;1178670;1178676;1178686;1178709;1178720
v856	1287	17234	371978;371983;371990;371995;372001;372003;372018;372020;372024;372025;372031;372042;372055;372069;372074;372134;372135;372136;372140;372144;372154;372156;372157
v867	1303	17317	934753
v870	1307	17281	675984;675992;676003;676042;676054;676075
v871	1308	17197	122018;122066;122092;122108;122111;122119;122122;122134;122137;122159
v873	1310	17333	1057555;1057562;1057565;1057574;1057582;1057587;1057605;1057609;1057611;1057630;1057653;1057667;1057669;1057691;1057707;1057710;1057730;1057734;1057742;1057744;1057775;1057780;1057790;1057793;1057797;1057801;1057806;1057826;1057840;1057861;1057869;1057873;1057903;1057913;1057920;1057921;1057925
v882	1329	17266	585817;585823;585825;585830;585836;585843;585845;585846;585852
v891	1339	17351	1163284
v906	1370	17275	638296;638298;638308
v925	1406	17329	1022587;1022592;1022595;1022599;1022602;1022605;1022607;1022625;1022641;1022651;1022671
v935	1422	17261	550779
v936	1422	17276	641667;641673;641921
v937	1422	17333	1052617;1052625;1052872
v938	1422	17348	1143679;1144095;1144212;1144318;1144319;1144348;1144451
v945	1435	17306	856135;856149;856155;856156
v947	1438	17335	1080099;1080108;1080110;1080111;1080119;1080123;1080125;1080129;1080164;1080166
v950	1444	17215	252022;252030;252040;252042;252044;252045;252046;252050;252052;252057;252058;252063;252064;252066;252069;252084;252262;252284;252306;252330;252352;252407;252417;252423;252450;252459
v955	1449	17289	739003;739004;739005;739009;739030;739034
v956	1449	17328	1013589;1013595;1013597
v958	1452	17222	302798
