visit_id	wifi_id	date	indices
v158	133	17264	392937;392938;392944;392946
v162	137	17184	80602;80659;80660;80732;80741;80917;80988;81076
v280	245	17203	171558;171562;171563;171565;171568;171569;171570
v292	256	17176	49932;49934;49947;49953;49954;49961;49973
v293	256	17185	84129;84132;84134;84143
v294	256	17272	402752;402753;402779;402799;402835;402836
v347	298	17466	793706;793710;793735;793737;793738;793754;793756;793763;793765
v355	305	17167	2160;2319;2336;2346;2349;2369;2622
v413	342	17362	568067;568069;568071;568076;568079
v414	342	17378	600564;600570;600572;600574;600637;600638;600657;600680;600684;600685
v468	386	17344	534360;534361;534365;534381;534382;534383;534388;534392;534425;534427;534428
v469	386	17352	549311;549313;549324;549329
v470	386	17381	605674;605675;605676;605686;605690;605691;605704;605718;605724;605756;605757
v471	386	17428	714717;714720;714721;714724;714732;714734;714735;714742
v472	386	17447	761049;761051;761054;761058
v473	386	17466	795610;795612
v513	420	17240	321598;321611;322566
v612	499	17445	752599;752602;752606;752619;752620
v651	536	17326	500350;500351;500366;500368
v652	536	17354	554050;554051;554057;554060;554084;554085
v710	585	17444	748994;748998;749008;749013;749018;749071;749073;749074;749080;749143;749153;749185;749227;749230
v807	665	17404	662201;662202
v808	665	17462	786937;786940;786945;786947;786961;786962;786964;786967;786972;787156;787158;787168
v825	682	17182	72944;72985;73043;73044
v851	705	17425	710021;710024;710026;710027;710028;710029;710035
v857	713	17274	407746;407748;407749;407758;407761
v875	730	17207	185105;185109;185116;185119
v876	730	17208	189238;189240;189301;189303;189304
v918	768	17224	257806;257807;257817;257818;257819;257820
v919	768	17235	300678;300681
v930	777	17184	79571;79575;79591;79602;79606;79622;79625;79691;79693;79694;79696;79703
v931	777	17333	511779;511780;511791;511819;511822;511823;511831;511833;511975;511991;511995;512012;512013;512021;512023
v970	812	17230	283979;283983;284011;284014;284016;284018
v1187	998	17209	193346;193352;193425;193426;193446;193492;193493;193511;193522;193527
v1196	1008	17228	271824;271827;271890;271891;271902;271937
v1357	1133	17428	714511;714553;714638
v1382	1157	17227	268583;268585
v1383	1157	17235	301531;301535
v1423	1191	17323	494986;494992;494995;495006;495024;495073;495078;495079;495117;495118;495122;495123;495161;495163;495169;495174
v1560	1305	17203	169812
v1655	1386	17202	166980;166983;166993;166996;166997;167000
v1714	1435	17202	166775;166776;166779;166783;166793;166794;166795;166797;166801;166872;166873;166878;166882;166883
v1715	1435	17240	321859;321861;321862;321867
v1716	1435	17292	441842;441844;441845;441846;441847;441849;441850;441852;441885;441887
v1717	1435	17353	550138;550139;550141;550153
v1746	1459	17236	308560;308583;308626;308633;308641;308657;308676;308677
v1776	1482	17321	491160;491163;491169;491171;491217;491253;491290
v1782	1488	17447	759497;759499;759525;759589;759590;759613;759625;759741;759830
v1785	1492	17402	657056;657079;657082;657086;657090;657118;657127;657129;657135;657136
v1849	1540	17467	796718;796720;796733;796736;796744;796745;796746;796752;796763;796888
v1897	1574	17172	31692;31697;31709;31711;31713;31721;31726
v1898	1574	17237	311682
v1913	1588	17237	309873;309874;309880
v1914	1588	17260	389493;389505;389506;389507;389510
v1950	1622	17259	386315;386323;386343;386345;386365;386376;386413;386499;386504;386511;386553
v2136	1779	17183	77719;77720;77725;77756;77780;77781;77789;77932
v2137	1779	17271	399701;399811
v2186	1819	17411	677624;677704;677705;677744;677745;677825;677911;677919;677920
v2221	1844	17381	605978;606011;606125;606133;606153
v2295	1919	17245	340629;340651;340666;340667;340675;340682;340683;340686;340690;340694;340715;340716;340743;340785
v2315	1935	17338	522439;522446
v2316	1936	17275	409923
v2317	1936	17335	518653
v2346	1957	17180	64379;64380;64383;64386;64414;64418;64430;64443;64471;64584;64592;64593;64628;64629;64630;64645;64676;65265;65283;65299;65353;65359
v2347	1957	17195	124218;124219;124241;124280;124325;124329;124330;124361;124363;124364;124365;124370;124420;124421;124436
v2448	2035	17228	271966;271978;271981;271984;272024;272025;272061
v2482	2069	17248	349028;350058;350059;350062;350076
v2489	2078	17222	247235;247260;247261;247271;247272;247273;247279
v2680	2243	17430	718997;719000;719037;719054;719059;719077;719078;719098;719101
v2692	2251	17302	455084;455086;455089;455090;455093
v2693	2251	17329	505841;505842
v2713	2271	17397	645551;645565
v2714	2271	17404	661868;661870;661871;661872;661877;661878;661879;661881
v2820	2369	17270	399084
v2821	2369	17271	401654
v2824	2372	17167	3189;3196
v2825	2372	17169	18273
v2826	2372	17271	400420;400422;400425;400433;400560;400561;400571;400587;400604;400661;400742;401418;401422
v2827	2372	17306	460621;460624;460625;460628
v2828	2372	17312	471816;471818;471827;471834;471849;471851;471852;471867;471876;471877;471914;471916;471917;471926
v2829	2372	17344	534848
v2874	2410	17288	431474;431477;431478;431494
v2941	2466	17457	776674;776676;776695;776696;776818;776823;776824;776827;776829;776831;776832;776834;776842;776962;776970;776971;776974;776978
v2948	2471	17198	144228;144241;144283;144294;144408;144416;144423;144428;144430;144444;144480;144483;144498;144506
v2987	2510	17342	531699;531715;531727;531728;531729;531744;531753
v3037	2548	17237	311645;311656;311663;311693;311745;311791;311795
v3066	2570	17237	310806;310813
v3067	2570	17419	695408;695415;695416
