visit_id	revisit_interval	revisit_intention
v158		0
v162		0
v280		0
v292	8.87	1
v293	87.02	1
v294		0
v347		0
v355		0
v413	16.1	1
v414		0
v468	8.05	1
v469	28.72	1
v470	47.06	1
v471	19.28	1
v472	19.03	1
v473		0
v513		0
v612		0
v651	28.02	1
v652		0
v710		0
v807	57.85	1
v808		0
v825		0
v851		0
v857		0
v875	1.03	1
v876		0
v918	11.08	1
v919		0
v930	148.89	1
v931		0
v970		0
v1187		0
v1196		0
v1357		0
v1382	8.18	1
v1383		0
v1423		0
v1560		0
v1655		0
v1714	37.84	1
v1715	52.05	1
v1716	60.8	1
v1717		0
v1746		0
v1776		0
v1782		0
v1785		0
v1849		0
v1897	64.98	1
v1898		0
v1913	23.18	1
v1914		0
v1950		0
v2136	87.84	1
v2137		0
v2186		0
v2221		0
v2295		0
v2315		0
v2316	60.05	1
v2317		0
v2346	14.81	1
v2347		0
v2448		0
v2482		0
v2489		0
v2680		0
v2692	26.99	1
v2693		0
v2713	6.97	1
v2714		0
v2820	0.87	1
v2821		0
v2824	2.0	1
v2825	102.03	1
v2826	34.78	1
v2827	6.3	1
v2828	31.88	1
v2829		0
v2874		0
v2941		0
v2948		0
v2987		0
v3037		0
v3066	181.96	1
v3067		0
v3127	53.83	1
v3128	22.17	1
v3129		0
v3232		0
v3347		0
v3628		0
v3647		0
v3740		0
v3777		0
v3870		0
v3921		0
v3982	10.97	1
v3983		0
v4087	140.72	1
v4088	82.02	1
v4089		0
v4125		0
v4223		0
v4346		0
v4664		0
v4818		0
v4831	65.03	1
v4832	63.01	1
v4833		0
v5051		0
v5157		0
v5175		0
v5231		0
v5246	169.33	1
v5247		0
v5589		0
v5661		0
v5674		0
v5723		0
v5873		0
v5931		0
v5999		0
v6008		0
v6045		0
v6080	34.08	1
v6081	23.12	1
v6082	108.92	1
v6083		0
v6087		0
v6148		0
v6262		0
v6350		0
v6365		0
v6439		0
v6440	6.86	1
v6441		0
v6567		0
v6579		0
v6653		0
v6674		0
v6748		0
v6765		0
v6771	252.64	1
v6772		0
v6865	10.91	1
v6866		0
v6938		0
v6952	7.02	1
v6953		0
v6968		0
v6992		0
v7144		0
v7189		0
v7294		0
v7340	34.96	1
v7341	4.98	1
v7342		0
v7402	169.17	1
v7403	37.7	1
v7404		0
v7419		0
v7453		0
v7572		0
v7654		0
v7727		0
v7756		0
v7832	124.84	1
v7833		0
v7849		0
v7902		0
v7965		0
