index	wifi_id	ts	area	dwell_time
124	39986	1483236941	max	15
311	23534	1483240001	max	417
320	23534	1483240039	out	379
322	23534	1483240067	jk3	89
323	23534	1483240067	indi-brand2	89
324	23534	1483240067	indi-brand	89
325	23534	1483240067	in	311
326	23534	1483240067	sensor16	68
327	23534	1483240067	ghi	88
328	23534	1483240067	center	311
330	23534	1483240136	bcd	242
331	23534	1483240137	sensor13	19
332	23534	1483240156	out2	222
453	23534	1483241207	max	234
454	23534	1483241208	out	206
457	23534	1483241234	sensor5	57
458	23534	1483241234	bcd	57
459	23534	1483241234	in	90
460	23534	1483241234	center	90
465	23534	1483241291	ghi	33
466	23534	1483241292	sensor7	32
542	17371	1483242138	max	1273
543	17371	1483242138	out	1216
564	23534	1483242331	out	20
565	23534	1483242331	max	20
622	23534	1483243102	max	58
623	23534	1483243102	out	47
712	23534	1483244051	max	102
721	23534	1483244089	out	63
722	23534	1483244090	in	63
944	17371	1483245389	max	1336
948	17371	1483245390	out	1335
1100	38517	1483246878	max	5509
1101	38517	1483246879	out	5508
1102	38517	1483246879	sensor19	705
1103	38517	1483246879	jk3	5508
1104	38517	1483246879	indi-brand2	5508
1105	38517	1483246879	indi-brand	5508
1106	38517	1483246879	in	5508
1231	15382	1483247480	max	850
1232	15382	1483247480	out	849
1258	38517	1483247584	sensor17	786
1456	38517	1483248371	sensor18	298
1567	38517	1483248670	sensor17	312
1631	38517	1483248983	sensor17	2498
1877	48752	1483250184	max	284
1878	48752	1483250184	out	276
2164	38517	1483251482	out2	905
2635	16754	1483253076	out	248
2637	16754	1483253077	max	248
2649	38517	1483253108	max	1914
2650	38517	1483253108	out	1858
2730	16754	1483253239	in	85
2731	16754	1483253239	center	84
2732	16754	1483253240	sensor7	84
2733	16754	1483253240	ef	84
2788	41980	1483253395	max	144
2821	41980	1483253503	out	35
2913	38517	1483253942	out2	897
2914	38517	1483253942	in	1025
2915	38517	1483253942	indi-brand	1025
2916	38517	1483253942	jk3	1025
2917	38517	1483253942	indi-brand2	1025
3075	16754	1483254532	max	487
3080	16754	1483254533	out	438
3081	16754	1483254533	in	413
3172	16754	1483254726	ef	167
3173	16754	1483254726	center	167
3174	16754	1483254727	sensor16	167
3216	38517	1483254840	out2	126
3263	34598	1483255005	max	731
3264	34598	1483255005	center	2
3265	34598	1483255005	in	92
3266	34598	1483255005	sensor14	2
3267	34598	1483255005	out	731
3270	34598	1483255008	sensor5	2
3411	49027	1483255456	max	9
3563	16039	1483255997	max	1572
3574	16039	1483256042	out	1522
3616	16039	1483256422	sensor5	10
3617	16039	1483256422	in	65
3618	16039	1483256422	center	48
3619	16039	1483256422	bcd	10
3621	16039	1483256432	sensor5	6
3622	16039	1483256439	ghi	7
3623	16039	1483256441	sensor15	5
3624	16039	1483256447	sensor14	10
3626	16039	1483256457	ef	12
3627	16039	1483256457	sensor7	12
3677	46666	1483256735	max	263
3678	46666	1483256752	out	140
3682	46666	1483256785	in	107
3706	46666	1483256889	sensor14	2
3707	46666	1483256889	center	2
3870	38517	1483257775	max	10863
3900	38517	1483257873	out2	531
3901	38517	1483257873	indi-brand	10313
3902	38517	1483257873	in	10764
3903	38517	1483257873	out	10764
3904	38517	1483257873	indi-brand2	10313
3906	38517	1483257873	jk3	10313
4087	38517	1483258405	sensor17	1946
4088	38517	1483258405	ent2	536
4094	11175	1483258446	max	368
4095	11175	1483258447	sensor19	184
4096	11175	1483258447	in	368
4097	11175	1483258447	indi-brand2	184
4098	11175	1483258447	out	368
4099	11175	1483258447	jk3	185
4100	11175	1483258447	indi-brand	185
4146	11175	1483258632	sensor19	29
4151	11175	1483258661	counter	121
4152	11175	1483258663	sensor7	81
4153	11175	1483258663	ef	152
4154	11175	1483258663	center	152
4175	11175	1483258744	sensor2	38
4184	11175	1483258782	sensor3	32
4638	38517	1483260351	sensor17	2598
4896	37613	1483261412	max	624
4897	37613	1483261413	out	623
4898	37613	1483261413	in	623
4899	37613	1483261414	sensor15	621
4900	37613	1483261414	center	621
5328	38517	1483262950	sensor17	1070
5611	38517	1483264021	sensor18	649
5760	38517	1483264670	out2	157
5820	38517	1483264828	sensor18	362
5925	38517	1483265191	out2	1347
6026	39986	1483265639	max	11
6180	38517	1483266538	ent2	528
6181	38517	1483266538	sensor17	371
6216	8906	1483266740	max	166
6232	8906	1483266888	out	3
6234	38517	1483266910	sensor18	157
6258	38517	1483267067	sensor17	957
6415	38517	1483268024	sensor17	162
6982	37613	1483271665	out	4
6983	37613	1483271665	max	5
7087	44859	1483272444	max	129
7188	41980	1483273105	max	600
7540	47424	1483323311	max	50
7648	47424	1483325041	max	19
7786	10804	1483326492	max	29
7787	10804	1483326509	out	6
7840	24576	1483327167	max	297
7841	24576	1483327168	out	158
8364	43068	1483331068	max	19
8365	43068	1483331082	out	5
9185	31478	1483336336	out	546
9186	31478	1483336336	max	546
9315	48332	1483336903	max	42
9383	28299	1483337323	max	54
9384	28299	1483337329	out	34
9385	28299	1483337330	in	17
9386	28299	1483337335	out2	12
9479	3097	1483338068	max	712
9535	5501	1483338485	max	3
10113	47424	1483341667	max	656
10246	22972	1483342295	out	3
10248	22972	1483342295	max	2
10391	48332	1483343001	max	180
10392	48332	1483343001	out	180
10393	48332	1483343002	in	59
10403	48332	1483343026	center	35
10404	48332	1483343026	ghi	26
10405	48332	1483343027	sensor7	10
10406	48332	1483343027	ef	12
10409	48332	1483343038	bcd	23
10410	48332	1483343040	sensor7	6
10411	48332	1483343047	sensor15	6
10412	48332	1483343053	sensor14	8
10979	22824	1483346316	max	14
11215	42044	1483347483	max	460
11264	42044	1483347888	out	13
11308	44941	1483348103	max	147
11332	44941	1483348204	out	44
11409	13697	1483348592	max	15
11425	23459	1483348624	max	6
12020	30223	1483351135	out	111
12046	30223	1483351228	max	296
12061	9978	1483351308	max	240
12070	30509	1483351346	out	20
12086	9978	1483351406	out	143
12528	9978	1483352799	max	405
12529	9978	1483352800	out	404
12736	30223	1483353576	max	42
12742	44941	1483353646	max	229
12743	44941	1483353647	out	227
12744	44941	1483353647	in	183
12746	44941	1483353647	indi-brand2	183
12747	44941	1483353647	indi-brand	183
12748	44941	1483353647	jk3	183
12749	44941	1483353647	sensor17	3
12752	44941	1483353653	sensor10	11
12753	44941	1483353653	jk2	11
12754	44941	1483353653	center	149
12755	44941	1483353653	jk	11
12756	44941	1483353665	sensor10	5
12759	44941	1483353670	ef	132
12760	44941	1483353670	sensor16	10
12761	44941	1483353670	ghi	131
12763	44941	1483353683	sensor14	8
12764	44941	1483353692	bcd	110
12765	44941	1483353693	sensor3	4
12766	44941	1483353697	sensor6	20
12773	44941	1483353711	ent	93
12775	44941	1483353717	out1	70
12786	44941	1483353790	sensor2	6
12788	44941	1483353796	sensor6	6
12790	44941	1483353802	sensor13	17
12793	44941	1483353820	out1	7
12794	44941	1483353828	out2	3
12943	30223	1483354688	max	505
12954	30223	1483354720	out	30
13044	44941	1483355580	max	103
13099	30223	1483355944	max	800
13419	9978	1483357303	out	253
