visit_id	wifi_id	date	indices
v35	74	17184	119642;119647;119687;119689;119690;119695;119780;119845;119889;119898;119922;119927;119966;119973;119977;119981;119992
v40	83	17179	88492;88495;88502;88506;88511
v198	508	17216	341083;341087;341095;341160
v383	1002	17224	400421;400422;400424;400429;400437;400442;400447;400724
v461	1188	17192	173202;173208;173221;173225;173227;173230
v477	1222	17173	42188;42201;42202;42220
v543	1470	17210	301631;301645;301676;301690;301698;301703;301710
v585	1593	17187	139949
v601	1654	17203	247817;247826
v646	1776	17208	288294
v651	1782	17226	415045;415058;415116;415128;415130;415136;415178;415263;415267;415278;415279;415282;415348;415402;415439
v674	1856	17196	197987;198083;198088;198096;198105;198119;198123
v782	2225	17214	326618;326621;326623;326629;326659;326663;326666;326669
v930	2641	17188	144185;144196;144207;144213
v931	2641	17192	171099;171104;171109
v1037	2970	17214	325555;325696
v1078	3097	17199	221687
v1111	3222	17188	146179;146197;146202;146204;146216;146227;146232;146245;146254;146259;146263;146295;146310;146334;146378;146417;146429;146453;146510;146519;146534;146550;146552;146554;146558;146568;146602;146621;146623;146644
v1144	3289	17190	161884;161907;161909;161911;161913;161920
v1229	3531	17180	91402;91434;91437;91438;91448;91456
v1329	3751	17195	186391;186394;186398;186399
v1336	3772	17217	349057;349065;349067;349079;349150;349164;349170;349171;349177
v1344	3790	17212	313017;313021
v1375	3865	17187	140848;140849;140866;140895;140900;140918;140924;140938;140940;140950;140951;140955;140956;140957;140959;140967;140970;140975;140978;140980;140989;141003;141004;141011;141013;141018;141021;141022;141026;141037;141111;141113;141114;141115
v1409	3971	17187	139424
v1410	3971	17208	281810
v1555	4370	17176	65498;65575
v1556	4370	17207	275469;275476;275484;275487;275489;275490;275492;275500;275504;275505;275511;275514;275515;275516;275517;275518;275534;276022;276032
v1642	4595	17220	365673;365682
v1713	4830	17198	214812;214819;214820;214823;214824;214826;214834
v1733	4873	17185	127930;127931;127933;127938;127945;127948;127949;127950;127953
v1776	5058	17179	86197
v1956	5463	17174	53433;53439;53441;53452;53461;53468;53477;53478
v1957	5464	17209	296387;296447;296462;296502;296509;296517;296581
v1970	5501	17198	211026;211030
v1989	5549	17181	102746;102749;102751;102752;102753;102757;102760;102763;102767;102770;102771
v2028	5638	17227	421672;421677;421681;421718;421754;421851;421853;421854;421855;421866;421873;421880
v2092	5794	17210	302679;302688
v2093	5795	17179	86765
v2094	5795	17196	198280;198285;198288;198292;198294;198298
v2131	5922	17176	65738;66014;66030;66032;66035;66044;66046;66048;66049;66052;66054
v2178	6030	17191	168773;168777;168787;168788
v2187	6057	17225	406450;406459;406470;406473
v2274	6300	17201	233307;233311;233328;233361;233377;233450;233470;233477;233513;233517;233523;233526;233536;233543;234425;234434;234441
v2280	6334	17186	133790;133792;133794;133796;133801;133802
v2404	6765	17185	125585;125597;125599;125600;125604;125610;125619;125634
v2429	6824	17178	75438;75449;75459;75461;75466;75473;75475;75477;75480;75482;75491;75492;75496;75502;75509
v2477	6999	17219	359196;359200;359211;359213;359217;359218;359219;359221;359224;359231;359232;359234;359245;359284;359412;359419;359420
v2482	7012	17188	145259;145269;145276
v2608	7321	17216	341413;341454;341465;341474;341485;341489;341537;341544
v2661	7430	17204	255281;255284;255286;255289;255290;255292;255297;255307;255310;255337;255355;255362
v2848	7963	17222	380202;380205;380206;380209;380213;380241;380254;380261;380271;380275;380276;380278;380279
v2893	8022	17185	123723;123725;123731;123741
v2935	8146	17210	302817;302824;302827;302829;302833;302836;302841;302850;302858;302862;302863;302867;302868;302869;302882;302885;302897;302902
v3015	8353	17205	264265;264274;264275;264279;264280;264287;264290;264295;264301;264314
v3037	8397	17227	419665;419673
v3038	8413	17203	247867;247871
v3268	9054	17224	399811
v3347	9234	17185	125411;125417;125421;125429
v3348	9234	17208	286888;286895;286903;286914;286916;286965;286967;286970;286994;287014;287045;287046;287048;287050;287073
v3402	9404	17173	40828;40833;40843
v3407	9416	17216	339300;339306;339340;339341;339364;339370;339379;339380;339381;339386
v3414	9429	17226	414283
v3516	9765	17182	105508;105515;105518
v3578	9934	17190	160159;160192;160204;160205;160207;160216;160232;160233
v3585	9938	17208	287857;287878;287889;287924;287937;287945;288112;288158;288171;288197
v3608	9978	17168	13428
v3717	10286	17187	138595;138639;138644;138648
v3759	10414	17169	14791;14795;14797;14801;14803;14804
v3763	10433	17177	70174;70191;70195;70196;70199
v3807	10583	17197	202066;202095;202110;202112;202126;202129;202300;202303;202304;202309;202320;202326
v3813	10591	17179	81189;81221
