visit_id	wifi_id	date	indices
v1	3	17360	562263;562264;562279;562284;562358;562359;562361;562365;562375
v3	6	17210	199278;199285;199291;199294;199302;199319;199322;199323;199324;199333;199385;199386
v14	20	17305	454296;454297;454298;454314
v15	22	17271	396442;396443;396444;396445;396456;396458;396460;396462;396472;396545;396546;396556
v17	24	17181	67947;67948
v32	42	17289	429657;429658;429659;429674;429676;429677;429687;429691;429706
v33	43	17193	117200;117231;117238;117262;117281;117299;117378;117385;117386
v34	44	17179	57743;57747;57796;57810;57816;57821;57822
v40	50	17223	251354;251364;251381;251383;253958;253959;253962;253969;253973;254005
v41	50	17324	491919;491924;491939;491945
v42	50	17341	524318;524319;524323
v51	57	17350	543557;543559;543572;543600;543602;543607
v58	64	17168	13186;13347
v61	67	17167	332;544;4461
v75	77	17214	215480;215484;215487;215501;215506;215541;215598;215735
v76	77	17381	605338
v90	92	17381	604607;604609;604636;604637;604678;604679;604731;604745
v122	122	17181	69472;69474;69492;69505;69508
v123	123	17219	234327;234329;234330
v125	125	17295	439832;439834;439835
v131	132	17223	250576;250577;250642;250857
v147	155	17273	400025;400026;400027;400030;400052;400123
v153	162	17201	159646;159648
v154	162	17220	238439;238441;238449;238488;238492;238498
v155	162	17235	300789;300793;300797;300798
v170	174	17371	585742;585744
v171	174	17382	605986;605991;605996;605998
v188	186	17284	418349;418352;418356;418359;418363;418365;418391
v211	206	17357	556012;556714;556715;556727;556728;556731
v227	224	17346	535243;535258;535306;535314;535332;535333;535334;535340
v237	233	17211	201371;201379;201419;201475;201477;201500;201528;201559;201748;201974;201985;202102;202105;202113;202133
v260	252	17251	355920
v266	262	17368	577861;577862;577868;577869;577879;577880;577884;577885;577888
v267	263	17210	197659;197662;197683;197736;197738;197750;197808;197885
v268	265	17183	77160;77169;77171;77173;77174;77181;77188
v286	282	17176	50165;50174;50289;50291;50321;50350
v288	285	17201	159689;159690;159714;159715
v300	296	17187	95531;95534
v301	297	17253	363051;363052;363054
v310	303	17270	392822;392823;392831;392854;392855;392864;392871;392878;392969
v317	310	17202	163683;163685;163704;163713;163715;163741;163742;163743;163745
v329	320	17167	5668
v347	339	17269	390639;390645;390654;390656;390659;390676
v364	354	17174	38892;38913;38920;38935
v365	355	17229	277394;277396;277431;277444;277497;277498;277507;277516
v379	371	17356	554184;554213;554221;554356;554436
v382	375	17199	146173;146208;146213;146216;146219;146369;146371
v387	380	17405	660465;660478;660483;660512;660514;660515;660529
v426	418	17368	579699;579706;579707;579708
v430	422	17393	633363;633364;633370;633432
v431	423	17251	357350;357352;357399;357401;357402;357454
v433	425	17249	349342;349345
v477	467	17287	425352;425354;425356;425372;425373;425374;425376;425414
v481	470	17356	555800;555807;555808
v482	470	17358	557495
v487	475	17347	536512;536515;536516;536517;536573
v490	480	17317	479016;479023;479030
v499	487	17223	253292;253338;253344;253392;253393;253396
v516	505	17242	327264;327265;327270;327310;327328;327329;327330
v517	505	17338	519904;519910;519914;519995;519999;520000
