visit_id	revisit_interval	revisit_intention
v1		0
v3		0
v14		0
v15		0
v17		0
v32		0
v33		0
v34		0
v42	140.14	1
v51		0
v58		0
v61		0
v76		0
v90		0
v122		0
v123	246.07	1
v125		0
v131		0
v147		0
v155		0
v171		0
v188		0
v211		0
v227		0
v237		0
v260	160.01	1
v266		0
v267		0
v268		0
v286		0
v288		0
v300		0
v301	220.79	1
v310		0
v317		0
v329		0
v347		0
v364		0
v365		0
v379		0
v382		0
v387		0
v426		0
v430		0
v431		0
v433	217.86	1
v477	142.97	1
v482	150.04	1
v487		0
v490		0
v499		0
v517	75.02	1
v534		0
v544	189.93	1
v597		0
v611		0
v613		0
v617		0
v621		0
v623		0
v635		0
v649		0
v666		0
v669		0
v677		0
v704		0
v707		0
v713		0
v722		0
v726		0
v741		0
v759		0
v763		0
v764		0
v771	162.82	1
v775		0
v781		0
v795		0
v817		0
v819		0
v839		0
v859	228.93	1
v863		0
v867		0
v909		0
v911		0
v919		0
v923	176.11	1
v930		0
v945		0
v964	41.85	1
v975		0
v977		0
v986		0
v992		0
v1011		0
v1035		0
v1038	219.02	1
v1041		0
v1049		0
v1058		0
v1067		0
v1080		0
v1093		0
v1115		0
v1126	61.05	1
v1133		0
v1143	209.09	1
v1154		0
v1156		0
v1158		0
v1163	117.99	1
v1176		0
v1198		0
v1199		0
v1201		0
v1202		0
v1209		0
v1220		0
v1240	141.16	1
v1268		0
v1269	328.08	1
v1294		0
v1301		0
v1304		0
v1311		0
v1318		0
v1324	62.91	1
v1328		0
v1332	260.07	1
v1333		0
v1348		0
v1352		0
v1363	125.95	1
v1364		0
v1404	266.19	1
v1406		0
v1411		0
v1419		0
v1449		0
v1451	171.26	1
v1464		0
v1472		0
v1496		0
v1515		0
v1526	233.87	1
v1536	255.78	1
v1554		0
v1571		0
v1575		0
v1604		0
v1605		0
v1606		0
v1626		0
v1648		0
v1655		0
v1675		0
v1689		0
v1705	238.83	1
v1706		0
v1714		0
v1731		0
v1734		0
v1738		0
v1769		0
v1774		0
v1784		0
v1807		0
v1832		0
v1847		0
v1866		0
v1893		0
v1909		0
v1912		0
v1945		0
v1956	8.05	1
v1969		0
v1993		0
v2015		0
v2019		0
v2034		0
v2045		0
v2048		0
v2054		0
v2055		0
v2062		0
v2084		0
v2091		0
v2122		0
v2124		0
v2139		0
v2144		0
v2151	269.0	1
v2156		0
v2157		0
v2165		0
v2167		0
v2185		0
v2195	182.09	1
v2209		0
v2216		0
v2217		0
v2224	156.13	1
v2238		0
v2257		0
v2262		0
v2272		0
v2284		0
v2291	302.17	1
v2312		0
v2331		0
v2342		0
v2357		0
v2359		0
v2376		0
v2394		0
v2395		0
v2402		0
v2408		0
v2428		0
v2430	270.95	1
v2436	189.16	1
v2445		0
v2446		0
v2457		0
v2459		0
v2468		0
v2491		0
v2527		0
v2528		0
v2539		0
v2546		0
v2549		0
v2569		0
v2578		0
v2582		0
v2588	294.01	1
v2630		0
v2635		0
v2646		0
v2663		0
v2668		0
v2740		0
v2783		0
v2797		0
v2798		0
v2800		0
v2801		0
v2810		0
v2829	83.95	1
v2831		0
v2842		0
v2848		0
v2862		0
v2879		0
v2890		0
v2898		0
v2906		0
v2916	14.31	1
v2935		0
v2958		0
v2971		0
v2989		0
v2998	294.05	1
v3009		0
v3016		0
v3020		0
v3026	91.91	1
v3043		0
v3064		0
v3066		0
v3071		0
v3077		0
v3082	102.75	1
v3085		0
v3086		0
v3097		0
v3100		0
v3101		0
v3116		0
v3118		0
v3147		0
v3156		0
v3192		0
v3196		0
v3203	52.65	1
v3281		0
v3289	33.19	1
v3310		0
v3316		0
v3324		0
v3338		0
v3347	186.92	1
v3348		0
v3391	55.06	1
v3400		0
v3401		0
v3405		0
v3419		0
