index	wifi_id	ts	area	dwell_time
231	43156	1483235034	out	13
248	16353	1483235120	out	4297
251	16353	1483235164	1f	17
252	16353	1483235164	in	1416
254	16353	1483235207	2f	1373
255	16353	1483235223	new-2f-food	192
256	16353	1483235228	2f-cafe	1261
258	16353	1483235241	2f-texfree	70
293	24641	1483235578	out	115
389	16353	1483236554	2f-healt-care	24
429	138	1483237177	out	3
454	16353	1483237619	2f	903
455	16353	1483237619	in	1497
456	16353	1483237631	2f-hair-care	274
457	16353	1483237646	2f-favorite	21
461	16353	1483237694	2f-healt-care	214
475	16353	1483237808	2f-femine-care	697
500	16353	1483238060	new-2f-food	426
503	16353	1483238071	2f-cafe	412
507	16353	1483238154	2f-counter	6
510	16353	1483238166	2f-texfree	324
529	16353	1483238527	1f-perfume	53
530	16353	1483238527	1f	590
531	16353	1483238534	New-1f-natural	46
537	44701	1483238584	out	2139
538	16353	1483238598	1f-promo	97
547	16353	1483238651	1f-enter	82
556	16353	1483238782	1f-counter	33
668	44701	1483239784	in	760
669	44701	1483239784	1f	760
681	44701	1483239864	2f	276
684	44701	1483239876	1f-must	22
685	44701	1483239876	1f-enter	17
686	44701	1483239887	1f-promo	83
687	44701	1483239894	New-1f-natural	10
716	44701	1483240013	2f-healt-care	17
720	44701	1483240033	new-2f-food	3
722	44701	1483240036	2f-texfree	3
724	44701	1483240044	2f-femine-care	41
1000	39544	1483242253	out	348
1027	44701	1483242475	out	296
1246	38837	1483243859	out	109
2437	42248	1483249184	out	475
3399	37376	1483253381	out	3353
3400	37376	1483253387	in	3341
3401	37376	1483253387	1f-must	1154
3402	37376	1483253387	1f	3341
3403	37376	1483253387	1f-enter	725
3406	37376	1483253389	1f-promo	1580
3417	37376	1483253437	New-1f-natural	1543
3442	12013	1483253540	out	23
3459	37376	1483253578	2f	819
3482	37376	1483253644	2f-enter	702
3484	37376	1483253651	2f-hair-care	5
3494	37376	1483253686	2f-healt-care	117
3550	37376	1483253810	2f-xtm	577
3619	37376	1483254037	1f-perfume	647
3649	37376	1483254202	1f-counter	7
3823	37376	1483255009	1f-facial-inner	664
3833	37376	1483255045	1f-beauty-tools	882
3834	37376	1483255046	1f-makeup	1197
3853	37376	1483255127	1f-nailstudio	1210
3974	26885	1483255526	out	2519
4009	37376	1483255696	2f	114
4013	26885	1483255712	1f	347
4014	26885	1483255712	in	2284
4016	37376	1483255714	2f-enter	4
4022	26885	1483255754	1f-facial	27
4037	26885	1483255872	1f-enter	11
4040	26885	1483255875	1f-must	5
4041	26885	1483255885	1f-promo	144
4042	26885	1483255888	1f-dermo-cosmetic	9
4052	26885	1483255902	1f-facial-inner	42
4062	26885	1483255980	1f-perfume	69
4064	26885	1483255984	New-1f-natural	48
4078	26885	1483256051	2f	1833
4081	26885	1483256053	2f-femine-care	22
4093	26885	1483256073	2f-healt-care	554
4094	26885	1483256078	2f-body-care	476
4095	26885	1483256079	2f-enter	478
4099	26885	1483256091	2f-hair-care	467
4106	26885	1483256135	2f-xtm	187
4120	26885	1483256207	2f-favorite	250
4128	26885	1483256231	2f-hairstudio	240
4134	26885	1483256258	2f-cafe	1152
4136	26885	1483256272	2f-texfree	403
4161	37376	1483256395	1f-getitbeauty	2
4179	47112	1483256487	out	196
4213	26885	1483256618	new-2f-food	797
4216	26885	1483256633	2f-counter	67
4300	46151	1483256909	out	36
4305	13512	1483256927	out	1163
4315	13512	1483256992	in	958
4316	13512	1483256992	1f-enter	2
4317	13512	1483256992	1f	958
4328	13512	1483257028	1f-perfume	4
4336	13512	1483257060	2f	817
4337	13512	1483257071	2f-healt-care	589
4341	13512	1483257095	new-2f-food	178
4347	13512	1483257101	2f-cafe	166
4354	13512	1483257122	2f-counter	6
4363	13512	1483257150	2f-texfree	111
4378	13512	1483257189	2f-femine-care	654
4417	13512	1483257336	1f-facial-inner	589
4427	19068	1483257392	out	1929
4429	26885	1483257404	2f-texfree	279
4433	26885	1483257424	2f-femine-care	309
4434	13512	1483257434	2f-hairstudio	216
4439	26885	1483257447	2f-body-care	6
4442	26885	1483257451	2f-enter	2
4446	26885	1483257471	1f	526
4449	26885	1483257494	1f-facial-inner	396
4450	26885	1483257495	1f-perfume	380
4454	26885	1483257506	2f-healt-care	235
4459	19068	1483257527	in	1679
4460	19068	1483257527	1f	1679
4468	26885	1483257576	1f-promo	336
4472	26885	1483257581	New-1f-natural	280
4476	26885	1483257600	1f-enter	316
4478	26885	1483257610	1f-must	224
4509	13512	1483257678	1f-facial	234
4511	19068	1483257683	2f	189
4512	13512	1483257684	1f-counter	222
4516	19068	1483257693	2f-body-care	15
4518	26885	1483257696	1f-counter	27
4519	26885	1483257699	1f-getitbeauty	8
4522	26885	1483257708	1f-nailstudio	11
4525	47112	1483257720	out	245
4526	26885	1483257732	1f-facial	10
4536	26885	1483257765	1f-dermo-cosmetic	146
4539	26885	1483257777	1f-display	140
