visit_id	wifi_id	date	indices
v10	10	17199	236378;236385;236386;236390;236397;236398;236431
v94	61	17204	270430;270432;270433;270480;270535;270626;270659;270685;270694;270695;270774;270869;270882;270941;270970;270989
v153	95	17228	484030
v154	95	17292	875873
v169	103	17182	132637;132639;132642;132643;132644;132646;132647;132649;132660;132661;132667;132678;132687;132704
v170	103	17201	251113;251118;251138;251224;251226
v171	103	17202	257863;257891;257913;257976
v172	103	17338	1124217;1124228;1124229
v173	103	17371	1297319;1297320;1297333;1297387;1297399;1297404;1297409;1297415;1297425;1297467;1297530;1297589;1297614;1297635;1297668;1297699;1297704;1297706;1297712;1297717;1297758;1297760;1297765;1297766;1297771;1297774;1297776;1297790;1297803;1297808;1297811
v174	103	17379	1335916
v175	103	17391	1392493;1392494;1392525;1392526;1392554;1392564;1392567;1392574;1392577;1392579;1392581;1392624;1392625;1392633;1392645;1392646;1392657;1392663
v281	138	17223	439125;439132;439146;439147;439150
v282	138	17237	556559;556562
v283	138	17300	908120;908123
v284	138	17321	1022927;1022938;1022941
v285	138	17391	1391398
v323	155	17229	488587;488588;488597;488603;488604;488608;488609;488610;488618;488625;488635;488636;488640;488645;488661;488668;488670;488697
v324	155	17367	1276271;1276280;1276281;1276282;1276283;1276284;1276288;1276289;1276292;1276293;1276297;1276299;1276304;1276310;1276312;1276339;1276344;1276349;1276352;1276363;1276364;1276366;1276370;1276372
v325	155	17376	1320969;1320973;1320977;1320996
v504	246	17377	1327200;1327313;1327344
v721	375	17274	774543;774545;774561;774562;774588;774603;774622;774623;774628
v725	379	17299	905070;905081;905111;905126;905150;905155;905181;905182;905190;905210;905260;905287
v797	417	17228	483427;483448;483477;483507;483542;483650;483682
v860	441	17182	134982;134993
v861	441	17370	1292061
v915	474	17182	137961;137965;137968;137969;138001;138005;138006;138020;138023;138030;138031;138054;138070;138132;138140;138141;138154
v916	474	17361	1247455
v1027	536	17174	66899
v1028	536	17180	118190;118197;118206;118229;118231;118257
v1029	536	17297	896067;896068
v1030	536	17298	898410;898412;898414;898434;898450;898458;898459;898462;898463;898465;898466;898499;898508;898511;898520;898522;898565;898608;898611;898657;898664;898665;898676;898689;898704;898713;898719;898721;898722;898728;898734;898735;898747;898752;898777;898807;898810;898811;898814;898835;898837;898838
v1086	577	17195	208068;208069;210341;210379;210383;210402;210449;210501
v1087	577	17196	216801;216907;217057;217131
v1088	577	17197	222962;223036;223145;223186;223255
v1223	651	17344	1158920
v1256	663	17249	634803;634805
v1334	707	17303	924588;924589;924592;924594;924595
v1675	890	17397	1425552;1425639;1425644;1425646;1425718;1425764;1425780;1425782;1425785;1425875;1425912;1425913;1425915;1425922
v1693	897	17253	658209;658210;658241;658327
v1727	916	17172	45314;45317;45335;45358;45421
v1728	916	17305	936823;936828;936829;936831;936833;936851;936865;936866;936873
v1746	935	17229	491282;491286
v1747	935	17360	1241630;1241648
v1756	941	17198	228570;228762;228763;228843
v1817	981	17350	1188884;1188894;1188895;1188897;1188899;1188900;1188904;1188905;1188908;1188909;1188910;1188911;1188915;1188916;1188938;1188939;1188940;1188942;1188946;1188981;1188983;1188984;1188985
v1843	993	17215	364750;364751;364752
v1888	1019	17181	126315
v1889	1019	17185	154517;154518;154548;154550;154650;154699
v1890	1019	17187	170166;170170;170191
v1891	1019	17223	442327;442375
v1892	1019	17244	606884;606893;606897;606948;606952;606974;607044;607084;607090;607106;607109;607110
v1893	1019	17247	621630;621639;621754;621783;621862;621868
v1894	1019	17249	634269;634276;634281;634311;634314
v1895	1019	17342	1148057;1148059;1148060;1148062;1148066
v1896	1019	17370	1291565
v1897	1019	17376	1318874;1318875;1318877;1318878;1318882;1318892;1318898;1318899;1318901;1318902;1318966;1319002;1319003
v1898	1019	17389	1381558;1381573;1381580
v1899	1019	17393	1402538;1402540
v1900	1019	17401	1447402;1447405;1447406
v1940	1048	17185	154364
v1941	1048	17219	407783
v1942	1048	17302	922355;922453;922575;922967
v2041	1113	17402	1457648
v2042	1113	17403	1460426;1460428
v2246	1221	17322	1034071;1034074;1034075;1034076;1034079;1034095;1034107;1034112;1034113;1034114;1034124;1034125;1034129;1034131;1034136;1034154;1034181;1034184;1034191;1034201;1034230;1034232;1034236
v2247	1221	17363	1259652;1259653;1259654;1259655;1259656;1259662;1259664;1259677;1259678;1259679;1259680;1259682;1259683;1259685;1259691
v2429	1313	17187	168532;169300
v2430	1313	17383	1355767;1355770;1355771
v2440	1322	17240	582372;582374
v2441	1322	17369	1288271
v2661	1452	17258	684656;684665;684675;684681;684695;684697;684724;684768
v2986	1624	17347	1172745;1172836
v3015	1648	17336	1114261;1114266;1114315;1114354;1114357;1114358;1114359;1114361;1114366;1114372;1114373;1114378;1114395;1114403;1114443
v3074	1689	17274	773600;773604;773606;773648
v3075	1689	17322	1030770;1030776;1030777;1030824;1030844;1030848;1030878;1030917;1030963;1031016;1031017;1031030;1031031;1031052;1031082;1031087;1031089;1031108;1031231;1031232;1031233
v3076	1689	17391	1391358
v3077	1689	17398	1430340;1430341;1430349;1430351;1430363;1430450;1430452
v3275	1782	17399	1439391;1439408;1439412;1439415;1439416;1439484;1439498
v3276	1782	17403	1461079;1461080;1461082;1461085;1461131;1461153;1461155;1461160;1461161;1461162;1461189
v3422	1871	17335	1109197;1109220;1109225;1109236;1109239;1109241;1109275;1109281;1109335
v3613	1980	17360	1240955;1240958;1240963
v3710	2033	17225	456745;456764;456770;457163
v3711	2033	17240	579588;579615;579642;579651;579670;579681
v3747	2041	17182	132830
v3748	2041	17373	1305712
v3969	2138	17209	317986;317989
v3970	2138	17211	334723;334794;334860;334874;334941;334962;334976
v3971	2138	17403	1464630;1464649;1464658;1464661;1464694;1464695;1464710;1464741;1464752;1464755;1464794;1464797;1464827
v4063	2179	17338	1124050;1124104
v4142	2232	17198	226124;226349
v4143	2232	17231	510504;510505
v4144	2232	17317	999955;999957;999992;1000010;1000084;1000090;1000091;1000200
v4145	2232	17343	1152193;1152338;1152364
v4146	2232	17392	1398493;1398494;1398686
v4221	2271	17223	446233;446236;446239;446531;446848
v4273	2307	17266	733440
v4307	2328	17306	938701;938702;938703;938705;938706;938710;938711;938712;938713;938721
v4380	2375	17168	10765;10782;10784;10787;10799;10800
v4381	2375	17348	1182430;1182441;1182444;1182463
v4500	2440	17286	843634;843646;843710;843733
v4627	2503	17188	171659;171663;171664;172408
v5011	2692	17171	40831;40846;40855;40869;40871
v5135	2781	17215	369759;369765;370111;370151;370163
v5145	2787	17276	788001;788019;788037;788232
v5304	2883	17177	95922;95926;95928;95929
v5305	2883	17178	101235;101236;101238;101239;101241;101242;101245;101254;101256;101273
v5315	2891	17312	970143;970144;970146;970149;970150
v5316	2891	17397	1426932;1426933;1426934;1426962;1426966;1426973;1427004;1427006;1427007;1427033;1427069;1427073
v5354	2915	17204	271757;271759;271778;271816;271879;271906;271930
v5387	2937	17311	964339;964340;964359;964383;964404;964409;964410;964416;964419;964431;964514;964517;964523;964542;964548;964600;964603
v5388	2937	17338	1122674;1122676;1122682;1122689;1122716;1122727;1122748;1122749;1122760;1122778;1122867;1122871;1122882;1122914;1122919;1122928;1122931;1122932;1122933;1122934;1122985;1123002;1123005;1123006;1123008;1123026;1123027;1123030;1127166;1127168;1127169;1127177;1127181;1127182
v5527	3025	17210	321137
v5886	3240	17361	1247761;1247769
v5940	3278	17216	377524;377531;377534;377535;377570;377630;377639;377647
v6017	3317	17325	1050353
v6018	3317	17328	1069257;1069335
v6165	3397	17277	792492;792506;792564
v6166	3397	17280	808308;811430
v6400	3525	17181	124496;124510
v6401	3525	17220	409195;409205;409206;409219;409230;409271;409277;409458;409460;409466;410048;410075;410090;410091;410099;410100;410101;410103;410114;410115;410116;410117
v6402	3525	17318	1006716;1006779
v6403	3525	17346	1168702;1168721;1168726;1168760;1168761;1168783
v6404	3525	17347	1172003;1172029;1172088;1172119
v6475	3571	17221	426465;426509;426551;426571;426574;426592;426597;426635;426676;426751
v6476	3571	17224	450674;454331;454434;454464;454537;454555;454587;454623;454708
v6506	3586	17198	228907;228916;228922;228932;228934;228935;228950;228971
v6775	3732	17216	372343;372346;372347;372352;372361;372408;372413
v6790	3746	17289	859893;859928;859933;859941;859942;859946;859952;860018;860021;860028;860243;860282;860316;860327;860336
v6791	3746	17290	860987;860989;860992;861004;861005;863603;863604;863620;863659;863662;863668;863672;863708;863732;863759;863778;863854;863915;863967;863988;863989;864011;864083;864104;865615;865639;865652
v6792	3746	17291	866446
v6793	3746	17319	1009250;1009252;1009255;1009257;1009265;1009266;1009269;1009272;1009274;1009277;1009294;1009299;1014464;1014469;1014471;1014472;1014611;1014625;1014663;1014665;1014683;1014718;1014751;1014755;1014790;1014792
v6794	3746	17321	1024151;1024170;1024184;1024197;1024211;1024216;1024224;1024229;1027779;1027781;1027787;1027819;1027835;1027837;1027860
v6795	3746	17350	1192093;1192107;1192108;1192157;1192215;1192230;1192231;1192258;1192266;1192271;1192343;1192348;1192422;1192476;1192483;1192542;1192556
v6796	3746	17351	1195238;1195240
v6797	3746	17353	1207453;1207536;1207598;1207683;1207703
v6798	3746	17384	1361878;1361882
v6799	3746	17387	1374153;1374154;1374156;1374157;1374162;1374170;1374211;1374232;1374235;1374236;1374244;1374251;1374256;1374293;1374297;1374310;1374315;1374341;1374342;1374346;1374347;1374354;1374355;1374357
v6916	3797	17176	84528;84530;84531;84538;84547;84548;84594;84630;84644;84680;84683;84684;84727;84730;84731;84761;84763;84777;84784;84857;84862;84866;84867;84868;84872;84874;84885;84904;84905;87451;87459;87460;87501;87638;87641;87647;87655;87716;87762;87766;87771;87779;88308;88381;88383;88387;88396;88416;88423;88431;88432;88434
v6917	3797	17183	143744;143843
v6918	3797	17207	297539;297541;297554;297565;297586;297608;297609;297611;297624;297626;297627;297628;297629;297643;297655;297660;297665;297666;297669;297816
v6919	3797	17292	876889;876890;876891;876892;876898;876901;876902;876907;876908;876909;876918;877009;877010;877016;877017;877084;877094;877095
v6920	3797	17351	1195119;1195121;1195122;1195123;1195133;1195136;1195137;1195139;1195165;1195169;1195184;1195189;1195226;1195228;1195245;1195248;1195249;1195365;1195368;1195371;1195372;1195373;1195397;1195405;1195416;1195418;1195435
v6951	3821	17376	1321943;1321944;1321945;1321951;1322030;1322036;1322041;1322052;1322090
v6953	3823	17275	779448;779450;779451;779452
v6954	3823	17283	825334;825335;825336
v6955	3823	17289	857070
v6956	3823	17334	1103175;1103184;1103192;1103198;1103199;1103201;1103206;1103209;1103210;1103217;1103219;1103264;1103265;1103273;1103284;1103348;1103350
v7038	3861	17188	172537;172604;172609;172611;172615
v7039	3861	17270	752507;752554
v7105	3906	17387	1373581;1373583
v7244	3986	17325	1049820;1049841;1049867;1049891;1049897
v7245	3986	17326	1053437;1053445
v7249	3989	17221	419507;419543;419610;419623;419664;419665;419689
v7330	4053	17340	1135692;1135693;1135702;1135723;1135724;1135727;1135754;1135755;1135757;1135769;1135771;1135772;1135792
v7407	4085	17199	233131;233138;233139;233141;233142;233146;233150;233160;233164;233166;233174;233175;233276;233293;233301;233303;233304;233330;233332;233350;233419;233424;233450;233452;233482;233491;233492;233562;233564;233565;233571;233572;233573;235708;235709;235711;235712;235713;235724;235727;235730;235734;235735;235736;235737;235741;235942;235956;235957;235959;235961;235989;235995;236012
v7408	4085	17269	748455;748456;748457;748458;748470;748480;748481;748485;748486;748488
v7422	4092	17272	767385;767405;767424;767425;767440;767494
v7423	4092	17275	778970;778985;779037;779042;779097;779115
v7427	4095	17267	739927;739930;739944;740062;740071;740118;740143;740217;740235;740258
v7442	4102	17294	884041;884042;884043;884044;884047;884062;884066
v7443	4102	17299	907497
v7444	4102	17362	1251758;1251768
v7551	4162	17242	593493;593569;593572;593592
v7552	4162	17275	780720
v7553	4162	17289	856349;856499;856580;856597;856672;856716;856723
v7554	4162	17332	1090866;1090916;1091004
v7555	4162	17405	1472524;1472690
v7755	4270	17293	881131;881148;881150
v7776	4282	17169	20538;20540;20542;20556;20561;20577;20589;20590;20635;20643;20647;20657;20706;20707;20730;20846;20849;20943;20949
v7777	4282	17208	307418;307442;307454;307460;307591;307699
v7778	4282	17213	350135;350136;350144;350164;350165;350174;350181;350194;350200;350204;350227;350245;350271;350274;350395;350433;350514;350553;350684;350691;350694;350713;350778;350780;350784;350790;350804;350811;350885;350912;350922
v7852	4330	17402	1456704;1456756;1456757;1456781
v8059	4435	17312	968950;968991;968993;968998
v8060	4435	17314	985680;985694;985768;985917;985943;985962;985993;985994;985995;985996;986099;986104;986233;986238
v8125	4476	17183	144820;144826;144827;145014;145132;145138;145173;145183;145193;145194;145195;145198;145259;145260
v8126	4476	17188	175113;175115
v8190	4510	17362	1250467;1250470;1250471;1250486;1250494;1250502;1250513
v8455	4655	17401	1450075
v8456	4655	17402	1458490;1458513;1458525;1458530;1458546;1458550;1458563;1458570;1458741;1458760
v8556	4709	17290	862575;862578
v8692	4782	17271	761338;761347;761352;761359;761374;761392;761411
v8791	4835	17246	618318;618328;618462;618469;618645;618661;618687
v9069	5000	17198	229841
v9125	5038	17396	1421304;1421328;1421378;1421429;1421430;1421431;1421454;1421456;1421477;1421480;1421502
v9126	5038	17399	1440328;1440329;1440334;1440337;1440339;1440341;1440342;1440344;1440348;1440407;1440436
v9367	5164	17355	1215268;1215269
v9368	5164	17389	1381619;1381637;1381660
v9465	5221	17201	245155;245164;245166;245171;245178;245189
v9503	5240	17178	105035;105077;105083;105107;105114;105185;105199;105225
v9504	5240	17260	701143
v9505	5240	17390	1390698;1390712
v9518	5252	17227	473599;473628;473634;473638;473642
v9519	5252	17235	544817;544819;544820;544884
v9520	5252	17252	652876;652890;652998;653005;653012;653018;653049;653054;653057;653059
v9521	5252	17266	732396;732407;732408;732409
v9540	5263	17208	306541;306556;306621;306643;306683;306717;306726;306843;306865
v9755	5368	17404	1468406;1468408;1468409;1468412;1468419;1468429;1468434;1468453;1468456;1468458;1468485;1468487;1468488;1468490
v9770	5382	17358	1233163;1233166
v9771	5382	17405	1473058;1473071
v9826	5414	17331	1085375;1085378;1085382;1085383
v9827	5414	17345	1162485;1162495
v9906	5474	17206	288674;288691;288692
v9907	5474	17256	676091;676202;676218
v9929	5489	17354	1213313;1213346;1213348;1213356;1213357;1213358
v9986	5518	17296	890909;890915;890918;890953;890978;891008;891009;891047;891048
v9987	5518	17312	971674;971681
v9988	5518	17317	1001640;1001647;1001656;1001658;1001660;1001672;1001673;1001675;1001682;1001684;1001696
v9989	5518	17334	1105365
v9990	5518	17380	1342346;1342347;1342350
v10012	5533	17383	1355967
v10013	5533	17384	1360678;1360723;1360724
v10307	5715	17308	948674;948724
v10308	5715	17310	962280;962284;962299
v10331	5736	17182	138578;138660;138792;139120
v10332	5736	17185	157331;157333;157393;157448;157479;157489;157509;157516;157527;157544;157548;157575;157583;157587;157588;157622;157625;157627;157642;157647;157650;157867;158021;158022;158037
v10352	5752	17192	192619;192626;192664;192667;192676;192681;192740;192741;192754;192761;192785;192788;192790;192800;192805;192848;192853;192877;192893
v10591	5900	17400	1443155;1443526;1443798;1443834;1443853;1443874
v10688	5951	17167	8459;8513;8584;8642;8661;9057;9098;9195;9208;9353;9440;9442;9560;9595
v10689	5951	17170	26845;26885;26902
v10690	5951	17207	299258;299259;299266;299331;299496;299772;299804;299862;299895;300016;300065;300217;300226;300239;300276;300338;300405;300423;300626
v10691	5951	17209	318972
v10692	5951	17211	328251;328255;328280
v10693	5951	17253	659156;659158;659159;659316;659372;659500;659513
v10694	5951	17289	859122;859123;859139;859192;859256;859375;859387;859394;859421;859423;859435;859486;859523;859738;859741;859753;859897;859898;859919;859920;860006
v10695	5951	17290	865755
v10696	5951	17330	1082433;1082480;1082487;1082499;1082553;1082575;1082592;1082662;1082671;1082675;1082676;1082725;1082726;1082735
v10697	5951	17333	1099712
v10698	5951	17353	1206891;1206897;1206902;1207256;1207295;1207296;1207337;1207473;1207485;1207486;1207493;1207564;1207593;1207595;1207706;1207736;1207756
v10699	5951	17355	1219186;1219206
v10700	5951	17396	1422640;1422641;1422738;1422760;1422764
v10701	5951	17398	1434108;1434136;1434137;1434138;1434139;1434146;1434161
v10702	5951	17399	1436918;1436927;1436955
v10811	6014	17230	500710;500718;500761;500766
v10886	6059	17226	467995;468015;468077;468218;468238;468310
v11035	6157	17398	1432654;1432655;1432664;1432672;1432688;1432689;1432696;1432702;1432703;1432704;1432705;1432710;1432711;1432748;1432751
v11050	6166	17211	331375;331377
v11051	6166	17217	384391;384428;384530;384561;386179;386190;386197;386274
v11138	6215	17219	402135;402136;402140;402143;402145;402210;402259;402262;402267;402272;402275;402296;402297;402302;402303;402310;402362;402368;402372;402386;402417;402455;402457;402458;402470
v11139	6215	17269	749236;749238;749246;749257;749265;749268;749274;749283;749289;749290;749295;749298;749301;749302
v11140	6215	17285	835041;835042;835045;835056;835058;835061;835102;835111;835135;835157;835165;835166;835184;835188;835202;835206;835208;835209;835210;835222;835248
v11141	6215	17308	950143;950153;950161;950170
v11142	6215	17328	1065969;1065971;1065972;1065980;1065981;1065983;1065985;1065987;1065989;1065990;1065995;1066000;1066009;1066011;1066034;1066039;1066045;1066047;1066048;1066052;1066066;1066083;1066086;1066105;1066116;1066119;1066121;1066122;1066123;1066135;1066136;1066137
v11143	6215	17404	1466759;1466764;1466780;1466813;1466817;1466818;1466820;1466848;1466862;1466879;1466883
v11157	6222	17397	1423682;1423717;1423729
v11158	6222	17399	1440714;1440716;1440729;1440743;1440753;1440764;1440765;1440774;1440829;1440855;1440866;1440872
v11261	6290	17381	1347678
v11446	6397	17170	30853;30901;30902;30920;30941;30949;30952;30953;31047;31054;31075;31100;31108;31109;31128;31130;31153;31213;31250;31257;31259;31264;31276;31305;31369;31370
v11447	6397	17218	393712;393713;393714;393718;393735;393737;393769;393775;393799;393998;394004;394037;394162;394165;394171;394177;394192;394207;394260;394294;394389;394393;394410;394444;394689;394690;394726;394753;394755;394756;394772;394946;394953;394954;394985;395016;395118;395167;395194;395233;395235;395237;395247;395251;395259;395271;395472;395473;395475;395498;395506;395511;395536;395546;395573;395595;395693;395856;395957
v11937	6639	17172	46986;46987;47026;47195;47255;47263;47433;47479;47581;47616;47621;47623;47735;47870
v11938	6639	17173	57823
v12112	6734	17221	426032;426042;426050
v12113	6734	17361	1247850;1248502;1248540;1248603
v12256	6815	17180	121117;121123;121154;121299;121342;121420;121491;121595
v12262	6820	17192	191901
v12263	6820	17197	217959;217972
v12264	6820	17203	261345
v12265	6820	17204	271008
v12266	6820	17206	283963;285314
v12267	6820	17210	321537
v12268	6820	17211	331810
v12269	6820	17213	344523
v12270	6820	17217	383162
v12271	6820	17218	395094
v12272	6820	17224	449636
v12273	6820	17232	520318
v12274	6820	17241	584988
v12275	6820	17245	611061
v12276	6820	17255	666019
v12277	6820	17262	706582;708241;708242
v12278	6820	17269	745785
v12279	6820	17276	784140;785912
v12280	6820	17283	823921;825256
v12281	6820	17288	851599
v12282	6820	17290	860578;860588
v12283	6820	17297	892697;894160
v12284	6820	17301	913612
v12285	6820	17309	955052
v12286	6820	17311	962804;965069
v12287	6820	17315	988466;988470
v12288	6820	17316	996006
v12289	6820	17318	1005443
v12290	6820	17322	1031240
v12291	6820	17325	1049013;1049035
v12292	6820	17337	1120136
v12293	6820	17346	1168161;1168179
v12294	6820	17350	1189440
v12295	6820	17360	1241611;1241638
v12296	6820	17378	1330908;1330917
v12297	6820	17379	1335776
v12298	6820	17386	1369814
v12299	6820	17388	1377730
v12300	6820	17399	1436054
v12397	6880	17240	579679
v12398	6880	17243	598432;598439;598443
v12600	7004	17250	637073;637076;637077;637078;637079;637080;637081;637083;637084;637087;637088;637093;637094;637125
v12636	7033	17299	905783;905790;905818;905862;905911;905939;905965;905983;905985;905990
v12659	7048	17177	90462;90464;90465;90535;90541;90545;90546;90547;90550;90551;90708;90876;90877;90912;90920;90928;90963;91578;91580;91607;91726;91759;91809
v12660	7048	17178	101206
v12767	7106	17189	177428;177432;177433;177434;177435;177436;177456;177457;177459
