visit_id	revisit_interval	revisit_intention
v23	104.27	1
v24		0
v25		0
v104	2.06	1
v105		0
v127		0
v143	0.95	1
v144		0
v204		0
v205	19.84	1
v206		0
v216	1.05	1
v217	49.73	1
v218	79.17	1
v219		0
v229		0
v232	0.75	1
v233		0
v247	2.02	1
v248		0
v259	2.74	1
v260		0
v291		0
v306		0
v313		0
v342		0
v362		0
v363	65.97	1
v364		0
v382	2.91	1
v383		0
v400		0
v417		0
v426		0
v463		0
v483		0
v491	109.06	1
v492		0
v494		0
v518		0
v548		0
v551		0
v574		0
v640	43.82	1
v641	1.1	1
v642	0.84	1
v643		0
v669		0
v714	2.77	1
v715		0
v719	49.0	1
v720		0
v756	1.92	1
v757	58.9	1
v758	53.99	1
v759	57.92	1
v760		0
v771		0
v773		0
v806		0
v818	3.0	1
v819		0
v827		0
v840	2.11	1
v841	0.94	1
v842	31.86	1
v843		0
v848	20.99	1
v849		0
v871		0
v933	90.92	1
v934	0.96	1
v935	1.08	1
v936		0
v955	55.88	1
v956		0
v966	58.07	1
v967	65.7	1
v968		0
v1003	2.98	1
v1004		0
v1019		0
v1041	5.04	1
v1042	60.98	1
v1043		0
v1065	56.11	1
v1066	11.12	1
v1067		0
v1104	84.93	1
v1105		0
v1124		0
v1178	30.99	1
v1179	2.09	1
v1180	77.03	1
v1181	48.98	1
v1182	7.9	1
v1183		0
v1209		0
v1210		0
v1219	39.0	1
v1220	18.93	1
v1221	7.02	1
v1222		0
v1228		0
v1243		0
v1268	16.14	1
v1269		0
v1317	20.19	1
v1318		0
v1325	89.97	1
v1326	5.72	1
v1327	62.29	1
v1328	0.87	1
v1329	8.07	1
v1330	0.86	1
v1331		0
v1337		0
v1338		0
v1354		0
v1402		0
v1404		0
v1426	60.96	1
v1427		0
v1449	74.83	1
v1450		0
v1478	86.99	1
v1479		0
v1485	39.36	1
v1486	17.65	1
v1487		0
v1504	34.27	1
v1505	82.95	1
v1506		0
v1507	9.07	1
v1508		0
v1547		0
v1560	16.88	1
v1561		0
v1615		0
v1620		0
v1621	3.21	1
v1622		0
v1625		0
v1628	37.92	1
v1629	65.09	1
v1630	28.01	1
v1631		0
v1648		0
v1730	3.63	1
v1731		0
v1774	20.29	1
v1775	1.98	1
v1776	0.97	1
v1777	0.65	1
v1778	73.19	1
v1779	53.25	1
v1780	1.83	1
v1781		0
v1789		0
v1803	2.93	1
v1804	1.02	1
v1805		0
v1810		0
v1878		0
v1880	1.85	1
v1881		0
v1900		0
v1907	7.18	1
v1908	135.78	1
v1909	24.03	1
v1910		0
v1912		0
v1917	92.94	1
v1918		0
v1921	0.88	1
v1922		0
v1927		0
v1940		0
v1943		0
v1955		0
v1957		0
v1977	15.59	1
v1978	82.38	1
v1979		0
v1998	6.14	1
v1999	7.85	1
v2000	86.96	1
v2001		0
v2012		0
v2020	12.07	1
v2021	41.11	1
v2022	1.9	1
v2023	0.93	1
v2024	9.86	1
v2025	51.18	1
v2026	17.73	1
v2027	8.33	1
v2028	3.02	1
v2029	12.98	1
v2030	4.9	1
v2031	2.9	1
v2032		0
v2038		0
v2043		0
v2044	1.29	1
v2045		0
v2050	0.66	1
v2051	0.87	1
v2052		0
