visit_id	wifi_id	date	indices
v23	25	17188	172879;172880;172902;172907;172910;172920;172940;173004;173011;173023;173024
v24	25	17292	877457;877458;877462;877480;877481;877503;877507;877509
v25	26	17185	157041;157042;157074;157089;157109;157188;157268;157273
v104	86	17221	417938;417941
v105	86	17223	439168;439249
v127	99	17267	737338;737347;737369;737379;737541;737646;737794;737833;737843;737919
v143	108	17168	11001;11002;12716;12721;12723;12727;12728;12747;12750;12751;13169;13170;13177;13178;13179;13184;13185;13187;13190
v144	108	17169	20259;22030;22035;22060;22062;22065;22067;22116
v204	122	17190	184856;184906;184993;184998;185055;185056;185057
v205	123	17209	318068;318070;318071;318074;318077;318084;318086;318087;318089;318103;318112;318116;318148;318194
v206	123	17229	492237;492242;492245;492246
v216	136	17181	125966;125967;125988;126086;126096;126110;126115;126148;126161;126237;126296;126325;126340;126386;126448;126510;126515;126569;126605;126730;126738;126758;126766;126775;126848;126890;126913;127012;127026;127182
v217	136	17182	135858;135938;135992;136047;136416;136952
v218	136	17232	518384;518393;518409;518411;518484;518552;518632;518643;518740;518793;518807;518839;518897;519047;519071;519250;519251;519310;519342
v219	136	17311	966009;966118;966163
v229	140	17190	184438;184469
v232	143	17330	1079878;1079904;1080238
v233	143	17331	1083571
v247	151	17199	236921;236972;237323;237396
v248	151	17201	251615
v259	157	17280	811305;811314;811315
v260	157	17283	824679
v291	175	17218	397229;397264;397363;397364;397405;397831;397865;397904;397972;398003;398070;398099;398219;398277;398329
v306	187	17316	994525;994531;994541
v313	191	17241	588982;589002;589003;589009;589012;589052;589053;589169;589171
v342	210	17233	530963;530967
v362	227	17208	302362;302363;302397;302452;302482;302552;302593;302596;302661;302707;302740
v363	229	17248	626935;626966;626970;626988
v364	229	17314	981104;981117
v382	242	17254	665638;665713
v383	242	17257	681609;681636;681643
v400	264	17214	356115;356120;356122;356123
v417	275	17223	446128;446209;446393;446399;446401;446402;446410;446434;446710;446719
v426	282	17302	918900;918901;918902;918937
