visit_id	wifi_id	date	indices
v136	139	17183	148585;148625;148641;148664;148671;148676;148691;148715
v240	252	17224	454883;454923
v244	256	17181	131247;131254;131264;131267;131270;131274
v369	375	17236	559597;559604;559609;559644;559657;559697;559702
v393	405	17218	400019;400028;400035;400042;400049;400051;400058;400091;400096;400117;400126
v394	405	17219	402470
v414	423	17186	166162;166288
v415	423	17205	282564
v416	423	17248	636886;636915;636947
v417	423	17256	683020
v418	423	17282	831795;831847;831861;831866;831871;831876;831883;831887
v419	423	17287	856794;856798
v424	428	17281	823780;823816;823844;823875;823876;823906
v485	476	17271	768249;768253;768262;768268;768271;768279;768291;768315;768321;768341;768346
v675	681	17220	414335;414338;414339;414384;414404;414410;414431;414432;414451;414460;414486
v730	747	17243	607651;607723;607734;607806;607872
v813	826	17244	613490;613503;613504;613505;613508;613512;613551;613555;613558
v814	826	17257	687958;687969;687974;687976;688005;688006;688009;688029;688063;688066;688067;688082;688083;688111;688179
v815	826	17275	791137;791144;791153;791155;791157;791158;791164;791169;791173;791188;791191;791197;791207;791222;791227;791230;791232;791233;791252;791257;791360;791363;791364;791369;791370;791383
v831	847	17221	422654;422656;422678;422711;422744;422748;422752;422754;422755;422756;422770;422802;422885;422890;422891;422892;423050;423058;423062;423066;423075;423080;423082;423083
v858	884	17223	445798
v909	932	17216	380672
v910	932	17262	716592;716598;716599;716655;716656;716658;716659
v1005	1041	17192	195060;195067;195104
v1057	1098	17170	34383;34390;34391;34394;34405;34449;34482;34487;34497
v1058	1098	17171	42695;42712;42716;42722;42751;42754;42757;42762;42767;42817;43028;43038;43048;43063;43079;43107
v1059	1098	17210	329847;329855;329862;329865
v1060	1098	17281	826846;826865;826878;826916;826921;826959
v1136	1207	17167	1169;1170;1172;1227;1238;1243;1244;1249;1257;1324;1326;1357;1369;1372;1422;1463;1522;1531;1532;1552
v1152	1224	17256	681314;681320;681322
v1242	1335	17186	164639;164705;164916;164921;164923;164927;164978;164987;164988;164991;164992;164993;165016
v1263	1367	17171	41476;41495;41515;41533;41586;41604;41627;41634;41664;41667
v1264	1367	17173	58399;58400;58423;58427;58428;58433;58451;58452;58479;58549;58577;58578;58596;58639;58667
v1280	1381	17238	576231
v1281	1381	17271	768672
v1318	1411	17244	614141;614144;614204;614240
v1346	1438	17278	808088;808098;808110;808141;808142
v1450	1570	17206	287690;287692;287755;287766;287775;287780;287781;287785;287820
