visit_id	revisit_interval	revisit_intention
v136		0
v240	145.92	1
v244		0
v369		0
v394		0
v419	19.01	1
v424		0
v485	40.34	1
v675		0
v730	105.11	1
v815	137.18	1
v831		0
v858	71.91	1
v910		0
v1005		0
v1060	16.94	1
v1136		0
v1152	148.98	1
v1242		0
v1264		0
v1281	67.23	1
v1318	94.12	1
v1346	184.17	1
v1450		0
v1588	81.91	1
v1601	16.03	1
v1640	24.23	1
v1887		0
v1926		0
v1942	176.87	1
v2098		0
v2300	109.02	1
v2402		0
v2481	104.3	1
v2534		0
v2560		0
v2577		0
v2633	147.86	1
v2637		0
v2648		0
v2654		0
v2706	135.35	1
v2710		0
v2811		0
v2839		0
v2988		0
v3022	118.81	1
v3033		0
v3084		0
v3300		0
v3492		0
v3579		0
v3701		0
v3909		0
v4031		0
v4042	30.87	1
v4062		0
v4146		0
v4206	150.81	1
v4297	204.89	1
v4399	221.01	1
v4999	122.97	1
v5033	146.89	1
v5069		0
v5174		0
v5318	82.25	1
v5440		0
v5515		0
v5730	167.07	1
v5733		0
v5812		0
v6073	148.03	1
v6104		0
v6115	98.85	1
v6263		0
v6296		0
v6415		0
v6528		0
v6600		0
v6682		0
v6813		0
v6933		0
v7085	65.73	1
v7121	147.95	1
v7157		0
v7188		0
v7256	91.05	1
v7277	61.39	1
v7406		0
v7413		0
v7416	100.81	1
v7439	197.89	1
v7507		0
v7518	91.87	1
v7553		0
v7554		0
v7633	43.23	1
v7797		0
v7812		0
v7828		0
v7935		0
v8071	178.01	1
v8342		0
v8408		0
v8459		0
v8518		0
v8703		0
v8704		0
v8764		0
v8868		0
v9033		0
v9080		0
v9202		0
v9244		0
v9351		0
v9484		0
v9522		0
v9590		0
v9617		0
v9649	32.72	1
v9655	140.46	1
v9937	161.99	1
v10044		0
v10082	208.12	1
v10140		0
v10175		0
v10257		0
v10355		0
v10398		0
v10408		0
v10542		0
v10614		0
v10630	121.19	1
v10640	198.87	1
v10740		0
v10834		0
v10936	2.55	1
v11032		0
v11073	99.92	1
v11126		0
v11157		0
v11216		0
v11360		0
v11392		0
v11465		0
v11564	108.5	1
v11758		0
v11766		0
v11778		0
v11782		0
v11927	77.98	1
v12269		0
v12367		0
v12439		0
v12461		0
v12558		0
v12863		0
v12864		0
v13067		0
v13112		0
v13385		0
v13432		0
v13488		0
v13519		0
v13577		0
v13712	94.69	1
v13942		0
v14009	116.14	1
v14018	151.17	1
v14078		0
v14252	141.97	1
v14258		0
v14265	72.92	1
v14337	162.15	1
v14384		0
v14518	112.23	1
v14552	97.93	1
v14573		0
v14576		0
v14677		0
v14811		0
v15074		0
v15154	91.05	1
v15295		0
v15376		0
v15676		0
v15747		0
v16041		0
v16239		0
v16251		0
v16259	197.13	1
v16262	72.87	1
v16427		0
v16442		0
v16679		0
v16696		0
v16839	56.81	1
v16859		0
v16896	35.18	1
v16931		0
v16956		0
v17033		0
v17086		0
v17124		0
v17162	62.94	1
v17215	64.09	1
v17656		0
v17787		0
v17981		0
v18369	34.25	1
v18386		0
v18507	59.67	1
v18536		0
v18565	122.26	1
v18583		0
v18679		0
v18863	158.96	1
v18957	231.19	1
v19298	82.97	1
v19499		0
v19605		0
v19635		0
v19662	33.89	1
v19745	89.9	1
v19765	85.26	1
v19873		0
v20004		0
v20018		0
v20044	51.98	1
v20170		0
v20333		0
v20601	91.17	1
v20938		0
v21217	133.77	1
v21235	236.88	1
v21435		0
v21491		0
v21714		0
v21758		0
v21797	93.04	1
v21885		0
v21984	113.22	1
v22206		0
v22264		0
v22265		0
v22268		0
v22420	40.64	1
v22442		0
v22451		0
v22547		0
v22722		0
v22755	137.81	1
