index	wifi_id	ts	area	dwell_time
27	21119	1483227700	out	14
41	2844	1483229031	out	21
84	8938	1483231608	out	491
99	33351	1483232037	out	31
266	33351	1483235674	out	523
269	33351	1483235689	in	453
270	33351	1483235689	1f	453
272	33351	1483235700	2f	419
276	33351	1483235738	2f-healt-care	206
306	33351	1483235956	2f-femine-care	152
308	847	1483235965	out	158
310	33351	1483235976	1f-counter	143
313	33351	1483236005	1f-beauty-tools	31
314	33351	1483236006	1f-facial	30
324	33351	1483236127	1f-dermo-cosmetic	16
394	1701	1483237080	out	76
590	10581	1483238682	out	90
596	10581	1483238742	in	3
597	10581	1483238742	1f	3
725	1701	1483239363	out	1127
731	1701	1483239386	in	1077
732	1701	1483239386	1f	1077
733	1701	1483239389	1f-must	67
734	1701	1483239389	1f-enter	74
735	1701	1483239393	1f-promo	162
759	1701	1483239491	New-1f-natural	24
760	18308	1483239502	out	346
765	1701	1483239518	1f-perfume	128
766	18308	1483239521	in	275
767	18308	1483239521	1f	275
769	18308	1483239573	New-1f-natural	18
779	1701	1483239659	1f-getitbeauty	12
782	1701	1483239668	1f-counter	300
790	1701	1483239682	1f-nailstudio	304
798	1701	1483239699	1f-makeup	302
815	18308	1483239770	1f-perfume	21
816	1701	1483239771	1f-beauty-tools	162
851	1701	1483239967	1f-facial	104
872	1701	1483240035	2f	411
874	1701	1483240046	1f-facial-inner	41
881	1701	1483240139	2f-body-care	26
885	1701	1483240154	2f-hair-care	245
895	5225	1483240207	in	2
896	5225	1483240207	2f	2
913	1701	1483240330	2f-hairstudio	79
925	1701	1483240417	2f-xtm	2
948	3245	1483240703	out	2938
1033	3245	1483241492	in	1119
1034	3245	1483241492	1f	1119
1119	3245	1483241964	1f-enter	613
1120	3245	1483241971	1f-must	604
1124	3245	1483241986	1f-promo	624
1125	3245	1483241993	New-1f-natural	423
1126	3245	1483241995	2f	259
1134	3245	1483242031	1f-dermo-cosmetic	421
1135	3245	1483242036	1f-makeup	285
1137	3245	1483242042	1f-facial-inner	6
1143	3245	1483242067	2f-body-care	136
1147	3245	1483242100	2f-hair-care	85
1151	3245	1483242132	2f-enter	41
1158	1207	1483242213	out	2202
1160	3245	1483242235	1f-perfume	172
1167	1207	1483242257	1f	2128
1168	1207	1483242257	in	2128
1169	1207	1483242257	1f-promo	273
1170	1207	1483242260	1f-must	236
1171	3245	1483242263	1f-facial	6
1172	1207	1483242271	1f-enter	191
1177	38318	1483242289	out	728
1179	3245	1483242301	1f-nailstudio	38
1180	38318	1483242303	1f	653
1181	38318	1483242303	in	653
1182	38318	1483242310	1f-promo	628
1183	38318	1483242311	1f-must	431
1184	38318	1483242312	1f-enter	429
1187	38318	1483242326	New-1f-natural	393
1195	38318	1483242344	1f-perfume	256
1196	3245	1483242344	1f-getitbeauty	15
1203	38318	1483242357	1f-getitbeauty	10
1205	38318	1483242359	1f-counter	417
1207	38318	1483242378	1f-facial	550
1208	38318	1483242384	1f-facial-inner	379
1210	38318	1483242387	2f	486
1214	38318	1483242392	1f-dermo-cosmetic	552
1218	3245	1483242435	1f-display	138
1227	1207	1483242499	New-1f-natural	35
1238	1207	1483242550	1f-perfume	10
1243	1207	1483242575	1f-getitbeauty	6
1244	1207	1483242583	1f-nailstudio	40
1249	1207	1483242608	1f-makeup	59
1256	38318	1483242644	2f-body-care	18
1257	1207	1483242644	1f-beauty-tools	76
1259	38318	1483242649	2f-hair-care	8
1268	31515	1483242670	out	67
1322	1207	1483242911	2f	393
1324	1207	1483242916	2f-hair-care	35
1326	1207	1483242928	2f-hairstudio	24
1357	1207	1483243113	2f-healt-care	41
1363	11532	1483243144	out	59
1369	1207	1483243167	new-2f-food	14
1372	1207	1483243175	2f-texfree	6
1422	1207	1483243400	1f-nailstudio	236
1463	1207	1483243761	1f-makeup	244
1522	1207	1483244035	1f-facial	269
1528	1207	1483244064	2f	275
1531	1207	1483244098	1f-perfume	31
1532	1207	1483244098	New-1f-natural	30
1552	1207	1483244174	1f-counter	164
1574	25538	1483244266	out	31
1736	11355	1483245104	out	1217
1748	11355	1483245171	in	1097
1749	11355	1483245171	1f-enter	3
1750	11355	1483245171	1f	1097
1754	11355	1483245177	1f-promo	1057
1758	11355	1483245188	1f-dermo-cosmetic	102
1766	11355	1483245237	New-1f-natural	227
1769	11355	1483245251	1f-perfume	211
1776	11355	1483245292	1f-facial-inner	687
1817	11355	1483245512	2f	443
1826	11355	1483245562	2f-hair-care	366
1835	11355	1483245610	2f-body-care	330
1850	17593	1483245783	out	9
1888	11355	1483245932	2f-enter	16
1909	11355	1483245995	1f-counter	132
1912	11355	1483246013	1f-getitbeauty	184
1921	11355	1483246052	1f-nailstudio	79
1949	11355	1483246247	1f-must	9
1950	11355	1483246251	1f-enter	6
1996	38318	1483246544	out	14
2009	37143	1483246686	out	42
2012	1740	1483246706	out	78
2396	46481	1483248282	out	44
2586	34200	1483249052	out	34
2592	46481	1483249098	out	43
2659	37143	1483249348	out	1673
2707	37143	1483249541	in	1473
2708	37143	1483249541	1f-must	318
2709	37143	1483249541	1f	1473
2710	37143	1483249541	1f-enter	211
2723	37143	1483249597	1f-promo	1087
2872	37143	1483250218	New-1f-natural	463
2873	37143	1483250219	1f-perfume	145
2903	45288	1483250387	out	2221
2908	37143	1483250442	1f-counter	460
2909	45288	1483250459	in	1988
2910	45288	1483250459	1f	622
2911	45288	1483250462	1f-perfume	197
2916	45288	1483250488	1f-makeup	574
2921	37143	1483250506	2f	70
2947	45288	1483250564	1f-facial	515
2951	37143	1483250596	1f-getitbeauty	50
2966	37143	1483250620	1f-nailstudio	18
