visit_id	wifi_id	date	indices
v72	132	17189	69484;69516;69518;69524;69532;69581;69586;69589;69596;69636;69649;69657;69667
v217	432	17299	808583;808600;808601;808605;808607;808608;808610;808623;808624
v277	551	17215	255650;255700;255787;255832
v278	561	17224	312430;312444
v307	605	17195	106494;106498;106502;106511;106512;106524;106527;106535;106536;106538;106543;106554;106555;106566;106568;106573;106574;106582;106589;106591;106608;106614;106616;106619;106630;106641;106643;106644;106646;106656;106659;106677;106679;106684;106685;106691;106692;106704;106709
v335	673	17196	111375;111431;111436;111442;111454;111470;111476;111477;111480;111485;111490;111535
v372	752	17188	60425;60584;60791
v476	939	17265	579067;579075
v658	1319	17216	262895;262902
v659	1319	17256	521416
v660	1319	17289	740384;740403
v692	1376	17272	624946;624965;624966;624988
v713	1432	17180	5041;5045;5050;5061;5070;5077;5083;5089
v715	1444	17260	547052;547098;547109;547129
v765	1568	17235	380338;380341;380343;380344;380354;380358;380360;380377;380384;380417;380432;380436;380438;380447;380453;380454;380455;380460
v766	1569	17207	196625;196634;196638;196709;196731;196741;196747;196770;196771;196798;196803;196824;196857;196927;196984;196987;196991;196993;197002
v769	1573	17243	434931;434948;434971
v784	1597	17227	333054
v887	1792	17292	764962;764970;764982;764985;764995;764999;765002;765014;765023;765028
v974	1949	17181	9298;9329;9336;9345
v975	1953	17285	702842
v1115	2305	17196	116936;116962;116971;116985;117011;117031;117039
v1116	2306	17186	43962;43965;43978;43996;44015
v1142	2366	17187	56816
v1143	2366	17236	389146
v1175	2439	17272	622276;622283;622357;622363;622419;622421;622433;622443;622460;622462;622473;622478;622486;622509
v1196	2489	17258	537255;537268;537275
v1380	2870	17294	774592;774593;774594;774599;774601;774602;774612;774615;774621;774622;774623;774640;774641;774643;774644;775225;775244
v1444	3009	17225	317943;317958;317960;317961;317962
v1545	3244	17211	228399;228403;228406;228408;228421;228447;228448;228449;228450;228451;228452;228476;228479;228482;228486;228489;228490
v1609	3411	17180	5054;5056;5059;5064;5065;5067;5068;5071;5076;5085;5102
v1689	3577	17250	478904
v1690	3577	17252	494203;494206;494208;494254;494258
v1710	3622	17191	79939;79943;79944
v1746	3701	17201	153282;153288;153291;153297;153305;153321
v1799	3820	17191	81703;81705;81709;81711
v1807	3839	17183	21096;21106
v1848	3944	17236	387766;387818
v2005	4304	17259	540960;540968;540970;540971;540974;540975;540976;540977;540978;540979
v2035	4349	17299	810701;810706
v2043	4363	17276	643781;643783;643786;643788;643795;643796;643800;643802;643806;643808;643811;643817;643822;643825;643838;643839;643840;643841;643851;643869
v2077	4419	17283	689737;689743;689747;689750;689760;689762;689767;689769;689773;689779;689780;689781;689783;689785;689797;689798
v2094	4471	17197	119952;119954;119955
v2110	4506	17228	338601;338604;338605;338610;338612
v2353	5092	17195	110811;110821
v2420	5261	17235	379363;379372;379383;379388;379453;379501;379512;379527
v2499	5472	17205	188344;188348;188354;188358;188363;188366;188369;188374;188375;188377;188378;188379;188382;188383;188384;188387;188388;188392;188394;188396;188397;188400;188408;188417;188419;188420
v2721	5940	17290	751767;751774
v2774	6054	17269	601690;601692;601693;601698;601704;601711;601715;601716;601717;601718;601719;601720;601721;601723;601726;601728;601730;601734;601737;601738;601739
v2804	6123	17257	531852;531861;531873;531906;531911;531918;531922
v2809	6137	17268	599249;599330;599346;599429;599561;599741
v2888	6278	17218	273072;273086;273104;273127;273131;273138;273151;273178;273182;273183;273188;273200;273216;273229;273257;273259;273271;273281;273294;273305;273317;273334;273336;273338
v2957	6424	17236	385091
v2968	6455	17209	211739;211764
v2969	6455	17214	245554;245559;245651
v3024	6570	17190	75476
v3059	6639	17211	226223;226227;226234;226238;226269;226277;226306;226334;226397;226520;226546;226555
v3068	6651	17190	76802;76823;76855;76858;76859;76872;76884;76902;76903;76916;76922;76923;76925;76934;76951;76957;76958;77031
v3148	6840	17222	302262;302269;302281;302349;302354;302360
v3189	6905	17229	348294;348315;348335
v3211	6952	17204	179130
v3220	6970	17260	547538;547546;547566;547584;547628;547662;547664;547705;547795;547937;547945;547956
v3266	7071	17208	209801;209804
v3573	7720	17294	777316;777371;777488
v3649	7872	17289	737296;737323;737326;737327;737344;737346;737354;737358;737366;737374;737378;737390;737425;737461;737462;737504;737538;737545;737548;737567;737574
v3692	7972	17193	101501;101507;101508;101515
v3738	8065	17264	569777;569782;569785;569789
v3814	8229	17217	266784
v3879	8376	17251	488248;488279
v3974	8558	17214	250473;250476;250487
v4003	8609	17181	11618;11628
v4004	8609	17263	564218;564312;564318
v4005	8609	17298	801287;801289;801290;801313;801323
v4146	8872	17243	432019;432029;432043;432088;432133
v4170	8920	17240	414282;414284;414289;414290;414299;414307;414313;414320;414327;414368;414374;414378;414379;414381;414385;414394;414397;414417;414420;414428;414430;414436;414437;414459;414476;414513;414559;414574;414603;414611;414625;414626
v4174	8925	17237	397716;397724;397738;397741;397752
v4175	8925	17265	578529;578534;578551;578558;578613;578620;578628;578629;578672;578700;578707;578722;578797;578875;578881;578886;578895;578900;578924;578929;578930;578970;578988;578996;579051;579113;579141;579166;579187
v4222	9041	17258	535351;535374;535378
v4223	9041	17269	604831;604850;604971;604972;604983;604986;604990;604996
v4237	9069	17231	358799;358801;358802;358806;358810;358814;358817;358821;358827;358828
v4280	9194	17236	392184;392196;392202;392214;392232;392234;392244;392258;392262;392263
v4360	9343	17266	588190;588212;588217;588219;588226;588229;588232;588266;588268;588271;588288
v4426	9486	17293	769579;769581;769586;769598;769612;769619;769625;769632;769637
v4449	9539	17188	60508
v4492	9661	17251	490965;490966;490967;490969;491009
v4529	9770	17203	168813;168825;168838;168840;168878;168880;168950;169147;169151;169155
v4530	9770	17207	195600;195604;195605;195608;195616;195621;195626;195627;195629;195630;195632;195635;195639;195640;195646;195647;195648;195651;195653;195659;195664;195666
v4531	9770	17239	405658;405664
v4591	9912	17258	536823;536829;536840;536843;536851;536863
v4592	9912	17266	588046;588059;588062;588063;588066;588068;588074;588075;588077;588114;588174;588198;588199;588209;588213;588218;588222;588223;588224;588228;588239;588241
v4699	10148	17187	52182;52186;52193;52197;52211;52234;52276;52304;52344;52351;52361;52373
v4700	10148	17209	210899;210901;210902;210907;210908;210918;210924;210927;210930;210949;210955;210957;210968;210974
