index	wifi_id	ts	area	dwell_time
86	7722	1484257926	max	45
197	25562	1484266673	max	96
212	16349	1484267274	max	13
241	10983	1484268619	max	9
295	6278	1484271873	max	30
384	10720	1484275931	max	121
417	8065	1484276467	max	23
464	36082	1484277471	max	618
491	36082	1484277768	4f	198
492	36082	1484277768	4f-sensor1	11
493	36082	1484277768	in	198
495	36082	1484277768	out	198
499	36082	1484277780	4f-sensor9	118
500	36082	1484277780	4f-counter	118
501	25562	1484277812	max	363
502	31637	1484277815	max	304
506	36082	1484277899	4f-sensor9	68
566	36082	1484279030	max	305
578	31637	1484279279	max	884
672	1376	1484280041	max	316
688	25562	1484280244	max	33
992	37979	1484285523	max	6155
1048	31637	1484286250	max	1427
1066	31637	1484286820	out	755
1067	31637	1484286820	in	755
1068	31637	1484286820	C	63
1069	31637	1484286820	2f-sensor4	63
1070	31637	1484286820	2f	254
1072	31637	1484286884	2f-sensor4	60
1074	31637	1484286945	2f-sensor2	63
1079	31637	1484287009	2f-counter	66
1080	31637	1484287009	2f-sensor5	66
1084	31637	1484287075	2f-sensor5	68
1088	31637	1484287143	G	192
1089	31637	1484287143	3f-sensor8	192
1090	31637	1484287143	3f	192
1112	31637	1484287335	3f-sensor8	239
1290	6278	1484289449	max	61
1320	39974	1484289761	max	78
1447	34088	1484291216	max	8
1539	44994	1484292275	max	33
1584	37979	1484292820	max	71
1747	45646	1484294500	max	21
1748	37979	1484294535	max	733
1813	37979	1484295139	out	40
1814	37979	1484295139	in	40
2033	38586	1484298289	max	4
2046	49336	1484298425	max	59
2131	29606	1484298988	max	1299
2151	15426	1484299169	max	395
2152	29606	1484299174	out	114
2153	29606	1484299174	in	114
2154	29606	1484299174	C	114
2155	29606	1484299174	2f-sensor3	10
2156	29606	1484299174	2f	114
2158	29606	1484299184	2f-sensor2	67
2159	29606	1484299184	D	97
2168	29606	1484299252	2f-sensor5	30
2177	29606	1484299282	2f-sensor2	5
2193	15426	1484299427	2f-sensor4	3
2194	15426	1484299427	2f	3
2195	15426	1484299427	in	3
2196	15426	1484299427	C	3
2197	15426	1484299427	out	3
2244	17663	1484299832	max	40
2348	1376	1484301290	max	748
2447	32851	1484301954	max	61
3307	49336	1484308251	max	8
3592	48981	1484310116	max	758
3598	48981	1484310238	out	239
3599	48981	1484310238	in	239
3600	48981	1484310238	4f-sensor8	69
3601	48981	1484310238	4f	69
4026	30497	1484348323	max	3
4096	1432	1484355384	max	5
4199	43975	1484358568	max	2033
4202	43975	1484358633	in	960
4203	43975	1484358633	out	960
4204	43975	1484358633	4f-sensor3	960
4327	27007	1484362936	max	7
4380	25941	1484364311	max	1547
4386	25941	1484364562	in	490
4387	25941	1484364562	out	490
4398	25941	1484364803	2f-sensor1	110
4408	25941	1484364913	G	20
4409	25941	1484364913	3f-sensor7	20
4410	25941	1484364913	3f	139
4414	25941	1484364933	3f-sensor7	58
4417	8065	1484364966	max	185
4420	25941	1484364992	E	60
4421	25941	1484364992	3f-sensor4	19
4424	25941	1484365012	3f-sensor6	20
4425	25941	1484365032	3f-sensor1	20
4459	38621	1484365489	max	697
4602	48739	1484367574	max	2166
4613	48739	1484367694	3f	1025
4614	48739	1484367694	3f-sensor1	120
4615	48739	1484367694	in	1025
4616	48739	1484367694	out	1025
4617	48739	1484367694	E	1025
4624	19947	1484367759	max	288
4628	48739	1484367814	I	239
4629	48739	1484367814	4f-sensor3	119
4630	48739	1484367814	4f	239
4637	48739	1484367934	4f-sensor4	119
4645	48739	1484368054	4f-sensor3	119
4650	48739	1484368174	3f-sensor6	232
4656	48425	1484368343	max	91
4659	48739	1484368406	3f-sensor5	8
4660	48739	1484368415	3f-sensor5	282
4678	48739	1484368697	3f-sensor1	22
4790	22940	1484369817	max	13
4834	10720	1484370040	max	255
4884	1432	1484370348	max	10
4897	38621	1484370524	max	21
4973	1432	1484371388	max	2442
4975	41483	1484371405	max	29
5032	3411	1484372547	max	1054
5039	1432	1484372620	out	795
5040	1432	1484372620	in	795
5041	1432	1484372621	2f-sensor5	60
5042	1432	1484372621	2f	590
5044	1432	1484372681	3f	687
5045	1432	1484372681	3f-sensor5	101
5050	1432	1484372782	3f-sensor2	62
5051	3411	1484372785	out	638
5052	3411	1484372785	in	638
5053	3411	1484372785	C	638
5054	3411	1484372785	2f-sensor3	10
5055	3411	1484372785	2f	638
5056	3411	1484372795	3f-sensor5	24
5057	3411	1484372820	4f	543
5058	3411	1484372820	I	543
5059	3411	1484372820	4f-sensor8	67
5060	1432	1484372844	C	366
5061	1432	1484372844	2f-sensor3	71
5064	3411	1484372887	4f-sensor6	10
5065	3411	1484372897	4f-sensor4	9
5066	3411	1484372897	H	35
5067	3411	1484372907	4f-sensor1	5
5068	3411	1484372912	4f-sensor1	20
5069	1432	1484372916	D	126
5070	1432	1484372916	2f-sensor2	126
5071	3411	1484372933	4f-sensor4	58
5076	3411	1484372991	4f-sensor7	148
5077	1432	1484373043	2f-sensor2	75
5083	1432	1484373118	2f-sensor4	92
5085	3411	1484373140	4f-sensor6	223
5089	1432	1484373211	2f-sensor4	157
5102	3411	1484373363	4f-sensor8	59
5132	37979	1484373652	max	815
5281	37979	1484375255	max	1405
5295	25941	1484375385	max	387
5363	14296	1484375892	max	901
5426	19947	1484376490	max	244
5743	14296	1484379790	max	636
6021	16391	1484381223	max	1952
6188	16391	1484382619	out	392
6189	16391	1484382619	in	392
6212	16391	1484382793	3f-sensor7	72
6213	16391	1484382793	3f	93
6214	16391	1484382866	E	20
6215	16391	1484382867	3f-sensor5	11
6216	16391	1484382878	3f-sensor6	8
6217	16391	1484382887	3f-sensor1	93
6237	16391	1484382980	I	18
6238	16391	1484382980	4f	18
6239	16391	1484382981	4f-sensor8	17
6735	6639	1484388266	max	13
6956	42886	1484390604	max	128
7018	26360	1484391362	max	1423
7272	42269	1484397812	max	48
