index	wifi_id	ts	area	dwell_time
104	37221	1484260707	max	688
255	12503	1484269103	max	18
380	12503	1484275806	max	30
382	30458	1484275858	max	84
478	23186	1484277653	max	23
565	24067	1484279020	max	53
642	34855	1484279775	max	130
653	10790	1484279875	max	58
755	1905	1484281733	max	12
767	27235	1484281795	max	9
804	21913	1484282348	max	28
834	46569	1484283067	max	323
1605	23179	1484293065	max	118
2022	37009	1484298200	max	2080
2093	37009	1484298794	out	494
2094	37009	1484298794	in	494
2095	37009	1484298794	2f-sensor2	109
2096	37009	1484298794	2f	139
2117	37009	1484298903	2f-sensor4	29
2118	37009	1484298903	C	29
2120	37009	1484298933	2f-sensor4	54
2129	37009	1484298988	3f-sensor5	59
2130	37009	1484298988	3f	59
2251	46458	1484299870	max	82
2267	13575	1484300230	max	4
2439	4718	1484301935	max	842
2480	4718	1484302168	E	506
2481	4718	1484302168	out	547
2482	4718	1484302168	3f	506
2483	4718	1484302168	3f-sensor1	39
2484	4718	1484302168	in	547
2487	4718	1484302209	3f-sensor6	40
2498	4718	1484302250	3f-sensor4	21
2500	4718	1484302271	3f-sensor2	181
2501	4718	1484302271	F	181
2529	4718	1484302453	3f-sensor2	60
2533	4718	1484302513	G	130
2534	4718	1484302513	3f-sensor7	130
2555	4718	1484302644	3f-sensor7	30
2583	4718	1484302675	3f-sensor1	40
2627	41458	1484302804	max	442
2665	16014	1484303118	max	28
3841	37221	1484312162	max	123
3984	30458	1484314145	max	69
3993	4718	1484314555	max	49
4022	46859	1484346903	max	40
4043	30458	1484351597	max	51
4049	46160	1484352179	max	53
4062	16014	1484353474	max	65
4093	46569	1484355243	max	32
4131	46569	1484356101	max	35
4311	18141	1484362593	max	2423
4355	18141	1484363773	out	528
4356	18141	1484363773	in	528
4369	18141	1484364104	2f	61
4370	18141	1484364104	2f-sensor4	61
4371	18141	1484364104	C	61
4373	18141	1484364165	2f-sensor3	136
4512	23896	1484366288	max	1207
4535	23896	1484366707	out	373
4536	23896	1484366707	in	373
4537	23896	1484366707	C	156
4538	23896	1484366707	2f-sensor3	48
4539	23896	1484366707	2f	188
4543	23896	1484366755	2f-sensor1	18
4547	23896	1484366774	2f-sensor1	60
4558	23896	1484366834	2f-sensor4	28
4561	23896	1484366863	2f-sensor2	32
4562	23896	1484366863	D	32
4568	23896	1484366895	2f-sensor2	149
4574	23896	1484367045	G	2
4575	23896	1484367045	3f-sensor7	2
4576	23896	1484367045	3f	2
4587	41834	1484367147	max	3
4974	21644	1484371394	max	1971
4985	21644	1484371774	out	1035
4986	21644	1484371774	in	1035
4987	21644	1484371774	C	1035
4988	21644	1484371774	2f	1035
4989	21644	1484371774	2f-sensor1	392
4994	18141	1484371893	max	2344
5010	18141	1484371987	out	1462
5011	18141	1484371987	in	1462
5017	18141	1484372093	2f	895
5018	18141	1484372093	2f-sensor1	183
5020	21644	1484372167	D	148
5021	21644	1484372167	2f-sensor2	148
5023	18141	1484372276	2f-sensor2	314
5024	21644	1484372316	2f-sensor2	34
5025	23896	1484372344	max	29
5026	21644	1484372351	2f-sensor3	458
5034	18141	1484372590	3f-sensor1	398
5035	18141	1484372590	3f	432
5075	18141	1484372988	2f-sensor3	34
5123	23896	1484373612	max	22
5206	7407	1484374585	max	1782
5224	7407	1484374769	out	1207
5225	7407	1484374769	in	1207
5226	7407	1484374769	E	113
5227	7407	1484374769	3f-sensor5	3
5228	7407	1484374769	3f	113
5229	7407	1484374773	3f-sensor4	5
5231	7407	1484374779	3f-sensor1	25
5233	7407	1484374804	G	22
5234	7407	1484374804	3f-sensor8	7
5235	7407	1484374812	3f-sensor8	14
5236	7407	1484374827	3f-sensor7	27
5237	7407	1484374854	F	6
5238	7407	1484374854	3f-sensor3	6
5239	7407	1484374861	3f-sensor3	14
5246	7407	1484374875	3f-sensor4	7
5247	7407	1484374882	3f-sensor5	16
5249	7407	1484374899	2f	1077
5250	7407	1484374899	2f-sensor2	92
5251	7407	1484374899	C	224
5252	7407	1484374899	D	1047
5256	7407	1484374992	2f-sensor4	46
5263	7407	1484375038	2f-sensor1	33
5269	7407	1484375072	2f-sensor1	52
5273	7407	1484375124	2f-sensor3	756
5324	46890	1484375629	max	80
5358	7407	1484375881	4f-sensor6	66
5368	7407	1484375947	2f-sensor2	30
5471	16014	1484376970	max	9
5644	33956	1484378741	max	21
5777	23896	1484380048	max	67
6330	28395	1484384088	max	47
6374	2106	1484384427	max	46
6729	28395	1484388062	max	68
6868	30458	1484389590	max	70
6876	25378	1484389682	max	55
7250	47345	1484396832	max	3
7276	25897	1484397981	max	4
7284	6047	1484398066	max	62
7452	20863	1484443293	max	2850
7454	20863	1484443659	in	1775
7455	20863	1484443659	3f	1717
7456	20863	1484443659	out	1775
7457	20863	1484443659	E	23
7458	20863	1484443659	3f-sensor1	19
7459	20863	1484443679	3f-sensor6	3
7460	20863	1484443682	3f-sensor1	35
7461	20863	1484443718	H	629
7462	20863	1484443718	4f	781
7463	20863	1484443718	4f-sensor1	36
7464	20863	1484443754	J	616
7465	20863	1484443754	4f-sensor5	47
7468	20863	1484443801	I	698
7469	20863	1484443801	4f-sensor6	19
7470	20863	1484443821	4f-sensor2	39
7471	20863	1484443861	4f-sensor3	20
7472	20863	1484443881	4f-sensor8	149
7473	20863	1484444030	4f-sensor7	239
7483	20863	1484444269	F	1069
7484	20863	1484444269	3f-sensor3	58
7486	20863	1484444328	4f-sensor1	20
7487	20863	1484444348	4f-sensor9	22
7488	20863	1484444348	4f-counter	30
7490	20863	1484444371	4f-sensor5	7
7491	20863	1484444379	4f-sensor9	104
7493	20863	1484444484	4f-sensor6	16
7494	20863	1484444500	4f-sensor7	34
7495	20863	1484444535	E	840
7496	20863	1484444535	3f-sensor5	39
7498	20863	1484444575	G	245
7499	20863	1484444575	3f-sensor8	43
7500	20863	1484444619	3f-sensor2	39
7501	20863	1484444658	3f-sensor7	61
7502	20863	1484444720	3f-sensor7	47
7503	20863	1484444768	2f	666
7504	20863	1484444769	2f-sensor5	51
7507	20863	1484444820	3f-sensor8	471
7512	20863	1484445291	3f-sensor3	47
7513	20863	1484445339	3f-sensor2	35
7514	20863	1484445376	3f-sensor5	57
7564	14163	1484446872	max	30
7574	20863	1484446934	max	264
7627	35023	1484448952	max	52
7698	20863	1484451848	max	121
7863	14868	1484455473	max	72
7959	4429	1484457115	max	62
8087	35023	1484458610	max	68
8261	15841	1484460061	max	1272
8267	15841	1484460122	out	916
8268	15841	1484460122	in	916
8269	15841	1484460122	E	183
8270	15841	1484460122	3f	569
8271	15841	1484460122	3f-sensor6	53
8276	15841	1484460176	3f-sensor6	17
8279	15841	1484460193	3f-sensor5	18
8280	15841	1484460212	3f-sensor5	92
8287	15841	1484460305	3f-sensor1	34
8288	15841	1484460339	4f	212
8289	15841	1484460339	4f-sensor1	19
8292	15841	1484460359	4f-sensor5	24
8293	15841	1484460359	J	193
8295	15841	1484460383	I	77
8296	15841	1484460383	4f-sensor6	55
8297	15841	1484460438	4f-sensor8	22
8298	15841	1484460460	4f-sensor3	91
8310	15841	1484460552	4f-sensor5	56
8317	15841	1484460608	F	83
8318	15841	1484460608	3f-sensor2	23
8327	15841	1484460632	3f-sensor7	59
8332	15841	1484460692	3f-sensor3	34
8335	15841	1484460726	C	286
8336	15841	1484460726	2f	312
8337	15841	1484460727	D	311
8338	15841	1484460727	2f-sensor2	44
8342	15841	1484460771	2f-sensor1	151
8354	15841	1484460923	2f-sensor4	90
8359	15841	1484461013	2f-sensor4	25
9034	12088	1484463940	max	57
9897	17084	1484467932	max	141
9898	17084	1484467933	1f-sensor6	11
9899	17084	1484467933	B	82
9900	17084	1484467933	in	83
9901	17084	1484467933	out8	103
9902	17084	1484467933	out9	103
9903	17084	1484467933	out-front	103
9904	17084	1484467933	1f	82
9905	17084	1484467933	out	103
9907	17084	1484467937	out5	78
9908	17084	1484467937	out-back	78
9914	17084	1484467944	1f-sensor3	3
9917	17084	1484467947	1f-sensor7	16
9922	17084	1484467950	out2	65
9928	17084	1484467964	A	32
9929	17084	1484467964	1f-sensor4	2
9931	17084	1484467966	1f-sensor7	7
9933	17084	1484467973	1f-sensor1	22
9942	17084	1484467996	1f-sensor1	19
10353	17084	1484469512	max	52
10369	49250	1484469546	max	602
10915	35603	1484472378	max	46
12488	26191	1484480479	max	283
12490	26191	1484480479	out	187
12499	26191	1484480543	4f	123
12500	26191	1484480543	J	93
12501	26191	1484480543	4f-sensor5	30
12502	26191	1484480543	in	123
12515	26191	1484480574	I	32
12516	26191	1484480574	4f-sensor2	31
12519	26191	1484480606	4f-sensor8	30
12525	26191	1484480637	4f-sensor10	29
12768	43150	1484482871	out	585
12769	43150	1484482871	max	586
12770	43150	1484482872	out-front	585
12771	43150	1484482872	out9	585
13014	42365	1484485249	max	20
13130	40612	1484489029	max	24
13195	37221	1484519550	max	481
13304	1905	1484524390	max	45
13306	1905	1484524410	out-front	17
13307	1905	1484524410	out	17
13308	1905	1484524410	out9	10
13309	1905	1484524414	out8	13
13465	45655	1484527992	max	17
13584	24146	1484531334	max	6
13880	30458	1484535128	max	99
13989	26550	1484536178	max	41
14069	45655	1484537106	max	31
14199	24067	1484538340	max	3
14527	13499	1484541113	max	701
14733	49064	1484542643	max	65
15228	24146	1484546577	max	8
15556	24146	1484548507	out8	1940
15557	24146	1484548507	out	2004
15558	24146	1484548507	out9	2004
15559	24146	1484548507	max	2004
15560	24146	1484548507	out-front	2004
15561	24146	1484548510	out5	210
15562	24146	1484548510	out-back	266
15563	24146	1484548510	in	1987
15569	24146	1484548577	out2	199
15576	24146	1484548623	A	33
15577	24146	1484548623	1f-sensor4	33
15578	24146	1484548623	1f	91
15582	24146	1484548656	1f-sensor4	9
15583	24146	1484548666	B	48
15584	24146	1484548666	1f-sensor3	44
15593	24146	1484548711	1f-sensor7	2
15594	24146	1484548714	1f-sensor7	43
15599	24146	1484548758	2f-sensor4	242
15610	24146	1484549000	E	27
15611	24146	1484549000	3f-sensor1	11
15612	24146	1484549000	3f	555
15613	24146	1484549012	3f-sensor6	15
15616	24146	1484549027	3f-sensor6	180
15641	24146	1484549208	3f-sensor8	259
15654	39323	1484549311	max	17
15696	24146	1484549468	F	88
15697	24146	1484549468	3f-sensor2	88
15716	24146	1484549556	3f-sensor2	400
15813	24146	1484549956	H	32
15814	24146	1484549956	4f-sensor1	32
15815	24146	1484549956	4f	226
15825	24146	1484549988	4f-sensor1	63
15829	24146	1484550052	4f-sensor10	7
15830	24146	1484550059	4f-sensor6	18
15831	24146	1484550059	I	123
15832	24146	1484550079	4f-sensor6	11
15834	24146	1484550091	4f-sensor2	19
15837	24146	1484550110	4f-sensor3	3
15838	24146	1484550113	4f-sensor8	14
15840	24146	1484550128	4f-sensor2	14
15842	24146	1484550143	4f-sensor3	39
15846	24146	1484550183	4f-sensor8	186
15863	24146	1484550349	out2	162
15864	24146	1484550349	out-back	162
15865	24146	1484550349	out5	159
15869	24146	1484550369	1f	42
15870	24146	1484550369	1f-counter	42
15871	24146	1484550370	1f-sensor5	42
16099	42829	1484551758	max	915
16110	42829	1484551804	out8	519
16111	42829	1484551804	out-front	868
16112	42829	1484551804	out	868
16137	42829	1484552058	out9	615
16171	42829	1484552314	out-back	9
16172	42829	1484552335	in	284
16173	42829	1484552335	E	284
16174	42829	1484552335	3f-sensor1	6
16175	42829	1484552335	3f	284
16177	42829	1484552341	3f-sensor5	61
16192	42829	1484552403	4f	153
16193	42829	1484552403	J	153
16194	42829	1484552403	4f-sensor5	116
16221	42829	1484552519	4f-sensor8	13
16222	42829	1484552519	I	13
16230	42829	1484552532	4f-sensor6	23
16241	42829	1484552556	4f-sensor5	26
16249	42829	1484552582	3f-sensor5	37
16271	20207	1484552723	max	16
16489	45289	1484554536	max	23
16534	26328	1484554855	max	223
16547	34731	1484555014	max	70
17161	34731	1484558270	out	2
17162	34731	1484558270	out-front	2
17163	34731	1484558270	out8	2
17164	34731	1484558270	max	22
17209	14868	1484558521	max	186
17215	14868	1484558545	out-front	63
17216	14868	1484558545	out9	63
17217	14868	1484558545	out	63
17248	3347	1484558698	max	232
17302	46458	1484558913	max	61
17312	46458	1484558933	out	9
17313	46458	1484558933	out9	9
17314	46458	1484558933	out-front	9
17315	46458	1484558934	out8	9
17461	6650	1484559772	max	11
17623	3505	1484560322	max	4
18057	6650	1484562490	max	1549
18063	6650	1484562508	out9	1504
18064	6650	1484562508	out-front	1504
18065	6650	1484562508	out2	1504
18066	6650	1484562508	out-back	1504
18067	6650	1484562508	out	1505
18068	6650	1484562510	out5	1502
18094	6650	1484562605	in	1258
18129	6650	1484562738	out8	1059
18182	6650	1484563117	3f	250
18183	6650	1484563117	3f-sensor8	184
18196	6650	1484563301	F	54
18197	6650	1484563301	3f-sensor3	54
18204	6650	1484563355	3f-sensor3	10
18207	6650	1484563367	3f-sensor5	104
18211	7407	1484563460	max	730
18213	6650	1484563471	1f-sensor4	15
18214	6650	1484563471	A	263
18215	6650	1484563471	1f	391
18216	6650	1484563487	1f-sensor5	136
18229	6650	1484563623	B	240
18230	6650	1484563623	1f-sensor6	112
18247	6650	1484563735	1f-sensor4	11
18252	6650	1484563747	1f-sensor7	7
18264	6650	1484563754	1f-sensor3	22
18265	6650	1484563777	1f-sensor6	20
18266	7407	1484563793	out8	385
18267	7407	1484563793	out-front	385
18268	7407	1484563793	out	385
18269	7407	1484563797	out9	381
18270	6650	1484563798	1f-sensor3	65
18272	7407	1484563811	out-back	349
18273	7407	1484563811	out2	255
18274	7407	1484563811	out5	349
18275	7407	1484563811	in	337
18276	7407	1484563811	1f-sensor6	5
18277	7407	1484563811	1f	337
18279	7407	1484563811	B	337
18281	7407	1484563816	1f-sensor3	6
18282	7407	1484563824	1f-sensor3	3
18283	7407	1484563827	A	76
18284	7407	1484563827	1f-sensor1	4
18285	7407	1484563832	1f-sensor2	72
18286	7407	1484563832	1f-counter	192
18293	7407	1484563904	1f-sensor1	120
18298	7407	1484564024	1f-sensor2	124
18645	42365	1484565650	max	174
19248	21323	1484570797	max	9
19294	37221	1484571528	max	89
19452	30458	1484573501	max	53
19453	30458	1484573510	out	22
19454	30458	1484573510	out8	18
19455	30458	1484573510	out-front	22
19456	30458	1484573529	out9	2
19631	37221	1484606119	max	19
19743	1905	1484610277	max	41
19927	46569	1484614429	max	10
19996	11768	1484616190	max	35
20021	16014	1484616538	max	10
20074	30458	1484617276	max	118
20077	30458	1484617316	out	26
20078	30458	1484617339	out9	4
20079	30458	1484617339	out-front	4
20444	46392	1484621670	max	57
20449	46392	1484621710	out	10
20763	24067	1484624744	max	14
20779	5797	1484624890	max	3516
21011	5797	1484626463	out2	1032
21012	5797	1484626463	out-back	1032
21013	5797	1484626463	out	1032
21016	5797	1484626541	out5	713
21027	11768	1484626602	max	862
21028	5797	1484626651	out9	70
21029	5797	1484626651	out-front	70
21030	5797	1484626651	out8	69
21033	5797	1484626655	in	67
21034	5797	1484626661	1f	60
21035	5797	1484626661	A	51
21036	5797	1484626661	1f-sensor5	44
21037	11768	1484626663	out9	772
21038	11768	1484626663	out	772
21039	11768	1484626663	out-front	772
21040	11768	1484626690	out8	744
21041	5797	1484626706	1f-sensor1	6
21042	5797	1484626713	1f-sensor1	9
21043	11768	1484626718	out5	641
21044	11768	1484626718	out-back	643
21045	11768	1484626723	in	639
21047	11768	1484626737	B	274
21048	11768	1484626737	1f	274
21049	11768	1484626737	1f-sensor3	12
21051	11768	1484626748	out2	613
21052	11768	1484626750	1f-sensor7	45
21061	11768	1484626796	1f-sensor7	85
21068	11768	1484626881	1f-sensor3	130
21084	11768	1484627012	1f-sensor6	73
21103	11768	1484627085	E	38
21104	11768	1484627085	3f-sensor1	10
21105	11768	1484627085	3f	94
21112	11768	1484627096	3f-sensor5	3
21114	11768	1484627100	3f-sensor4	21
21117	11768	1484627121	F	58
21118	11768	1484627121	3f-sensor3	2
21119	11768	1484627123	3f-sensor8	55
21131	11768	1484627180	3f-sensor3	90
21159	11768	1484627270	2f-sensor2	31
21160	11768	1484627270	2f	70
21161	11768	1484627270	D	70
21167	11768	1484627302	C	38
21168	11768	1484627302	2f-sensor4	8
21169	11768	1484627311	2f-sensor3	23
21170	11768	1484627335	2f-sensor4	5
21585	42985	1484629242	max	37
21618	46569	1484629366	max	378
21620	46569	1484629367	out9	375
21621	46569	1484629367	out-front	376
21622	46569	1484629367	out	376
21623	46569	1484629367	out8	375
21632	46569	1484629416	in	310
21633	46569	1484629416	E	248
21634	46569	1484629416	3f-sensor5	63
21635	46569	1484629416	3f	248
21651	46569	1484629480	3f-sensor4	16
21661	46569	1484629498	3f-sensor8	64
21689	46569	1484629562	4f-sensor6	6
21690	46569	1484629562	4f	6
21691	46569	1484629569	4f-sensor5	38
21694	46569	1484629608	3f-sensor6	30
21697	46569	1484629639	3f-sensor1	2
21699	46569	1484629642	3f-sensor1	17
21708	46569	1484629659	3f-sensor6	4
21709	46569	1484629664	3f-sensor5	53
21714	46569	1484629709	out2	15
21715	46569	1484629709	out-back	15
21716	46569	1484629711	out5	9
21717	46569	1484629718	A	3
21718	46569	1484629718	1f-sensor4	3
21719	46569	1484629718	1f	8
21720	46569	1484629721	1f-sensor4	3
21955	9746	1484630862	max	24
22124	11768	1484631338	max	2
22941	47722	1484635749	max	78
22971	2106	1484635959	max	8
23897	21165	1484641349	max	2048
23914	21165	1484641391	out	2007
23915	21165	1484641391	out-front	2006
23916	21165	1484641391	out8	508
23948	21165	1484641596	out5	301
23949	21165	1484641596	out-back	302
23950	21165	1484641597	in	1801
23951	21165	1484641597	1f	300
23952	21165	1484641597	out2	302
23953	21165	1484641597	out9	1799
23954	21165	1484641598	1f-sensor6	299
24032	21165	1484641898	1f-sensor5	232
24092	21165	1484642131	3f	982
24093	21165	1484642131	3f-sensor3	150
24103	12327	1484642216	max	660
24104	12327	1484642217	out8	658
24105	12327	1484642217	out-front	658
24106	12327	1484642217	out	658
24114	21165	1484642281	3f-sensor8	515
24115	21165	1484642281	G	515
24118	12327	1484642310	in	465
24119	12327	1484642311	J	238
24120	12327	1484642311	4f-sensor5	10
24121	12327	1484642311	4f	238
24122	12327	1484642321	4f-sensor6	227
24169	21165	1484642797	3f-sensor8	299
24170	16793	1484642846	max	37
24210	21165	1484643097	E	15
24211	21165	1484643097	3f-sensor1	2
24212	21165	1484643100	3f-sensor5	12
24217	21165	1484643112	out8	285
24218	21165	1484643113	3f-sensor3	86
24248	21165	1484643199	D	198
24249	21165	1484643199	2f-sensor2	197
24250	21165	1484643199	2f	198
24319	32610	1484643646	max	1022
24320	32610	1484643647	1f	952
24321	32610	1484643647	1f-sensor6	153
24322	32610	1484643647	B	952
24323	32610	1484643647	in	952
24324	32610	1484643647	out	1014
24325	32610	1484643647	out-front	1014
24326	32610	1484643647	out9	1013
24327	32610	1484643647	out8	1014
24330	32610	1484643655	out5	944
24331	32610	1484643655	out-back	944
24379	32610	1484643801	1f-sensor3	98
24387	32610	1484643829	out2	710
24404	32610	1484643900	A	529
24405	32610	1484643900	1f-sensor1	10
24407	32610	1484643910	1f-sensor1	3
24408	32610	1484643913	1f-sensor4	4
24409	32610	1484643918	1f-sensor5	3
24411	32610	1484643921	1f-sensor5	54
24433	32610	1484643975	D	231
24434	32610	1484643975	2f-sensor2	7
24435	32610	1484643975	2f	399
24436	32610	1484643982	2f-sensor5	29
24437	32610	1484643982	2f-counter	29
24441	32610	1484644011	2f-sensor5	195
24464	32610	1484644207	2f-sensor2	115
24471	32610	1484644322	C	52
24472	32610	1484644322	2f-sensor3	21
24476	32610	1484644344	2f-sensor4	6
24477	32610	1484644350	2f-sensor1	2
24478	32610	1484644353	2f-sensor1	13
24479	32610	1484644366	2f-sensor4	8
24480	32610	1484644374	2f-sensor3	55
24483	32610	1484644430	1f-sensor4	64
24487	32610	1484644494	1f-sensor7	105
24509	37890	1484644817	max	17
24657	46458	1484645588	max	121
24664	46458	1484645613	out	42
24947	9402	1484646807	max	124
24970	17357	1484646963	max	212
24974	17357	1484646970	out	200
25298	2084	1484648191	max	37
25874	16014	1484650498	max	27
25957	2084	1484650903	max	81
25958	2084	1484650923	out	10
25959	2084	1484650923	out-front	10
25960	2084	1484650924	out9	9
26193	16409	1484652770	max	756
26195	16409	1484652796	out2	2
26196	16409	1484652796	out-back	3
26197	16409	1484652796	out	33
26198	16409	1484652796	out5	2
26199	16409	1484652804	out8	25
26200	16409	1484652804	out-front	25
26759	39238	1484655763	max	425
26784	30458	1484655948	max	71
26791	30458	1484655976	out	13
26792	30458	1484655976	out8	13
26793	30458	1484655976	out-front	13
26794	30458	1484655976	out9	4
27006	37221	1484658072	max	122
27014	37221	1484658094	out	90
27015	37221	1484658094	out9	90
27016	37221	1484658094	out-front	90
27080	44314	1484658491	max	121
27139	37221	1484658925	max	18
27433	37221	1484692412	max	541
27577	46392	1484697829	max	38
27578	46392	1484697859	out8	8
27579	46392	1484697859	out-front	8
27580	46392	1484697859	out	8
27819	16014	1484702580	max	38
27909	30458	1484704233	max	49
28378	46392	1484708104	max	10
28738	24067	1484710997	max	7
28755	21165	1484711151	max	696
28758	21165	1484711172	out-front	675
28759	21165	1484711172	out	675
28760	21165	1484711172	out9	675
28761	21165	1484711174	out8	672
28762	21165	1484711185	out-back	656
28763	21165	1484711185	out5	656
28764	21165	1484711197	E	574
28765	21165	1484711197	3f	574
28766	21165	1484711197	in	649
28767	21165	1484711198	3f-sensor6	2
28768	21165	1484711201	3f-sensor4	6
28770	21165	1484711207	3f-sensor3	12
28771	21165	1484711207	F	518
28772	21165	1484711220	3f-sensor2	6
28775	21165	1484711226	3f-sensor7	435
28808	21165	1484711662	3f-sensor2	64
28820	21165	1484711726	3f-sensor3	44
28840	21165	1484711771	3f-sensor4	10
28841	21165	1484711781	2f-sensor3	17
28842	21165	1484711781	out2	59
28844	21165	1484711798	1f	42
28845	21165	1484711798	A	41
28846	21165	1484711799	1f-sensor5	12
28849	21165	1484711811	1f-sensor1	29
29020	35603	1484713439	max	1039
29025	35603	1484713470	out-front	1008
29026	35603	1484713470	out	1008
29027	35603	1484713470	out9	1008
29029	35603	1484713491	out2	952
29030	35603	1484713491	out-back	952
29031	35603	1484713491	out8	987
29088	35603	1484713762	3f	626
29089	35603	1484713762	3f-sensor1	14
29090	35603	1484713762	in	681
29091	35603	1484713762	E	626
29093	35603	1484713776	3f-sensor5	5
29094	35603	1484713782	3f-sensor1	10
29096	35603	1484713792	3f-sensor4	83
29104	35603	1484713876	C	159
29105	35603	1484713876	2f-sensor1	31
29106	35603	1484713876	2f	159
29108	35603	1484713908	2f-sensor4	84
29111	35603	1484713992	2f-sensor1	43
29113	35603	1484714036	2f-sensor4	127
29141	35603	1484714163	3f-sensor3	39
29142	35603	1484714163	F	107
29145	35603	1484714203	G	111
29146	35603	1484714203	3f-sensor7	67
29153	35603	1484714271	3f-sensor2	43
29155	35603	1484714315	3f-sensor7	31
29156	35603	1484714346	3f-sensor4	41
29161	35603	1484714388	3f-sensor5	24
29164	35603	1484714412	1f-sensor4	30
29165	35603	1484714412	1f	30
29166	35603	1484714412	A	30
29167	35603	1484714412	out5	31
29257	17357	1484715081	max	21
29265	11581	1484715178	max	76
29365	16937	1484715847	max	277
29969	19017	1484718656	max	14
30178	16937	1484719446	max	25
30624	35603	1484721852	max	35
32189	38075	1484731062	max	599
32257	14868	1484731357	max	93
32328	38075	1484731641	out	7
32329	38075	1484731641	out-front	7
32330	38075	1484731641	out9	7
32332	38075	1484731647	out8	2
32434	12549	1484732145	max	13
32435	12549	1484732146	out9	12
32436	12549	1484732146	out-front	12
32437	12549	1484732146	out	12
32490	46458	1484732445	out8	16
32491	46458	1484732445	out	17
32492	46458	1484732445	max	17
32493	46458	1484732445	out9	17
32494	46458	1484732445	out-front	17
32756	12274	1484733635	max	80
32766	12274	1484733678	out	13
32767	12274	1484733678	out-front	9
32781	12274	1484733684	out9	3
33292	40510	1484735744	max	9
34126	37890	1484739543	max	94
34130	37890	1484739559	out9	39
34131	37890	1484739559	out-front	39
34132	37890	1484739559	out	39
34252	34927	1484740725	max	20
34253	34927	1484740734	out9	8
34254	34927	1484740734	out-front	8
34255	34927	1484740734	out	8
34377	21323	1484741747	max	16
34427	30458	1484742035	max	100
34436	30458	1484742079	out9	15
34437	30458	1484742079	out-front	15
34438	30458	1484742079	out8	12
34439	30458	1484742079	out	15
34672	7786	1484743372	max	230
35132	37221	1484778936	max	23
35291	46392	1484784813	max	12
35390	40612	1484786767	max	21
35420	45655	1484787520	max	21
35426	12503	1484787543	max	4
35818	46392	1484794488	max	672
35819	46392	1484794489	out	671
35820	46392	1484794489	out8	671
35821	46392	1484794489	out-front	671
35823	46392	1484794551	out9	608
35836	46392	1484794661	out5	432
35837	46392	1484794661	out-back	432
35841	46392	1484794704	out2	389
35842	46392	1484794725	1f-sensor4	20
35843	46392	1484794725	1f	54
35844	46392	1484794725	in	367
35846	46392	1484794746	B	34
35847	46392	1484794746	1f-sensor7	31
35854	46392	1484794777	1f-sensor6	2
