index	wifi_id	ts	area	dwell_time
25	33447	1483233379	max	44
74	33447	1483235808	max	360
75	33447	1483235812	out	356
125	33447	1483236992	max	2518
239	33447	1483238318	out	1192
338	6237	1483240273	max	227
339	6237	1483240281	out	20
400	23751	1483240733	out	483
401	23751	1483240733	max	483
540	45344	1483242025	max	16
544	6237	1483242159	max	74
546	6237	1483242170	out	63
793	6237	1483244533	max	87
799	6237	1483244572	out	47
982	6237	1483245640	max	33
989	6237	1483245653	out	19
1711	17216	1483249527	max	94
1724	17216	1483249602	out	10
2077	195	1483251041	max	41
2136	4668	1483251354	out	41
2140	4668	1483251364	max	34
3631	35458	1483256474	max	36
3685	8834	1483256809	max	6
3927	11140	1483257977	max	48
3930	11140	1483258003	out	21
4827	23751	1483261161	max	668
4828	23751	1483261163	out	666
4984	23751	1483261717	in	112
4986	23751	1483261718	sensor17	90
5013	23751	1483261808	ghi	21
5014	23751	1483261808	center	21
5015	23751	1483261808	sensor5	10
5016	23751	1483261808	bcd	21
5020	23751	1483261818	sensor5	11
5290	36800	1483262733	max	15
5401	3750	1483263293	max	31
5537	22898	1483263792	max	2135
5538	22898	1483263792	out	1763
5539	22898	1483263793	in	686
5588	17124	1483263934	max	44
5589	17124	1483263934	out	14
5610	17216	1483264019	max	61
5620	6237	1483264040	max	44
5703	4668	1483264357	max	7
5914	17124	1483265158	max	101
5915	17124	1483265158	out	101
5929	22898	1483265253	in	271
5930	22898	1483265253	sensor7	271
6050	6237	1483265745	max	76
6350	42749	1483267714	max	52
6356	42749	1483267733	out	24
6439	6237	1483268143	max	46
6454	6237	1483268183	out	5
7101	7418	1483272551	max	40
7110	42749	1483272646	max	74
7111	42749	1483272650	out	53
7209	22898	1483273390	max	78
7363	42749	1483276483	max	178
7366	42749	1483276520	out	43
7638	47871	1483324667	max	364
7639	47871	1483324681	out	215
7645	42628	1483324989	max	28
7840	24576	1483327167	max	297
7841	24576	1483327168	out	158
8310	6237	1483330415	max	22
8311	6237	1483330415	out	22
8579	47871	1483332411	max	716
8584	11629	1483332463	max	37
8598	47871	1483332627	out	486
8601	47871	1483332687	in	395
8602	22353	1483332689	max	688
8605	22353	1483332692	indi-brand	662
8606	22353	1483332692	indi-brand2	662
8607	22353	1483332692	in	662
8608	22353	1483332692	out	684
8609	22353	1483332692	jk3	662
8610	22353	1483332692	sensor19	27
8614	47871	1483332704	out2	15
8617	47871	1483332719	out1	11
8618	22353	1483332719	out2	2
8619	22353	1483332722	sensor17	8
8621	22353	1483332731	out1	2
8622	47871	1483332732	bcd	3
8623	47871	1483332732	center	319
8624	47871	1483332732	sensor5	3
8625	22353	1483332733	out1	15
8626	47871	1483332735	sensor5	312
8628	22353	1483332748	sensor9	589
8687	47871	1483333048	indi-brand	34
8688	47871	1483333048	indi-brand2	34
8689	47871	1483333048	sensor19	3
8690	47871	1483333048	jk3	34
8691	47871	1483333052	sensor16	12
8692	47871	1483333065	out2	17
8737	22353	1483333337	sensor7	15
8781	44902	1483333640	max	3537
8831	44902	1483333985	out	1839
8888	23818	1483334780	max	720
8945	23818	1483335247	out	220
8947	23818	1483335297	in	134
8951	23818	1483335315	center	116
8952	23818	1483335315	sensor8	45
8968	23818	1483335360	sensor5	39
8969	23818	1483335360	bcd	71
8991	23818	1483335401	sensor6	30
9315	48332	1483336903	max	42
9338	43710	1483337104	max	22
9488	32	1483338137	max	8
9574	44902	1483338619	out	719
9583	44902	1483338697	max	3193
9697	35672	1483339405	max	456
9957	22353	1483341023	max	275
9958	22353	1483341031	out	102
9967	44902	1483341047	out	841
9992	35458	1483341122	max	88
9993	35458	1483341123	out	57
10221	44779	1483342125	max	378
10222	44779	1483342126	out	377
10352	46808	1483342840	max	66
10354	46808	1483342855	out	25
10360	44902	1483342879	max	1269
10367	44902	1483342899	out	442
10391	48332	1483343001	max	180
10392	48332	1483343001	out	180
10393	48332	1483343002	in	59
10403	48332	1483343026	center	35
10404	48332	1483343026	ghi	26
10405	48332	1483343027	sensor7	10
10406	48332	1483343027	ef	12
10409	48332	1483343038	bcd	23
10410	48332	1483343040	sensor7	6
10411	48332	1483343047	sensor15	6
10412	48332	1483343053	sensor14	8
10470	42628	1483343652	max	215
10598	6237	1483344360	out	18
10599	6237	1483344360	max	18
10671	24792	1483344755	max	6
10738	42628	1483344923	max	968
10739	42628	1483344923	out	799
10750	42628	1483344998	in	67
10751	42628	1483344998	center	67
10752	42628	1483344998	sensor7	45
10758	42628	1483345044	sensor14	20
10811	10412	1483345236	out	8
10812	10412	1483345236	max	7
11061	6237	1483346784	max	60
11065	6237	1483346840	out	4
11219	22353	1483347489	max	83
11221	22353	1483347503	out	53
11241	42628	1483347687	max	103
