visit_id	wifi_id	date	indices
v43	32	17198	211644
v44	32	17269	710289;710291
v45	32	17277	757020;757028;757031;757037;757038
v218	195	17332	1123300
v329	299	17290	849854;849860;849865;849873;849874;849876;849878;849881;849883;849886;849903;849904
v444	402	17252	597704;597729
v543	487	17267	701304
v544	487	17345	1224543;1224554
v605	548	17293	876576;876578;876587;876588;876591;876592;876595;876597;876598;876599;876876;876879;876885;876889;876898;876899;876913;876923;876935;876937;876943;876945;876984;876991;876993;876997;877000
v606	548	17341	1186186
v638	586	17197	208351;208353;208356;208360;208363;208379;208382;208386;208387;208390;208400;208405;208412;208413;208418;208425;208432
v639	586	17285	808130
v654	605	17265	689387;689397;689402;689413;689421;689425;689429;689433;689435;689438;689440
v668	623	17278	768312;768535;768547;768550;768554;768566;768569;768570;768573;768575;768580;768581;768583;768588
v673	628	17314	1012668
v771	722	17259	643723;643726;643738
v783	729	17208	289830;289833;289835;289849;289850;289860;289861;289862;289864;289868;289869;289873;289879;289880;289883;289890;289891;289900;289916
v784	729	17217	351823;351825;351828;351829;351831;351839;351845;351850;351858;351861
v1080	996	17171	32812
v1081	996	17195	188586;188631;188636;188637;188638;188642
v1082	996	17224	402279;402326;402330
v1083	996	17257	634820
v1084	996	17323	1077197;1077201
v1085	996	17340	1185008
v1232	1129	17196	188957;188961;197850;197859;197876;197883;197888
v1259	1163	17207	274761
v1260	1163	17299	914417
v1261	1163	17313	1002271;1002277
v1407	1293	17191	166967;166978;168336;168381;168395;168452;168486;168506
v1409	1295	17277	757670;757672;758183
v1416	1302	17212	311994;312068;312085;312099;312107;312112;312113;312125;312129;312133;312139;312145;312149;312150;312153;312158;312165;312171;312176;312178;312190;312216;312220;312235;312239;312358;312361
v1434	1324	17237	491501;491504
v1435	1324	17285	814033;814039
v1459	1359	17171	32405
v1460	1359	17175	59771;59797
v1557	1468	17298	908388;908404;908406;908468;908532;908546;908569;908574;908579;908582;908591;908623;908649;908652;908662;908675
v1558	1468	17303	937445;937451;937452;937456;937465
v1570	1474	17338	1166041
v1571	1474	17345	1218499
v1647	1556	17216	341232;341234;341237;341248;341250;341271
v1648	1556	17251	590083
v1649	1556	17271	726790
v1819	1718	17326	1091552
v1912	1801	17181	98315;98317;98320;98324;98325;98326
v1913	1801	17182	106901;106943;106950;106954;106967;106979;106992;107041;107049;107513;107528;107542;107555;107577
v1914	1801	17184	116060;116063
v1982	1874	17173	41442;42451;42452;42454;42461;42464;42468;42469
v1983	1874	17299	913499;913509;913514;913515
v2035	1925	17217	345915;345920;345921;345929;345931;345936;345937;345938
v2039	1932	17263	672229;672243;672259;672267
v2086	1980	17174	49870;49880;49885;51262;51263;51281
v2172	2083	17310	985424;985445;985450;985463
v2173	2083	17333	1132392;1132402
v2209	2125	17180	90894
v2210	2125	17215	334876;334886
v2307	2226	17198	215142;215143;215145;215153;215160;215167
v2347	2268	17242	526224;526294
v2348	2268	17341	1189962
v2411	2347	17233	457932;457941
v2486	2445	17320	1053606;1053625;1053643;1053731;1053739
v2523	2474	17307	971369
v2604	2558	17171	30217;30221;30232;30235;30244;30249;30252;30254;30256;30266;30267;30268;30269
v2811	2744	17277	756827;756830
v2839	2779	17347	1236738;1236757;1236772;1236805;1236832
v2922	2862	17178	80105;80107
v3052	2987	17341	1185818;1185822;1185841;1185846;1185850
v3077	3004	17228	426724;426737;426742;426743;426744;426746;426751;426752;426753;426754;426757;427342;427349;427353
v3163	3085	17209	292710;292731;292756;292765;292767;292778;292810;292812;292818
v3183	3112	17270	721530
v3184	3112	17312	1000717;1000720;1000721;1000736
v3238	3169	17298	908380;908385;908397;908399;908415;908418
v3283	3206	17344	1213185;1213194;1213208;1213210;1213224;1213228;1213229;1213233;1213277;1213282;1213310;1213318;1213320;1213341;1213352;1213360;1213363;1213365;1213366;1213373;1213376;1213387;1213408;1213409;1213426;1213434;1213442;1213459;1213466;1213490;1213491
v3399	3298	17294	883808;883814;883818;883824;883830;883831;883839;883841;883842;883844;883852;883875;883879;883886;883887;883891;883907;883971;884020;884039;884043;884049;884108;884109;884111;884120
v3415	3317	17238	497201
v3416	3317	17336	1153683
v3466	3360	17178	77217;77219;77224;77228
v3505	3391	17328	1100223
v3612	3507	17342	1195820
v3832	3698	17212	315943;315946
v3881	3750	17201	232847;232857;232863;232864
v3991	3855	17176	66933;66953;66955;66967
v4041	3909	17346	1227075;1227078;1227082;1227083;1227097;1227101;1227103;1227111;1227149;1227157;1227160;1227187
v4123	3998	17222	386210;386215;386219;386223;386229;386233;386235;386242;386244;386252;386279;386280;386281;386283;386290;386292;386296;386300
v4127	4003	17313	1004199;1004202;1004208;1004211;1004217;1004291;1004323;1004331;1004334;1004336;1004338;1004345;1004348;1004349;1004350;1004366;1004411;1004414;1004418;1004429;1004487;1004489;1005271;1005273
v4337	4201	17346	1228632;1228636;1228705;1228719
v4545	4370	17176	65498;65575
v4546	4370	17207	275469;275476;275484;275487;275489;275490;275492;275500;275504;275505;275511;275514;275515;275516;275517;275518;275534;276022;276032
v4547	4370	17242	521039;521044;521047;521054
v4590	4409	17240	508643;508655;508665;508707;508710;508711;508714;508718;508724;508756;508773;508785;508791;508811;508812;508816
v4612	4431	17228	427668;427681;427687
v4641	4470	17319	1047221;1047231;1047234;1047279;1047314;1047324;1047413
