visit_id	wifi_id	date	indices
v29	54	17208	200391;200392;200393;200394;200398;200402;200419;200423;200428;200435;200447;200490
v31	60	17185	94301;94302;94309;94310;94313;94384;94395;94402;94407;94433;94471
v32	60	17188	109144;109159;109160;109189
v34	65	17172	29059;29060;29061;29062;29063;29064;29071;29072;29076;29132
v44	78	17198	149893;149913;149914;149915;149960;149961;149962;149966
v52	98	17172	28169;28170;28200
v65	140	17181	71015;71016;71017;71018;71022;71023
v66	140	17198	151331;151335;151340;151346;151347;151350
v76	160	17194	131021;131033;131034;131054;131117;131129
v195	398	17193	126422;126434;126438;126443;126445;126446;126447;126458;126460;126461
v199	410	17183	83043;83067
v213	455	17193	126915;126917;126920;126921;126969;126979
v220	474	17175	41826;41828;41829;41833;41838;41842
v221	474	17210	209170;209171;209172;209173;209176
v222	477	17208	202405;202406;202420
v232	498	17206	191430;191461;191462;191473;191474;191476;191480;191502
v237	512	17167	5609;5611;5612;5614;5629;5631;5723;5725;5735;5824;5826
v238	512	17169	12198;12200;12201;12203;12205;12216
v239	512	17180	67864;67867;67870;67871;67875;67876
v244	532	17217	246314;246317;246318;246320;246324;246332
v266	587	17211	213545;213549;213555;213570
v268	592	17172	26832;26833;26840;26841;26844;26849;26905;26907;26919;26954;26959;27026;27027;27028;27033;27040;27041
v269	592	17173	32869;32871;32880;32893;32896;32897;32938;32939
v314	707	17181	74637;74639
v332	769	17178	56695;56697;56698;56699;56702;56704;56708
v343	808	17199	154797;154802;154820
v371	867	17181	74982;74988;74992;74996;75007;75008;75013;75015;75039;75138;75153;75158;75166;75176;75180;75219;75220;75221;75223
v372	867	17215	236216;236230;236263;237342;237343
v374	871	17215	237271;237273;237274;237277;237287;237308;237311;237318;237321;237322;237323
v391	916	17198	148516;148533;148534;148535;148573;148582
v405	966	17224	280036;280037;280043;280044;280045;280047;280063;280407;280409;280410;280413;280421;280433
v408	972	17196	139872;139873;139881;139893;139897;139898;139907;139909;142051;142058;142063;142064;142065;142074
v409	972	17211	213303
v418	990	17222	272299;272304;272314;272350
v427	999	17170	17522;17530;17531;17532;17533;17534
v432	1027	17219	254540;254551;254553;254571;254644;254646;254659;254661;254663;254666
v465	1111	17227	295619;295627;295628;295629;295638;295648;295655;295658;295659;295660;295661
v467	1116	17178	58845;58847;58853;58856;58861
v469	1118	17172	27672;27673;27675;27677;27684;27685;27689;27691;27692
v473	1126	17186	95126;95127;95128;95129;95130;95131;95133;95134;95142;95143;95145;95195;95196
