index	wifi_id	ts	area	dwell_time
8	7036	1483197001	out	102
11	39687	1483197311	out	105
35	1743	1483235674	out	15481
40	48697	1483235979	out	112
44	48697	1483236045	in	3
45	48697	1483236045	2f	3
53	36912	1483236514	out	514
64	5581	1483236881	out	648
66	1999	1483236963	out	29
85	27368	1483237925	out	532
91	27368	1483238292	in	11
92	27368	1483238292	1f	11
111	46645	1483238928	out	52
117	14394	1483238992	out	50
125	46129	1483239092	out	30
169	46645	1483239709	out	472
188	1743	1483239876	1f	1198
189	1743	1483239876	in	1198
281	43663	1483240324	out	2265
288	43663	1483240347	1f	73
289	43663	1483240347	in	2166
292	43663	1483240373	1f-left-3	19
293	43663	1483240376	1f-right-3	5
297	43663	1483240394	1f-left-2	17
298	43663	1483240409	1f-right-1	11
307	43663	1483240480	2f	803
308	43663	1483240480	2f-stair	803
311	43663	1483240510	2f-left-1	729
312	43663	1483240516	2f-right-1	713
313	43663	1483240521	2f-right-2	574
314	43663	1483240521	2f-left-2	489
363	5581	1483240941	out	380
376	10451	1483241091	out	13
401	43663	1483241343	1f-right-1	805
402	43663	1483241343	1f	1170
407	43663	1483241366	1f-right-3	243
408	43663	1483241368	1f-left-2	1049
409	43663	1483241368	1f-right-2	1049
562	43663	1483242194	1f-left-1	293
566	32631	1483242222	out	65
583	43663	1483242355	1f-left-3	15
585	43663	1483242372	1f-right-3	25
657	49064	1483242926	out	1605
665	49064	1483242954	1f	1340
666	49064	1483242954	1f-left-2	1021
667	49064	1483242954	in	1340
669	49064	1483242987	1f-right-1	82
670	49064	1483242988	1f-right-2	1300
673	49064	1483243000	1f-left-3	15
674	49064	1483243001	1f-right-3	827
680	48697	1483243049	out	119
724	46645	1483243356	out	68
725	42838	1483243402	out	862
731	49064	1483243466	2f	203
733	49064	1483243466	2f-stair	203
756	49064	1483243572	2f-left-1	79
760	49064	1483243640	2f-right-1	7
763	42838	1483243716	in	522
764	42838	1483243716	1f	522
768	42838	1483243741	1f-left-3	495
777	42838	1483243842	2f-stair	135
778	42838	1483243842	2f	135
788	42838	1483243871	2f-right-1	33
813	49064	1483244046	1f-left-1	194
818	42838	1483244095	1f-left-2	116
821	42838	1483244138	1f-right-3	98
869	46645	1483244779	out	65
920	1743	1483245275	in	1200
921	1743	1483245275	1f	1200
928	49289	1483245385	out	638
998	46645	1483246116	out	65
1100	27129	1483246765	out	2621
1110	27129	1483246821	in	2398
1111	27129	1483246821	1f	2398
1140	27129	1483246993	2f	2199
1142	27129	1483246998	2f-right-2	1742
1154	4597	1483247141	out	7
1158	27129	1483247181	1f-left-3	417
1163	27129	1483247207	1f-left-2	396
1173	27129	1483247235	1f-right-3	364
1179	27129	1483247260	1f-right-2	352
1183	27129	1483247275	2f-left-1	1465
1190	27129	1483247345	1f-right-1	267
1216	31160	1483247579	out	738
1227	27129	1483247604	1f-left-1	11
1235	27129	1483247633	2f-stair	1158
1237	27129	1483247639	2f-right-1	1107
1238	27129	1483247645	2f-left-2	1080
1286	36912	1483247855	out	55
1342	45927	1483248198	out	97
1343	45927	1483248214	1f-left-2	15
1344	45927	1483248214	1f-right-3	70
1345	45927	1483248214	in	70
1346	45927	1483248214	1f	70
1347	45927	1483248214	1f-left-3	53
1377	27129	1483248454	1f-left-3	712
1413	49289	1483248684	out	684
1420	7036	1483248699	out	352
1426	7036	1483248738	in	10
1427	7036	1483248738	1f	10
1436	27129	1483248814	1f-left-1	330
1438	27129	1483248815	1f-right-1	329
1439	27129	1483248819	1f-right-2	388
1440	27129	1483248820	1f-left-2	358
1442	1999	1483248863	out	20
1472	27129	1483249005	1f-right-3	215
1484	23689	1483249155	out	372
1504	23689	1483249264	in	263
1505	23689	1483249264	2f	67
1506	23689	1483249264	2f-left-1	66
1520	23689	1483249318	2f-right-1	12
1536	15356	1483249502	out	72
1542	2422	1483249641	in	573
1543	2422	1483249641	1f	573
1544	2422	1483249641	out	573
1545	2422	1483249645	1f-right-2	152
1547	2422	1483249664	1f-left-2	143
1548	2422	1483249666	1f-right-1	11
1564	2422	1483249784	1f-right-3	7
1575	2422	1483249880	2f-stair	255
1576	2422	1483249880	2f	255
1578	2422	1483249905	2f-right-1	82
1579	2422	1483249909	2f-left-1	155
1586	49528	1483250034	out	469
1590	49528	1483250077	in	395
1591	49528	1483250077	1f	395
1593	49528	1483250082	1f-left-3	386
1594	49528	1483250082	1f-right-3	387
1595	49528	1483250085	1f-right-2	362
1596	49528	1483250090	1f-left-2	366
1602	49528	1483250131	1f-right-1	294
1607	49528	1483250156	2f-stair	90
1608	49528	1483250156	2f	230
1614	49528	1483250172	2f-left-1	214
1615	49528	1483250176	2f-right-1	189
1619	49528	1483250184	2f-right-2	35
1621	49528	1483250193	2f-left-2	7
1632	49528	1483250264	1f-left-1	163
1813	23689	1483251604	out	796
1814	23689	1483251604	in	796
1815	23689	1483251604	1f-left-2	738
1816	23689	1483251604	1f	796
1817	23689	1483251604	1f-right-2	112
1820	23689	1483251606	1f-left-1	794
1825	23689	1483251618	1f-right-1	725
1975	15356	1483252413	out	25
2035	5970	1483252611	out	642
2051	1743	1483252758	out	743
2128	26244	1483253093	out	33
2130	24969	1483253114	out	54
2149	7650	1483253268	out	26
2163	34757	1483253328	out	81
2226	45993	1483253630	out	688
2237	45993	1483253654	in	619
2238	45993	1483253654	1f	619
2241	45993	1483253661	1f-left-3	6
2242	45993	1483253662	1f-right-3	611
2243	45993	1483253667	1f-left-2	31
2245	45993	1483253671	1f-right-2	22
2271	45993	1483253823	2f	311
2279	45993	1483253868	2f-stair	266
2309	45993	1483254056	2f-right-1	27
2357	23588	1483254410	out	2202
2369	1743	1483254575	out	12526
2415	3910	1483254867	out	1898
2418	3910	1483254900	1f-left-2	362
2419	3910	1483254900	1f	394
2420	3910	1483254900	in	1826
2423	3910	1483254903	1f-right-3	373
2425	3910	1483254904	1f-left-3	262
2434	3910	1483254920	1f-right-2	356
2439	36548	1483254936	out	1527
2445	3910	1483254955	1f-right-1	325
2454	36548	1483254986	in	820
2455	36548	1483254986	1f-left-3	814
2456	36548	1483254986	1f	814
2459	36548	1483254988	1f-right-3	684
2465	36548	1483255010	1f-right-2	776
2470	36548	1483255085	1f-left-2	710
2472	36548	1483255102	1f-right-1	651
2501	36548	1483255291	1f-left-1	496
2503	3910	1483255313	2f-stair	984
2504	3910	1483255313	2f	984
2507	3910	1483255331	2f-right-1	960
2509	3910	1483255342	2f-left-1	898
2519	3910	1483255352	2f-right-2	78
2520	36548	1483255360	2f	131
2521	36548	1483255363	2f-left-1	79
2524	36548	1483255382	2f-right-1	39
2525	36548	1483255384	2f-stair	107
2532	3910	1483255428	2f-left-2	808
2534	26244	1483255457	out	39
2597	36778	1483255744	out	1169
2615	36778	1483255783	1f	843
2616	36778	1483255783	in	845
2619	36778	1483255791	1f-left-3	830
2620	36778	1483255793	1f-right-3	828
2621	36778	1483255798	1f-left-2	822
2622	36778	1483255798	1f-right-2	818
2628	36778	1483255829	1f-left-1	776
2634	36778	1483255856	1f-right-1	721
2668	37700	1483256036	out	63
2682	36778	1483256195	2f-stair	339
2683	36778	1483256195	2f	339
2684	36778	1483256199	2f-left-2	264
2685	36778	1483256202	2f-right-1	317
2686	36778	1483256204	2f-left-1	310
2687	3910	1483256216	2f-right-2	43
2695	36778	1483256276	2f-right-2	184
2709	3910	1483256330	1f-right-1	312
2710	3910	1483256330	1f	397
2712	3910	1483256332	1f-right-2	394
2716	3910	1483256353	1f-left-2	284
2719	3910	1483256356	1f-right-3	11
2722	3910	1483256369	1f-left-3	50
2739	3910	1483256441	1f-left-1	139
2761	36804	1483256540	out	1235
2818	42838	1483256800	out	57
2825	47209	1483256832	out	1144
2826	46460	1483256833	out	557
2836	47209	1483256898	in	1054
2837	46460	1483256899	1f	491
2838	46460	1483256899	1f-left-3	490
2839	46460	1483256899	in	491
2840	47209	1483256900	2f	1052
2841	47209	1483256901	1f	1047
2842	47209	1483256902	1f-left-3	1039
2844	47209	1483256903	1f-right-3	1039
2845	47209	1483256908	1f-left-2	1023
2847	47209	1483256912	1f-right-2	1022
2851	47209	1483256924	1f-left-1	972
2853	47209	1483256937	1f-right-1	957
2854	47209	1483256945	2f-stair	752
2870	46460	1483257026	2f-stair	124
2871	46460	1483257026	2f	124
2883	46460	1483257090	2f-left-1	22
2912	36580	1483257191	out	50
2917	46460	1483257234	1f-left-2	155
2918	46460	1483257234	1f-right-2	156
2920	47209	1483257266	2f-left-1	367
2924	1743	1483257276	in	299
2925	1743	1483257276	1f	299
2928	46460	1483257295	1f-right-3	95
2941	47209	1483257405	2f-right-1	267
2944	47209	1483257416	2f-left-2	69
2945	47209	1483257416	2f-right-2	52
2972	43647	1483257605	out	94
2978	26104	1483257622	out	67
3007	48334	1483257744	out	561
3047	26939	1483257931	out	52
3053	26939	1483257941	in	41
3054	26939	1483257941	1f-left-3	41
3055	26939	1483257941	1f	41
3065	49123	1483258094	out	59
3091	4597	1483258155	out	343
3097	22603	1483258208	in	486
3098	22603	1483258208	1f	477
3099	22603	1483258208	out	902
3100	22603	1483258208	1f-right-2	423
3109	25504	1483258255	out	1160
3110	22603	1483258255	1f-left-2	373
3111	22603	1483258255	1f-left-3	430
3112	22603	1483258256	1f-left-1	347
3121	22603	1483258285	1f-right-1	329
3147	1435	1483258473	out	31
3148	22603	1483258489	2f	88
3152	22603	1483258515	2f-stair	62
3157	22603	1483258522	2f-right-1	4
3165	22603	1483258624	1f-right-3	55
3196	25504	1483258865	in	105
3197	25504	1483258866	1f-left-3	96
3198	25504	1483258866	1f	104
3199	25504	1483258867	1f-right-3	80
3203	25504	1483258873	1f-left-2	91
3206	25504	1483258876	1f-right-2	70
3209	25504	1483258887	1f-right-1	37
3222	29194	1483258933	out	7
3239	36548	1483259049	out	25
3357	13017	1483259849	out	2796
3361	13017	1483259884	in	2706
3366	13017	1483259898	1f	996
3376	3632	1483259972	out	1102
3402	3910	1483260226	out	71
3455	13017	1483260551	1f-left-3	188
3460	13017	1483260553	1f-right-3	92
3501	13017	1483260668	1f-left-2	187
3502	13017	1483260676	1f-right-2	197
3578	13017	1483260926	2f	1424
3579	13017	1483260926	2f-stair	1424
3582	13017	1483260935	2f-left-1	1408
3583	13017	1483260936	2f-left-2	63
3585	3632	1483260955	1f-left-3	96
3586	3632	1483260955	in	101
3587	3632	1483260955	1f	101
3589	3632	1483260966	1f-right-3	82
3590	3632	1483260971	1f-left-2	70
3591	3632	1483260974	1f-right-2	61
3594	3632	1483260978	1f-right-1	17
3599	13017	1483260995	2f-right-2	10
3600	3632	1483260997	1f-left-1	27
3606	13017	1483261012	2f-right-1	28
3649	1999	1483261260	out	27
3672	43647	1483261436	out	61
3691	23886	1483261618	out	43
3699	3910	1483261766	out	69
3716	13017	1483261909	2f-right-1	326
3745	38968	1483262014	out	436
3754	13017	1483262203	2f-right-2	93
3762	13017	1483262263	2f-left-2	40
3766	35180	1483262305	out	929
3784	13017	1483262387	1f	197
3785	13017	1483262390	1f-right-1	92
3787	13017	1483262395	1f-right-2	124
3788	13017	1483262399	1f-left-2	156
3792	13017	1483262418	1f-left-1	66
3801	37780	1483262468	out	3
3806	13017	1483262496	1f-right-3	49
3807	13017	1483262500	1f-left-3	83
3814	35180	1483262566	1f	626
3815	35180	1483262566	1f-right-3	626
3816	35180	1483262566	in	626
3817	35180	1483262567	1f-left-3	625
3819	35180	1483262577	1f-right-2	556
3828	45876	1483262633	out	74
3832	35180	1483262653	1f-left-1	391
3833	35180	1483262653	1f-right-1	479
3835	45876	1483262656	in	3
3836	45876	1483262656	2f	3
3837	35180	1483262659	1f-left-2	474
3840	35180	1483262689	2f-stair	263
3841	35180	1483262689	2f	263
3844	35180	1483262708	2f-left-2	84
3846	35180	1483262709	2f-left-1	244
3847	35180	1483262709	2f-right-2	12
3848	35180	1483262711	2f-right-1	92
3853	42540	1483262743	out	196
3861	42540	1483262781	in	120
3863	42540	1483262789	1f	112
3864	3195	1483262794	out	941
3865	42540	1483262819	1f-left-3	82
3866	3195	1483262824	in	902
3867	42540	1483262829	1f-left-2	63
3868	3195	1483262830	2f	833
3869	3195	1483262831	1f	867
3873	3195	1483262832	1f-right-3	823
3874	42540	1483262832	1f-right-3	69
3876	42540	1483262836	1f-right-2	27
3877	3195	1483262837	1f-left-3	760
3879	3195	1483262841	1f-left-2	811
3881	3195	1483262843	1f-right-2	748
3882	42540	1483262848	1f-right-1	6
3884	3195	1483262867	1f-left-1	692
3885	48407	1483262879	out	961
3886	48407	1483262880	in	827
3887	48407	1483262880	1f	827
3889	3195	1483262883	1f-right-1	683
3940	3195	1483263174	2f-left-2	490
3945	48407	1483263226	2f-left-2	82
3946	48407	1483263226	2f	344
3947	48407	1483263229	2f-right-2	79
3948	48407	1483263230	2f-right-1	131
3951	48407	1483263239	2f-left-1	58
3954	3195	1483263259	2f-right-2	63
3967	3195	1483263286	2f-stair	82
3968	3195	1483263288	2f-left-1	45
3970	3195	1483263295	2f-right-1	39
3979	48407	1483263360	2f-stair	210
3996	17800	1483263469	out	992
3997	17800	1483263470	in	963
3998	17800	1483263470	1f	954
4002	17800	1483263476	1f-right-2	938
4004	17800	1483263478	1f-left-2	71
4015	17800	1483263531	1f-right-1	813
4028	49994	1483263581	out	39
4031	3153	1483263590	out	506
4038	48407	1483263610	1f-left-2	80
4043	48407	1483263638	1f-left-1	13
4070	18142	1483263865	out	37
4072	17800	1483263880	2f	167
4073	17800	1483263888	2f-right-1	77
4075	35303	1483263956	out	18
4100	17800	1483264259	1f-left-1	125
4101	17800	1483264275	1f-left-2	141
4107	17800	1483264393	1f-left-3	28
4109	17800	1483264399	1f-right-3	21
4112	11904	1483264422	out	34
4139	35303	1483264810	out	30
4143	24491	1483264883	out	40
4203	41621	1483265252	out	42
4242	38712	1483265405	out	42
4263	18142	1483265604	out	2503
4268	34804	1483265619	out	567
4273	49231	1483265670	out	496
4277	34804	1483265692	in	344
4278	34804	1483265692	1f	341
4279	34804	1483265693	1f-right-3	338
4282	34804	1483265698	1f-left-2	333
4285	34804	1483265702	1f-left-3	331
4286	34804	1483265706	1f-left-1	296
4287	34804	1483265710	1f-right-2	314
4288	34804	1483265713	1f-right-1	296
4289	49231	1483265713	in	247
4290	49231	1483265713	1f-left-3	231
4291	49231	1483265713	1f	247
4300	49231	1483265726	1f-right-3	234
4301	49231	1483265731	1f-left-2	202
4302	49231	1483265735	1f-right-2	206
4303	34804	1483265736	2f	238
4304	34804	1483265736	2f-stair	230
4312	34804	1483265751	2f-right-1	222
4313	34804	1483265752	2f-left-1	213
4317	42540	1483265762	out	689
4318	49231	1483265762	1f-left-1	13
4320	49231	1483265766	1f-right-1	149
4329	34804	1483265784	2f-right-2	114
4332	30371	1483265791	out	523
4343	21230	1483265835	out	402
4344	34804	1483265844	2f-left-2	54
4356	3195	1483265873	out	96
4378	42540	1483265953	in	452
4391	41564	1483266039	out	917
4399	42540	1483266088	1f	317
4420	41564	1483266205	in	710
4421	41564	1483266205	1f-right-2	682
4422	41564	1483266205	1f	694
4423	41564	1483266205	1f-left-2	664
4424	41564	1483266207	1f-right-1	463
4425	41564	1483266208	1f-right-3	15
4426	41564	1483266224	1f-left-3	163
4427	42540	1483266242	1f-left-3	160
4428	42540	1483266247	1f-right-3	43
4445	18142	1483266337	in	1188
4446	18142	1483266337	1f	1188
4488	24877	1483266625	out	474
4502	18142	1483266653	1f-left-3	135
4503	18142	1483266653	1f-right-2	855
4506	18142	1483266677	2f-left-2	200
4507	18142	1483266677	2f	779
4508	18142	1483266677	2f-left-1	190
4515	41564	1483266705	2f	33
4516	41564	1483266705	2f-stair	33
4518	18142	1483266722	1f-right-3	50
4519	18142	1483266730	1f-left-2	54
4526	18142	1483266800	1f-right-1	685
4531	18142	1483266832	2f-stair	624
4533	26447	1483266834	out	184
4535	43647	1483266855	out	31
4540	18142	1483266868	2f-right-2	66
4571	15773	1483267057	out	544
4623	18142	1483267517	1f-right-3	2
4626	18142	1483267520	1f-left-3	3
4675	20618	1483267720	out	129
4676	43647	1483267726	out	118
4780	21230	1483268246	out	520
4801	35836	1483268338	out	52
4819	23886	1483268438	out	4
4827	1743	1483268508	out	9796
4835	44567	1483268579	out	15
4857	15773	1483268691	out	38
4895	46645	1483268932	out	22
4960	23084	1483269308	out	2455
4983	9407	1483269392	out	51
5027	1743	1483269575	in	299
5037	10451	1483269617	out	458
5040	437	1483269636	out	68
5054	2425	1483269751	out	34
5069	5735	1483269923	out	2898
5074	38968	1483269950	out	1676
5076	23084	1483269976	in	900
5085	23084	1483270005	1f-left-3	870
5086	23084	1483270005	1f	870
5096	9406	1483270066	out	23
5122	23084	1483270236	1f-right-3	639
5133	23084	1483270267	2f	519
5144	38968	1483270307	in	1295
5145	38968	1483270307	1f-left-3	117
5146	38968	1483270307	1f	1295
5149	38968	1483270316	1f-right-3	130
5157	38968	1483270335	1f-left-1	1137
5158	38968	1483270335	1f-left-2	1231
5159	38968	1483270337	1f-right-2	1225
5160	38968	1483270339	1f-right-1	1173
5168	23084	1483270392	1f-right-2	466
5180	23084	1483270473	1f-left-2	382
5184	38968	1483270485	2f-stair	965
5185	38968	1483270485	2f	965
5188	38968	1483270501	2f-left-1	924
5196	38968	1483270549	2f-right-1	883
5197	23084	1483270563	1f-left-1	38
5198	18165	1483270574	out	42
5199	23084	1483270577	1f-right-1	270
5200	38968	1483270579	2f-left-2	798
5201	38968	1483270587	2f-right-2	832
5212	23084	1483270615	2f-left-1	153
5215	23084	1483270632	2f-stair	154
5223	23084	1483270655	2f-right-1	106
5224	437	1483270658	out	61
5229	23084	1483270675	2f-left-2	85
5230	23084	1483270675	2f-right-2	82
5238	2153	1483270716	out	98
5272	42444	1483270992	out	237
5296	32487	1483271136	out	846
5307	32487	1483271171	1f	750
5308	32487	1483271171	in	750
5315	38968	1483271189	1f-left-3	410
5325	38968	1483271255	1f-right-3	347
5355	48334	1483271503	out	423
