visit_id	revisit_interval	revisit_intention
v30		0
v69	90.09	1
v72		0
v159		0
v177		0
v264		0
v330		0
v340	258.15	1
v390		0
v400	52.96	1
v412		0
v419		0
v458		0
v461		0
v559		0
v621		0
v789		0
v892	249.9	1
v1010		0
v1035	55.79	1
v1112		0
v1151		0
v1152		0
v1175		0
v1263		0
v1397		0
v1436		0
v1510	79.87	1
v1570		0
v1658	242.07	1
v1867		0
v1967		0
v1987		0
v2058		0
v2083	163.23	1
v2107		0
v2167		0
v2259		0
v2409		0
v2506		0
v2515	251.81	1
v2544		0
v2635		0
v2658		0
v2698		0
v2776		0
v2827	40.0	1
v2855	224.89	1
v2955	342.15	1
v2997		0
v3085		0
v3182		0
v3231		0
v3243	137.79	1
v3315		0
v3380		0
v3416		0
v3631		0
v3734		0
v3759		0
v4033		0
v4050		0
v4116		0
v4131		0
v4191		0
v4317		0
v4324		0
v4332		0
v4363		0
v4413		0
v4662		0
v4703		0
v4709		0
v4718		0
v4974	272.94	1
v4981		0
v5041		0
v5059	56.04	1
v5085		0
v5156		0
v5221		0
v5289		0
v5368		0
v5480		0
v5528		0
v5566		0
v5590		0
v5649		0
v5653		0
v5710		0
v5854	147.82	1
v5927		0
v5995		0
v6029		0
v6162		0
v6191		0
v6245		0
v6322		0
v6404		0
v6428		0
v6585		0
v6750		0
v6861	212.06	1
v6878		0
v6994		0
v7123		0
v7164	134.31	1
v7177		0
v7199		0
v7289	323.96	1
v7454		0
v7555		0
v7602		0
v7700		0
v7734		0
v7755		0
v7877		0
v7878		0
v7974		0
v8036		0
v8068	268.79	1
v8233		0
v8250		0
v8251	230.22	1
v8333		0
v8352		0
v8403		0
v8450		0
v8584		0
v8657		0
v8743		0
v8756		0
v8770		0
v8785		0
v8810		0
v8827		0
v8934		0
v8969		0
v9008		0
v9160		0
v9161		0
v9168		0
v9178		0
v9345		0
v9490		0
v9594		0
v9639		0
v9764		0
v9777		0
v9810		0
v9818		0
v9834		0
v9960		0
v9988		0
v10258		0
v10278		0
v10399		0
v10479		0
v10483		0
v10571	333.86	1
v10585		0
v10592		0
v10618		0
v10629		0
v10798		0
v10858		0
v10997		0
v11021		0
v11057	255.05	1
v11179		0
v11214	151.02	1
v11234		0
v11258		0
v11330		0
v11348		0
v11432		0
v11560		0
v11594	188.08	1
v11677		0
v11865		0
v11879		0
v11890	50.3	1
v11895		0
v11965		0
v11983		0
v12000	39.97	1
v12174		0
v12217		0
v12266		0
v12304		0
v12320	86.84	1
v12440		0
v12471		0
v12590		0
v12642	99.95	1
v12664		0
v12666	25.06	1
v12748		0
v12899		0
v12935		0
v12943		0
v13016		0
v13055		0
v13075		0
v13087		0
v13166		0
v13214		0
v13240		0
v13294		0
v13363		0
v13445		0
v13462		0
v13581		0
v13611		0
v13624		0
v13675	183.87	1
v13767		0
v13874		0
v13971		0
v13979		0
v13992	17.96	1
v14026		0
v14230		0
v14307		0
v14503		0
v14556		0
v14599		0
v14652	126.19	1
v14797		0
v14801		0
v14811		0
v14894		0
v15116		0
v15125		0
v15198		0
v15264		0
v15320		0
v15324		0
v15475		0
v15527		0
v15551		0
v15616		0
v15624	212.06	1
v15666		0
v15674		0
v15677		0
v15876		0
v15917		0
v16024		0
v16130		0
v16184		0
v16355		0
v16428		0
v16512		0
v16582		0
v16647		0
v16660		0
v16721	179.97	1
v16736		0
v16776		0
v16817		0
v16840		0
v16856		0
v16927		0
v16944		0
v17008		0
v17145	310.31	1
v17171		0
v17289	182.09	1
v17293		0
v17312		0
v17418	61.91	1
v17439		0
v17472		0
v17486		0
v17508	217.22	1
v17518		0
v17655		0
v17665		0
v17695		0
v17755		0
v17769		0
v17872	251.97	1
v17913		0
v17944		0
v17950	153.06	1
v18062		0
v18075		0
v18183		0
v18194	224.97	1
v18205	245.07	1
v18210		0
v18297	256.03	1
v18300	230.87	1
v18304	111.16	1
v18319	289.02	1
v18341		0
v18361		0
v18425		0
v18433		0
v18462		0
v18493		0
v18501		0
v18542		0
v18596		0
v18707	108.06	1
v18769		0
v18946		0
v19009		0
v19090		0
v19152		0
v19176		0
v19188		0
v19190		0
v19281		0
v19287		0
v19354		0
v19378	49.94	1
v19383		0
v19435		0
v19447		0
v19471		0
v19521	117.71	1
v19549		0
v19593		0
v19598		0
v19620		0
v19650		0
v19847		0
v19876		0
v19877	35.18	1
v19885		0
v19897		0
v19961	226.87	1
v20034		0
v20053		0
v20229		0
v20233	79.98	1
v20427		0
v20503		0
v20625		0
v20675		0
v20700		0
v20813		0
v20815		0
v20910	109.81	1
v20913		0
v20981	196.1	1
v21240		0
v21241		0
v21357		0
v21364		0
v21367	161.87	1
v21390		0
v21428		0
v21450		0
v21675		0
v21757		0
v21914		0
v21968		0
v22096		0
v22150	307.83	1
v22253		0
v22361		0
v22382		0
v22406		0
v22669		0
