index	wifi_id	ts	area	dwell_time
643	33545	1483241828	out	4969
712	33545	1483242140	in	4484
804	33545	1483242446	b1	2860
865	33545	1483242636	cafe	2658
866	33545	1483242637	b1_only	700
1691	33545	1483245385	2f	446
1774	33545	1483245649	2f-e	51
1784	17457	1483245669	out	2230
1871	33545	1483246003	1f-e	67
1872	33545	1483246003	1f	69
1883	17457	1483246049	1f-c	403
1884	17457	1483246049	in	1651
1885	17457	1483246049	1f	1651
1902	17457	1483246114	1f-d	1576
1915	33545	1483246172	b1	452
1916	33545	1483246176	b1_only	449
1917	33545	1483246176	b1-b	87
1925	17457	1483246204	2f	1421
1969	17457	1483246366	1f-e	342
1971	17457	1483246390	b1	1241
2003	17457	1483246649	2f-d	241
2021	17457	1483246696	b1_only	758
2042	17457	1483246745	2f-e	178
2059	17457	1483246844	2f-a	65
2064	17457	1483246867	2f-c	35
2105	17457	1483247038	cafe	360
2108	17457	1483247046	b1-a	356
2132	17457	1483247120	b1-b	271
2133	17457	1483247135	b1-c	208
2351	17457	1483247678	1f-e	6
3162	33545	1483250429	out	11
3712	26122	1483252939	out	18
4104	40215	1483254005	out	3675
4323	40215	1483254682	in	822
4324	40215	1483254682	1f	379
4325	40215	1483254688	1f-c	28
4421	40215	1483255055	1f-d	6
4808	45831	1483256304	out	3472
4840	40215	1483256374	in	1285
4841	40215	1483256374	b1	604
4843	40215	1483256375	b1_only	603
4853	34386	1483256403	out	461
4856	45831	1483256413	in	2580
4857	45831	1483256413	1f-c	762
4858	45831	1483256413	1f	2580
4859	45831	1483256416	1f-d	752
4864	45831	1483256425	1f-e	2091
4865	34386	1483256430	in	293
4868	45831	1483256435	2f-a	1988
4869	45831	1483256435	2f	1998
4887	34386	1483256471	b1	222
4889	34386	1483256483	b1_only	177
4893	34386	1483256488	b1-b	160
4901	45831	1483256519	2f-e	33
4904	45831	1483256535	2f-d	2
4905	45831	1483256542	2f-c	7
4927	34386	1483256593	cafe	69
4928	34386	1483256593	b1-a	66
4958	34386	1483256689	1f	34
4959	34386	1483256694	1f-d	7
4960	34386	1483256695	1f-c	4
5006	40215	1483256891	b1-c	32
5045	18484	1483257030	out	62
5069	40215	1483257111	2f	173
5080	45831	1483257178	b1_only	515
5081	45831	1483257178	b1	521
5105	40215	1483257319	1f	340
5121	45831	1483257370	2f-e	1061
5125	45831	1483257401	cafe	293
5130	45831	1483257407	b1-a	281
5135	45831	1483257430	b1-b	234
5150	45831	1483257460	b1-c	58
5269	45831	1483257772	2f-c	615
5284	45831	1483257798	2f-d	588
5301	45831	1483257856	2f-b	527
5362	18484	1483258090	out	54
5478	45831	1483258516	1f-d	478
5479	45831	1483258519	1f-c	3
5499	40215	1483258613	out	59
6313	18484	1483261348	out	2
6871	47086	1483263296	out	2717
6887	47086	1483263321	1f	6
6888	47086	1483263321	in	2664
6926	47086	1483263497	2f	141
6987	33863	1483263945	out	4397
6998	47086	1483264009	b1	906
6999	47086	1483264009	b1_only	903
7022	47086	1483264069	b1-b	284
7223	47086	1483265006	1f	979
7274	33863	1483265256	in	3033
7275	33863	1483265256	1f	863
7276	33863	1483265260	1f-d	684
7277	33863	1483265268	1f-c	679
7285	33863	1483265384	1f-e	605
7286	33863	1483265389	2f	515
7291	47086	1483265435	1f-d	7
7292	47086	1483265441	1f-c	132
7345	33863	1483265821	b1	2246
7388	33863	1483266162	cafe	1892
7389	33863	1483266164	b1_only	395
7390	33863	1483266166	b1-a	234
7422	33863	1483266399	b1-b	32
7432	33863	1483266432	b1-c	14
7582	33863	1483267632	b1_only	429
7583	33863	1483267649	1f	640
7589	33863	1483267678	b1-b	337
7590	33863	1483267680	b1-a	333
7625	33863	1483268277	1f-e	2
7626	33863	1483268282	1f-d	7
7825	33863	1483270104	out	18
8154	14787	1483317122	out	149
8159	43258	1483318168	out	21
8183	14787	1483320469	out	1954
8208	14787	1483320659	in	1731
8209	14787	1483320659	1f	203
