visit_id	revisit_interval	revisit_intention
v30		0
v69		0
v72		0
v159		0
v177		0
v264		0
v330		0
v340		0
v389	0.94	1
v390		0
v400		0
v410	9.83	1
v411	8.81	1
v412		0
v419		0
v458		0
v461		0
v559		0
v621		0
v788	14.86	1
v789		0
v892		0
v1009	26.92	1
v1010		0
v1034	9.12	1
v1035		0
v1111	77.06	1
v1112		0
v1148	77.94	1
v1149	2.23	1
v1150	52.95	1
v1151		0
v1152		0
v1175		0
v1263		0
v1397		0
v1436		0
v1507	95.13	1
v1508	2.03	1
v1509	19.97	1
v1510		0
v1570		0
v1658		0
v1867		0
v1967		0
v1987		0
v2058		0
v2081	8.0	1
v2082	28.07	1
v2083		0
v2107		0
v2167		0
v2259		0
v2409		0
v2506		0
v2513	10.79	1
v2514	2.23	1
v2515		0
v2542	28.06	1
v2543	135.93	1
v2544		0
v2635		0
v2658		0
v2698		0
v2775	13.82	1
v2776		0
v2827		0
v2854	2.95	1
v2855		0
v2955		0
v2997		0
v3085		0
v3182		0
v3229	2.28	1
v3230	7.0	1
v3231		0
v3243		0
v3315		0
v3380		0
v3416		0
v3631		0
v3734		0
v3759		0
v4033		0
v4050		0
v4116		0
v4131		0
v4191		0
v4317		0
v4324		0
v4332		0
v4363		0
v4412	98.0	1
v4413		0
v4662		0
v4703		0
v4709		0
v4718		0
v4974		0
v4981		0
v5041		0
v5059		0
v5085		0
v5155	2.64	1
v5156		0
v5221		0
v5289		0
v5368		0
v5479	131.05	1
v5480		0
v5527	61.66	1
v5528		0
v5566		0
v5590		0
v5649		0
v5653		0
v5709	48.1	1
v5710		0
v5853	48.32	1
v5854		0
v5927		0
v5995		0
v6029		0
v6162		0
v6191		0
v6244	24.24	1
v6245		0
v6322		0
v6404		0
v6428		0
v6585		0
v6749	111.94	1
v6750		0
v6860	13.71	1
v6861		0
v6877	3.6	1
v6878		0
v6994		0
v7123		0
v7162	35.86	1
v7163	97.75	1
v7164		0
v7177		0
v7199		0
v7289		0
v7454		0
v7555		0
v7601	51.88	1
v7602		0
v7700		0
v7734		0
v7755		0
v7877		0
v7878		0
v7974		0
v8036		0
v8068		0
v8233		0
v8250		0
v8251		0
v8333		0
v8352		0
v8403		0
v8450		0
v8584		0
v8657		0
v8743		0
v8755	89.07	1
v8756		0
v8770		0
v8784	116.84	1
v8785		0
v8809	45.73	1
v8810		0
v8827		0
v8934		0
v8969		0
v9008		0
v9158	28.08	1
v9159	64.09	1
v9160		0
v9161		0
v9168		0
v9178		0
v9345		0
v9489	2.95	1
v9490		0
v9594		0
v9639		0
v9764		0
v9777		0
v9810		0
v9818		0
v9834		0
v9960		0
v9987	51.25	1
v9988		0
v10257	16.96	1
v10258		0
v10278		0
