visit_id	wifi_id	date	indices
v2	2	17223	444361;444464;444473;444515;444561;444577;444578;444695
v8	7	17170	33727;33739;33772;33789;33791;33804
v9	8	17387	1372839;1372841;1372843;1372844;1372846;1372847;1372852;1372854;1372855;1372858;1372863;1372869;1372870;1372876;1372877;1372882;1372884;1372885;1372892
v24	16	17277	792431
v25	16	17279	805547;805550;805553;805555;805556
v42	28	17301	916374;916398;916624;916626;916645;916659;916664;916674;916692;916701
v43	28	17404	1468250;1468252;1468255;1468258;1468267;1468391;1468392
v48	33	17222	436957
v49	33	17226	466467;466582;466647;466695
v89	50	17291	872064;872076;872088;872121;872122;872152;872156;872161;872171
v90	50	17318	1008972;1008973;1008974;1008975;1008983;1008987;1008988;1009013;1009014;1009020;1009022;1009030;1009049;1009050;1009053;1009060;1009062;1009063;1009071
v91	50	17322	1034289;1034290;1034299;1034335;1034336;1034337;1034349;1034355;1034407
v92	50	17435	1648734;1648765;1648770;1648778;1648781;1648782;1648783;1648788;1648826;1648838;1648844;1648846;1648860;1648869;1648874
v94	52	17215	361845;361849
v95	52	17295	886535
v105	59	17432	1630234;1630235;1630245;1630247;1630250;1630273;1630282
v107	61	17204	270430;270432;270433;270480;270535;270626;270659;270685;270694;270695;270774;270869;270882;270941;270970;270989
v182	98	17175	74168;74205;74219;74247;74273;74274;74325;74417;74424;74426
v183	98	17211	333211;333215;333254;333258;333515;333526;333698;333721;333739;333746;333781;333805;333837;333877;333897;333899;333918;333927;333972;334039;334048
v184	98	17282	819173
v185	98	17314	985517;985629
v189	101	17275	781712;781713;781717;781718
v190	101	17352	1201226;1201257;1201285;1201298;1201306;1201307;1201308
v277	121	17176	83334;83335;83336;83337;83341;83342;83351;83358;83366;83403;83404;83408;83461;83478;83481;83572;83624
v278	121	17177	90437;90438;90440;90442;90449;90473;90606;90608;90609;90613
v279	121	17179	106756;106758;106762;106765;106767;106782;106783;106790;106793;106832;106848;106864;106873;106881;106883;106884;106893;106894;106925;106926;106927;106928;106935;106936
v280	121	17180	116839;116840;116868;116914;116916;116923;116924;116927;116961;117012;117057
v281	121	17183	142697;142698;142702;142704;142725;142733;142741;142743;142745;142748;142764;142765
v282	121	17190	185916;185923;185926;185936;185938;185939;185941
v283	121	17206	286838;286841;286842;286843;286847;286858;286861;286872;286874;286885;286904;286911;286921;286925;286926;286932;286933;286937
v284	122	17190	184856;184906;184993;184998;185055;185056;185057
v336	146	17167	6701;6720;6744;6754;6780;6945
v337	146	17168	16456;16475;16507;16560;16587;16656
v338	146	17232	522772;522773;522775;522777;522778;522818;522821;522825;522827;522845;522851;522915;522918;522922;522944;522945;522946;523101;523165;523188;523236;523249;523285;523316;523377;523395;523398;523402;523417;523418;523425;523429;523443;523453;523585;523589;523591;523592
v339	146	17279	806253;806314;806328;806342;806364
v340	146	17304	928653;928656;928660;928661;928663;928665;928668;928672;928674;928676;928677;928678;928679;928680;928694;928710;928726
v341	146	17358	1234633;1234635;1234636;1234638;1234653;1234657;1234667;1234669;1234671
v342	147	17206	287560;287561
v347	150	17226	463381
v348	150	17243	602805;602820;603001
v394	165	17461	1730933;1730934;1730935;1730936;1730937;1730946;1730955;1730958;1730960
v410	168	17372	1301854;1301864;1301875
v411	168	17391	1391249;1391406
v424	177	17355	1215094;1215095;1215102;1215105;1215112;1215115;1215192;1215193;1215211;1215217;1215219;1215220;1216935;1216940;1216949;1216952
v425	177	17356	1221356;1221357;1221359;1221363;1221367;1221385
v426	177	17365	1270636;1270637;1270642;1270646;1270652;1270654;1270657
