visit_id	wifi_id	date	indices
v17	31	17198	216041
v18	32	17198	211644
v25	50	17191	167316
v26	50	17192	170142
v27	50	17203	250259
v35	74	17184	119642;119647;119687;119689;119690;119695;119780;119845;119889;119898;119922;119927;119966;119973;119977;119981;119992
v40	83	17179	88492;88495;88502;88506;88511
v45	100	17181	101008;101012
v46	100	17184	121943
v47	100	17192	175994;175995;176002;176003;176004;176005;176006;176007;176008;176009
v52	110	17203	248416;248541;248550;248552;248553;248555;248556;248570
v53	110	17221	373177
v61	140	17190	157784;157795
v62	140	17198	210706;210715
v63	140	17205	261932;261937;261940;261941;261944
v64	140	17207	275852;275855;275867;275871
v65	140	17215	331995
v66	140	17224	397419;397427;397434;397436
v75	168	17184	117537;117548;117553;117562;117564
v76	168	17188	146857;146868;146892;146928;146940;146971;146973;146988;146991;147003;147012;147052;147089;147107;147108;147109;147111
v77	168	17214	324389;324408;324428;324434;324437;324830;324894;325660;325664;325694;325700;325707
v99	231	17204	253923;253926;253934;253935;253938;253939;253940
v112	267	17173	46966;46979;47045
v124	304	17217	349336;349357;349366;349368
v133	334	17167	806;856;859;863
v134	334	17213	320508;320511;320519;320525;320527
v135	334	17227	423076;423081
v152	378	17203	251569;251741
v153	378	17204	255360
v164	413	17224	396526;396530
v185	482	17199	219220;219225;219228;219239;219242;219243;219250;219254;219259;219260;219264;219266;219271;219282;219307;219463;219496;219499;219504;219511;219518
v198	508	17216	341083;341087;341095;341160
v201	515	17200	228789;228795;228800;228802;228814;228820;228824;228842;228846;228854;228855;228866;228883;228894;228922;228923;228924
v202	515	17209	294655
v211	547	17184	122145;122150;122151;122152;122154;122157;122163;122164;122169;122171;122172;122178
v247	633	17192	175176;175177;175184;175187;175188;175189;175190;175193;175196;175216;175224;175230;175245;175246
v249	640	17223	387617;387645;387648;387652;387657;387659;387663;387695;387745;387747
v265	676	17219	359635
v278	717	17175	55762;55810;55813;55824;55825;55827;55828;55830
v295	766	17174	48395;48599
v296	766	17183	111951;111954;111965;111993;111996
v314	824	17195	187336;187340;187389;187398;187402;187403
v344	889	17195	183990;183994;184005
v347	896	17177	69663
v362	938	17202	244954
v383	1002	17224	400421;400422;400424;400429;400437;400442;400447;400724
v391	1027	17203	252445;252455;252460;252464;252466;252470
v450	1163	17207	274761
v452	1168	17202	243919;243925;243926;243928;243935;243936;243949;243956;243957;243958;243965;243968;243974;243985
v454	1170	17193	177185;177240;177251;177255
v461	1188	17192	173202;173208;173221;173225;173227;173230
v477	1222	17173	42188;42201;42202;42220
v484	1254	17227	422264;422278;422285;422287;422288;422291;422293
v496	1293	17191	166967;166978;168336;168381;168395;168452;168486;168506
v500	1309	17214	324681;324688;324693;324694;324705;324711;324712;324721;324727;324728;324730;324736;324742;324750;324751;324755;324756;325608
v523	1415	17180	91167;91243;91261
v543	1470	17210	301631;301645;301676;301690;301698;301703;301710
v552	1501	17187	138365
v585	1593	17187	139949
v596	1633	17186	131314
v601	1654	17203	247817;247826
v613	1689	17221	375738;375954
v646	1776	17208	288294
v647	1777	17180	92586
v651	1782	17226	415045;415058;415116;415128;415130;415136;415178;415263;415267;415278;415279;415282;415348;415402;415439
v660	1801	17181	98315;98317;98320;98324;98325;98326
v661	1801	17182	106901;106943;106950;106954;106967;106979;106992;107041;107049;107513;107528;107542;107555;107577
v662	1801	17184	116060;116063
v674	1856	17196	197987;198083;198088;198096;198105;198119;198123
v675	1864	17185	126345;126351;126353;126355
v677	1868	17182	106022;106037;106070;106077;106154;106156;106163;106173;106223;106230;106274
v687	1897	17202	246605;246614;246615;246617;246618;246620
v700	1925	17217	345915;345920;345921;345929;345931;345936;345937;345938
v713	1965	17217	348382;348400;348441;348454;348684;348708;348729;348731;348761;348859;348873;348876;348878;348880
v739	2072	17214	328824
v746	2106	17221	376083
v760	2154	17195	185978;186297;186357
v782	2225	17214	326618;326621;326623;326629;326659;326663;326666;326669
v789	2235	17174	48261;48264;48267;48336;48344;48363;48368;48371;48374;48376;48377;48379;48380;48381;48383;48385;48387;48389;48390;48393;48396;48397
v792	2242	17171	30224;30237;30277
v793	2244	17172	37358;37364
v795	2246	17225	409014;409091;409140;409165;409172;409173
v826	2354	17222	381112;381113;381121
v837	2396	17208	284420;284428;284429;284438;284450;284456;284468;284539;284540;284573;284575;284589;284615;284617;284618
v872	2488	17196	197598;197602;197607;197612;197614
v884	2520	17192	174319;174326;174330;174334;174340;174342;174348;174350;174353
v894	2553	17214	323621;323626;323650
v901	2581	17181	98781
v904	2590	17210	302571;302579;302580
v930	2641	17188	144185;144196;144207;144213
v931	2641	17192	171099;171104;171109
v968	2769	17196	193822;193835;193870;193890;193908;193940;193959;194013
v1013	2907	17196	188938;188982;188987;188988;188999;189013;189015
v1037	2970	17214	325555;325696
v1059	3043	17191	168110
v1073	3085	17209	292710;292731;292756;292765;292767;292778;292810;292812;292818
v1078	3097	17199	221687
v1080	3104	17208	287118;287124;287125;287126;287134;287138;287139
v1082	3110	17173	44072;44073;44080;44107;44129;44157;44206;44217;44220;44228;44230;44265;44272;44308;44320
v1086	3126	17169	16364;16368;16391;16398;16400;16402;16407;16446;16448;16457
v1098	3176	17209	291133;291141;291147;291150;291154;291155;291160;291165;291174;291179;291181;291184;291185;291207;291243;291248;291250;291253;291254;291256
v1100	3192	17206	272460
v1111	3222	17188	146179;146197;146202;146204;146216;146227;146232;146245;146254;146259;146263;146295;146310;146334;146378;146417;146429;146453;146510;146519;146534;146550;146552;146554;146558;146568;146602;146621;146623;146644
v1113	3234	17215	335917;335920;335921;335934;335941;335957;335992;336024;336063;336072;336077
v1114	3235	17179	85049;85877
v1144	3289	17190	161884;161907;161909;161911;161913;161920
v1156	3333	17175	55517;55521;55523;55525;55529
v1160	3343	17220	367711;367726
v1199	3442	17170	22229;22233;22236;22239;22240;22242;22243;22247;22249;22255
v1214	3484	17174	53444;53457;53459;53481;53518;53544;53552;53555;53565;53567;53569;53574;53577;53602;53605;53615;53621;53632;53640;53643
v1215	3484	17181	97695
v1216	3484	17190	162349
v1217	3484	17204	259027
v1221	3497	17219	364089;364091;364095;364128
v1229	3531	17180	91402;91434;91437;91438;91448;91456
v1230	3539	17180	94604;94615;94616;94628
v1233	3552	17208	287264;287267;287274;287304;287309;287311;287352
v1290	3661	17195	186601;186643;186660;186670;186689;186713;186721;186737;186738
v1327	3747	17208	284023;284031;284032
v1329	3751	17195	186391;186394;186398;186399
v1330	3752	17183	114104;114105;114108;114110
v1336	3772	17217	349057;349065;349067;349079;349150;349164;349170;349171;349177
v1337	3773	17189	152635;152637;152702;152705
v1338	3773	17225	403017
v1344	3790	17212	313017;313021
v1347	3798	17209	291438;291439;291442
v1355	3819	17203	252099
v1361	3832	17193	180682;180685;180696;180703;180705;180710;180714;180731;180739;180745;180747;180748;180749;180753;180754;180760;180761;180772;180778
v1375	3865	17187	140848;140849;140866;140895;140900;140918;140924;140938;140940;140950;140951;140955;140956;140957;140959;140967;140970;140975;140978;140980;140989;141003;141004;141011;141013;141018;141021;141022;141026;141037;141111;141113;141114;141115
v1393	3932	17202	245499
v1394	3932	17220	365312;365313;365315
v1409	3971	17187	139424
v1410	3971	17208	281810
v1413	3982	17169	19872;19880;19882;19891
v1414	3982	17171	27149
v1495	4219	17198	215249;215253;215255
v1519	4277	17209	293972;293977
v1544	4333	17193	176308;176315
v1545	4333	17215	335427
v1548	4349	17221	377639
v1551	4354	17189	153845;154088;154092;154097;154130;154185
v1555	4370	17176	65498;65575
v1556	4370	17207	275469;275476;275484;275487;275489;275490;275492;275500;275504;275505;275511;275514;275515;275516;275517;275518;275534;276022;276032
v1571	4401	17186	132197;132204;132210;132213;132214;132217;132227;132230;132234;132235;132240;132241;132247;132248;132251;132258;132259;132260;132266;132270;132280;132424;133254;133257;133258;133259;133588;133591
v1572	4410	17177	70841;70869;70873;70890
v1575	4423	17202	244403;244417
v1576	4423	17203	250310;250320;250323
v1594	4493	17202	242026
v1599	4505	17186	133082;133180
v1642	4595	17220	365673;365682
v1678	4739	17207	279987;279995;279998;280044;280082;280086;280089;280511
v1679	4739	17218	358165;358174;358193
v1684	4760	17168	8087
v1685	4760	17188	149108;149114;149115
v1687	4763	17213	321867
v1688	4763	17218	358651
v1692	4784	17222	379428;379437
v1704	4808	17173	45286;45328
v1713	4830	17198	214812;214819;214820;214823;214824;214826;214834
v1731	4867	17192	175566;175568;175738
v1732	4867	17193	179626
v1733	4873	17185	127930;127931;127933;127938;127945;127948;127949;127950;127953
v1754	4940	17169	20079;20093
v1755	4945	17215	336742;336795
v1776	5058	17179	86197
v1781	5067	17172	39863;39869
v1789	5123	17221	373008;373009;373011;373012;373016;373025
v1800	5140	17187	140502;140580;140592
v1801	5140	17188	148483;148509;148515;148516;148519;148524
v1814	5162	17224	398445;398448;398451;398457;398458;398461;398462
v1838	5202	17183	110496;110500;110501;110523
v1850	5215	17221	373598;373618;373674;373710;373797
v1851	5218	17181	99607;99629;99641;99648;99687
v1876	5262	17184	117896;117909
v1892	5325	17188	143334;143351;143353;143357;143362;143366;143368;143371;143374;143386;143390;143391;143393;143396;143695;143699;143753;143768;143773;143775;144490;144491;144498;144509;144510;144514;144543;144557
v1898	5331	17195	184640;184641;184698;184710;184712;184753;184786;184803
v1908	5373	17184	117455;117462;117464;117465;117467;117470
v1943	5425	17187	141471;141472;141484
v1956	5463	17174	53433;53439;53441;53452;53461;53468;53477;53478
v1957	5464	17209	296387;296447;296462;296502;296509;296517;296581
v1970	5501	17198	211026;211030
v1982	5538	17216	339365
v1986	5543	17172	36031;36041;36043;36046;36054;36074;36078;36082;36085;36086;36088;36168;36170;36172;36241;36276;36319;36335;36348;36355;36356;36357;36376;36387;36395;36398;36399;36407
v1989	5549	17181	102746;102749;102751;102752;102753;102757;102760;102763;102767;102770;102771
v1999	5580	17226	413702;413708;413712;413734;413735;413738;413754;413757;415305;415325;415346
v2020	5629	17222	383779;383785
v2028	5638	17227	421672;421677;421681;421718;421754;421851;421853;421854;421855;421866;421873;421880
v2067	5751	17196	192402;192408
v2092	5794	17210	302679;302688
v2093	5795	17179	86765
v2094	5795	17196	198280;198285;198288;198292;198294;198298
v2117	5863	17182	104937;104940;104942;104943;104953;104955;104956;104957;104958;104960;104965;104982;104983;104996;104997
v2123	5882	17225	409300;409303;409388;409401
v2131	5922	17176	65738;66014;66030;66032;66035;66044;66046;66048;66049;66052;66054
v2174	6024	17169	16897;16908;16916;16918;17202;17211;17214;17216
v2175	6024	17171	27180;27188;27189
v2178	6030	17191	168773;168777;168787;168788
v2185	6052	17174	52922;52926;52928;52949;53059;53268;53276;53299;53312;53319;53326;53333;53336;53349;53355;53357;53360
v2187	6057	17225	406450;406459;406470;406473
v2197	6077	17203	252998;253001;253006;253008;253013
v2205	6092	17181	97488;97491;97493;97503;97508;97509;97510;97520;97521;97524;97525
v2215	6118	17196	192726
v2225	6143	17224	398230;398236;398240;398242;398246;398308;398312;398313;398325;398361
v2227	6146	17200	227761;227763;227764
v2233	6165	17173	44713;44717;44729;44730;44737;44741;44752;44763;44774;44810;44813;44822;44835;44857;44859
v2253	6223	17222	384802;384804;384814;384826;384830;384831;384856;384859
v2274	6300	17201	233307;233311;233328;233361;233377;233450;233470;233477;233513;233517;233523;233526;233536;233543;234425;234434;234441
v2280	6334	17186	133790;133792;133794;133796;133801;133802
v2283	6343	17172	39183;39219
v2284	6343	17182	107502;107506;107534;107604;107618
v2298	6411	17226	410590;410591;410594;410596
v2302	6417	17170	20613;20617;20619;20624
v2318	6459	17222	386193;386197;386200;386201;386202;386203;386204;386360
v2326	6476	17204	255381;255387
v2344	6539	17168	12851;12860;13119;13120;13125
v2357	6580	17208	281861;281863;281865;281870;281871;281874
v2368	6614	17183	111479;111482;111484;111486;111563;111565;111566;111567;111569
v2369	6629	17187	135890;135894;135897;135902;135904;135910;135911;135912;135964;135965;135967
v2371	6634	17184	117121;117127;117134;117162
v2387	6690	17186	130214;130221;130236;130316;130326;130376;130413;130557;130563;130569
v2390	6703	17215	333274;333275;333278;333298;333402;333416;333486;333487;333509;333529;333533;333538
v2397	6733	17221	375455;375459;375500
v2404	6765	17185	125585;125597;125599;125600;125604;125610;125619;125634
v2405	6766	17204	255540;255541;255547;255549;255550;255552;255556;255557
v2424	6813	17224	399764
v2428	6823	17197	205868;205882
v2429	6824	17178	75438;75449;75459;75461;75466;75473;75475;75477;75480;75482;75491;75492;75496;75502;75509
v2436	6841	17209	295850;295852;295859;295862;295867;295868
v2440	6861	17222	384591;384713;384778;384816;384836;384853
