visit_id	revisit_interval	revisit_intention
v14		0
v23	3.81	1
v24		0
v25	1.08	1
v26		0
v39		0
v60		0
v66	16.25	1
v67	5.99	1
v68		0
v101		0
v196	32.94	1
v197	2.01	1
v198		0
v214		0
v224		0
v236	1.05	1
v237		0
v251		0
v253	13.0	1
v254		0
v261		0
v263		0
v294		0
v338		0
v353		0
v359		0
v392		0
v393	10.23	1
v394	94.73	1
v395		0
v401	2.9	1
v402		0
v422		0
v430	6.88	1
v431		0
v456		0
v464		0
v477	3.57	1
v478	1.39	1
v479		0
v489		0
v493		0
v494		0
v497		0
v564		0
v612	20.99	1
v613		0
v618		0
v650	0.81	1
v651		0
v672	38.91	1
v673	2.03	1
v674	19.97	1
v675		0
v698	0.48	1
v699		0
v700		0
v701	13.68	1
v702	65.24	1
v703	3.01	1
v704		0
v707		0
v710		0
v723		0
v724	2.98	1
v725		0
v761		0
v767	56.11	1
v768		0
v788		0
v789		0
v790	24.81	1
v791		0
v794	1.74	1
v795	9.97	1
v796		0
v817	87.97	1
v818		0
v831		0
v857		0
v893		0
v903		0
v905		0
v916		0
v965		0
v980		0
v997		0
v1017		0
v1038		0
v1088		0
v1089		0
v1098		0
v1108	96.66	1
v1109		0
v1115		0
v1133	1.49	1
v1134		0
v1181		0
v1204		0
v1211	1.3	1
v1212	50.96	1
v1213		0
v1214	2.0	1
v1215		0
v1228		0
v1255	89.79	1
v1256	5.05	1
v1257	3.96	1
v1258	8.05	1
v1259		0
v1280		0
v1301	34.99	1
v1302		0
v1315		0
v1338		0
v1345		0
v1357	63.33	1
v1358		0
v1377		0
v1380	92.94	1
v1381		0
v1410		0
v1411		0
v1417		0
v1430		0
v1439		0
v1443		0
v1453		0
v1493		0
v1505	31.68	1
v1506	19.3	1
v1507		0
v1532		0
v1545		0
v1594	1.03	1
v1595		0
v1657		0
v1691		0
v1701		0
v1711	11.01	1
v1712		0
v1717	0.81	1
v1718	0.93	1
v1719	20.88	1
v1720	9.38	1
v1721	0.78	1
v1722	6.12	1
v1723		0
v1727	27.26	1
v1728		0
v1757		0
v1766		0
v1768	31.19	1
v1769	3.98	1
v1770		0
v1807		0
v1836	18.97	1
v1837	1.99	1
v1838		0
v1839		0
v1881		0
v1884		0
v1891		0
v1908		0
v1918		0
v1926		0
v1938	4.22	1
v1939	1.84	1
v1940	39.86	1
v1941	18.18	1
v1942	4.72	1
v1943	43.15	1
v1944		0
v1969	1.95	1
v1970		0
v2090		0
v2116		0
v2117		0
v2150	0.94	1
v2151	2.94	1
v2152	3.01	1
v2153	1.0	1
v2154	0.98	1
v2155	5.0	1
v2156	0.99	1
v2157	2.01	1
v2158	1.0	1
v2159	2.95	1
v2160	1.07	1
v2161	1.93	1
v2162	1.0	1
v2163	2.96	1
v2164	1.0	1
v2165	1.02	1
v2166	4.98	1
v2167	0.99	1
v2168	1.98	1
v2169	1.04	1
v2170	3.97	1
v2171	1.94	1
v2172	1.01	1
v2173	3.04	1
v2174	1.01	1
v2175	0.94	1
v2176	0.94	1
v2177		0
v2185		0
v2188	1.02	1
v2189	67.02	1
v2190		0
v2203		0
v2204		0
v2232		0
v2257	1.23	1
v2258		0
v2273	75.26	1
v2274	0.97	1
v2275	0.99	1
v2276		0
v2286		0
v2301		0
v2421	0.96	1
v2422		0
v2450	0.82	1
v2451		0
v2460		0
v2465		0
v2482		0
v2490		0
v2593	1.72	1
v2594	56.21	1
v2595	50.97	1
v2596		0
v2612	6.97	1
v2613		0
v2621	35.82	1
v2622		0
v2642		0
v2643	51.97	1
v2644		0
v2658		0
v2670		0
v2706	1.02	1
v2707		0
v2709	4.16	1
v2710		0
v2722		0
v2755	2.13	1
v2756		0
v2759		0
v2811		0
v2819		0
v2835		0
v2838		0
v2839	30.01	1
v2840		0
v2863		0
v2881	0.96	1
v2882		0
v2883	1.56	1
v2884		0
v2895	1.99	1
v2896		0
v2908		0
v2920		0
v2935	22.17	1
v2936		0
v2956		0
v2957	2.96	1
v2958		0
v2963		0
v2972		0
v3007	2.64	1
v3008		0
v3040		0
v3042		0
v3052		0
v3102	1.52	1
v3103		0
v3105		0
v3107	31.94	1
v3108		0
v3114		0
v3143		0
v3145	20.16	1
v3146		0
v3149		0
v3169		0
v3170		0
v3214		0
v3217		0
v3231		0
v3235		0
v3245		0
v3254		0
v3275		0
v3393	5.1	1
v3394	77.84	1
v3395	1.74	1
v3396	3.02	1
v3397	5.26	1
v3398		0
v3404		0
v3405		0
v3428	1.82	1
v3429		0
v3430	86.99	1
v3431		0
v3455	0.85	1
v3456	53.26	1
v3457	0.74	1
v3458	1.9	1
v3459	25.24	1
v3460	25.77	1
v3461		0
v3509		0
v3512	0.5	1
v3513		0
v3518	12.12	1
v3519	1.48	1
v3520	29.23	1
v3521		0
v3522		0
v3529	14.11	1
v3530		0
v3550	1.13	1
v3551		0
v3553		0
v3559	0.52	1
v3560		0
v3566	3.72	1
v3567		0
v3584		0
v3653		0
v3688	7.75	1
v3689	14.88	1
v3690	0.88	1
