visit_id	wifi_id	date	indices
v108	121	17274	482678;482680;482681;482682;482683;482689;482707;482709
v166	184	17168	9627
v167	184	17204	179891;179947;179948;179952;179953;179956;179957;179963;179970;179975
v168	184	17207	193459;193463;193464;193465;193466;193468
v169	184	17231	313612;313613;313614;313616
v177	192	17175	43169;43172;43176;43177;43178;43204;43237;43240;43241;43242
v194	211	17230	307085;307093;307117;307131;307139;307148;307217;307221;307257;307415
v234	254	17189	113286;113287;113288;113289;113291;113301
v257	287	17232	316466;316467
v499	683	17209	205623;205625;205628;205629;205633
v500	683	17210	209158;209161;209163
v645	911	17181	74321;74323;74327;74328;74344;74345;74369;74371;74372;74373;74375;74817;74820;74821;74822;74828;74832
v646	911	17184	89378;89385;89386;89390;89395;89396;89401;89403;89407;89408
v647	911	17219	255039;255041;255042;255043
v697	982	17210	210852;210853;210854;210856;210857;210862;210873;210874;210875;210877;210890;210961;210963;210964;210965;210966;210968
v839	1194	17245	372246;372249;372253;372255;372266;372291;372371;372429;372434;372437;372440;372456
v1025	1460	17186	99324;99327;99331;99334;99337
v1053	1496	17246	374250;374253;374255;374258;374266
v1077	1524	17216	238124;238135;238224;238233;238234;238235
v1187	1699	17217	242746;242749
v1188	1700	17209	207546;207549;207550;207551;207598;207599
v1235	1777	17217	245289;245295;245297;245298;245310;245314
v1236	1777	17220	257700;257703;257704;257709;257731;257733
v1249	1810	17270	466851;466862;466875;466885;466886;466918;466924
v1409	2045	17190	117765;117774;117775;117776;117784;117787;117791;117792;117799;117800
v1446	2105	17194	131038;131095;131108;131126;131127;131131;131179;131180;131192
v1453	2125	17181	73916;73919;73921;73922;73935;73938;73958;73998;74000;74002;74008
v1712	2508	17176	47700;47701;47704;47705;47708;47713;49869;49872;49873;49874;49875;49877;49882;49884;49885;49893
v1713	2508	17283	511332;511334;511335;511336;511340;511341
v1748	2558	17266	452683;452684;452685;452687;452691;452693
v1803	2632	17218	251369;251378;251379;251381
v1867	2743	17221	263447;263449;263450;263455;263459
v2076	2993	17264	446312;446313;446318;446320;446321;446337;446338;446339;446340;446341
v2177	3143	17185	94610;94613;94615;94618;94619;94631;94635;94647;94661;94674;94698
v2408	3440	17181	73315;73337;73343;73346;73370;73373;73392;73393;73435;73439;73443;73447
v2773	3992	17281	504676;504677;504678;504679;504680
v2799	4019	17175	44638;44639;44641;44654
v2855	4100	17177	51794;51796;51797;51798;51799;51800;51809;51810;51811;51812;51813
v2875	4130	17217	242722;242723;242724;242725;242726;242728;242742;242744;242750;242751;242752
v2876	4130	17227	295637;295650;295712;295729;295774;295778;295785;295786;295789;295922;295925;295939;295946;295972;296015;296158;296160;296163;296186
v3054	4455	17207	194551;194571;194572;194577;194581;194582;194625;194656;194657;194660;194685
v3072	4485	17227	292313;292314;292316;292329;292334;292349
v3126	4558	17209	205755;205756;205758;205764;205767;205768
v3156	4612	17208	202792;202802
v3189	4678	17252	398725;398726;398727;398728
v3190	4678	17254	405741
v3206	4702	17205	184379;184380;184381;184384;184411;184416;184418;184424
v3219	4719	17203	173457;173464;173492;173510;173525;173609;173665;173666;173673;173674;173675;173677
v3306	4852	17206	188680;188704;188706;188719;188730;188731
v3307	4852	17224	280303;280306;280307;280308;280309;280314;280318;280319;280321;280322
v3308	4852	17228	299960;299961;299963;299965;299970;299983
v3309	4852	17274	484853;484861;484866;484872;484882
v3310	4852	17276	488448;488451;488462;488465;488470;488491;488492;488493;488494
v3311	4852	17277	494429;494431;494433;494434;494435
v3373	4943	17168	8214
v3374	4943	17230	308530
v3558	5226	17257	417146;417147;417154;417155;417157;417167;417169;417170;417171;417175;418249;418250;418251;418252
v3583	5267	17222	268738;268741;268748;268749;268750;268751;268765;268766;268767
v3653	5380	17188	106520;106521;106522;106536;106537;106538;106542;106550;106557
v3681	5427	17263	441517;441519;441520;441526;441530;441536
v3682	5427	17269	462189;462190;462191;462193;462219;462223;462237;462279;462306;462307;462308;462310
v3764	5551	17283	510929;510973;510975
v3765	5551	17285	516068;516088
v3806	5618	17224	282705;282707;282708;282713;282727;282728
v3952	5816	17285	517684;517692
v3979	5859	17274	484240;484244;484245;484246;484254;484255;484261;484262;484264;484271;484274
v4054	5975	17194	128028;128030;128034;128037;128041;128058;128065;128073;128100;128138
v4111	6074	17222	268395;268397;268398;268399;268403;268405
v4162	6140	17218	249894;249899;249901;249905;249908;249917;249920
v4268	6307	17191	120207;120209;120213;120216;120219;120227;120249;120250;120251;120293;120294
v4565	6758	17261	435781;435782;435783;435784;435786;435787;435795;435797;435798
v4712	6956	17228	300806;300808;300812;300815
v4716	6961	17277	491547;491549
v4875	7173	17178	60364;60365;60366;60367
v4876	7173	17198	152437;152440;152441;152442;152447
v4877	7173	17226	291653;291654;291659;291661;291663
v4878	7173	17248	381198;381210
v4887	7190	17185	90474;90478;90479;90486;91183;91195;91198
v4956	7295	17220	261868;261891;261892;261955;261956;261957;261958;261969
v5003	7361	17170	18000;18001;18002;18005;18006;18008;18010;18011;18027
v5004	7362	17224	281858;281863;281864;281866;281867;281877;281881;281883
v5052	7419	17242	361282;361283;361284;361285;361286;361300;361317;361319;361324;361345
v5167	7587	17180	66216;66218;66219;66220;66221;66222
v5168	7587	17255	409935;409938
v5169	7587	17262	436690;436693
v5217	7681	17209	205072;205091;205095;205096;205099;205119
