visit_id	wifi_id	date	indices
v0	1	17459	778674;778724;778740;778741;778745
v19	20	17305	454296;454297;454298;454314
v21	22	17271	396442;396443;396444;396445;396456;396458;396460;396462;396472;396545;396546;396556
v73	64	17168	13186;13347
v80	69	17271	394679;394682;394683;394684;394689;394720;394721;394725;394738;394820;394825;394826
v81	69	17297	441682;441683
v94	78	17167	1352;1363;1595;1597;1608
v122	100	17222	248643;248644
v123	100	17270	393587;393588;393611;393612;393613;393621;393622;393630
v135	108	17286	421512;421513
v138	110	17258	378989;378995;379040;379064;379077;379149;379206
v180	156	17465	791067;791069;791077;791079
v207	176	17395	636720;636727;636734;636736;636761;636767;636771;636784;636789
v225	185	17185	85464;85487;85496;85524
v226	185	17203	169640;169643;169647;169649;169662;169666;169679;169680;170105;170108;170110
v270	220	17216	225351;225352;225365;225366;225367;225368;225369
v280	229	17226	262996;263016;263021;263052;263053;263074;263076
v282	231	17383	610386;610388
v283	231	17391	627717;627718;627725;627760
v299	245	17188	97529;97535;97538;97548;97604;97715;97721;97793
v310	252	17251	355920
v311	252	17411	673930;673931;673932;673934;673966;674075;674090;674099;674100;674101
v320	262	17368	577861;577862;577868;577869;577879;577880;577884;577885;577888
v361	297	17253	363051;363052;363054
v379	310	17202	163683;163685;163704;163713;163715;163741;163742;163743;163745
v381	312	17287	425465;425466;425474;425478;425517;425518
v383	314	17231	282542;282547
v384	314	17465	790305;790308;790318;790319
v409	333	17285	420982;420983;420984;420985
v412	335	17229	277597;277602;277626;277646
v414	337	17296	440385;440387;440388;440390;440391;440392;440411;440421;440422
v437	355	17229	277394;277396;277431;277444;277497;277498;277507;277516
v438	357	17333	508426;508427;508428;508503;508504;508518;508531;508532;508537;508538
v439	358	17412	677180;677271;677365;677367;677368
v450	366	17467	793476;793481;793486;793531;793548;793574;793598;793600;793609;793885
v458	374	17207	185280;185291;185308;185322;185332;185347;185350;185351;185353;185392;185394;185396;185397;185407;185494;185498;185506
v468	383	17186	88829;88830;88927;89009;89031;89047
v485	399	17339	521531;521532;521549
v491	403	17291	434257;434259;434260;434262;434264
v492	403	17312	466097;466106
v493	404	17192	113482;113495;113532;113816;114314;114320;114328
v500	408	17256	371789;371792;371793
v501	408	17465	789554;789555
v516	424	17218	232344;232345
v517	424	17412	676757;676758;676763;676764;676765;676773
v531	434	17263	386984;386993;387028;387029
v533	436	17250	352451;352490;352528;352703;352704;352767
v535	438	17204	170888;170890;170964;170966;170971;170977;171042;171070;171072;171141;171175
v545	449	17389	620806;620837;620839;620840;620856;620954;620993;621029;621030;621036;621060
v549	452	17236	303424;303442;303890;303900;303903
v561	464	17390	623603;623604;623609;623665
v562	464	17393	632093
v563	464	17443	745163;745166
v624	510	17242	326661;326663;326675;326676;326709;326711
v626	512	17237	306102;306103;306104;306107
v627	512	17360	562489;562491;562501;562502
v633	515	17169	19270;19272;19282;19297
v634	516	17191	111860;111862;111901;111907;111933;112063;112068;112110
v635	517	17177	52045;52048;52066;52150;52160;52161;52191;52193;52194;52195;52226;52506;52511;52513
v636	517	17205	178239;178267;178270;178271;178311;178315;178317
v637	517	17311	463452;463464;463465;463466
v638	517	17403	656116;656117;656118
v667	539	17225	260520;260574;262591
v668	540	17241	320669;320671;320679;320680;320681;320689;320736;320739
v669	540	17244	331874;331875;331876
v670	540	17287	425691
v671	540	17288	426258
v672	540	17315	474287
v673	540	17432	720175;720177
v684	549	17293	438035;438042;438054;438055;438088;438089;438091;438093;438096;438113;438114
v686	551	17230	280598;280601;280707;280709;280871
v696	558	17234	293964;293976
v697	558	17407	665898
v703	564	17167	7229;7232;7520;7523;7580
v710	575	17212	206322;206323;206326;206360
v711	575	17342	528151;528154;528289;528296
v724	585	17418	689938;689939
v741	599	17217	226014;226015;226022
v753	607	17200	153939
v754	607	17201	158358;158359
v765	619	17181	67405;67408;67457;67474;67635;67657;67662;67723;67731;67755;67762;67763
v798	646	17443	742511;742573;742654;742655
v801	649	17229	274242
v802	649	17394	634183;634184;634190;634192
v806	654	17232	288244;288246;288248;288249
v817	662	17453	766388;766393
v854	696	17238	312435;312462;312475;312490;312499;312502;312503;312523;312536;312982;313004;313047;313061;313064;313076;313077
v856	698	17220	238752;238753;238754;238768;238770;238771;238774;238798
v857	698	17275	405102;405104;405110;405117;405165;405166;405167;405169;405175;405237;405238;405245;405246;405253;405256;405257
v863	705	17227	266241;266243
v864	705	17236	305858;305862
v866	709	17248	343991;343993;344054;344241;344242;344243;344245
v873	715	17345	533027;533036;533037;533102;533114;533121
v879	724	17462	784789;784792
v881	727	17228	273336;273338;273339;273340;273351;273352;273353
v885	732	17274	402986;402993;403004;403007;403100;403101;403102;403106;403107;403143
v930	765	17457	773467;773470
v934	769	17396	640373;640375
v950	785	17200	154053;154054;154102;154173
v961	796	17205	178135;178138;178139;178145;178173;178174;178175;178180;178182
v981	813	17250	352413;352427;352429;352430;352433;352444;352510
v982	814	17175	45592;45609;45639;45691;45713
v1083	897	17255	367476;367477;367481;367487;367513;367514;367518;367533
v1135	934	17167	1469;1776;2928
v1141	939	17212	204793;204795;204842;204844;204850;204872
v1144	942	17228	270449;270453;270520;270564;270606;270607;270629;270687;271246
v1147	946	17330	503541;503543;503562;503564;503565;503569;503578
v1156	955	17237	307196;307198;307200;307202;307343;307345;307350;307353;307614;307641;307644;307646
v1157	955	17250	350478;350480;350482;350502;350503;350504;350506;350542;350607;350636;350637;350655;350656;350657
v1158	955	17355	552620;552622;552625;552627;552652;552653;552656;552936;552943;552944;552955;552966;552969;552970
v1186	974	17185	84521;84745;84747
v1187	974	17320	484439
v1188	974	17461	782093;782094;782098;782152;782169
v1189	976	17297	441951;441955;442032;442055;442074
v1190	977	17392	630367;630372;630555;630594;630617;630638
v1191	978	17237	308572;308589;308635;308636;308646
v1197	982	17185	84190;84194;84207;84217;84218;84227
v1201	985	17210	197840;197843;197849;197850;197910;197912;197922;197929;197935
v1204	988	17381	604293;604296;604297;604352;604353;604356;604358;604359;604407;604408;604409
v1238	1021	17283	417126;417127;417140;417153;417156;417201;417259;417261
v1240	1023	17327	496395;496397;496620;496629;496632;496682;496748
v1257	1039	17181	67628
v1258	1039	17196	132234
v1259	1039	17275	405070
v1262	1044	17364	570608;570609;570618;570619;570620;570624
v1292	1074	17347	536767;536768;536772;536776
v1293	1074	17356	555803;555804
v1301	1081	17237	309845;309849;309851;309854;309864
v1302	1081	17431	716353;716354;716355;716358;716360
v1320	1096	17318	481586
v1321	1096	17322	488764;488765
v1322	1097	17420	694484;694488;694531;694674;694678;694680;694687;694688;694689
v1338	1107	17359	559663;559665;559669;559741;559742;559743;559746;559757;559769;559771;559791
v1339	1108	17257	374238;374276;374282;374283;374289;374290;374326
v1342	1112	17379	601274;601275;601280;601281;601282
v1348	1117	17443	744322;744325;744334;744342;744427;744429;744431;744434;744435;744499;744515
v1353	1122	17328	500227;500230;500231;500236;500328;500336
v1369	1134	17211	200686;200687;200711;200719;200720
v1372	1136	17201	154913;155053;155076;155140;155924;155931;155991
v1378	1142	17352	546213;546215;546222;546263
v1385	1150	17177	51949;51952
v1386	1150	17330	503186
v1387	1151	17186	86239;86241;86260;86262;86263;86264;86337;86349;86354;86392;86393;86723
v1391	1158	17226	263515;263516;263529;263530;263533;263535;263544;263546;263547;263550;263784;264342;264344
v1400	1167	17208	189270;189276;189313;189319;189413;189449
v1403	1170	17252	358590;358592;358605;358630;358647;358649;358650;358651
v1405	1172	17202	162288;162291;162293;162300;162304;162307;162326;162327;162328;162329;162331
v1406	1172	17335	513668;513669;513671;513739;513762;513786;513791;513795
v1407	1172	17453	764967;764970
v1418	1185	17355	552479;552722;552845;552854
v1444	1207	17319	483287;483300;483301;483321;483737;483760
v1447	1209	17283	417360;417361;417362;417367;417394;417395;417396
v1450	1212	17289	428227;428283;428286;428332;428337
v1456	1219	17171	26213;26314;26336;26383;26390;26607;26673
v1457	1219	17172	32302
v1460	1224	17345	532876;532877;532878;532882;532883;532884;532888
v1490	1250	17197	133763;133785;133787;133788;133847;133884;133914;133931
v1560	1297	17412	676288;676289;676332;676345;676359;676544;676700
v1579	1314	17315	474552;474553;474576
v1609	1344	17436	727843;727847;727870;727871
v1612	1347	17301	448074;448076;448084;448093;448094
v1613	1347	17422	699334;699338;699344;699348;699349;699362;699363;699364;699365
v1682	1402	17230	278686;278691;278697
v1683	1402	17369	579920
v1692	1410	17294	438494;438495;438497;438498;438499;438504
v1720	1437	17210	196509;196510;196512;196517;196550;196553;196554;196556;196585
v1721	1437	17264	387520;387526;387527;387564;387616;387617;387622;387623
v1730	1442	17397	641397;641407;641412
v1732	1444	17183	74905;74907;74912;74917;74925;74926;74927;74930;74933
v1733	1444	17197	136595;136596;136618;136619;136624;136625;136641;136655;136679
v1734	1444	17216	220728;220729
v1735	1444	17367	577128
v1755	1460	17196	126720;126726;126895;126914;126929;126989;127031;127033
v1774	1478	17461	783240;783297;783540;783542
v1804	1501	17414	681139;681141;681142;681151;681195;681196;681197;681198
v1813	1511	17441	735869;735876;735900;735901;735903;736026;736059
v1816	1515	17256	371211
v1817	1515	17449	759664;759669
v1823	1520	17213	207662;207663;207680;207681
v1828	1526	17358	557596;557597;557812;557813;557824;557855;557885;557896;558015;558432
v1829	1527	17168	8250;8251;8265;8268;8273;8280;8283;8367;8369;8374
v1858	1553	17436	728168;728175;728180
v1859	1553	17456	771730;771732;771754;771755;771756;771767;771769;771892;771905
v1860	1553	17466	791974;791975;792048
v1883	1567	17275	403511;403513;403514;403530;403531;403532;403537;403543;403561;403562;403563;403566;403576;403581;403592;403598;403604;403607;403618
v1905	1583	17185	84529;84531;84543;84546;84552;84553
v1912	1589	17383	610317;610318;610328;610329;610346;610348;610351;610354;610362;610364
v1913	1589	17408	668048;668050;668177;668179;668180;668184;668187;668211;668212;668215;668248
v1917	1593	17167	5122;5138;5141;5150
v1918	1593	17221	242690;242691;242692;242694;242697;242710;242723;242728;242733;242796;242797
v1919	1593	17328	499529;499530;499531;499538;499576
v1946	1608	17200	151026;151034;151144;151173;151177;151194;151341;151436;151492;151494;152032
v1960	1622	17413	679799;679801;679804;679814;679841;679842;679851;680009;680010;680077;680101;680149;680152;680183;680184;680256;680259;680283
v1974	1634	17248	344797;344798
v1975	1634	17279	411369;411374;411376;411378;411380;411381;411384;411472;411479;411482;411540;411544;411552;411554
v1978	1638	17299	444749;444854;444890;444993
v2003	1660	17201	155420;155422;155424;155433;155446
v2004	1660	17371	586051;586055;586056
v2006	1662	17177	51158;51159;51161;51180
