visit_id	revisit_interval	revisit_intention
v0		0
v19		0
v21		0
v73		0
v80	26.07	1
v81		0
v94		0
v122	48.05	1
v123		0
v135		0
v138		0
v180		0
v207		0
v225	18.04	1
v226		0
v270		0
v280		0
v282	7.84	1
v283		0
v299		0
v310	160.01	1
v311		0
v320		0
v361		0
v379		0
v381		0
v383	234.16	1
v384		0
v409		0
v412		0
v414		0
v437		0
v438		0
v439		0
v450		0
v458		0
v468		0
v485		0
v491	21.0	1
v492		0
v493		0
v500	208.66	1
v501		0
v516	193.88	1
v517		0
v531		0
v533		0
v535		0
v545		0
v549		0
v561	2.99	1
v562	50.24	1
v563		0
v624		0
v626	123.25	1
v627		0
v633		0
v634		0
v635	28.06	1
v636	105.74	1
v637	92.22	1
v638		0
v667		0
v668	3.07	1
v669	43.26	1
v670	0.75	1
v671	27.09	1
v672	117.07	1
v673		0
v684		0
v686		0
v696	173.11	1
v697		0
v703		0
v710	129.95	1
v711		0
v724		0
v741		0
v753	0.83	1
v754		0
v765		0
v798		0
v801	165.05	1
v802		0
v806		0
v817		0
v854		0
v856	55.13	1
v857		0
v863	9.44	1
v864		0
v866		0
v873		0
v879		0
v881		0
v885		0
v930		0
v934		0
v950		0
v961		0
v981		0
v982		0
v1083		0
v1135		0
v1141		0
v1144		0
v1147		0
v1156	12.87	1
v1157	105.23	1
v1158		0
v1186	134.85	1
v1187	141.07	1
v1188		0
v1189		0
v1190		0
v1191		0
v1197		0
v1201		0
v1204		0
v1238		0
v1240		0
v1257	15.21	1
v1258	78.95	1
v1259		0
v1262		0
v1292	9.16	1
v1293		0
v1301	193.65	1
v1302		0
v1320	3.97	1
v1321		0
v1322		0
v1338		0
v1339		0
v1342		0
v1348		0
v1353		0
v1369		0
v1372		0
v1378		0
v1385	152.95	1
v1386		0
v1387		0
v1391		0
v1400		0
v1403		0
v1405	133.04	1
v1406	117.99	1
v1407		0
v1418		0
v1444		0
v1447		0
v1450		0
v1456	1.16	1
v1457		0
v1460		0
v1490		0
v1560		0
v1579		0
v1609		0
v1612	121.32	1
v1613		0
v1682	138.95	1
v1683		0
v1692		0
v1720	54.07	1
v1721		0
v1730		0
v1732	14.14	1
v1733	18.71	1
v1734	151.26	1
v1735		0
v1755		0
v1774		0
v1804		0
v1813		0
v1816	192.87	1
v1817		0
v1823		0
v1828		0
v1829		0
v1858	19.92	1
v1859	9.98	1
v1860		0
v1883		0
v1905		0
v1912	24.86	1
v1913		0
v1917	53.93	1
v1918	106.97	1
v1919		0
v1946		0
v1960		0
v1974	30.95	1
v1975		0
v1978		0
v2003	170.29	1
v2004		0
v2006		0
v2010		0
v2014		0
v2016		0
v2017		0
v2018	45.12	1
v2019		0
v2026		0
v2047		0
v2050		0
v2053	76.91	1
v2054	50.86	1
v2055	3.03	1
v2056		0
v2074		0
v2094	68.73	1
v2095	181.95	1
v2096		0
v2103		0
v2104	79.23	1
v2105		0
v2107		0
v2115		0
v2142	280.02	1
v2143		0
v2159		0
v2181		0
v2193		0
v2204		0
v2222		0
v2224		0
v2249		0
v2257	32.91	1
v2258		0
v2273		0
v2277		0
v2289	132.9	1
v2290		0
v2291	138.87	1
v2292		0
v2311		0
v2336		0
v2337		0
v2342		0
v2347		0
v2348		0
v2349		0
v2350		0
v2393		0
v2401		0
v2437	229.41	1
v2438	1.56	1
v2439		0
v2452		0
v2456	13.94	1
v2457	117.16	1
v2458		0
v2462	19.76	1
v2463		0
v2490		0
v2527		0
v2533	26.95	1
v2534		0
v2538		0
