visit_id	wifi_id	date	indices
v4	35	17229	344135;344167;344180;344183;344194;344218;344237;344262;344288;344293;344310;344373;344390;344395;344427;344429;344478;344489;344497;344513;344549;344596;344600;344605;344626;344631;344670;344698;344702;344705;344711;344713;344754;344786;344794;344807;344913;344925;344931;344938;348542;348544;348551;348554;348561;348575;348577;348579;348580;348611;348613;348630;348633;348636;348656
v26	130	17237	398081
v27	133	17220	288327;288332;288333;288334;288338;288344;288347;288350;288352;288353;288355;288356
v28	135	17182	15765
v32	148	17218	275686;275688;275706;275708;275709
v38	162	17190	71728;71730;71731;71734;71736;71741;71745;71747;71751;71754;71756;71757;71763;71764;71766;71768;71770;71774;71782;71783;71784;71786;71787;71792;71793;71794;71795;71796;71797;71799;71800
v40	179	17187	56623;56663;56666
v42	189	17191	81357;81372;81387;81399;81404;81406;81489;81490;81496;81513;81544
v45	198	17217	270102;270188;270195;270311
v49	215	17199	138811;138816;138818;138840;138858;138859;138910;138933
v60	251	17187	50421;50428;50429;50433;50439
v69	318	17225	322903
v79	371	17196	117776;117783;117799
v95	432	17237	395012;395021;395023;395074;395076;395095;395108;395116;395122
v102	464	17202	162597;162610;162656;162681;162697;162698;162702;162722
v106	481	17183	26747;26798;26804;26853;26858;26860;26869;26911
v107	485	17236	388462
v108	492	17208	206879;206896;206904;207240;207263;207304;207311;207332;207368;207443;207477;207478;207487
v111	508	17203	168279;168291;168298;168319;168333;168334;168336;168343;168346;168349;168358;168360;168362;168364;168371;168372
v112	509	17194	104936;104938;104945;104946;104950;104954;104962;104964;104968;104969;104973;104983;104997;104999;105001;105011;105012;105022;105027;105031;105035;105038;105041;105042;105045;105077;105085;105086;105087;105093;105099;105101;105109;105111
v114	514	17192	94258;94277;94316;94330;94342;94359;94384;94401;94407
v115	515	17236	383309;383312;383319
v116	517	17211	227158;227165;227172;227179;227180;227181;227208;227217;227220;227224;227241;227250;227264;227267;227276;227318;227341;227387;227403;227414;227427;227433;227440;227443;227450;227452;227454;227456;227516;227517;227518;227520;227523;227531;227537;227538;227540;227542;227552;227555;227557
v121	534	17209	211120;211133
v167	757	17208	202241
v173	779	17191	80278;80288
v174	785	17186	47288;47765;47773
v183	825	17227	332177;332180;332182;332196;332231;332295
v185	842	17208	208008;208069;208070;208073;208075;208095;208100;208101;208105;208106;208358;208384;208388;208393;208395
v186	842	17229	346669;346673;346674;346680;346684
v190	860	17212	234858
v198	887	17204	174680;174687;174688
v204	910	17197	125997;125999;126006;126019;126031;126034;126042;126049;126050;126052;126132;126149;126245;126251;126254;126271;126272;126282;126284
v208	926	17198	136471
v236	1085	17218	273193;273202;273224;273225;273229;273230;273239;273242;273247;273248;273255;273262;273268;273276;273277;273279;273283;273284
v263	1208	17229	345881;345888;345889;345891;345892;345896;345919;345922;345962;345976;345977;345984;345987;345995;345997;346000;346001;346012;346013;346015
v269	1225	17203	170474;170625;170648;170717;170729;170737;170746;170755;170895
v270	1225	17228	338606
v280	1255	17231	357100;357110
v293	1292	17194	101370;101375;101378;101390;102220
v294	1293	17179	618;623;624;626;627;629;630;631;634;1908;1914;1915;1922;1924;1925;1929
v309	1373	17218	274525
v329	1461	17230	352217;352218;352219;352246
v347	1519	17237	396333;396456
v348	1522	17210	222143;222259
v382	1648	17185	37446
v383	1651	17190	72666;72671;72702
v387	1680	17207	198177
v388	1681	17209	214943;214956
v394	1717	17238	401871;401885;401931
v401	1746	17224	312329;312334;312362;312384;312512;312525;312530;312532;312538;312587;312622;312631;312650;312683;312703
v404	1774	17235	381517;381573
v406	1779	17204	174593;174598;174616
v408	1794	17192	89024
v411	1800	17206	190310;190333;190336;190349;190351;190365
v417	1824	17199	137737;137745;137746;137785;137798;137800;137802;137803
v437	1917	17229	343323;343324;343329;343330;343338;343340;343345
v441	1933	17184	28762;28788;28790;28792;28804;28807;28837;28851;28859;28863;28908;28915;28925;28937;28938;28954;28977;29055;29061;29072;29162;29207;29218;29223;29232;29314;29315;29324;29326;29335
v442	1933	17186	43731;43735;43751;43763;43764;43765;43767;43769;43778;43798
v443	1933	17220	283036;283038;283055;283079;283090;283091;283098
v447	1953	17223	305585;305594;305596;305597;305610
v451	1972	17210	221853
v458	1989	17234	370992;370994;371005
v461	2014	17225	319324;319339;319354;319367
v474	2065	17186	45172;45207
v485	2113	17202	164078
v488	2121	17223	306460
v489	2143	17188	62155;62222;62236
v490	2144	17179	3562;3567;3585;3587;3588;3597
v496	2188	17233	366976;366981;367006;367058
v500	2226	17181	9611;9635
v508	2270	17215	254218;254252;254335;254356;254383;254434;254467;254488;254497;254512
v517	2325	17233	367498;367508;367519;367522;367547;367574;367575;367579;367623;367626;367656
v527	2394	17229	345555;345563
v533	2424	17209	211642;211645;211679
v540	2461	17184	29940;29957;29960
v545	2474	17216	264254;264264;264282
v562	2525	17215	255879;255887;255889;255894;255901;255923;255938;255991;256099;256127;256130;256145
v595	2683	17229	343110
v601	2722	17229	348428;348436;348437
v651	2916	17179	2397
v660	2951	17235	379138;379212;379236;379318;379422;379429;379448
v665	2961	17220	285564;285596;285597;285632;285637;285643;285650;285652;285653;285654;285655;285657;285659;285660;285672;285715;285720;285722;285729;285730;285731;285732;285734
v675	3027	17208	205368;205383
v692	3117	17212	233129;233148;233157;233162
v701	3136	17192	92698;92708;92712;92714;92723;92728;92746;92753;92754;92756;92779
v717	3201	17187	54325;54333;54342;54350;54389;54396
v718	3202	17205	184184
v735	3248	17200	149330;149435;149445;149463;149476;149513;149605;149646;149647
v736	3248	17203	171657;171699;171722;171739;171767;171793;171811
v750	3304	17207	201509;201517;201519;201557;201601;201604;201605
v751	3304	17215	253013;253016;253025;253026;253101
v759	3350	17196	116080;116108;116120;116147;116190;116203;116218;116248;116258;117318;117326
v762	3370	17195	109460;109461;109463;109466;109469;109471;109474;109477;109478;109481;109484;109485;109492;109493;109494;109496;109497;109504;109509;109613;109616;109620;109622;109623;109635;109636;109650;109666;109679;109680;109702;109711;109731;109733;109735;109736;109738;109739
v789	3491	17201	158691
v790	3491	17213	241840;241847;241875;241906
v792	3494	17189	65402;65424
v796	3519	17224	313315;313319;313369;313381;313440
v799	3533	17212	231589;231595;231615;231618;231619;231639;231641;231642;231645;231646;231662;231667;231687;231690;231696;231707;231708;231717;231730;231736
v808	3577	17211	229908;229911;229953
v822	3618	17220	282899;282900
v824	3629	17217	268647;268697
v827	3640	17213	238657;238682;238692;238693;238696
v836	3687	17195	109717;109737
v844	3708	17180	4180;4183;4184;4185;4187;4212;4215
v845	3708	17229	341629;341631;341635;341637;341644
v865	3793	17223	305933;305948;305949
v869	3802	17230	353912;353917;353935;353948;354030;354032;354035;354039;354051;354053
v871	3824	17217	268176;268187;268201;268291;268307;268318;268328;268341
v877	3851	17186	42435;42446;42455;42463
v880	3859	17224	317122;317124;317132;317133
v886	3881	17181	7536;7541;7543;7549;7551;7552;7558;7559
v891	3894	17230	352725;352765;352780;352781;352790;352796;352811;352812;352813;352816;352819;352826
v896	3915	17234	372836;372857;372862;372867;372874
v897	3916	17229	342585;342592;342597;342612;342614;342628;342633;342638;342653;342678;342703;342709;342757;342826;342828;342920
v907	3947	17181	9777;9798;9843;9849;9850
v909	3952	17187	57519;57521;57533
v929	4072	17193	100647;100650;100653;100658;100660;100666;100668;100670;100671
v952	4190	17217	268680;268690;268691;268692;268695;268696;268701;268715;268717;268742;268770;268772;268793;268798;268820;268821;268823;268826;268836;268844;268846;268847;268852;268854;268855
v957	4219	17232	364871
v958	4219	17235	380053
v960	4235	17221	294472
v961	4240	17192	94293;94295;94301;94305
v972	4295	17190	76556;76587;76608
v975	4310	17198	135841;135854;135885;135894;135914;135917;135921;135938;135939;135965;135979;135982;135986;136009;136030;136106;136113;136867;136892;136905;136909
v1007	4428	17196	112986;112988;112990;113011;113112;113121;113125;113134;113137;113138;113142;113153;113165;113229;113230;113233;113237;113257;113259;113260;113264;113265;113297;113326;113602;113610;113640
v1010	4439	17187	51814;51833
v1019	4498	17190	75528;75532;75543;75567;75585;75589;75611;75613;75630;75637;75643;75647;75648;75655;75656;75658;75662;75664;75668;75669;75677;75683;75685
v1020	4498	17232	363288;363291;363297;363300;363301;363305;363310;363311;363330;363331;363334;363336;363347;363349;363351;363353;363359;363401;363402;363404;363413;363416;363420;363422;363424;363425
v1038	4582	17181	11082;11100;11138;11154;11173;11188
v1047	4638	17226	324994;325000;325016;325063;325094;325100;325101;325103;325119;325131;325135;325140;325148;325149;325172;325192;325275;325300;325301;325348;325353;325414;325425;325597;325605;325606;325623;325633;325706;325776;325785;325806;325860;326095;326103;326129;326185;326314;326319
v1048	4643	17194	103589;103640
v1053	4662	17206	192454
v1062	4691	17230	350410;350435;350458;350460;350470;350475;350483;350485;350488;350492;350498;350515;350517;350532;350546;350597;350658
v1102	4885	17218	274417;274423
v1109	4914	17204	177989;177993
v1113	4925	17206	192667;192671;192683;192687;192737;192772;192791;192842;192864;192885
v1118	4950	17209	214185;214189;214196;214204;214212;214247;214255;214256;214270;214278;214285;214294;214297;214306;214309
v1119	4950	17215	259079;259092;259093;259100;259128;259132;259147;259148;259151
v1120	4950	17223	308890;308893;308895;308901;308910;308912;308925;308985;308999;309008;309021;309031;309032;309037;309047;309050;309051;309052;309058;309060;309063;309068;309071;309085;309093
v1121	4950	17230	354848;354852
v1122	4950	17235	381335;381372;381380;381390;381392;381393;381401;381411;381422;381423;381424;381426;381431;381433;381436;381460
v1125	4955	17201	160211;160235;160261;160263;160264
v1138	5015	17185	35948
v1157	5099	17200	148322
v1162	5110	17222	296895;296902;296908;296909;296938;296940;296950;296951
v1174	5137	17228	339958;339972;339992;339996
v1175	5137	17229	341720
v1199	5227	17208	206347;206474;206480;206482;206490;206504;206521;206522;206525
v1201	5231	17212	235247;235252;235253;235256;235276;235280;235282;235284;235285;235316
v1206	5244	17213	242943;242968;242982
v1208	5250	17184	28027;28037;28049;28050
v1214	5260	17204	178201;178208;178211;178225;178226;178230;178261;178371;178376;178397;178430;178474;178540
v1226	5297	17224	316100;316108;316115;316137;316163
v1228	5313	17192	94961
v1231	5321	17202	162005
v1232	5321	17218	274148;274178;274182
v1235	5329	17181	8063;8067
v1237	5339	17221	294376
v1260	5458	17238	399443;399447
v1271	5494	17222	300213;300249
v1273	5508	17199	142275;142278;142417;142448
v1277	5518	17199	143301;143304;143307;143308;143309;143312;143351;143360;143361;143364;143365;143366;143376;143383
v1278	5519	17191	85155;85184;85187;85205;85840;85860;85871;85935;85974;85990;85995;86010;86055;86076;86081;86099;86134;86199;86210
v1299	5589	17222	298983
v1304	5615	17188	61329
