visit_id	wifi_id	date	indices
v69	70	17246	370999;371052
v100	113	17169	15168;15169;15170;15171;15178;15180;15181;15188;15195;15199;15203
v112	130	17344	695434;695436;695438;695443;695448;695454;695473
v221	278	17168	6662;6665;6666;6669;6672;6692;6712;6714;6718;6720;6766;6767;6768;6808
v252	308	17212	213345;213347;213349;213352;213364;213387
v293	356	17218	246076;246078;246080;246081;246082;246125
v294	356	17299	552781;552782;552784;552786;552788
v295	356	17347	705761
v400	467	17309	583388;583409;583410;583413;583417;583435;583455;583459;583460;583499
v470	543	17317	612136;612137;612138;612139;612148;612151;612157;612166
v639	767	17184	86296;86299;86300;86301;86352;86369
v640	767	17185	89991;89997;89999;90002;90004;90052
v696	809	17208	195558;195560;195561;195563;195564;195568
v697	809	17235	326166;326167;326171;326176;326177;326178;326192;326213;326216;326218
v698	809	17244	365474;365479;365481;365490;365493;365505;365510;365513
v735	866	17288	521538;521541;521542
v761	892	17222	262809;262812;262816;262817;262827;262829
v762	893	17175	42611;42612;42613;42614;42627;42664;42675
v763	893	17189	110639;110640;110641;110646;110648;110649
v764	893	17194	128503;128504;128505;128526;128530;128531
v836	983	17265	445125;445127;445128;445135;445136;445137;445139
v960	1109	17225	281640;281641;281651;281662;281673;281674
v965	1115	17167	327;328;329;330;331;332;352;355;356;357;358
v966	1115	17243	359084;359085;359087;359088;359089;359090;359092
v967	1115	17257	411511;411512;411513;411518
v968	1115	17279	496667;496673;496677;496679
v1056	1207	17302	562441;562443;562445
v1084	1244	17170	16655;16676;16688;16690;16693;16696
v1135	1314	17249	381659;381668;381673;381675;381677;381678;381681;381694;381695;381696
v1343	1535	17187	101118;101119;101123;101170;101171;101176;101191;101202;101205
v1413	1595	17183	79770;79775;79776;79777;79781;79782;79784;79788;79789;79790;79793
v1414	1595	17202	168684;169277;169287;169288;169289;169291;169292
v1415	1595	17203	171335;171336;171337;171338;171339;171356;171357;171360;171363;171515;171521;171522;171523;171524
v1416	1595	17219	248077
v1417	1595	17242	355606;355608;355609;355612;355613;355617;355631;355637;355641;355649;355653
v1427	1609	17261	430469;430470;430477;430480;430504;430568;430572
v1450	1637	17195	132524;132527;132528;132545;132572;132633;132635;132636
v1499	1674	17313	595120;595121;595123;595134;595136;595138
v1537	1700	17236	328701;328704;328705;328706;328712;328716
v1622	1789	17246	371054
v1623	1789	17247	373681;373685
v1728	1894	17346	700335;700338;700339;700341;700342;700351;700354
v1762	1938	17264	441846;441849;441850;441852;441854;441855;441877;441878;441881;441890
v1777	1963	17226	285613;285620;285641;285659;285673;285680;285683
v1798	1987	17256	411012;411023;411024
v1833	2044	17185	91088;91093;91094;91095;91097;91099;91100;91104;91105;91110;91111
v1834	2044	17299	551851;551853;551855;551859;551870;551874;551878;551889;551890;551905;551913;551940;551941;551942;551944;551945;551970
v1835	2044	17344	696732;696742;696747;696759;696763;696764;696783;696787;696788;696792;696793;696836;696843
v1978	2206	17268	455728;455734;455752;455774;455806;455832;455873
v2043	2256	17211	211727;211729;211731;211732
v2044	2256	17214	226608;226609;226610;226611;226620;226625
v2047	2260	17237	334743;334746;334747;334761;334821;334822;334858;334925
v2048	2260	17239	345922;345923;345924;345926;345940
v2226	2414	17263	436152;436153;436154;436160;436163;436164;436179;436191;436193;436196
v2227	2414	17309	584156;584157;584159;584161;584167
v2235	2427	17303	564673;564674;564699;564712;564714;564715
v2264	2454	17215	227897;227899;227900;227901;227904;227905
v2265	2454	17311	590373;590375;590394;590397;590403;590405;590406;590408;590409;590412
v2266	2454	17331	654775;654776;654788;654791;654798;654800;654808;654817;654818;654819;654823
v2267	2454	17333	661855;661856;661857;661858;661859;661863
v2281	2474	17267	449956;449960;449964;449965;449967;449968;449990;450017;450018;450019;450023;450032;450051
v2301	2491	17171	20318;20327;20328;20329;20346;20350;20375
v2329	2529	17213	217573;217580;217603;217604;217642;217645;217646;217647;217652
v2369	2567	17291	532811;532817
v2370	2567	17292	535380;535381
