index	wifi_id	ts	area	dwell_time
23	21632	1483235419	out	502
54	3776	1483236514	out	908
60	3776	1483236821	in	118
61	3776	1483236821	2f	70
65	21632	1483236887	out	4327
69	18337	1483237099	out	6
70	35025	1483237125	out	78
99	43842	1483238478	out	946
119	21632	1483239052	in	2135
130	21632	1483239192	2f	1646
179	21632	1483239801	1f	1382
186	21632	1483239836	2f-left-2	534
187	21632	1483239854	1f-left-3	1320
191	21632	1483239891	1f-right-1	1234
193	21632	1483239892	1f-left-2	1291
200	21632	1483239911	1f-right-2	1187
201	21632	1483239916	1f-left-1	1242
209	21632	1483239972	1f-right-3	1197
220	21632	1483240049	2f-stair	642
231	21632	1483240065	2f-left-1	615
232	21632	1483240075	2f-right-1	605
237	21632	1483240095	2f-right-2	742
310	42674	1483240495	out	93
315	42674	1483240522	in	6
316	42674	1483240522	1f	6
498	42674	1483241826	out	130
536	3776	1483242041	out	267
694	42674	1483243171	out	264
716	15262	1483243304	out	1271
726	15262	1483243426	in	1129
727	15262	1483243426	2f-right-2	470
728	15262	1483243426	2f	559
735	15262	1483243482	1f-left-3	1011
736	15262	1483243482	1f	1073
737	15262	1483243482	1f-right-2	904
738	15262	1483243483	1f-right-3	634
740	15262	1483243490	1f-left-2	897
773	15262	1483243800	2f-stair	12
776	15262	1483243829	2f-right-1	157
832	15262	1483244234	1f-left-1	30
840	15262	1483244261	1f-right-1	244
927	18337	1483245336	out	75
982	18262	1483245982	out	175
983	18262	1483245985	in	170
984	18262	1483245985	1f	170
985	18262	1483245986	2f	122
986	18262	1483245990	1f-right-3	165
987	18262	1483245998	1f-left-2	143
988	18262	1483246001	1f-right-2	136
989	18262	1483246005	1f-left-1	11
990	18262	1483246006	1f-right-1	10
993	18262	1483246064	2f-stair	44
1002	18262	1483246143	1f-left-3	9
1474	12309	1483249031	out	365
2036	43842	1483252625	out	1120
2128	26244	1483253093	out	33
2221	18356	1483253599	out	1942
2222	18356	1483253600	1f-left-2	45
2223	18356	1483253600	in	1869
2224	18356	1483253600	1f	46
2225	18356	1483253602	1f-right-2	3
2304	18356	1483254023	2f-right-1	864
2305	18356	1483254023	2f	865
2338	18356	1483254232	2f-left-1	641
2339	18356	1483254253	2f-right-2	617
2342	18356	1483254263	2f-left-2	600
2380	18356	1483254648	2f-stair	241
2436	18356	1483254929	1f	540
2438	18356	1483254931	1f-left-2	538
2473	18356	1483255103	1f-left-3	366
2474	18356	1483255133	1f-right-2	179
2505	18356	1483255316	1f-left-1	138
2506	18356	1483255319	1f-right-1	141
2534	26244	1483255457	out	39
3095	14975	1483258187	out	86
3101	14975	1483258223	1f	21
3102	14975	1483258223	in	21
3103	14975	1483258223	1f-right-2	21
3104	14975	1483258227	1f-left-2	9
3180	16334	1483258757	out	64
3278	36906	1483259339	out	930
3288	14975	1483259422	out	358
3708	18733	1483261852	out	200
3714	18733	1483261905	in	68
3735	18733	1483261967	2f	6
4010	43842	1483263528	out	121
4032	43842	1483263591	in	54
4033	43842	1483263591	1f	54
4064	26332	1483263783	out	617
4284	37853	1483265701	out	835
4327	37853	1483265778	in	720
4341	37853	1483265819	1f	679
4342	37853	1483265828	1f-left-3	657
4346	37853	1483265857	1f-left-2	620
4357	37853	1483265878	1f-right-2	594
4358	37853	1483265880	1f-right-3	618
4401	37853	1483266111	2f-stair	81
4402	37853	1483266111	2f	81
4444	37853	1483266337	1f-right-1	116
4448	37853	1483266344	1f-left-1	129
4583	6139	1483267227	out	2872
4584	6139	1483267227	in	2547
4585	6139	1483267227	1f	3
4586	6139	1483267228	1f-right-2	2
4589	6139	1483267268	2f	2401
4598	6139	1483267312	2f-left-2	2323
4601	6139	1483267350	2f-right-2	2201
4640	6139	1483267579	2f-left-1	305
4680	18733	1483267731	out	70
4726	7962	1483267930	out	98
4785	35756	1483268311	out	74
4821	23060	1483268468	out	749
4851	6139	1483268640	2f-left-1	949
4865	26332	1483268740	out	61
5046	6139	1483269693	1f	82
5053	6139	1483269749	1f-right-2	8
5055	6139	1483269760	1f-right-3	3
5056	6139	1483269768	1f-left-3	7
5243	35756	1483270756	out	79
5277	27325	1483271040	out	1951
5281	27325	1483271084	in	1274
5282	27325	1483271084	1f-left-3	1274
5283	27325	1483271084	1f	1274
5284	27325	1483271084	1f-right-3	1046
5285	27325	1483271088	1f-right-2	1207
5286	27325	1483271088	1f-left-2	1266
5295	27325	1483271136	1f-right-1	1188
5352	27325	1483271452	2f-stair	608
5353	27325	1483271452	2f	608
5407	27325	1483271763	2f-left-1	281
5424	21632	1483271820	out	79
5450	27325	1483271911	1f-left-1	412
5476	27325	1483272015	2f-right-2	6
5477	27325	1483272022	2f-left-2	6
5901	23060	1483274356	out	37
5922	21632	1483274520	out	1015
6061	21632	1483275153	in	259
6062	21632	1483275153	1f-left-3	246
6063	21632	1483275153	1f	249
6064	21632	1483275156	1f-right-3	245
6066	21632	1483275157	1f-left-2	239
6071	21632	1483275164	1f-right-2	237
6083	21632	1483275181	1f-right-1	182
6094	21632	1483275214	2f	198
6095	21632	1483275214	2f-stair	129
6101	21632	1483275221	2f-left-1	77
6104	21632	1483275226	2f-left-2	12
6105	21632	1483275228	2f-right-1	185
6107	21632	1483275231	2f-right-2	25
6198	13098	1483276395	out	165
6237	13098	1483277309	out	1186
6253	26332	1483277722	out	50
6298	6801	1483281132	out	69
6870	21632	1483326274	out	48
6988	23060	1483328892	out	83
6989	23060	1483328904	1f	51
6990	23060	1483328904	in	51
7056	21632	1483329662	out	301
7097	12319	1483330026	out	4293
7137	33934	1483330400	out	68
7376	3776	1483332780	out	36
7601	23060	1483334736	out	71
8059	3776	1483338437	out	76
8061	42933	1483338456	out	757
8279	39841	1483340544	out	649
8569	12319	1483343131	out	144
8572	12319	1483343169	in	94
8573	12319	1483343169	1f-left-3	94
8574	12319	1483343169	1f	94
8577	12319	1483343186	1f-right-3	70
8578	12319	1483343200	1f-left-2	6
8667	30956	1483344091	out	72
8688	42933	1483344301	out	12
10149	36906	1483356442	out	400
10153	36906	1483356472	in	304
10154	36906	1483356472	1f	131
10156	36906	1483356496	1f-right-3	7
10157	36906	1483356497	1f-left-3	2
10159	36906	1483356511	1f-left-2	62
10171	36906	1483356637	2f	138
10172	36906	1483356637	2f-left-1	138
10173	36906	1483356637	2f-right-1	58
10177	36906	1483356671	2f-right-2	48
10906	12319	1483362701	out	203
10912	12319	1483362732	1f	142
10913	12319	1483362732	1f-left-3	142
10915	12319	1483362732	1f-left-2	125
10916	12319	1483362732	in	142
10922	12319	1483362765	1f-right-3	108
10923	12319	1483362765	1f-right-2	94
10926	12319	1483362798	1f-left-1	41
10927	12319	1483362801	1f-right-1	39
11471	3898	1483407976	out	377
12876	13098	1483423059	out	2353
13194	40838	1483426055	out	114
13202	21030	1483426173	out	1496
13210	14097	1483426252	out	58
13236	1495	1483426581	out	86
13371	40838	1483428974	out	32
13436	30956	1483429725	out	57
13467	14097	1483429963	out	49
14940	23635	1483444523	out	1851
14982	23635	1483444682	in	1666
14983	23635	1483444682	1f	1563
15037	23635	1483445003	1f-left-3	1237
15065	23635	1483445230	1f-right-3	184
15089	23635	1483445414	1f-right-2	797
15090	23635	1483445416	1f-left-2	816
15101	23635	1483445468	1f-right-1	157
15153	23635	1483445740	2f-stair	387
15154	23635	1483445740	2f	387
15173	23635	1483445816	2f-left-1	107
15176	23635	1483445849	2f-right-2	36
15177	23635	1483445857	2f-left-2	23
15181	23635	1483445887	2f-right-1	69
15585	21799	1483449829	out	1901
15596	21799	1483449960	in	1703
15597	21799	1483449965	1f	1699
15610	21799	1483450085	1f-right-3	464
15611	21799	1483450087	1f-left-3	1141
15613	21799	1483450099	1f-right-2	490
15616	21799	1483450114	1f-left-2	422
15617	6801	1483450136	out	47
15619	21799	1483450154	1f-right-1	435
15620	21799	1483450165	1f-left-1	346
15622	21799	1483450187	2f	284
15623	21799	1483450187	2f-stair	284
15624	21799	1483450224	2f-left-1	213
15625	21799	1483450224	2f-right-1	213
15630	21799	1483450240	2f-left-2	17
15632	17426	1483450251	out	877
15633	21799	1483450252	2f-right-2	4
15649	23635	1483450438	out	14
15707	36745	1483452029	out	121
