visit_id	wifi_id	date	indices
v18	11	17192	121897;121898;121904;121907;121927;121939;121940;121941;121944;121946
v23	17	17247	377448;377449;377450;377452;377455;377463
v147	121	17274	482678;482680;482681;482682;482683;482689;482707;482709
v340	279	17233	322049;322050;322056;322075;322179;322183;322185;322186
v395	333	17249	384779;384781;384782;384783;384784;384793;387434
v492	455	17193	126915;126917;126920;126921;126969;126979
v603	586	17173	31495;31522;31523;31540;31556;31568;31578;31579;31646;31659;31667
v640	628	17188	106825;106826;106827;106849;106889;106891;106900;106908;106909
v974	999	17170	17522;17530;17531;17532;17533;17534
v1063	1111	17227	295619;295627;295628;295629;295638;295648;295655;295658;295659;295660;295661
v1064	1111	17314	609386
v1065	1111	17334	671237;671263;671264;671265
v1121	1166	17198	149052;149055;149059;149064;149066;149067;149136;149140;149145;149169;149185;149243;149267;149268;149277;149323;149392
v1244	1311	17204	178893;178896;178905;178909;178910;178982
v1415	1495	17250	389791;389795;389798;389800;389801;389804;389935;389937;389938;389939;389940;389941;389943;389944;391446;391455;391457;391458;391463;391477
v1475	1567	17261	436207;436211
v1476	1567	17273	480161;480162;480163;480164;480166;480171;480172;480174;480175;480178;480179
v1477	1567	17289	533260;533263;533264;533265;533266;533268
v1478	1567	17307	582731
v1479	1567	17321	630509;630533;630534;630535;630536;630537;630543;630544;630545;630554;630555
v1677	1811	17230	308262
v1678	1811	17231	313656;313657;313681;313687;313693
v1729	1871	17213	222465;222466;222468;222469;222472;222475
v1730	1871	17228	297861;297863;297872;297873;297874
v1731	1871	17250	392950;392951;392962;392969
v1760	1904	17185	93486;93489;93491;93492;93496;93497;93520;93551;93552;93553;93555
v1800	1955	17178	60623;60625;60626;60642;60644;60660;60670;60675
v1801	1955	17217	246364;246366;246373;246374;246437;246450;246463;246561;246564;246565;246566;246567;247351;247353;247354;247355;247358;247359
v1802	1955	17342	698704;698706;698707
v1822	1974	17248	380742;380743;380773;380776;380777;380799;380815;380830;380839;380846;380847
v1863	2021	17275	487629;487636;487651;487652
v1874	2034	17330	659763;659764;659765;659766;659772;659781;659920;659926;659930;659961;659999;660000;660001;660016;660017;660018
v1904	2067	17291	539268;539269;539272;539281;539282;539292
v2123	2304	17208	202146;202150;202151;202152;202153;202155;202321
v2124	2304	17290	536589;536590;536594;536597;536606;536608;536616;536618;536622;536623;536624
v2125	2305	17203	172633;172634;172635;172638;172644;172646;172657;172659;172668;172670;172671;172723;172740;172741;172742
v2126	2305	17326	645777;645779;645798;645799;645800;645880
v2181	2380	17187	101785;101790;101791;101793;101801;101804;101807;101852;101853
v2235	2441	17274	484725;484728;484735;484749;484750;484762;484798;484799;484800
v2335	2538	17221	265232;265237;265242;265259;265443;265444;265447;265449
v2406	2607	17215	236269;236281;236282;236289;236300
v2513	2732	17210	211510;211523;211524;211527;211528;211531;211534;211537;211538;211539;211540
v2606	2825	17233	322053;322086;322154;322170;322178
v2792	2998	17225	285145;285146;285147;285150
v2793	3001	17311	594065;594066;594067;594070;594074;594114;594115;594116;594118;594119;594123
v2868	3080	17288	528803;528804;528805;528809
v2917	3134	17333	668470;668478;668479;668485;668493;668496;668530;668532;668535;668538;668541
v2918	3134	17334	670996;671004
v2983	3191	17257	417399;417400;417402;417452;417454
v3129	3341	17174	36631;36632;36636;36638
v3130	3341	17267	457837
v3154	3361	17274	483678;483679;483682;483683;483689;483690;483694;483702;483704;483705;483706
v3168	3375	17198	152664;152672;152688;152695
v3169	3375	17239	349658;349660;349661;349663;349664;349665;349688;349691;349693;349694;349695
v3216	3432	17261	433917;433918;433919;433921;433924
v3369	3631	17210	212496;212497;212498;212499;212507;212508;212510;212514;212515;212517;212518
v3451	3720	17299	557709;557710;557717;557718;557720;557722;557723;557745;557747;557748;557749
v3499	3776	17272	477069;477072;477073;477074;477075;477077;477078
v3500	3776	17274	483764;483765;483766;483767;483769;483771;483772;483784;483785;483787;483788;483834
v3562	3834	17206	188493;188496;188498;188499;188502;188503;188657;188658;188659;188660
v3612	3898	17251	393665;393678;393679;393683
v3613	3898	17319	623192;623193;623194;623195;623197;623203;623206;623210;623211;623214;623222
v3741	4017	17202	169168;169170;169171;169202;169204;169207;169225;169245
v3954	4272	17251	394437;394438;394439;394440;394441
v3955	4272	17313	602292;602293;602294;602295;602302;602303
v4052	4409	17230	306849;306851;306852;306853;306902;306917;306925;306928;306929;306934;306935
v4053	4409	17240	352493;352527;352528;352534;352536;352541;352562;352566
v4054	4409	17255	412482;412483;412484;412485;412492;412509;412510;412511
v4055	4409	17277	492246;492249;492250;492256;492259;492262;492263;492264;492265;492266;492267
v4056	4409	17343	699629;699646;699649;699650;699679;699681;699690;699702;699706;699719
v4057	4409	17344	702318;702320;702322;702323;702328;702334
v4082	4445	17244	367662;367663;367664;367665;367710;367714;367734;367747
v4141	4507	17242	359577;359580;359581;359582;359657;359839
v4211	4582	17195	136638;136639;136640;136641;136642;136648;136683;136712;136716;136722;136723;136786;136821
v4250	4633	17237	339249;339254;339256;339265;339270;339271;339275;339279;339302;339304;339306
v4251	4633	17245	370347;370349;370353;370354;370355;370358;370367;370368;370369;370370;370371
v4326	4731	17234	325763;325765;325767;325801;325836
v4327	4731	17235	331011;331015;331026;331027;331046;331071
v4534	4960	17332	664833;664834
v4535	4961	17211	213086;213089;213090;213092;213094;213097
v4559	4989	17184	89832;89853;89854
v4560	4989	17189	111439
v4731	5164	17202	168478;168504;168515;168516;168584;168585;168587;168588
v4743	5174	17313	601094;601097;601098;601099;601106;601110;601113
v4744	5175	17257	417065;417066;417067;417081;417082;417084;417091
v4746	5178	17243	363378;363380;363381;363383;363385;363388
v4775	5215	17228	296817
v4776	5215	17280	503229;503231;503233;503234
v4814	5262	17202	168178;168181;168182;168183;168187;168188
v4818	5272	17285	515741;515743
v4869	5313	17343	701451;701453;701454;701458;701465
v5008	5479	17286	522886;522911;522912;522924;522960
v5051	5530	17226	289358;289367;289368;289384;289403;289405;289408;289409
v5131	5618	17224	282705;282707;282708;282713;282727;282728
v5143	5636	17197	144691;144799;144830;144841;144842;144860;144861;144862;144863;144868;144869
v5190	5681	17195	134726;134736;134737;134738
v5233	5716	17185	93700;93705;93714;93718
v5278	5778	17278	494858;494861;494862
v5279	5778	17284	513699;513700;513701;513703;513707;513710
v5280	5778	17317	618482;618483;618484;618488;618490;618491
v5281	5778	17324	639886;639891;639898;639899;639918;639919
v5429	5937	17195	135821;135829;135835;135839;135841;135843;135872;135883;135888;135889;135891
v5459	5987	17178	60100;60101;60102;60106;60107;60108;60208
v5460	5987	17179	64202;64203;64204
v5461	5987	17198	152628;152629;152630;152632;152641;152643;152651;152653;152654;152655;152656
v5548	6083	17329	655276;655277;655306;655307;655311;655326;655332;655334
v5602	6139	17167	4586;4598;4601;4640;4851;5053;5055;5056
v5613	6149	17208	199141;199181;199194;199215;199280;199286;199317
v5634	6180	17258	423683;423704;423708;423710;423714;423716;423720;423731;423733;423734;423735
v5658	6214	17199	153635;153636
v5659	6214	17216	238383;238388;238389;238390;238393;238394
v5660	6214	17276	490100;490168;490175
v5661	6214	17285	516964;516975;516976
v5662	6214	17290	533667;533669;533677;533681;533688;533689;535731
v5993	6569	17239	348978;348982;349005;349008;349009;349015;349040;349043;349046;349062;349063
v5998	6581	17304	574778;574790;574802;574854;574856
v6052	6659	17297	551757;551765;551775;551784;551786;551788;551792;551793;551816
v6053	6659	17300	562320;562333;562335;562347;562348;562349;562355
v6054	6660	17239	349082
v6097	6706	17210	210028;210030;210031;210033;210124;210126;210127;210128;210129;210159
v6170	6784	17196	139987;140019;140065;140067;140068;140128;140129;140150;140159;140160;140162
v6192	6801	17269	464832;464834;464854;464859;464888;464891;464893;464898;464899;464905;464906
v6225	6826	17196	140059;140069;140073;140089;140117;140119;140120;140239;140240
v6284	6900	17189	110487;110488;110489;110490;110492;110498;110508
v6659	7296	17203	176737;176739;176747;176755;176756;176757;176768
v6754	7402	17278	495043;495047;495058
v7018	7700	17172	26085;26089;26090;26091
v7019	7700	17217	244709;244710;244711;244712;244713;244714;244717;244722;244724;244725;244730
v7020	7700	17310	592711;592712;592713;592714
v7074	7757	17229	304900;304905;304906;304907;304908;304909;304944;304945;304946;304947;304960
v7142	7825	17281	504650;504651;504652;504653;504654;504655;504657;504659;504660
v7248	7947	17250	392570;392578;392604;392606;392607;392610;392644;392646;392647;392650;392651
