index	wifi_id	ts	area	dwell_time
2	14576	1483203999	out	10
5	36829	1483231146	out	2
7	36829	1483232167	out	771
14	41249	1483234569	out	686
15	36829	1483234641	out	35
51	19795	1483238302	out	352
53	4995	1483238416	out	313
58	36829	1483238633	out	34
62	23753	1483238804	out	381
77	41249	1483239460	out	97
84	31567	1483239609	out	34
125	36829	1483239878	out	1705
132	36829	1483239898	1f	394
133	36829	1483239898	in	1324
134	36829	1483239899	1f-c	255
140	36829	1483239911	1f-d	142
242	14695	1483240494	out	4
281	36829	1483240682	b1	414
298	36829	1483240783	b1_only	295
299	36829	1483240783	b1-b	12
316	67	1483240891	out	1135
320	34093	1483240910	out	138
331	67	1483240931	1f	789
332	67	1483240931	1f-d	789
335	67	1483240931	in	789
404	14739	1483241186	out	35
467	14695	1483241432	out	3356
499	14695	1483241496	in	3129
500	14695	1483241496	1f	45
525	14695	1483241591	2f	61
536	14695	1483241646	2f-c	2
544	67	1483241703	1f-c	15
546	14695	1483241730	b1	2696
549	14695	1483241741	b1_only	2577
584	14695	1483241871	cafe	2456
629	23753	1483242123	out	1094
640	23753	1483242161	in	1033
641	23753	1483242161	1f	41
643	23753	1483242161	1f-c	22
649	23753	1483242172	1f-d	4
654	23753	1483242182	1f-e	16
658	34093	1483242192	out	17
681	23753	1483242266	2f	919
682	23753	1483242269	2f-e	123
688	23753	1483242289	2f-d	74
717	23753	1483242416	cafe	657
718	23753	1483242416	b1	666
725	23753	1483242425	b1_only	650
728	23753	1483242427	b1-a	644
765	23753	1483242549	b1-b	512
770	13007	1483242578	out	91
889	23753	1483243034	2f-c	151
914	23753	1483243110	1f	85
926	23753	1483243177	1f-e	10
933	23753	1483243190	1f-d	3
935	23753	1483243192	1f-c	3
954	14468	1483243283	out	61
1018	31567	1483243557	1f	210
1019	31567	1483243557	out	3817
1020	31567	1483243557	in	3219
1039	31567	1483243599	1f-d	11
1082	14695	1483243773	1f	852
1118	31567	1483243885	2f	7
1249	31567	1483244261	b1	1098
1251	31567	1483244262	b1_only	1090
1282	31567	1483244319	b1-c	390
1454	31567	1483244847	cafe	16
1467	12025	1483244915	out	37
1486	10984	1483244988	out	53
1543	27348	1483245197	out	4303
1562	27348	1483245251	1f	764
1563	27348	1483245251	in	4111
1575	27348	1483245299	1f-e	609
1599	13708	1483245450	out	174
1685	31567	1483245819	1f	919
1693	31567	1483245853	1f-e	880
1699	4947	1483245882	out	1565
1708	4947	1483245923	1f-c	252
1709	4947	1483245923	1f	1380
1710	4947	1483245923	in	1398
1712	4947	1483245956	b1	1294
1724	8050	1483246029	out	299
1731	27348	1483246049	2f	630
1733	4947	1483246063	cafe	687
1734	4947	1483246063	b1_only	996
1736	4947	1483246083	b1-a	425
1741	27348	1483246098	2f-e	581
1747	31567	1483246142	2f	46
1758	27348	1483246213	2f-c	134
1781	4947	1483246313	b1-b	430
1782	31567	1483246334	b1_only	238
1783	31567	1483246334	b1	243
1801	27348	1483246426	2f-a	99
1820	14468	1483246535	out	5060
1825	31567	1483246569	b1-a	2
1826	31567	1483246571	cafe	5
1873	27348	1483246718	b1	2449
1876	27348	1483246735	b1_only	527
1877	27348	1483246735	b1-a	345
1884	14468	1483246771	1f	634
1885	14468	1483246771	in	4749
1892	27348	1483246799	b1-b	446
1893	14468	1483246803	1f-d	44
1894	14468	1483246804	1f-c	426
1897	10984	1483246823	out	74
1904	14468	1483246843	1f-e	525
1906	4947	1483246859	1f-e	6
1915	27348	1483246903	b1-c	205
1925	4947	1483246919	2f	339
1931	4995	1483246933	out	106
1958	40039	1483247047	out	931
2000	15856	1483247213	out	1031
2001	15856	1483247213	in	1014
2002	15856	1483247213	b1	575
2003	15856	1483247214	cafe	370
2004	15856	1483247214	b1_only	569
2019	15856	1483247260	b1-b	367
2030	4947	1483247279	1f-c	24
2187	24553	1483247612	out	362
2232	14468	1483247733	2f-c	2
2233	14468	1483247733	2f	383
2253	4995	1483247764	out	162
2274	15856	1483247852	2f	36
2312	27348	1483247979	cafe	1113
2322	22115	1483248019	out	422
2325	22115	1483248047	in	159
2326	22115	1483248047	1f-c	155
2327	22115	1483248047	1f	159
2329	22115	1483248052	1f-d	147
2330	22115	1483248062	1f-e	130
2338	14468	1483248096	2f-e	20
2363	15856	1483248177	1f	51
2400	14468	1483248423	1f	541
2488	24553	1483248839	out	1262
2518	24553	1483248888	in	1144
2519	24553	1483248888	1f	1144
2520	24553	1483248889	1f-d	26
2523	24553	1483248910	1f-e	66
2559	49564	1483249019	out	445
2562	14468	1483249041	b1_only	481
2563	14468	1483249041	b1	2415
2568	24553	1483249058	2f	249
2580	14468	1483249101	b1-b	108
2586	43704	1483249122	out	23
2591	24553	1483249139	2f-c	56
2601	24553	1483249162	2f-b	33
2618	24553	1483249215	2f-a	50
2638	14468	1483249335	cafe	2096
2641	24553	1483249346	b1	273
2646	24553	1483249360	b1_only	259
2647	24553	1483249360	b1-b	63
