index	wifi_id	ts	area	dwell_time
1	2023	1484234903	max	16649
83	2023	1484253825	max	60989
140	3253	1484263985	max	14
149	26409	1484264428	max	25
181	19174	1484266475	max	47
554	17689	1484278282	max	48
603	4746	1484279775	max	130
796	19174	1484283487	max	1366
851	19174	1484284269	in	584
852	19174	1484284269	out	584
853	19174	1484284270	4f-sensor5	5
854	19174	1484284270	4f	5
892	2023	1484284739	out	61
893	2023	1484284739	in	61
987	19174	1484285939	max	190
1005	46334	1484286362	max	3
1074	31284	1484287042	max	8
1109	28702	1484287419	max	1129
1177	28702	1484288401	2f-sensor3	4
1178	28702	1484288401	2f	103
1179	28702	1484288401	in	103
1180	28702	1484288401	C	103
1181	28702	1484288401	out	103
1183	28702	1484288406	D	18
1185	28702	1484288406	2f-sensor2	18
1188	28702	1484288424	2f-sensor2	31
1198	28702	1484288455	2f-sensor4	42
1199	28702	1484288497	2f-sensor4	7
1285	2023	1484290030	in	351
1286	2023	1484290030	out	351
1298	10370	1484290149	max	73
1326	28702	1484290417	max	29
1349	25003	1484291216	max	8
1395	35400	1484291920	max	20
1499	2023	1484293519	out	448
1500	2023	1484293519	in	448
1525	19174	1484293824	max	4
1599	28702	1484294198	max	13
1909	2023	1484295951	4f	315
1910	2023	1484295951	4f-counter	315
1911	2023	1484295951	out	1098
1912	2023	1484295951	in	1098
1913	2023	1484295951	4f-sensor9	315
2209	9325	1484299084	max	55
2374	34501	1484301097	max	7
2379	2023	1484301182	out	695
2380	2023	1484301182	in	695
2633	41823	1484302885	max	1220
2642	41823	1484303027	3f	199
2643	41823	1484303027	3f-sensor1	12
2644	41823	1484303027	E	199
2645	41823	1484303027	in	626
2646	41823	1484303027	out	626
2647	41823	1484303039	3f-sensor6	32
2651	41823	1484303072	3f-sensor4	48
2655	41823	1484303120	3f-sensor8	24
2656	41823	1484303120	G	24
2658	41823	1484303144	3f-sensor8	62
2660	41823	1484303207	3f-sensor4	4
2661	41823	1484303212	3f-sensor5	2
2662	41823	1484303214	3f-sensor6	12
2664	41823	1484303226	3f-sensor1	49
2671	41823	1484303276	H	30
2672	41823	1484303276	4f-sensor1	16
2673	41823	1484303276	4f	338
2674	41823	1484303292	4f-sensor1	6
2675	41823	1484303298	4f-sensor4	7
2677	41823	1484303306	4f-sensor4	35
2678	41823	1484303342	I	271
2679	41823	1484303343	4f-sensor5	4
2680	41823	1484303348	4f-sensor6	16
2681	41823	1484303364	4f-sensor2	27
2683	41823	1484303391	4f-sensor3	79
2688	41823	1484303471	4f-sensor2	90
2693	41823	1484303561	4f-sensor3	22
2694	41823	1484303584	4f-sensor8	11
2695	41823	1484303596	4f-sensor7	5
2696	41823	1484303601	4f-sensor7	12
2698	41823	1484303614	4f-sensor6	38
2778	28702	1484304725	max	3
2979	6429	1484305596	max	125
3445	2023	1484308506	in	362
3446	2023	1484308506	out	362
3739	26409	1484310850	max	5
3829	6429	1484311603	max	3
4013	2023	1484340217	max	61276
4058	18021	1484353500	max	4
4076	10370	1484354723	max	36
4081	40897	1484354896	max	35
4224	43703	1484359391	max	46
4259	30049	1484361158	max	72
4286	2023	1484362636	out	991
4287	2023	1484362636	in	991
4378	18192	1484364879	max	63
4476	41823	1484366076	max	88
4563	6429	1484367286	max	1846
4567	6429	1484367407	in	1602
4568	6429	1484367407	C	362
4569	6429	1484367407	2f	363
4570	6429	1484367407	2f-sensor3	179
4571	6429	1484367407	out	1602
4581	6429	1484367587	3f-sensor1	61
4582	6429	1484367587	E	672
4583	6429	1484367587	3f	855
4591	6429	1484367649	2f-sensor1	60
4599	6429	1484367709	2f-sensor4	61
4606	6429	1484367770	2f-sensor5	60
4614	6429	1484367831	3f-sensor4	60
4619	6429	1484367891	F	550
4620	6429	1484367891	3f-sensor3	60
4631	6429	1484367952	G	184
4632	6429	1484367952	3f-sensor8	184
4646	6429	1484368137	3f-sensor8	122
4648	41823	1484368214	max	591
4650	6429	1484368259	3f-sensor5	60
4656	6429	1484368320	3f-sensor2	122
4669	6429	1484368442	3f-sensor3	60
4672	6429	1484368503	H	62
4673	6429	1484368503	4f	327
4674	6429	1484368504	4f-sensor1	61
4678	6429	1484368565	J	265
4679	6429	1484368565	4f-sensor4	143
4692	6429	1484368708	4f-sensor10	61
4698	6429	1484368770	4f-sensor8	59
4712	17689	1484369043	max	99
4758	41823	1484369730	max	128
4995	2023	1484373257	out	678
4996	2023	1484373257	in	678
5111	10370	1484374624	max	261
5299	10864	1484376257	max	1600
5600	2023	1484378178	in	173
5601	2023	1484378178	out	173
5842	2023	1484380244	out	1059
5843	2023	1484380244	in	1059
6002	17689	1484381421	max	570
6017	39350	1484381508	max	47
6488	41823	1484385839	max	248
6532	2023	1484386869	out	317
6533	2023	1484386869	in	317
6737	30388	1484389679	max	6
6764	2023	1484390260	in	624
6765	2023	1484390260	out	624
6795	41823	1484390539	max	101
7055	46185	1484394607	max	683
7171	10864	1484396417	max	184
