visit_id	wifi_id	date	indices
v38	40	17361	1261534
v189	201	17237	398230
v206	225	17214	245759;245765;245767;245814;245841;245882
v329	366	17334	1069039
v330	366	17405	1599209;1599211;1599212;1599213;1599215;1599218;1599219;1599222;1599225;1599227;1599228;1599229;1599230;1599236;1599240;1599241;1599242;1599243;1599244;1599245;1599246
v486	558	17187	50797;50886
v609	714	17307	864578;864717;864763;864820
v648	753	17192	90187;90190;90197;90229;90256;90275
v690	794	17222	302780;302821;302822;302843;302845;302847;302848;302983;303034;303038;303054;303062;303068;303069;303078;303085;303132;303135;303137;303138;303145
v733	847	17390	1514636;1514727;1514728
v783	901	17352	1176378;1176421;1176465;1176480;1176506;1176600;1176602;1176643
v785	903	17364	1287812;1287814;1287826;1287832
v855	970	17278	657566;657638;657765;657906
v868	982	17181	8259;8265;8266;8273
v869	982	17209	211930;211949
v876	992	17295	783379;783381
v898	1017	17322	972927;972931;972957;972988;973057;973098;973120;973156;973175;973178;973187
v939	1064	17369	1336455;1336510;1336577;1336910
v1027	1150	17385	1469473
v1138	1249	17406	1605789;1605809;1605814;1605821;1605851;1605855;1605856;1605955;1605965;1605976;1605978
v1213	1320	17236	386576;386583;386592;386594;386622;386642;386654
v1356	1481	17345	1117174;1117264;1117292;1117336;1117352;1117366;1117367;1117417;1117503
v1414	1541	17378	1413893
v1420	1547	17264	572554
v1426	1552	17300	812443
v1508	1649	17267	592118;592122;592131;592133;592136;592138
v1548	1697	17257	522307;522320
v1570	1723	17197	122973;122999;123010;123025;125934;125937;125956;125984;126076
v1571	1723	17335	1078644;1078688;1078713;1078734
v1572	1724	17368	1323262
v1674	1839	17318	940862;940912;940971;940975
v1705	1873	17313	909559;909575;909590;909613;909635;909661
v1750	1925	17374	1377440;1377458;1377516;1377540;1377556;1377577
v1817	2001	17321	965845
v1840	2023	17179	1913
v1841	2023	17351	1164775
v1842	2023	17415	1662279
v1843	2023	17417	1675346
v1862	2045	17208	203706;203710;203721;203724;203726
v2073	2269	17283	686112;686114;686116;686124;686165;686169;686171;686172;686180;686182;686184;686187;686192;686194;686204;686207
v2084	2282	17357	1220783;1220810;1220848;1220861;1220875;1220879;1220883;1220897;1220906;1220916;1220964
v2085	2282	17361	1255906;1255951;1256076;1256093;1256113;1256157;1256162;1256219;1256262
v2111	2319	17387	1484865
v2265	2476	17299	809062
v2287	2499	17374	1375357;1375360;1375367;1375368;1375371;1375373;1375389;1375399;1375410;1375430;1375431;1375507;1375598;1375816;1375818;1375824;1375825
v2320	2524	17192	93714;93733;93734;93753;93789;93803;93807;93826;93848;93860;93931;93951
v2379	2590	17371	1346730;1346744;1346745;1346746;1346774
v2414	2628	17345	1117401;1117476;1117509;1117532;1117541
v2420	2635	17333	1048951;1048965;1048970;1048980;1048990;1049001;1049057;1049090;1049096;1049172;1049212;1049236
v2623	2842	17373	1368232
v2624	2842	17405	1603378
v2632	2851	17347	1127380;1127386
v2633	2851	17383	1455757;1459013
v2660	2888	17348	1143490;1143621;1143655
v2749	2980	17243	429351;429356;429358;429359;429363;429374;429380;429386;429388
v2795	3027	17208	205368;205383
v2828	3065	17380	1432143
v2833	3070	17277	650913
v2870	3094	17256	513936;513942;513948;513955;513956;513961;513973;513993;513997;513998;514093;514095;514098;514148;514153
v2871	3094	17308	869993;869998;870021;870035;870052;870091;870109;870135;870136;870137;870139;870143;870149;870154;870157;870160;870166;870179;870185;870194;870265;870275;870298;870305;870327
v2872	3094	17351	1163106;1163110;1163115;1163127;1163140;1163152;1163165;1163167;1163201;1163206;1163211;1163251;1163254;1163259;1163290;1163291;1163295;1163303;1163321;1163334;1163348;1163384;1163390;1163395;1163404;1163419;1163439;1163446;1163472;1163483;1163496;1163497;1163511;1163550;1163566;1163567;1163587;1163609;1163642;1163645;1163647
v2873	3094	17365	1294954
v2922	3141	17368	1326887;1326921;1326950
v2930	3151	17193	97109;97115;97124;97133;97135;97136;97142;97165;97186;97196;97199;97218;97220;97227;97240;97242;97260;97263;97264;97267;97274;97275;97278
v3033	3253	17247	458332;458345;458346;458347
v3070	3290	17373	1367950;1367959;1367965;1367987;1368010;1368030;1368037;1368046;1368048;1368095;1368127;1368137;1368165;1368173;1368176
v3118	3347	17190	76693;76697;76699;76701;76702;76704;76712;76715;76736;76746;76770;76773;76775;76776;76777;76780;76782;76783;76785;76786;76787;76788;76789;76790
v3119	3347	17245	443813;443814
v3120	3347	17362	1272504;1272515
v3382	3606	17251	487041
v3383	3606	17374	1377346;1377366;1377376;1377450;1377459;1377584;1377661;1377675;1377678;1377679;1377682;1377684;1377691;1377704;1377794;1377895;1377898;1377945;1378026;1378027;1378042;1378048;1378059;1378076;1378081;1378132;1378150;1378152;1378166;1378188;1378193;1378201;1378211;1378212;1378220;1378226;1378228;1378246;1378251;1378252;1378255;1378350;1378409;1378411;1378419
v3391	3614	17299	804624;804633;804636;804638;804639;804640;804663;804665;804668;804696
v3428	3652	17355	1202989;1203000;1203004;1203029;1203042;1203045;1203050;1203235;1203321
v3429	3652	17367	1319213
v3459	3684	17382	1444040;1444062;1444069;1444097;1444103;1444104
v3487	3710	17390	1512912;1512927;1512929;1512936;1512943;1512949;1512955;1512962;1512967;1512971;1512973;1512975;1512976;1512978;1512984;1512987;1512989;1512992;1512995;1512998;1513000;1513003;1513173;1513192;1513194;1513204;1513209
v3634	3869	17220	286312;286316;286348;286357
v3704	3931	17183	22673;22692;22705;22710;22712;22726;22739;22745;22778;22814;22828;22891
v3820	4066	17400	1567445;1567506
v3821	4066	17402	1582401;1582418;1582429
v3891	4146	17365	1297776;1297807;1297820;1297851;1297860;1297867
v3964	4213	17334	1064356;1064365;1064393;1064418;1064441;1064445;1064458;1064661;1064671
v4056	4310	17198	135841;135854;135885;135894;135914;135917;135921;135938;135939;135965;135979;135982;135986;136009;136030;136106;136113;136867;136892;136905;136909
v4057	4310	17257	528570;528576;528582;528591;528615;528620;528639;528652;528656;528657;528660
v4058	4310	17300	816858;816861
v4059	4310	17313	912931
v4060	4310	17327	1008628;1008636;1008637;1008649;1008650;1008668;1008671;1008683;1008685;1008692;1008693
v4061	4310	17374	1379122;1379132;1379147;1379157;1379182;1379186;1379187
v4088	4339	17182	14946;14950;14983;14986;14990;15004;15010
v4089	4339	17301	820263;820266;820267;820272;820275;820279;820285;820287;820288;820289;820294;820295;820299;820303;820304;820306;820307
v4160	4419	17394	1537046
v4178	4433	17281	674874
v4179	4433	17305	847239;847269;847275
v4180	4433	17376	1398052;1398354;1398431;1399974;1399979
v4183	4436	17367	1312754;1312859
