index	wifi_id	ts	area	dwell_time
332	44918	1483236162	out	79
514	44918	1483238166	out	294
541	12307	1483238384	out	102
547	12307	1483238436	in	30
548	12307	1483238436	1f	30
1136	14960	1483242037	out	15
1173	14220	1483242272	out	92
1231	12307	1483242522	out	171
1321	36559	1483242908	out	59
1401	17174	1483243310	out	76
1455	14220	1483243622	out	2016
1611	14960	1483244412	out	33
1694	37292	1483244855	1f-promo	80
1695	37292	1483244855	1f	81
1696	37292	1483244855	out	633
1697	37292	1483244855	in	681
1708	43312	1483244891	out	12
1727	37292	1483244988	2f	549
1765	5224	1483245220	out	13
1812	37292	1483245471	2f-texfree	19
1813	37292	1483245471	2f-cafe	66
1893	17455	1483245946	out	2186
1944	35138	1483246226	out	21
1957	5113	1483246314	out	27
1982	14220	1483246454	out	632
2045	43312	1483246786	out	24
2059	48654	1483246851	1f	473
2060	48654	1483246851	out	1125
2061	48654	1483246851	in	1125
2072	48654	1483246881	1f-facial-inner	35
2092	48654	1483246917	2f	1059
2109	48654	1483246972	1f-beauty-tools	30
2119	48654	1483247003	1f-makeup	125
2149	48654	1483247108	1f-nailstudio	160
2166	48654	1483247173	1f-getitbeauty	99
2186	48654	1483247272	1f-counter	11
2248	17174	1483247610	out	616
2252	48654	1483247625	new-2f-food	49
2267	5113	1483247667	out	84
2272	37292	1483247704	in	66
2273	37292	1483247704	2f	40
2274	37292	1483247704	2f-texfree	13
2275	37292	1483247704	out	66
2279	5113	1483247727	1f	2
2280	5113	1483247727	in	2
2388	5224	1483248218	out	80
2393	21329	1483248245	out	653
2400	21329	1483248288	in	457
2401	21329	1483248288	1f	457
2402	21329	1483248290	1f-enter	258
2403	21329	1483248290	1f-perfume	76
2404	21329	1483248293	1f-must	452
2412	21329	1483248325	1f-promo	179
2413	21329	1483248327	New-1f-natural	40
2433	21329	1483248391	1f-dermo-cosmetic	107
2446	21329	1483248420	1f-facial-inner	50
2451	21329	1483248431	1f-facial	23
2453	21329	1483248441	2f	18
2700	7477	1483249495	out	62
2714	17455	1483249562	out	939
2717	7477	1483249586	2f-cafe	2816
2718	7477	1483249586	2f	2883
2719	7477	1483249586	in	3184
2738	15624	1483249702	out	1081
2741	15624	1483249721	1f	1024
2742	15624	1483249721	in	1024
2743	15624	1483249721	1f-enter	1024
2744	15624	1483249729	1f-must	10
2749	15624	1483249749	New-1f-natural	2
2754	15624	1483249765	2f	798
2758	15624	1483249769	1f-promo	300
2763	15624	1483249791	1f-makeup	120
2764	15624	1483249792	1f-beauty-tools	136
2777	15624	1483249853	1f-nailstudio	4
2782	15624	1483249859	1f-getitbeauty	85
2803	15624	1483249936	1f-facial	689
2806	15624	1483249954	1f-facial-inner	719
2807	15624	1483249961	1f-dermo-cosmetic	737
2856	15624	1483250147	2f-hairstudio	200
2860	15624	1483250154	2f-hair-care	100
2871	15624	1483250213	2f-body-care	68
2885	15624	1483250262	new-2f-food	166
