visit_id	wifi_id	date	indices
v235	128	17200	242922;243019;243079;243188;243256;243277;243316;243347;243348;243371;243379;243480;243483;243596;243606;243632;243708;243726;243809
v284	158	17231	519560;519561;519591;519616;519630;519634;519635;519686;519695;519696;519773;519782;519811
v285	158	17243	609572;609574;609575;609576;609577;609580;609584;609586;609587;609588;609589;609590;609591;609592;609593;609653;609659;609662;609663;609664;609668;609678
v286	158	17390	1400111;1400112;1400113;1400123;1400128;1400133;1400134;1400135;1400136;1400145
v287	158	17405	1485950;1485953;1485956;1485957;1485971;1485980;1485984;1485985;1485987;1485991;1485995;1486000
v288	159	17195	209793;210074;210179;210314;210317;210440;210747
v301	169	17184	153976;153985;153986;153987;153990;153996;153999;154019;154078;154095
v374	204	17301	926157;926194;926292;926340;926387
v411	225	17318	1019441;1019448;1019449;1019545;1019548;1019559;1019574
v412	225	17321	1034306;1034326;1034328;1034344;1034354;1034398;1034410;1034443;1034464;1034477;1034490;1034492;1038437;1038447
v731	408	17182	135683;135685;135686;135687;135695;135696;135698;135705;135713
v732	408	17208	311702;311703;311705;311708;311710;311728;311767;311783;311787;311791;311837;311843;311873;311972;311979;312007
v733	408	17236	559248;559251
v734	408	17246	627674;627675;627676;627678;627679;627681;627692;627695;627703;627704;627710;627711;627731;627735;627740;627742;627744;627745;627746;627749;627782;627868;627901;627909
v735	408	17406	1491969;1491977;1491981;1491982;1491983;1491984;1491990;1491998;1492025;1492068;1492074;1492075;1492097;1492122;1492135;1492144;1492157;1492158;1492159;1492160;1492163;1492164;1492171;1492185;1492186;1492187;1492225;1492239
v1155	644	17190	188174;188175;188177;188180;188181;188182;188184;188186;188188;188191;188192;188193;188195;188196;188202;188213;188218;188223;188226;188286;188287;188288;188295;188304;188310;188312;188315;188321;188323;188325
v1165	655	17230	511115;511117;511130;511158;511171;511209
v1166	655	17231	521434
v1167	655	17323	1049700
v1345	762	17189	182799;182800;182815;182824;182826;182829;182848;182849;182850;182855;182876
v1659	944	17319	1022732;1022743;1022765;1022781;1022785;1022787;1022802;1022808;1022811;1022824;1022832;1022834;1022836;1022837;1022838;1022857
v1729	998	17237	568168;568169;568170;568173;568176;568179;568187
v1855	1055	17179	116785;116788;116794;116829;116831;116857
v1994	1162	17350	1201246;1201349;1201364;1201419;1201420
v2000	1164	17297	905408;905409;905413;905453;905459;905494;905525;905544;905546;905562;905563;905569;905572;905600
v2001	1164	17299	914004;914005;914006;914011;914034;914035;914079;914128
v2002	1164	17361	1257814;1257833;1257941;1257973;1257988;1257993;1257996;1258010
v2003	1164	17372	1315913;1315914;1315923;1315961;1315962;1315996;1316021;1316031;1316032;1316057;1316059;1316106;1316108;1316135
v2004	1164	17373	1317248;1317250;1317251;1317253;1317263;1317264;1317302;1317303;1317304;1317308;1317311
v2005	1164	17391	1403623;1403625;1403636;1403677;1403698;1403741;1403761;1403763;1403775;1403802;1403805;1403812;1403843;1403845;1403847;1403852;1403869;1403872;1403878;1403881;1403993;1404010;1404025;1404124
v2190	1288	17322	1041203;1041211;1041223
v2391	1400	17221	420636;420640;420671;420674;420837;421092
v2401	1406	17208	308983;308997;309003;309126;309127;309137;309164;309173
v2587	1505	17220	411666;411668;411822;411857;411859;411880;411932;412000;412021
v2588	1505	17302	928181
v2733	1599	17207	301524;301530;301541;301551;301585;301624;301625
v2865	1675	17332	1102894;1102902;1102908
v2866	1675	17401	1462252;1462256;1462259;1462447;1462458;1462469;1462476;1462483
v2867	1675	17403	1475344;1475346;1475354;1475357;1475359;1475363;1475365;1475368;1475407;1475413;1475419;1475420;1475421;1475429;1475434;1475437;1475443
v2868	1675	17404	1475573
v3095	1798	17187	171260;171262;171274;171279;171280;171285;171291;171297;171354;171355;171366;171367;171371;171376;171381;171382;171393;171403;171406;171431;171435;171446;171447;171466;171477;171481;171482;171485;171488;171511;171512
v3096	1798	17191	192813;192814;192815;192818;193514;193516;193519;193520
v3097	1798	17295	894051;894053;894054;894055;894059;894063;894065;894067;894068;894070;894076;894079;894102;894103;894105
v3236	1875	17177	95618
v3237	1875	17231	519184
v3252	1884	17374	1323082;1323083;1323228;1323240;1323241;1323243
v3264	1891	17227	480809;480810;480864;480873;480875;480880;480892;480898;480901;480904;480994;481026;481044;481195;481196;481199;481201
v3265	1891	17228	482597;482599;482604;482606;482607;482608
v3266	1891	17234	540244;540246;540255;540257;540258;540259;540260;540265;540279;540283;540298;540301;540310;540324;540333;540334;540337;540353
v3413	1981	17198	232281
v3516	2036	17278	810085;810089;810090;810103;810105;810108;810147
v3517	2036	17281	828444
v3518	2036	17283	833794;833796;833797;833802;833805;833818;833820;833840;833842;833849;833904;833925;833954;833956;833957;833960
v3537	2045	17167	8811;9142;9162;9169;9237;9675;9724
v3648	2109	17202	257365;257368;257371;257373
v3792	2200	17283	836434;836450;836451;836471;836472;836481;836489;836494;836509
v3793	2200	17365	1278848;1278949
v3796	2202	17258	694451
v3797	2202	17360	1252621;1252624;1252626;1252629;1252640;1252641;1252656;1252664
v3866	2247	17236	562091;562100;562133;562175;562238;562510
v4028	2331	17345	1176301;1176319;1176320;1176323;1176331;1176340
v4165	2410	17235	549757;549760;549761;549762;549763;549829;549840;549842;549845;550176
v4166	2410	17263	721564
v4194	2426	17223	444994
v4195	2426	17259	700055;700068;700085;700086;700113;700155;701292;701309;701312;701358;701364
v4196	2426	17265	734996;735005;735016;735018
v4197	2426	17272	776009
v4198	2426	17286	853090;853092
v4226	2452	17180	124237;124328;124344
v4232	2455	17266	743221;743224;743255;743310;743312;743335;743339;743460;743498
v4245	2464	17318	1019754;1019765;1019783
v4246	2464	17321	1036421
v4372	2549	17246	626510
v4373	2549	17349	1196135
v4471	2597	17171	38399
v4472	2597	17219	404252;404254;404255;404256;404257;404260;404261;404263;404264;404267;404307;404308;404313;404314;404375;404376;404378;404379;404384;404386;404407;404421;404422
v4473	2597	17225	460793;460794;460795;460796;460803;460813;464793;464798;464801;464805;464812;464816;464819;464825;464826;464829;464839;464844;464967;465079;465081
v4474	2597	17239	580821;580823;580824;580826;580838;580844;580846;580862;580863;580873;580903;580912;580932;580941;580999;581004;581019;581021;581022;581024;581032;581045;581114;581145;581148;581161;581165;581288
v4475	2597	17264	727581;727582;727583;727584;727585;727596;727599;727602;727606;727607;727610;727611
v4476	2597	17270	764743;764745;764752;764753;764754;764796;764800;764831;764841;764852;764857;764876;764902;764988;765006;765069;765183;765192;765193
v4477	2597	17272	774197;774199;774225;774226;774227;774230;774255;774257;774258;774261;774264;774265
v4478	2597	17328	1075625;1075633;1075639;1075655;1075666;1075672;1075675;1075684;1075685;1075695;1075707;1075713;1075718;1075744;1075745;1075753;1075770;1075774;1075775;1075783;1075785;1075788;1075808
v4481	2599	17310	971726;971756;972165
v4482	2599	17325	1061051;1061152
v4595	2672	17251	653631;653632
v4615	2685	17268	749884;749887
v4616	2685	17269	754960;754962;754963;754970;754973
v4636	2701	17250	646887;647017
v4637	2701	17257	687163
v4642	2707	17230	504480;504524;504525;504526;504563;504581
v4705	2746	17235	549413;549423
v4706	2746	17288	862276;862280;862295;862296;862368;862371;862388
v4707	2746	17291	877327;877331;877355;877371;877376;877378;877380;877450
v4708	2746	17306	951337;951342;951344;951378;951379
v4709	2746	17405	1486014;1486016;1486018;1486019;1486022;1486025
v4713	2751	17199	238463
v4714	2751	17202	258065;258067;258082;258087;258170
v4786	2807	17400	1452873;1453048;1453111;1453112
v4847	2841	17169	25694;25697;25931;26234;26522;26552;26563;26566;26719;26723
v4860	2848	17222	430353;430361;430362;430379;430422;430424;430427;430467;430468;430503;430577;430606;430621;430628;430650;430679;430693;430696;430700;430703;430803;430812;430834;430839;430843;430875;430904;430905;430912;430938;436343;436351;436365;436369;436370;436403;436406;436432;436462;436470;436471;436479;436597;436605
v4861	2848	17312	983155;983177
v4862	2848	17319	1023485
v4863	2848	17348	1190542;1190543;1190544;1190545;1190549;1190551;1190554;1190567;1190569;1190570;1190571;1190576;1190577;1190580;1190647;1190648;1190649;1190650;1190651;1190652;1190670;1190681;1190690;1190716
v4864	2848	17397	1437550;1437557;1437561;1437562;1437590;1437593;1437596;1437600;1437629;1437654;1437666;1437671;1437677;1437678;1437699;1437701;1437702;1437704;1437709;1437711;1437712;1437727;1437778
v4914	2878	17278	806867
v4915	2878	17281	825587;825592;825598;825619;825621;825642;825658;825661;825671
v5001	2940	17292	881797;881799;881800;881843;881844;881845
v5058	2972	17241	597418;597440;597452;597453;597460;597492;597502;597509;597540
v5059	2972	17277	804984
v5060	2972	17297	901501;901503;901508;901517;901522;901538;901547;901552;901554
v5061	2972	17298	906978;906997;907001;907031;908239;908253
v5062	2972	17320	1027393;1027402;1027409
v5063	2972	17352	1208484;1208488;1208496;1208500;1208506
v5169	3025	17321	1039353;1039357;1039360;1039376;1039378;1039442;1039448;1039455;1039458;1039466
v5287	3094	17173	59630;59660;59676;59677;59710;59759
v5291	3098	17215	374313;374353
v5292	3098	17217	389751
v5327	3119	17304	938252;938253;938362
v5434	3182	17310	968263;968277;968282;968288
v5435	3182	17311	977151;977192
v5476	3210	17214	357085;357140;357148;357270;357467;357502;357514;357515;357548;357586;357750;357773
v5477	3210	17215	365949;365958;365981;366034;366067;366092;366166;366231;366244;366251;366282;366286;366335;366411;366427;366440;366451;366479;366505;366515;366530;366531
v5478	3210	17342	1155966;1155989;1156082;1156124;1156159;1156211;1156217;1156247
v5481	3214	17178	107932;108089;108134
v5566	3258	17265	737598;737645
v5567	3258	17323	1049197;1049202;1049239;1049301
v5689	3321	17230	512341;512343;512344;512373;512388;512389;512393;512412;512450;512520;512530;512539;512549;512550;512556;512561
v6090	3540	17230	503203;503208;503210;503218;503221;503224;503225;503230;503233
v6091	3540	17237	565887;565893;565898;565917
v6092	3540	17243	610525;610546
v6173	3573	17217	392120;392131;392137;392151;392203;392211;392213;392215;392236;392256;392290;392344;392352;392374;392385
v6174	3573	17285	846303;846304;846305;846306;846308;846314;846322;846326;846332
v6175	3573	17286	852456
v6379	3687	17206	288047;288055;288081;288110;288148;288157;288163
v6396	3697	17348	1188073;1188440;1188889
v6397	3697	17366	1284742;1284826;1284827
v6448	3727	17253	667161;667164;667216;667261;667365
v6542	3780	17326	1068325;1068338;1068391;1068392;1068395;1068410
v6825	3939	17262	717192;717194;717203;717259;717286;717295
v6844	3950	17261	714743;714745;714764;714777
