visit_id	revisit_interval	revisit_intention
v235		0
v284	12.03	1
v285	146.99	1
v286	14.97	1
v287		0
v288		0
v301		0
v374		0
v411	2.57	1
v412		0
v731	26.41	1
v732	27.82	1
v733	10.24	1
v734	159.96	1
v735		0
v1155		0
v1165	0.99	1
v1166	91.89	1
v1167		0
v1345		0
v1659		0
v1729		0
v1855		0
v1994		0
v2000	1.91	1
v2001	62.01	1
v2002	11.01	1
v2003	0.59	1
v2004	18.11	1
v2005		0
v2190		0
v2391		0
v2401		0
v2587	81.99	1
v2588		0
v2733		0
v2865	69.06	1
v2866	2.05	1
v2867	0.41	1
v2868		0
v3095	4.0	1
v3096	103.68	1
v3097		0
v3236	54.04	1
v3237		0
v3252		0
v3264	0.58	1
v3265	5.94	1
v3266		0
v3413		0
v3516	3.15	1
v3517	1.54	1
v3518		0
v3537		0
v3648		0
v3792	81.91	1
v3793		0
v3796	102.17	1
v3797		0
v3866		0
v4028		0
v4165	27.86	1
v4166		0
v4194	35.87	1
v4195	5.94	1
v4196	7.04	1
v4197	14.15	1
v4198		0
v4226		0
v4232		0
v4245	2.72	1
v4246		0
v4372	103.0	1
v4373		0
v4471	47.97	1
v4472	6.03	1
v4473	13.64	1
v4474	24.96	1
v4475	6.28	1
v4476	1.68	1
v4477	55.89	1
v4478		0
v4481	14.92	1
v4482		0
v4595		0
v4615	0.95	1
v4616		0
v4636	7.02	1
v4637		0
v4642		0
v4705	53.32	1
v4706	2.87	1
v4707	15.13	1
v4708	98.9	1
v4709		0
v4713	2.86	1
v4714		0
v4786		0
v4847		0
v4860	90.03	1
v4861	6.88	1
v4862	29.08	1
v4863	48.91	1
v4864		0
v4914	3.24	1
v4915		0
v5001		0
v5058	36.02	1
v5059	19.67	1
v5060	1.02	1
v5061	21.81	1
v5062	31.98	1
v5063		0
v5169		0
v5287		0
v5291	1.89	1
v5292		0
v5327		0
v5434	1.29	1
v5435		0
v5476	0.89	1
v5477	127.02	1
v5478		0
v5481		0
v5566	57.81	1
v5567		0
v5689		0
v6090	7.09	1
v6091	6.34	1
v6092		0
v6173	67.94	1
v6174	1.01	1
v6175		0
v6379		0
v6396	18.11	1
v6397		0
v6448		0
v6542		0
v6825		0
v6844		0
v6862		0
v6955	4.88	1
v6956	14.06	1
v6957		0
v7013	146.9	1
v7014		0
v7095		0
v7100		0
v7223		0
v7224		0
v7360	22.97	1
v7361	18.76	1
v7362	30.22	1
v7363	1.9	1
v7364	0.63	1
v7365	23.17	1
v7366	46.1	1
v7367	25.99	1
v7368	12.79	1
v7369		0
v7392	7.39	1
v7393		0
v7472		0
v7482		0
v7532	64.69	1
v7533		0
v7655	1.9	1
v7656		0
v7730	2.69	1
v7731	41.29	1
v7732	1.58	1
v7733	33.28	1
v7734	67.02	1
v7735	2.52	1
v7736	47.25	1
v7737	1.13	1
v7738		0
v7876		0
v7883		0
v7890		0
v8401	1.17	1
v8402	0.98	1
v8403		0
v8405	0.89	1
v8406	63.07	1
v8407		0
v8409	12.93	1
v8410		0
v8438		0
v8497	2.12	1
v8498		0
v8593	2.03	1
v8594	0.91	1
v8595		0
v8713		0
v8913	1.98	1
v8914		0
v8954	26.97	1
v8955		0
v9075		0
v9080	2.05	1
v9081	7.71	1
v9082	55.15	1
v9083	135.88	1
v9084	3.84	1
v9085	1.9	1
v9086	12.06	1
v9087	1.12	1
v9088		0
v9152	2.82	1
v9153		0
v9227	0.96	1
v9228	34.04	1
v9229	19.08	1
v9230	0.95	1
v9231	10.91	1
v9232	11.11	1
v9233	7.8	1
v9234		0
v9375		0
v9491	35.01	1
v9492	1.96	1
v9493		0
v9551		0
v9930	125.04	1
v9931	13.01	1
v9932		0
v9946		0
v9960	1.01	1
v9961	56.88	1
v9962	20.05	1
v9963	30.02	1
v9964	4.9	1
v9965		0
v10375	1.21	1
v10376	0.62	1
v10377	7.8	1
v10378		0
v10400	68.97	1
v10401	37.98	1
v10402	23.02	1
v10403		0
v10507	2.21	1
v10508		0
v10691		0
v10739	0.98	1
v10740		0
v10820	16.73	1
v10821	2.23	1
v10822		0
v10892		0
v10894		0
v10903		0
v11026	2.95	1
v11027		0
v11077	4.0	1
v11078	0.67	1
v11079		0
v11201		0
v11444	21.01	1
v11445		0
v11458		0
v11701	5.0	1
v11702		0
v11705	43.79	1
v11706	1.12	1
v11707	0.88	1
v11708	0.75	1
v11709		0
v11773	50.49	1
v11774	35.52	1
v11775		0
v11871		0
v12032		0
v12163		0
v12171	3.11	1
v12172		0
v12180		0
v12300	111.76	1
v12301	1.25	1
v12302		0
v12465	0.97	1
v12466		0
v12504	3.92	1
v12505		0
v12514	193.07	1
v12515		0
v12776		0
v12842		0
v12843		0
v13118	91.07	1
v13119		0
v13241		0
v13358	1.53	1
v13359		0
v13377	102.03	1
v13378		0
v13380	3.89	1
v13381		0
v13439	3.34	1
v13440		0
v13442		0
v13480		0
v13515		0
v13554		0
v13814		0
v13860	1.92	1
v13861	20.85	1
v13862	91.03	1
v13863	2.01	1
v13864	2.11	1
v13865	25.65	1
v13866	1.27	1
v13867	61.85	1
v13868		0
v13905	41.88	1
v13906	34.7	1
v13907	119.43	1
v13908		0
v13909	13.99	1
v13910	1.83	1
v13911	12.97	1
v13912	1.94	1
v13913		0
v14177	1.84	1
v14178	9.27	1
v14179		0
v14737	2.87	1
v14738		0
v14857		0
v15134		0
v15135	102.17	1
v15136	49.13	1
v15137		0
v15151	128.92	1
v15152		0
v15386	8.72	1
v15387		0
v15607		0
v15667	0.75	1
v15668	39.19	1
v15669		0
v15731	0.97	1
v15732		0
v15737		0
v15803		0
v15940	58.22	1
v15941		0
v16059		0
v16149		0
v16220	70.1	1
v16221		0
v16222		0
v16440	1.92	1
v16441	0.89	1
v16442		0
v16524		0
v16572	1.89	1
v16573		0
v16735		0
v16782	3.0	1
v16783		0
v17066		0
v17200	33.06	1
v17201		0
v17406	1.05	1
v17407	0.92	1
v17408		0
v17529		0
v17557	97.86	1
v17558		0
v17670	55.8	1
v17671	0.93	1
v17672	51.96	1
v17673	17.91	1
v17674	106.06	1
v17675		0
v17921	49.22	1
v17922		0
v17926	38.0	1
v17927	6.2	1
v17928	77.83	1
v17929	3.03	1
v17930	0.89	1
v17931	26.11	1
v17932		0
v18018		0
v18102		0
v18253		0
v18260		0
v18362	0.81	1
v18363	4.17	1
v18364	0.99	1
v18365		0
v18494	132.99	1
v18495	2.9	1
v18496	46.12	1
v18497		0
v18550		0
v18588	0.65	1
v18589		0
v18730		0
v18731	90.95	1
v18732	35.12	1
v18733		0
v18804	51.38	1
v18805		0
v18806	125.96	1
v18807		0
v18905	3.96	1
v18906		0
v18982	7.18	1
v18983	40.8	1
v18984	91.17	1
v18985		0
v19103		0
v19201		0
v19208	44.63	1
v19209		0
v19284	3.97	1
v19285		0
v19319	115.14	1
v19320		0
v19448		0
v19488	5.26	1
v19489		0
v19503		0
v19508		0
v19525	27.84	1
v19526	1.01	1
v19527	15.99	1
v19528	4.95	1
v19529		0
v19658	13.0	1
v19659		0
v19710		0
v19737		0
v19874	1.97	1
v19875	21.03	1
v19876	2.99	1
v19877		0
v19911	1.93	1
v19912		0
v20078	3.98	1
v20079	0.86	1
v20080		0
v20238		0
