visit_id	revisit_interval	revisit_intention
v12		0
v104		0
v253	55.81	1
v291	178.82	1
v299	228.39	1
v327		0
v419	65.24	1
v509	76.51	1
v571	141.33	1
v806	60.12	1
v925		0
v985		0
v1258	279.33	1
v1289		0
v1357		0
v1385	174.14	1
v1417		0
v1462	21.88	1
v1609	30.01	1
v1683		0
v1777		0
v1795	92.09	1
v2186	53.05	1
v2213	203.07	1
v2249		0
v2268		0
v2284		0
v2287		0
v2352		0
v2385		0
v2587	20.63	1
v2749	88.07	1
v2804	85.06	1
v2815		0
v2840		0
v2902	43.9	1
v2981	62.04	1
v3048	125.95	1
v3084	3.87	1
v3215	175.2	1
v3258		0
v3385		0
v3441		0
v3661	2.5	1
v3746		0
v3781		0
v3785	19.0	1
v3842	32.86	1
v4010		0
v4030	27.97	1
v4214		0
v4245		0
v4330		0
v4430		0
v4488	50.99	1
v4498	61.89	1
v4515		0
v4726	33.05	1
v4746		0
v4775	88.39	1
v4848	46.09	1
v4892		0
v5037	104.37	1
v5153	162.21	1
v5199	130.05	1
v5313		0
v5389	9.17	1
v5401	103.35	1
v5420		0
v5575		0
v5600		0
v5617		0
v5685		0
v5712	1.86	1
v6116		0
v6170		0
v6278		0
v6295		0
v6305	57.14	1
v6342	61.59	1
v6522	165.67	1
v6544		0
v6660	25.07	1
v6726		0
v6889	25.82	1
v6900	160.92	1
v7264	57.84	1
v7325		0
v7367		0
v7417		0
v7492	76.81	1
v7658	83.97	1
v7710	62.44	1
v7839		0
v7856		0
v7940	63.92	1
v7993		0
v8263		0
v8276	12.03	1
v8302	50.78	1
v8437		0
v8692		0
v8760	81.97	1
v8833	38.74	1
v8888	92.34	1
v8897	90.2	1
v8909	45.0	1
v8963	141.8	1
v8965		0
v9158	249.85	1
v9491		0
v9511		0
v9525	19.91	1
v9544		0
v9609	65.98	1
v9662	93.16	1
v9697		0
v9863	111.99	1
v9921		0
v9922	47.04	1
v10107	227.18	1
v10110		0
v10392		0
v10711		0
v10744		0
v10807		0
v10884	157.66	1
v11041		0
v11073		0
v11090		0
v11116		0
v11246		0
v11297		0
v11312		0
v11356		0
v11484	49.72	1
v11504		0
v11598		0
v11718		0
v11847		0
v11858		0
v11904		0
v11980	77.1	1
v11989		0
v12007		0
v12068		0
v12070	22.26	1
v12090		0
v12205	123.94	1
v12248	16.25	1
v12251	3.75	1
v12271	173.91	1
v12289	5.88	1
v12351	72.28	1
v12363		0
v12421		0
v12449		0
v12482	158.93	1
v12522		0
v12647		0
v12686		0
v12860		0
v12908		0
v12916	55.03	1
v12999		0
v13004	41.11	1
v13100	28.0	1
v13469		0
v13631	68.84	1
v13662		0
v13826	84.03	1
v13839	7.04	1
v14074	60.79	1
v14091		0
v14133		0
v14199	89.93	1
v14248		0
v14482		0
v14585	0.97	1
v14589		0
v14617		0
v14671		0
v14804		0
v14820	178.03	1
v15167	95.8	1
v15387		0
v15425		0
v15457	263.08	1
v15480	86.88	1
v15515	40.31	1
v15578		0
v15599	234.71	1
v15700		0
v15706		0
v15745	24.68	1
v15787	70.99	1
v15859		0
v15877		0
v15955		0
v16053	98.23	1
v16113		0
v16117	293.07	1
v16312		0
v16354		0
v16446		0
v16549	208.02	1
v16618		0
v16727		0
v16761	70.01	1
v16810		0
v16899	87.46	1
v16909		0
v16925		0
v17075		0
v17147	22.79	1
v17239	14.9	1
v17247		0
v17289	0.92	1
v17328		0
v17331		0
v17382	80.38	1
v17415	129.23	1
v17459		0
v17621	12.85	1
v17700		0
v17821		0
v17844		0
v17855		0
v17898		0
v17910		0
v17972		0
v18121		0
v18216	102.04	1
v18306		0
v18565		0
v18587	11.99	1
v18672	215.0	1
v18762	60.99	1
v18805		0
v19075		0
v19092		0
v19157		0
v19250		0
v19422		0
v19431	241.95	1
v19546	78.87	1
v19608	193.83	1
v19721	155.09	1
v19738	106.94	1
v19749	12.81	1
v19790		0
v19824		0
v19838	124.69	1
v19868		0
v19872	98.93	1
v20023		0
v20049		0
v20050		0
v20067		0
v20103		0
v20245		0
v20262	146.02	1
v20271		0
v20371		0
v20383	40.18	1
v20432		0
v20434		0
v20478		0
v20489		0
v20567		0
v20640		0
v20734		0
v20776	73.82	1
v20792	52.02	1
v20908	76.83	1
v20959		0
v20981	8.88	1
v21016	24.8	1
v21034		0
v21068	25.18	1
v21248		0
v21313	140.74	1
v21458		0
v21480	131.56	1
v21484	78.84	1
v21621	63.13	1
v21641	100.7	1
v21657	7.02	1
v21832		0
v21836	158.49	1
v21848		0
v21886		0
v21999	220.25	1
v22047		0
v22084		0
v22118		0
v22145		0
v22279	79.06	1
v22324	85.09	1
v22478		0
v22542	210.89	1
v22608	219.0	1
v22661		0
v22667	85.14	1
v22683	34.23	1
v22868	121.12	1
v22883		0
v22938		0
v23445		0
v23596		0
v23680	10.02	1
v23771		0
v23781		0
v23875		0
v23933	113.13	1
v23946	65.77	1
v24031	242.85	1
v24199	89.96	1
v24214		0
v24243		0
v24265		0
v24287	89.83	1
v24305		0
v24540	69.05	1
v24572		0
v24739		0
v24818		0
v24847		0
v25009		0
v25100	29.81	1
v25249	55.78	1
v25322		0
v25603		0
v25680		0
v25710		0
v25724	130.02	1
v25809		0
v25814		0
v25836		0
v25881		0
v25969	29.01	1
v26014	27.94	1
v26030		0
v26256		0
v26288		0
v26438		0
v26499		0
v26548		0
v26686		0
v26735	177.11	1
v26749		0
v26913		0
v27068		0
v27107		0
v27109	12.66	1
v27339		0
v27362	56.68	1
v27388		0
v27447	233.78	1
v27513	210.99	1
v27581		0
