index	wifi_id	ts	area	dwell_time
124	24738	1483232295	out	723
127	24738	1483232343	New-1f-natural	296
128	24738	1483232343	1f-promo	296
129	24738	1483232343	in	656
130	24738	1483232343	1f	656
132	24738	1483232365	1f-getitbeauty	591
134	24738	1483232384	1f-makeup	507
135	24738	1483232385	1f-nailstudio	507
137	24738	1483232470	1f-facial-inner	66
141	24738	1483232657	2f	107
142	24738	1483232680	1f-counter	275
199	9817	1483234657	out	127
448	25247	1483237582	out	1352
449	25247	1483237586	in	1244
450	25247	1483237586	1f	14
452	25247	1483237600	2f	1230
483	25247	1483237868	new-2f-food	105
484	25247	1483237868	2f-texfree	85
490	25247	1483237892	2f-cafe	46
491	25247	1483237892	2f-counter	46
501	25247	1483238060	2f-hairstudio	646
511	25247	1483238168	2f-favorite	8
520	25247	1483238380	2f-hair-care	303
558	25247	1483238792	2f-healt-care	14
631	24738	1483239525	out	42
704	9817	1483239967	out	70
1052	41295	1483242619	out	585
1093	37389	1483242817	out	42
1107	32614	1483242926	out	89
1317	28296	1483244321	out	994
1318	28296	1483244327	in	988
1319	28296	1483244327	1f	988
1320	28296	1483244330	1f-promo	21
1324	28296	1483244350	1f-perfume	3
1326	28296	1483244355	1f-getitbeauty	10
1347	28296	1483244507	2f-hairstudio	557
1348	28296	1483244507	2f	800
1350	28296	1483244531	2f-hair-care	511
1353	28296	1483244553	2f-favorite	512
1493	28296	1483245140	1f-promo	175
1502	28296	1483245250	1f-counter	52
1509	28296	1483245286	1f-facial	17
1527	37608	1483245391	out	68
1532	37608	1483245422	in	3
1533	37608	1483245422	1f	3
1596	27921	1483245680	out	263
1608	27921	1483245739	in	204
1609	27921	1483245739	1f	204
1610	27921	1483245740	1f-promo	204
1617	27921	1483245760	2f	83
1627	35175	1483245793	out	33
1640	27921	1483245817	1f-perfume	75
1645	27921	1483245835	1f-getitbeauty	58
1646	27921	1483245835	1f-counter	58
1649	27921	1483245843	1f-nailstudio	49
1662	9817	1483245909	out	797
1674	9817	1483245953	in	634
1675	9817	1483245953	1f-facial	622
1676	9817	1483245953	1f	634
1720	30872	1483246087	out	3
1822	7344	1483246795	out	50
1859	27921	1483246903	out	280
1872	15971	1483246940	out	388
1880	15971	1483246967	in	353
1881	15971	1483246967	1f	353
1882	27921	1483246969	1f-promo	214
1883	27921	1483246969	1f	214
1884	27921	1483246969	in	214
1890	15971	1483246981	1f-promo	314
1917	27921	1483247100	1f-counter	47
1926	15971	1483247127	New-1f-natural	171
1941	15971	1483247165	1f-perfume	121
1949	15971	1483247199	1f-getitbeauty	40
1953	15971	1483247204	1f-counter	50
1986	15971	1483247305	1f-enter	14
1991	15971	1483247310	1f-must	10
2111	35175	1483247847	out	33
2303	32614	1483248508	out	6
2422	37389	1483249120	out	976
2429	37389	1483249153	1f-enter	54
2430	37389	1483249153	1f	854
2431	37389	1483249153	in	898
2433	37389	1483249164	1f-must	44
2434	37389	1483249168	1f-display	46
2439	41295	1483249188	out	775
2440	37389	1483249190	New-1f-natural	581
2441	37389	1483249190	1f-promo	590
2445	41295	1483249207	in	353
2446	41295	1483249207	1f	353
2448	41295	1483249208	1f-must	6
2449	41295	1483249208	1f-display	351
2450	41295	1483249208	1f-enter	351
2452	41295	1483249218	1f-promo	334
2453	37389	1483249222	1f-facial-inner	754
2456	41295	1483249231	1f-dermo-cosmetic	317
2460	41295	1483249245	1f-facial-inner	294
2462	41295	1483249261	2f	226
2464	41295	1483249262	1f-facial	274
2467	41295	1483249270	2f-femine-care	215
2468	41295	1483249272	1f-counter	262
2476	37389	1483249311	1f-perfume	662
2477	41295	1483249311	1f-nailstudio	12
2480	41295	1483249323	1f-getitbeauty	6
2483	41295	1483249339	1f-perfume	6
2486	37389	1483249347	2f	704
2491	37389	1483249368	1f-counter	291
2492	37389	1483249369	1f-facial	34
2495	37389	1483249387	2f-cafe	405
2496	37389	1483249388	1f-makeup	147
2497	37389	1483249396	1f-beauty-tools	154
2499	41295	1483249418	New-1f-natural	44
2506	37389	1483249479	1f-nailstudio	178
2544	37389	1483249646	1f-getitbeauty	23
2571	27853	1483249791	1f	914
2572	27853	1483249791	in	914
2573	27853	1483249791	out	922
2574	37389	1483249796	2f-femine-care	9
2575	27853	1483249797	1f-must	172
2579	37389	1483249817	2f-xtm	131
2582	37389	1483249833	2f-hairstudio	112
2584	37389	1483249836	2f-hair-care	69
2586	27853	1483249842	1f-enter	128
2605	37389	1483249923	2f-favorite	20
2613	37389	1483249948	2f-enter	2
2623	37389	1483249984	1f-dermo-cosmetic	11
2627	37389	1483249995	1f-display	8
2628	37389	1483249998	1f-enter	9
2634	27853	1483250043	2f	645
2643	27853	1483250102	2f-healt-care	296
2724	9817	1483250414	out	110
2729	27853	1483250431	new-2f-food	208
2731	7344	1483250446	out	410
2736	7344	1483250483	1f	20
2737	7344	1483250483	in	20
2744	27853	1483250500	2f-cafe	108
2816	32614	1483250768	out	72
2964	25390	1483251299	out	1972
3190	13067	1483252366	out	572
3234	9120	1483252564	out	32
3381	41295	1483253303	out	4
3395	37389	1483253362	out	24
4488	7344	1483257639	out	26
5252	25473	1483261766	out	975
5253	25473	1483261767	1f	492
5254	25473	1483261767	in	974
5496	25473	1483262737	2f-body-care	3
5497	25473	1483262737	2f	3
5706	48321	1483263627	out	66
5997	45798	1483264624	out	225
6427	48321	1483266241	out	5
8134	34008	1483271544	out	346
8182	7980	1483271661	out	352
8378	33728	1483272120	out	528
8393	33728	1483272151	1f	387
8394	33728	1483272151	in	387
8396	33728	1483272152	1f-enter	385
8397	33728	1483272152	1f-must	381
8403	33728	1483272179	New-1f-natural	58
8404	33728	1483272183	1f-promo	342
8405	33728	1483272189	1f-perfume	55
8419	33728	1483272251	1f-getitbeauty	115
8442	33728	1483272333	1f-nailstudio	86
8462	33728	1483272404	1f-makeup	91
8469	5784	1483272423	out	18
8470	33728	1483272425	1f-beauty-tools	72
8474	33728	1483272434	1f-facial	67
8520	33728	1483272517	1f-dermo-cosmetic	7
8640	1400	1483272931	out	5
8811	34008	1483273496	out	67
8847	21238	1483273607	out	22
9250	41320	1483275008	out	2214
9562	41320	1483275882	1f-must	36
9563	41320	1483275882	1f	812
9564	41320	1483275882	1f-enter	61
9565	41320	1483275882	in	2099
9589	41320	1483275943	1f-promo	748
9609	41320	1483275998	2f	1983
9642	41320	1483276083	2f-enter	705
9645	41320	1483276094	2f-hair-care	358
9662	41320	1483276125	2f-xtm	627
9666	41320	1483276136	2f-favorite	16
9681	41320	1483276186	2f-hairstudio	220
9696	17371	1483276226	out	1081
9896	41320	1483276811	2f-healt-care	108
9899	41320	1483276823	new-2f-food	758
10053	41320	1483277472	2f-texfree	230
10116	41320	1483277822	2f-counter	128
10142	41320	1483277973	out	51
10183	17371	1483278088	out	774
10335	28412	1483279594	out	105
10337	28412	1483279643	1f	14
10338	28412	1483279643	in	14
10521	37608	1483317243	out	75
10540	7213	1483317994	out	2772
10541	7213	1483318011	in	2528
10542	7213	1483318011	1f-enter	738
10543	7213	1483318011	1f	2528
10556	7213	1483318335	1f-nailstudio	77
10557	7213	1483318343	1f-getitbeauty	699
10558	7213	1483318347	1f-counter	747
10562	7213	1483318429	1f-perfume	56
10564	7213	1483318469	New-1f-natural	172
10566	7213	1483318480	2f	2016
10568	7213	1483318514	1f-must	122
10572	7213	1483318630	1f-display	144
10574	7213	1483318664	1f-dermo-cosmetic	146
10576	7213	1483318667	1f-facial-inner	436
10583	7213	1483318823	1f-facial	273
