visit_id	wifi_id	date	indices
v1	7	17182	75714;75715;75716;75717
v101	290	17181	74721;74726;74730;74734;74735;74736
v151	419	17214	224460;225666
v379	1016	17220	255240;255243;255244;255246;255269;255278;255306;255378;255379;255381;255395
v446	1201	17201	162407;162412;162413;162414;162420;162429;162439
v567	1511	17175	41753;41754;41755;41756;41758;41762;41781;41782;41783
v822	2116	17167	559;560;562;564;568;570;571;572;675;676;786
v953	2378	17212	215085;215115;215118;215122;215124;215133;215135;215149;215150;215152;215154
v982	2455	17223	272105;272106;272109;272276;272282;272287;272297;272298
v1068	2712	17187	100969;101048;101051;101110;101207;101208
v1069	2712	17189	109071;109128;109171
v1098	2773	17224	276713;276720;276721;276722;276738;276748
v1113	2810	17172	27603;27607;27628;27640;27665;27682;27721
v1136	2854	17185	88797;88831;88833;88835;88841;88846;88847;88856;88857;88860;88862;88863
v1353	3430	17191	115895;115897;115902;115904;115907
v1451	3716	17196	136553;136555;136556;136557;136562;136564;136596;136610;136762;136792;136793;136794
v1523	3952	17221	261332;261338;261343;261347;261371;261520;261522;261523
v1524	3952	17223	269110
v1724	4513	17216	235215;235217;235218;235219;235253;235257;235299
v1730	4531	17189	109743;109744;109745;109746;109748;109753
v1833	4796	17215	228340;228341;228342;228344;228397;228402;228404;228467;228468
v1911	4990	17194	126050;126052;126058;126068;126102;126103;126107;126163
v1919	5021	17191	116598;116599;116601;116660;116661;116665;116672
v1936	5049	17211	211865;211869;211870;211875;211876;211877;211879;211880
v1937	5049	17212	217016;217017;217029;217031
v1958	5099	17199	154032;154035;154056;154076;154083;154119;154148
v1980	5158	17207	193498;193502;193503;193504;193513
v2047	5355	17210	206359;206362;206365;206371;206376;206377;206379;206380;206382;206383;206385
v2064	5394	17181	73513;73514;73534;73535;73553;73571;73593;73595;73596;73616
v2077	5429	17199	151512;151525;151526;151527;151531;151547;151548
v2101	5472	17208	198524;198525;198526;198529;198531;198540
v2227	5739	17194	124957;124959;124960;124961;125048;125114;125115;125116;125132;125133
v2251	5813	17195	134032;134033;134035;134091;134092;134095;134118;134120;134153;134154
v2252	5813	17197	142106
v2262	5830	17209	203228;203234;203235;203239;203240;203244
v2287	5905	17186	96516;96517;96520;96523;96528;96537;96542;96543
v2288	5905	17194	127073;127074;127121;127126;127131;127133;127372;127385
v2389	6143	17189	110840;110844;110845;110846;110876;110896;110897;110898
v2395	6165	17220	256621;256623;256625;256635;256652;256690;256692;256697;256709;256749
v2551	6599	17217	240182;240184;240186;240187;240189;240190
v2598	6730	17175	44876;44888;44898;44982;45000;45003
v2646	6863	17218	243468;243469;243488;243510;243525;243540;243544;243578
v2722	7034	17208	195868;195916;195921;195922
v2824	7275	17177	51635
v2825	7275	17195	129552;129553;129559;129561;129562;129563;129569;129571;129572;129591;129597;129665;129670;129673;129674;129844;129886
v2826	7275	17222	266164;266170;266178
v2830	7282	17173	32014;32017;32018;32024;32034;32035;32056;32084;32088;32091;32092
v2831	7282	17199	152598;152599;152602;152603;152604;152606;152608;152611;152612;152616;152617
v2857	7364	17196	136970;136971;136972;136979;136980;136993;136996;137000;137003
v2977	7685	17221	260077;260080;260087;260089;260128;260130;260131;260138;260144;260164
v2978	7685	17224	276731;276732;276764
v2991	7719	17183	79962;79964;79965;79966;79967;79968;79981;79984;79986;79988;79993
v3014	7796	17205	180689;180690;180691;180692
v3030	7846	17215	230112;230115;230116;230117;230122;230130
v3044	7871	17205	182057;182058;182062;182064;182065;182070;182073;182076
v3050	7882	17188	105617;105620;105622;105627;105655;105656;105682;105688
v3113	8068	17205	181929;181938;181950;182023
v3198	8310	17188	103056;103068;103075;103076;103077;103158;103161
v3530	9182	17186	94782
v3531	9182	17212	214911;214939;214942
v3621	9372	17183	83009;83012;83018;83019
