index	wifi_id	ts	area	dwell_time
6	11065	1483196960	out	556
72	22341	1483237838	out	1387
82	2116	1483238277	out	820
94	27668	1483238670	out	120
282	27668	1483240783	out	2191
287	27668	1483240861	in	2069
288	27668	1483240861	1f	756
298	27668	1483240998	1f-right-3	528
302	27668	1483241028	1f-left-3	448
303	27668	1483241031	1f-right-2	585
322	27668	1483241272	1f-left-2	333
341	27668	1483241465	1f-left-1	147
342	27668	1483241470	1f-right-1	138
347	27668	1483241671	2f	963
348	27668	1483241671	2f-left-1	17
349	27668	1483241673	2f-stair	960
350	27668	1483241674	2f-right-1	581
351	27668	1483241678	2f-right-2	9
363	40012	1483241790	out	62
462	27668	1483242665	1f	264
469	9028	1483242693	out	71
484	27668	1483242850	1f-left-1	2
552	2116	1483243400	out	1960
557	2116	1483243432	in	1864
558	2116	1483243432	1f	1864
559	2116	1483243435	1f-right-3	1860
560	2116	1483243436	1f-left-3	1689
562	2116	1483243454	1f-right-2	36
564	2116	1483243504	1f-right-1	20
568	2116	1483243567	2f-stair	914
569	2116	1483243567	2f	914
570	2116	1483243567	2f-right-1	894
571	2116	1483243595	2f-left-1	865
572	2116	1483243610	2f-left-2	11
578	1016	1483243726	out	188
586	1016	1483243781	in	6
675	2116	1483244515	1f-right-2	719
676	2116	1483244516	1f-left-2	719
786	2116	1483245235	1f-left-1	61
849	17806	1483245586	out	1250
1379	17806	1483249181	out	22
2261	13699	1483255093	out	1252
2626	13699	1483257531	out	2622
2717	9028	1483257929	out	59
3354	47884	1483261416	out	59
3363	48369	1483261446	out	684
3390	3912	1483261618	out	43
3476	43382	1483262201	out	423
3807	27668	1483264352	out	2
3867	43382	1483264708	out	95
4133	29295	1483266605	out	1781
4465	3912	1483268438	out	4
4681	10714	1483269927	out	1407
4683	10714	1483269966	1f	747
4684	10714	1483269966	in	747
4687	10714	1483269976	1f-right-3	737
4688	10714	1483269979	1f-left-3	729
4695	10714	1483270000	1f-right-2	691
4696	10714	1483270002	1f-left-2	708
5874	42594	1483276466	out	109
6062	48202	1483318848	out	752
6262	11065	1483321116	out	26
6286	22197	1483321457	out	383
6287	22197	1483321466	in	303
6288	22197	1483321482	1f-right-3	279
