visit_id	revisit_interval	revisit_intention
v21		0
v180		0
v207		0
v299		0
v379		0
v381		0
v437		0
v438		0
v516	193.88	1
v517		0
v633		0
v634		0
v667		0
v696	173.11	1
v697		0
v724		0
v753	0.83	1
v754		0
v881		0
v961		0
v981		0
v1141		0
v1144		0
v1238		0
v1240		0
v1301	193.65	1
v1302		0
v1339		0
v1342		0
v1403		0
v1405	133.04	1
v1406	117.99	1
v1407		0
v1579		0
v1609		0
v1804		0
v1823		0
v1960		0
v1978		0
v2018	45.12	1
v2019		0
v2026		0
v2053	76.91	1
v2054	50.86	1
v2055	3.03	1
v2056		0
v2142	280.02	1
v2143		0
v2222		0
v2273		0
v2291	138.87	1
v2292		0
v2336		0
v2349		0
v2393		0
v2437	229.41	1
v2438	1.56	1
v2439		0
v2456	13.94	1
v2457	117.16	1
v2458		0
v2490		0
v2533	26.95	1
v2534		0
v2659		0
v2771	0.64	1
v2772		0
v2797	276.12	1
v2798		0
v2842		0
v2848	173.89	1
v2849		0
v2939		0
v2953		0
v3047		0
v3122	14.08	1
v3123	28.18	1
v3124	51.82	1
v3125		0
v3137		0
v3174		0
v3199	114.11	1
v3200		0
v3251	149.25	1
v3252	116.92	1
v3253		0
v3273		0
v3343		0
v3447		0
v3505		0
v3687	8.83	1
v3688		0
v3696		0
v3703		0
v3853		0
v3884		0
v3890		0
v3899		0
v3934		0
v4016		0
v4022		0
v4097		0
v4232		0
v4239		0
v4311		0
v4321	0.73	1
v4322	3.94	1
v4323	194.33	1
v4324	13.87	1
v4325		0
v4437		0
v4459		0
v4473		0
v4620		0
v4662		0
v4812		0
v4838	100.04	1
v4839		0
v4967	0.94	1
v4968		0
v5102		0
v5149	16.96	1
v5150		0
v5260		0
v5281		0
v5346		0
v5615		0
v5634	2.88	1
v5635	83.0	1
v5636		0
v5642		0
v5684		0
v5769		0
v5853		0
v5870		0
v6085		0
v6102		0
v6322	14.04	1
v6323	182.75	1
v6324		0
v6332		0
v6339		0
v6375	66.84	1
v6376		0
v6697	114.87	1
v6698	47.08	1
v6699		0
v6724		0
v7071		0
v7089		0
v7111		0
v7318	70.05	1
v7319		0
v7345		0
v7348		0
v7382		0
v7459	17.81	1
v7460		0
v7564		0
v7641		0
v7663		0
v7801	16.23	1
v7802		0
v7814		0
v8087		0
v8153		0
v8246		0
v8288		0
v8321		0
v8370		0
v8373		0
v8421		0
v8466		0
v8514		0
v8699	2.07	1
v8700	122.87	1
v8701	29.01	1
v8702		0
v8729		0
v8831		0
v8857	73.09	1
v8858		0
v8860		0
v8882		0
v8910		0
v8954		0
v9205	1.58	1
v9206		0
v9238		0
v9410		0
v9898		0
v9935		0
v10021		0
v10151		0
v10194	122.05	1
v10195		0
v10260	175.06	1
v10261		0
v10371		0
v10442		0
v10794		0
v10945		0
v11142		0
v11250		0
v11307		0
v11319	33.94	1
v11320		0
v11440		0
v11463	16.82	1
v11464		0
v11636	26.04	1
v11637	41.98	1
v11638		0
v11849		0
v11957		0
v11990	28.93	1
v11991		0
v12019		0
v12056		0
v12097		0
v12116		0
v12171		0
v12184		0
v12308		0
v12336		0
v12378		0
v12536		0
v12618	231.78	1
v12619		0
v12804		0
v12835	137.0	1
v12836		0
v12989		0
v13013		0
v13209		0
v13280		0
v13371	49.17	1
v13372		0
v13558		0
v13580		0
v13860		0
v13861		0
v13884		0
v13888		0
v13961		0
v14109		0
v14160		0
v14226		0
v14500		0
v14625		0
v14679	178.98	1
v14680		0
v14729	63.93	1
v14730		0
v14977		0
v15034		0
v15198		0
v15221		0
v15229		0
v15238		0
v15395	240.02	1
v15396		0
v15502		0
