visit_id	revisit_interval	revisit_intention
v85	0.59	1
v86		0
v109	36.85	1
v110	9.85	1
v111		0
v114		0
v139		0
v262		0
v278		0
v298	0.55	1
v299	101.32	1
v300	42.97	1
v301		0
v388	80.94	1
v389	48.11	1
v390	1.86	1
v391	43.17	1
v392		0
v409		0
v429		0
v533		0
v543	17.0	1
v544	43.1	1
v545	1.96	1
v546		0
v588		0
v657		0
v689		0
v906		0
v934		0
v990		0
v1003	13.18	1
v1004		0
v1147		0
v1168		0
v1215		0
v1226	48.73	1
v1227		0
v1273	13.26	1
v1274	72.56	1
v1275	0.96	1
v1276	2.62	1
v1277		0
v1325		0
v1341	6.81	1
v1342	76.15	1
v1343	23.69	1
v1344		0
v1385	49.16	1
v1386		0
v1442		0
v1462	1.04	1
v1463		0
v1566		0
v1736		0
v1761		0
v1888		0
v1942		0
v1951	3.04	1
v1952	4.0	1
v1953	57.06	1
v1954	158.26	1
v1955	6.53	1
v1956		0
v2122	6.17	1
v2123	176.01	1
v2124		0
v2144		0
v2241		0
v2246		0
v2401		0
v2489		0
v2544	14.85	1
v2545	1.04	1
v2546	20.03	1
v2547	22.99	1
v2548	5.2	1
v2549	52.85	1
v2550	1.02	1
v2551	98.18	1
v2552		0
v2556		0
v2813	26.7	1
v2814	101.05	1
v2815		0
v2833		0
v2921	0.53	1
v2922		0
v3009		0
v3025	34.94	1
v3026	28.1	1
v3027	7.04	1
v3028	29.06	1
v3029	24.0	1
v3030	26.84	1
v3031	20.77	1
v3032	18.25	1
v3033	0.74	1
v3034		0
v3127	1.09	1
v3128		0
v3149		0
v3242		0
v3289		0
v3306		0
v3356		0
v3448		0
v3506		0
v3688		0
v3789		0
v3813		0
v3988		0
v4082	3.97	1
v4083		0
v4256		0
v4407	3.14	1
v4408		0
v4505	12.21	1
v4506		0
v4539		0
v4596		0
v4920	62.88	1
v4921		0
v4961		0
v5120	6.26	1
v5121	85.84	1
v5122		0
v5170	1.92	1
v5171		0
v5294	138.99	1
v5295		0
v5465	67.94	1
v5466	63.95	1
v5467		0
v5492		0
v5585		0
v5607		0
v5622		0
v5654		0
v5690		0
v5692		0
v5816		0
v5864		0
v6057		0
v6070		0
v6088	1.32	1
v6089		0
v6128		0
v6143		0
v6206		0
v6340		0
v6375		0
v6965		0
v6993		0
v7143		0
v7159		0
v7184		0
v7235		0
v7278		0
v7406		0
v7656		0
v7666		0
v7779		0
v7813		0
v7851		0
v7879		0
v7906		0
v7933		0
v8079		0
v8354	3.56	1
v8355		0
v8438		0
v8475	59.18	1
v8476	110.85	1
v8477		0
v8695		0
v8716		0
v8726	1.27	1
v8727		0
v9113		0
v9176		0
v9209		0
v9215		0
v9293	1.59	1
v9294		0
v9982	2.09	1
v9983		0
v10035		0
v10129	1.6	1
v10130		0
v10182		0
v10383		0
v10400	8.87	1
v10401	2.92	1
v10402	131.16	1
v10403		0
v10406		0
v10445		0
v10447		0
v10645	20.0	1
v10646		0
v10691	47.07	1
v10692		0
v10798		0
v10842		0
v10843	0.58	1
v10844	0.84	1
v10845	39.32	1
v10846		0
v10874		0
v10881		0
v10882	4.62	1
v10883		0
v10888		0
v11107	13.43	1
v11108	94.56	1
v11109	60.13	1
v11110		0
v11159		0
v11235	7.6	1
v11236		0
v11238		0
v11316		0
v11337	36.31	1
v11338	10.68	1
v11339		0
v11344		0
v11361	21.78	1
v11362		0
v11419		0
v11538	0.98	1
v11539		0
v11601		0
v11612		0
v11629		0
v11714		0
v11750		0
v11752		0
v11811		0
v11817	1.94	1
v11818	41.17	1
v11819	46.0	1
v11820	22.92	1
v11821		0
v11873		0
v11911		0
v11941	138.93	1
v11942		0
v12107	14.2	1
v12108		0
v12290		0
v12481	0.99	1
v12482		0
v12698		0
v12699	0.77	1
v12700	4.16	1
v12701	25.97	1
v12702	59.18	1
v12703	36.13	1
v12704	24.73	1
v12705	17.04	1
v12706		0
v12717		0
v12728	126.07	1
v12729		0
v12802	2.07	1
v12803		0
v12868		0
v12969		0
v13371	2.02	1
v13372		0
v13419		0
v13422		0
v13464		0
v13855	15.96	1
v13856	17.94	1
v13857		0
v13954	57.9	1
v13955		0
v13969		0
v14072	33.08	1
v14073	64.07	1
v14074	3.72	1
v14075	37.06	1
v14076	7.08	1
v14077	9.29	1
v14078	18.55	1
v14079	24.22	1
v14080	2.16	1
v14081		0
v14103		0
v14283		0
v14288	0.97	1
v14289	76.07	1
v14290	1.61	1
v14291	35.06	1
v14292	1.05	1
v14293	52.0	1
v14294	1.92	1
v14295		0
v14492	2.98	1
v14493	0.74	1
v14494	57.79	1
v14495	103.17	1
v14496		0
v14667		0
v14777		0
v14851	151.88	1
v14852		0
v14856		0
v14857	23.39	1
v14858	0.58	1
v14859	170.54	1
v14860		0
v14862		0
v14898		0
v14920		0
v15127		0
v15203		0
v15207		0
v15220	10.24	1
v15221	31.98	1
v15222	81.71	1
v15223		0
v15247		0
v15249		0
v15259		0
v15305		0
v15625		0
v15656		0
v15815		0
v15884	56.19	1
v15885		0
v15925		0
v16113		0
v16124	100.9	1
v16125		0
v16213		0
v16246		0
v16345		0
v16385		0
v16532	68.67	1
v16533	3.13	1
v16534		0
v16769	86.74	1
v16770	8.85	1
v16771		0
v16803		0
v16857		0
v17063		0
v17262	2.91	1
v17263		0
v17264		0
v17299		0
v17411		0
v17470		0
v17501	71.15	1
v17502	31.78	1
v17503	46.3	1
v17504	77.82	1
v17505		0
v17513		0
v17669		0
v17686		0
v17799	0.88	1
v17800		0
v17939	18.2	1
v17940		0
v18044		0
v18244	137.05	1
v18245		0
v18354	46.87	1
v18355		0
v18408	17.18	1
v18409		0
v18479		0
v18557	4.2	1
v18558		0
v18938		0
v18981		0
v19003	2.01	1
v19004		0
v19006		0
v19029		0
v19065		0
v19093		0
v19150		0
v19187		0
v19191		0
v19430		0
v19461	158.99	1
v19462	0.69	1
v19463		0
v19480		0
v19542		0
v19638		0
v19768		0
v19771		0
v19772		0
v19898		0
v20008		0
v20014		0
v20048		0
v20126		0
v20189		0
v20206	24.07	1
v20207		0
v20240	63.86	1
v20241	9.43	1
v20242		0
v20249		0
v20312		0
v20425	168.78	1
v20426		0
v20427		0
v20480	1.75	1
v20481	37.96	1
v20482		0
v20483		0
v20504	72.97	1
v20505		0
v20609	7.08	1
v20610	0.81	1
v20611	1.05	1
v20612	0.7	1
v20613	34.52	1
v20614		0
v20621		0
v20638	0.97	1
v20639		0
v20646		0
v20740	1.87	1
v20741		0
v20841	31.11	1
v20842	2.65	1
v20843	85.37	1
v20844		0
v20869		0
v21052		0
v21394		0
v21395	0.95	1
v21396		0
v21472	37.2	1
v21473	49.97	1
v21474	7.79	1
v21475	8.77	1
v21476	7.12	1
v21477	39.04	1
v21478	13.07	1
v21479	9.71	1
v21480		0
v21749		0
v21787	16.75	1
v21788		0
v21794		0
v21883		0
v21912		0
v22195		0
v22221	34.62	1
v22222		0
v22224	2.66	1
v22225		0
v22401		0
v22405		0
v22899	20.22	1
v22900	42.93	1
v22901	3.17	1
v22902		0
v22990	2.24	1
v22991		0
v23109	78.03	1
v23110		0
v23173	74.02	1
v23174	1.97	1
v23175	27.06	1
v23176		0
v23264		0
v23312		0
v23315		0
v23324		0
v23606		0
v23665		0
v23691	2.9	1
v23692		0
v23774		0
v23780		0
v23912		0
v23928		0
v23929		0
v24030		0
v24033		0
v24042		0
v24116		0
v24147	2.74	1
v24148		0
v24182	13.64	1
v24183	4.42	1
v24184		0
v24289		0
v24365	9.89	1
v24366	12.18	1
v24367		0
v24585		0
v24817		0
v25003		0
v25009		0
v25089		0
v25094	3.01	1
v25095		0
v25100	24.94	1
v25101	55.3	1
v25102	3.63	1
v25103		0
v25256		0
v25276		0
v25377		0
v25412	1.78	1
v25413		0
v25431		0
v25446		0
v25456	62.27	1
v25457	66.96	1
v25458	34.69	1
v25459		0
v25611		0
v25695		0
v25708		0
v25711		0
v25724		0
v25817		0
v25843	3.31	1
v25844		0
v25852		0
v25854		0
v25949		0
v25955	144.97	1
v25956	48.1	1
v25957		0
v25977		0
v26016	36.21	1
v26017	78.67	1
v26018	37.0	1
v26019		0
v26097		0
v26115		0
v26123	139.88	1
v26124	52.39	1
v26125	31.03	1
v26126		0
v26139		0
v26371	0.91	1
v26372	40.09	1
v26373	91.86	1
v26374	1.16	1
v26375		0
v26425	0.97	1
v26426	29.63	1
v26427		0
v26461		0
v26630		0
v26713	1.14	1
v26714		0
v26720		0
v26852		0
v26868		0
v26902	0.74	1
v26903	14.19	1
v26904	6.03	1
v26905		0
v26952	89.7	1
