visit_id	wifi_id	date	indices
v85	66	17385	823807;823809;823810
v86	66	17386	824417;824423;824425;824429
v109	93	17167	3114;3129;3144;3148;3154;3163;3166;3167;3170;3176;3178
v110	93	17204	176230;176231;176234
v111	93	17214	221438;221440;221441;221445;221455;221493;221495;221496
v114	96	17377	797110;797112;797114;797116;797118;797119;797121;797134;797135;797136
v139	131	17291	534057;534058;534095;534149
v262	250	17286	517014;517015;517030;517031;517046;517100;517102;517139;517140;517143
v278	269	17192	118677;118681;118684;118687;118688;118689
v298	284	17236	331626;331642;331643;331665;331668;331669;331672;331684
v299	284	17237	332823;332825;332827;332844;332846;332847
v300	284	17338	677050;677051;677052;677053;677055;677056;677067;677069;677070;677072
v301	284	17381	809057;809063;809066;809067;809068;809072;809076;809077;809088
v388	356	17218	246076;246078;246080;246081;246082;246125
v389	356	17299	552781;552782;552784;552786;552788
v390	356	17347	705761
v391	356	17349	711452;711459;711460
v392	356	17392	849298;849299;849301;849302;849304;849305
v409	367	17207	193576;193578;193579;193580;193583;193594;193606;193613;193624;193628;193631
v429	393	17244	365230;365232;365233;365234;365235;365237;365239
v533	473	17280	499039;499045;499071;499072;499075
v543	484	17171	20605;20608;20609;20610;20618
v544	484	17188	103275;103276;103277;103278
v545	484	17231	307181;307188;307189;307192;307258;307267;307277;307291;307328;307329;307333
v546	484	17233	315901;315904;315905
v588	522	17275	482752;482755;482758;482761;482763;482764;482770;482771;482774;482775
v657	590	17276	483936;483937;483949;483961;483973;483974;483975;483976
v689	622	17362	750039;750072;750074;750101;750126;750128;750129;750131
v906	797	17302	562006;562007;562008;562010;562014;562015;562025;562029;562032;562035
v934	813	17369	774087;774091
v990	876	17350	714884;714888;714911;714930;714935;714953;714983
v1003	888	17214	223494;223499
v1004	888	17227	290041;290042;290043;290045;290049;290060;290061;290062;290077
v1147	1012	17204	178172;178174;178179;178183;178188;178194
v1168	1032	17268	455890;455892;455899;455904;455905;455906
v1215	1073	17406	900070;900073;900074;900075;900077;900080;900124;900131;900133;900138;900139;900165;900190;900199;900202;900203;900211
v1226	1083	17239	346249;346251;346252;346257;346258;346259;346260;346261;346268;346279
v1227	1083	17288	521431;521432;521434;521435;521437;521454;521510;521557;521559;521560;521574;521576;521580;521582;521597;521638;521682;521688;521689;521736;521760;522635;522639;522640;522644;522645;522653;522838;522840;522867;522889;522896;522897
v1273	1122	17174	37565;37566;37567;37580;37581;37608
v1274	1122	17187	101970;101971;101972;101975;101984;101987;102010;102011;102021;102022;102023
v1275	1122	17260	425746;429097;429099
v1276	1122	17261	431906
v1277	1122	17264	439545;439546;439547;439548;439549;439551;439555;439559;439560;439561;439562
v1325	1160	17295	542052;542053;542054;542056;542060;542064;542065;542096;542097;542110;542111
v1341	1174	17224	276383;276392;276402;276408;276411;276412;276426;276432;276437;276447;278239;278240;278244;278245;278247;278248;278250;278252
v1342	1174	17231	307716;307752;307755;307758;307759;307762;307771;307779;307797;307800
v1343	1174	17307	578330;578331;578334;578336;578337;578341;578348;578350;578354;578364;578365
v1344	1174	17331	653358;653360;653362;653363;653364;653365
v1385	1216	17273	474753;474755;474759;474765;474783;474784;474795;474800;474803
v1386	1216	17322	627403;627405;627409;627411;627414;627420
v1442	1283	17400	877262;877265;877266;877270;877274;877289;877290;877293;877294
v1462	1300	17181	73395;73397;73410
v1463	1300	17182	78221;78263;78264
v1566	1388	17169	11358;11359;11360;11361;11363;11364;11366;11368;11369;11371;11373
v1736	1519	17405	899261;899375;899385
v1761	1542	17219	249046;249049;249053;249057
v1888	1640	17256	408832;408833;408834;408835;408938;408947;408972;408993;409005;409008
v1942	1678	17169	13280;13285;13286;13289;13292;13293
v1951	1685	17168	6772;6781;6790;6793;6794;6801;6802;6804;6806
v1952	1685	17171	20594
v1953	1685	17175	41656;41657;41658;41659;41663;41666;41671;41699;41700;41702;41720;41770;41798;41800;41801;41803
v1954	1685	17232	311482
v1955	1685	17390	840963;840972;840998;841010;841012;841013
v1956	1685	17397	863856;863857;863858;863859;863860;863861;863877;863881;863882;863883;863886
v2122	1809	17224	275612
v2123	1809	17230	304433;304436
v2124	1809	17406	902380;902381;902383;902399;902410;902411
v2144	1826	17382	811626;811637;811646;811649;811673;811688
v2241	1913	17202	167982;167983;167984;167985;167986;167987
v2246	1917	17249	383200;383204;383276;383277;383311;383328;383358;383466
v2401	2086	17173	33405;33406;33407;33410;33418;33422;33428;33429;33430;33431;33432
v2489	2161	17213	218044;218047;218048;218052;218053;218071
v2544	2210	17188	103296;103298;103299;103302;103327;103381;103382;103455;103487;103492;103523;103524;103630;103709;103710;103713;103730;103889
v2545	2210	17203	170230;170231;170233;170234;170235;170239;170240;170243;170244;170245;170246
v2546	2210	17204	175686;175691;175693;175694;175695;175696;175697;175699;175700;175701;175702
v2547	2210	17224	274789;274799;274800;274804;274811;274845
v2548	2210	17247	372673;372674;372675;372676;372677
v2549	2210	17252	395252;395254;395258;395269
v2550	2210	17305	569467;569468;569470;569476;569477;569488;569543;569544;569545;569546;569547;569586;569592
v2551	2210	17306	573183;573184;573186;573187;573190
v2552	2210	17404	894887;894890;894892;894893;894901;894964;895714;895716;895717;895718;895724;895731
v2556	2212	17296	545562;545563;545567;545569;545582;545583;545584;545587
v2813	2371	17222	266355;266359;266360;266361;266369;266374;266385;266386;266404;266405;266419
v2814	2371	17249	380335;380336;380338;380363
v2815	2371	17350	713324
v2833	2382	17285	512837;512838;512840;512869;512900;512911;512912;512927
v2921	2459	17299	552142;552148;552150;552151;552153;552155;552160;552162;554139;554142;554143;554145
v2922	2459	17300	554773;554776
v3009	2542	17390	839518;839520;839522;839523;839534;839537
v3025	2560	17175	43336;43337;43338;43340;43343;43346;43362;43363;43365;43382
v3026	2560	17210	206081;206084;206085;206088;206089;206092;206096;206097;206135
v3027	2560	17238	340797;340803;340804;340808;340809
v3028	2560	17245	368058;368059;368074;368075;368078
v3029	2560	17274	479978;479986;479988;479990;479991;480023;480024;480028;480038;480039;480042;480123;480206;480238;480254
v3030	2560	17298	550917;550920;550921;550922;550924;550926
v3031	2560	17325	634522;634525;634526;634533;634548;634564;634581;634583;634589;634607
v3032	2560	17346	700700;700707;700708;700711;700716;700734;700737;700751;700756;700787;700792;700846;700848;700849;700850;700861
v3033	2560	17364	758397;758400;758401;758407;758429;758435;758476;758480;758484;758505;758507;758580;758606;758623;758648;758704
v3034	2560	17365	760198;760199;760202;760203;760209;760214;760228;760233;760234;760236
v3127	2637	17301	558555
v3128	2637	17302	561580;561616;561618;561619
v3149	2651	17321	622775;622776;622783;622784;622785
v3242	2715	17381	809873;809879;809893;809901;809951;809957;809978;809982
v3289	2744	17362	748576;748577;748578;748581;748587;748592;748594;748595;748597;748602
v3306	2764	17286	514453;514454;514458;514467;514478;514479;514480
v3356	2811	17182	75282;75283;75284;75285;75294
v3448	2885	17275	482314;482316;482318;482319;482320;482321;482334;482340;482341
v3506	2933	17217	238786;238791;238795;238801;238808;238842;238857;238872;238873;238874;238931;238935;238936;238937;238959
v3688	3099	17360	744978;744979;744980;744981;744994;745011
v3789	3188	17195	132903;132906;132907;132908;132998
v3813	3213	17367	765994;766005;766006;766019;766020;766033;766034;766035;766040;766047
v3988	3364	17391	844548;844549;844556;844557;844563;844567
v4082	3452	17196	135741;135757
v4083	3452	17200	155578;155581
v4256	3630	17200	158153;158155;158183;158193;158195;158213;158214
v4407	3777	17390	838312
v4408	3777	17393	851274;851279;851280;851281
v4505	3860	17244	362623;362684;362686;362688;362697;362700;362709;362717;362719;362765
v4506	3860	17256	409009;409010;409011;409012;409013;409014;409018;409019;409020;409025;409027
v4539	3876	17304	566790;566793;566794;566797;566798;566799
v4596	3932	17200	157374;157383;157387;157406;157407;157436
v4920	4224	17170	19335;19336
v4921	4224	17233	317259
v4961	4253	17330	650834;650836;650837;650838;650840;650843;650847;650857;650859;650860;650995;650996;650997
v5120	4380	17175	43086;43092;43110;43112;43119;43139;43140;43142;43166;43169;43170
v5121	4380	17181	74752;74756;74757;74758;74762;74773
v5122	4380	17267	451913
v5170	4432	17181	73093;73095;73096;73102;73122;73136
v5171	4432	17183	81476;81482;81483;81486
v5294	4532	17179	63586
v5295	4532	17318	614503
v5465	4694	17205	182039;182161
v5466	4694	17273	474351;474366
v5467	4694	17337	673698
v5492	4713	17380	805495;805497;805498;805499;805502;805505
v5585	4792	17171	24092;24093;24094;24095;24107;24109
v5607	4814	17395	860032;860033;860034;860042;860043
v5622	4826	17209	201376;201378;201382;201387;201393;201397;201449;201462;201463;201481
v5654	4860	17395	859662;859673;859675;859678;859687;859691;859692;859695;859697;859699;859700
v5690	4891	17243	360622;360624;360625;360636;360638;360646;360647;360648
v5692	4893	17253	397782;397783
v5816	4994	17249	382606;382617;382618;382664;382679;382681;382721;382722
v5864	5039	17193	121840;121875;121906;121907;121913;121916;121948;121949;121950;121951;121952
v6057	5189	17263	436750
v6070	5204	17256	408320;408323;408325;408326;408328;408331;408341;408344;408346;408349;408350
v6088	5232	17207	190605;190606;190616;190618;190642;190654
v6089	5232	17208	198732;198733;198735;198736;198738;198739;198741;198742;198743;198744;198745
v6128	5273	17201	160024;160028;160035;160040;160049;160053;160055;160056;160062;160063;160085;161648
v6143	5287	17231	309576;309577;309605;309606;309609;309617;309678;309683;309690;309691;309785;309786;309788;309789;309803;309811;309876;309878;309879;309880;309881;309883
v6206	5349	17175	44505;44507;44512;44519;44552;44556;44563;44605;44606;44619;44620;44648
v6340	5467	17221	259829;259835;259838;259839;259840;259841
v6375	5497	17403	889948;889950;889951;889959;889960;889972;889980;889981;890018;890037
v6965	5966	17404	893175;893177;893180;893194;893223;893239;893243;893265;893266;893293;893299;893300;893308;893311
v6993	5985	17174	40261;40263;40266;40280;40285
v7143	6120	17273	474417;474421;474452;474453;474454;474467;474470;474486;474487;474488;474489
v7159	6132	17380	806923;806926;806929;806930;806932;806933;806937;806939;806940;806943;806944
v7184	6153	17385	823026;823027;823028;823029;823036;823041;823061;823062;823070;823072;823093;823101
v7235	6201	17198	146140;146141;146142;146143;146169;146207
v7278	6248	17383	816992;817007;817008;817009;817017;817023;817035;817036
v7406	6357	17263	435673;435674;435675;435676;435678;435679;435711;435713;435723;435753
v7656	6580	17256	408484;408485;408486;408487;408489;408492;408555;408558;408559;408560;408575;408675;408677;408678;408682;408683;408698;408700;408709
