visit_id	wifi_id	date	indices
v5	16	17233	292163;292180;292182;292197;292200;292201;292333;292335;292339;292343;292368;292369;292372;292373;292377;292381;292382;292387;292388
v6	16	17331	505703;505704;505705;505706
v13	26	17246	339076;339089;339092;339107;339108;339110;339118;339121;339140
v40	63	17258	377980;377981;378116;378130;378138;378156
v41	64	17168	13186;13347
v61	83	17300	446299;446308
v69	93	17174	39757;39768;39769;39809;39810
v92	118	17221	243539;243541;243696;243729;243773;243800;243809
v112	150	17222	245014;245034;245085;245086;245088;245096;245133;245143;245148;245152;245155;245156;245193;245195;245197;245207;245238;245240
v123	164	17168	10568;10576;10621;10633;10691;10692;10697;10706;10810;10821;10848;10872;10875
v134	179	17186	89023;89040;89050;89054;89068;89075;89076;89081;89088
v135	179	17331	505740;505742
v140	184	17204	172752;172754;172758;172764;172804;172813;172820;172824
v141	185	17185	85464;85487;85496;85524
v142	185	17203	169640;169643;169647;169649;169662;169666;169679;169680;170105;170108;170110
v146	189	17257	373462;373468;373507;373522;373545
v156	197	17336	515416;515417;515424;515431
v159	200	17193	117827;117828;117829;117837;117839;117870;117873;117879
v161	202	17291	434692;434693;434748;434749;434794;434807
v175	223	17270	393559;393571;393589;393590;393591;393592;393593;393607
v176	223	17317	479393;479395;479404;479426;479522;479523;479524;479528;479547;479572;479576;479595;479650
v189	238	17207	184497;184499;184539;184541;184542;184546;184557;184819;184820
v205	253	17181	65935;65937;65938;65953
v212	270	17215	218778;218779;218784;218786;218847;218856;218859;218870;218871;218957;218961;218978;218979;218980;218993;218994
v213	270	17274	403370;403375;403376;403377
v251	312	17287	425465;425466;425474;425478;425517;425518
v255	316	17238	312098;312101;312106;312116;312153;312163;312185;312257;312258;312416;312437;312443
v269	333	17285	420982;420983;420984;420985
v292	360	17180	65084;65096;65098;65100;65140;65142;65195
v295	364	17227	267594;267606;267608;267629;267631
v309	385	17232	288290;288291;288295
v311	389	17172	32329;32333;32342
v312	393	17208	191110;191113;191132
v317	399	17339	521531;521532;521549
v353	438	17204	170888;170890;170964;170966;170971;170977;171042;171070;171072;171141;171175
v368	454	17180	62894;62913;62960;62964;62972;62980;62984;63026;63031;63038;63040
v372	460	17301	448169
v384	479	17212	205950;205952;205959;205967;205975;205977;206059;206100;206127;206129;206132;206133;206135;206138
v385	480	17317	479016;479023;479030
v393	487	17223	253292;253338;253344;253392;253393;253396
v394	488	17202	161037;161040;161173;161176;161177;161189;161510
v396	492	17192	114013;114015;114018;114020;114033;114057;114058;114060;114106;114233;114258;114262;114273;114329;114340;114344;114375
v424	521	17180	65320;65325
v425	521	17182	72111;72138
v436	534	17197	134317;134330;134436;134533;134534
v450	546	17215	217627;217628;217630;217633;217634;217637
v451	546	17347	536805;536806
v462	557	17230	282007;282020;282032
v468	563	17173	33002;33007;33024;33043;33050;33051;33057;33066;33100;33146;33153;33161
v469	564	17167	7229;7232;7520;7523;7580
v475	576	17279	411608;411610;411611
v476	576	17345	532399;532400;532401;532402
v508	612	17291	434543;434544;434582;434583;434590;434592;434593;434603;434617;434639
v524	635	17244	331660;331671;331706;331726;331735
v533	649	17229	274242
v535	653	17292	436666;436667;436696;436697;436698;436706;436708
v550	670	17247	342425;342426;342433
v551	670	17249	347621;347630;347633
v552	671	17176	47537;47539;47557;47559;47568;47569
v556	680	17309	461267;461269;461270;461282;461308
v587	731	17228	270343;270348;270384;270405;270411;270465;270490;270496;270534;270550
v598	744	17250	351945;351957;351978;351981;352022;352123;352141;352145;352159;352161;352162;352166;352168;352199;352239;352245;352249
v607	759	17198	142182;142202;142323;142389;142390;142457;142593;142628;142707
v610	762	17248	344838;344839
v612	764	17326	495635;495636;495640;495700;495701;495702;495708;495753
v625	787	17281	415192;415195;415207
v648	813	17250	352413;352427;352429;352430;352433;352444;352510
v657	831	17258	377287;377289;377295;377352
v658	831	17297	441813;441815;441816
v662	845	17314	472533
v663	846	17321	487032;487033;487034;487051;487053;487054;487056;487067;487118;487136;487140;487141
v679	866	17201	159177;159178;159190;159212;159278;159328
v718	912	17197	132651;132657;132696;132707;132721;132731;132744;132763
v739	938	17197	138157;138158;138159;138161;138165;138174;138176;138177;138181;138192;138193;138217;138222;138225;138226
v751	955	17237	307196;307198;307200;307202;307343;307345;307350;307353;307614;307641;307644;307646
v752	955	17250	350478;350480;350482;350502;350503;350504;350506;350542;350607;350636;350637;350655;350656;350657
v783	989	17289	429148;429150;429177;429195;429247;429250;429253;429262;429302;429306;429320
v785	1000	17176	47623;47652;47661;47678;47700;47791;47793;47815
v790	1005	17337	518059;518151;518152;518212
v791	1008	17196	130558;130605;130606;130616;130622;130669;130671
v805	1024	17217	227969;227991;228062
v818	1039	17181	67628
v819	1039	17196	132234
v820	1039	17275	405070
v827	1049	17189	105401;105404;105405;105408
v829	1052	17215	218966;218970;219076;219077;219078;219086;219131;219186
v832	1060	17291	434565;434580;434584;434602;434618;434619
v861	1102	17227	269084;269085;269093;269105;269106;269107;269137;269139;269141;269142;269156;269157;269158;269159;269171;269172
v862	1102	17250	352446;352447;352452;352467;352472
v899	1153	17306	456305;456306;456309;456334;456385
v923	1193	17232	288777;288782
v924	1193	17236	305737;305761
v925	1193	17245	337407
v933	1199	17218	230145;230168;230170
v969	1250	17197	133763;133785;133787;133788;133847;133884;133914;133931
