index	wifi_id	ts	area	dwell_time
2	12025	1483203999	out	10
35	32323	1483236793	out	915
40	7183	1483237494	out	120
44	49448	1483237699	out	6
64	47014	1483238856	out	11
105	7183	1483239765	out	2574
106	7183	1483239767	1f	1051
107	7183	1483239767	in	2423
108	7183	1483239767	1f-c	923
109	7183	1483239776	1f-d	913
158	7183	1483240006	1f-e	703
162	3881	1483240015	out	2059
184	3881	1483240174	in	1886
185	3881	1483240174	1f-d	174
186	3881	1483240174	1f	183
193	7183	1483240220	2f	709
199	3881	1483240247	1f-c	104
203	7183	1483240286	b1	1721
228	7183	1483240424	2f-a	127
239	7183	1483240441	2f-b	123
240	7183	1483240441	2f-d	185
259	7183	1483240503	2f-e	426
272	7183	1483240558	2f-c	7
281	3881	1483240588	2f-a	8
282	3881	1483240588	2f	8
393	7183	1483240989	cafe	909
394	7183	1483240990	b1_only	905
395	7183	1483240990	b1-a	899
397	7183	1483241006	b1-b	878
403	3881	1483241033	b1_only	428
404	3881	1483241033	b1	1028
405	3881	1483241034	b1-a	233
410	3881	1483241043	b1-b	2
414	3881	1483241055	cafe	874
422	7183	1483241069	b1-c	800
432	11516	1483241098	out	783
669	7183	1483241969	1f	208
692	7183	1483242087	1f-e	53
1074	49448	1483243371	out	2255
1079	29991	1483243390	out	2700
1084	29991	1483243424	in	2621
1085	29991	1483243424	1f-e	228
1086	29991	1483243424	1f	228
1087	49448	1483243426	1f	107
1088	49448	1483243426	in	2101
1092	49448	1483243430	1f-d	103
1093	49448	1483243430	1f-c	102
1106	37463	1483243503	out	446
1118	37463	1483243530	in	276
1119	37463	1483243530	1f	276
1148	37463	1483243603	1f-c	201
1149	37463	1483243604	1f-d	56
1166	37463	1483243692	b1	86
1167	29991	1483243697	b1	832
1181	37463	1483243761	2f	17
1199	29991	1483243846	2f	185
1210	29991	1483243882	2f-d	6
1242	49448	1483243964	2f	392
1248	25715	1483243984	out	1114
1249	25715	1483243988	in	1010
1250	25715	1483243988	1f-d	70
1251	25715	1483243988	1f	157
1252	25715	1483243994	1f-c	29
1310	25715	1483244129	1f-e	10
1337	29991	1483244218	b1_only	296
1351	47014	1483244262	out	319
1365	47014	1483244288	1f	282
1366	47014	1483244288	1f-c	280
1367	47014	1483244288	in	282
1374	25715	1483244298	2f-a	3
1375	25715	1483244298	2f	74
1380	29991	1483244316	b1-b	175
1410	47014	1483244363	2f	118
1434	32323	1483244465	out	3591
1439	32323	1483244481	1f	2
1440	32323	1483244481	in	3568
1445	25715	1483244487	b1	485
1451	25715	1483244490	cafe	8
1452	25715	1483244494	b1_only	478
1469	47014	1483244558	1f-e	3
1480	29991	1483244599	1f	1446
1481	49448	1483244606	b1	874
1484	32323	1483244632	b1_only	740
1485	32323	1483244632	b1	2678
1495	49448	1483244675	b1_only	805
1508	29991	1483244721	1f-e	85
1512	29991	1483244741	1f-d	1304
1513	32323	1483244747	b1-b	424
1536	32323	1483244821	b1-c	515
1544	49448	1483244861	b1-b	618
1555	25715	1483244911	b1-c	60
1585	29991	1483245075	1f-c	408
1703	32323	1483245424	cafe	1880
1723	49448	1483245480	1f	47
1983	32323	1483246520	b1_only	779
2020	7183	1483246695	out	488
2227	32323	1483247374	1f	675
2232	32323	1483247405	1f-e	614
2255	32323	1483247481	2f-a	17
2256	32323	1483247481	2f	275
2341	32323	1483247627	2f-d	18
2369	32323	1483247738	2f-e	9
2688	17780	1483248839	out	168
2924	7451	1483249754	out	97
3601	36612	1483252260	out	33
3720	17780	1483253022	out	1528
3766	17780	1483253205	1f	385
3767	17780	1483253205	in	385
3768	17780	1483253205	1f-d	384
3769	17780	1483253206	1f-c	384
3771	17780	1483253216	1f-e	364
3773	17780	1483253241	b1	68
3778	17780	1483253255	2f	306
3803	17780	1483253350	2f-e	93
3806	17780	1483253360	2f-a	91
3815	17780	1483253393	2f-d	24
3832	17780	1483253413	2f-c	15
3885	36612	1483253581	out	1425
4033	36612	1483253859	1f	36
4034	36612	1483253859	in	1129
4106	36612	1483254011	b1	347
4107	36612	1483254011	cafe	346
4108	36612	1483254012	b1_only	347
4295	36612	1483254569	2f	167
4362	36612	1483254878	1f	110
4373	36612	1483254907	1f-e	81
4398	36612	1483254980	1f-d	8
5671	15793	1483259332	out	338
6334	8786	1483261389	out	1653
6382	8786	1483261546	1f-c	25
