visit_id	revisit_interval	revisit_intention
v68		0
v125		0
v212		0
v271	37.88	1
v272	6.8	1
v273		0
v335		0
v369	22.15	1
v370		0
v378		0
v383		0
v508		0
v530	20.83	1
v531		0
v603		0
v665		0
v727		0
v813	62.95	1
v814	72.02	1
v815		0
v826		0
v865		0
v992	60.21	1
v993		0
v1202		0
v1462		0
v1487		0
v1501		0
v1509		0
v1560		0
v1594		0
v1600		0
v1734		0
v1780		0
v1831		0
v1844		0
v1919	9.1	1
v1920		0
v2045		0
v2068		0
v2093	28.89	1
v2094		0
v2203		0
v2378	1.11	1
v2379		0
v2394		0
v2412		0
v2656	51.03	1
v2657		0
v2708		0
v2815		0
v2893		0
v2910	3.87	1
v2911		0
v2940		0
v3013		0
v3076	1.02	1
v3077		0
v3106		0
v3115		0
v3174		0
v3228		0
v3297		0
v3506	25.11	1
v3507	12.09	1
v3508		0
v3525		0
v3570		0
v3658		0
v3760		0
v3815		0
v3847		0
v3868		0
v3914		0
v4286	35.03	1
v4287		0
v4298		0
v4320		0
v4410		0
v4496		0
v4505		0
v4658		0
v4970		0
v5009		0
v5039		0
v5050	31.39	1
v5051		0
v5082		0
v5176		0
v5199		0
v5251		0
v5275		0
v5441		0
v5614		0
v5618		0
v5672		0
v5677		0
v5781		0
v5782		0
v5794	31.22	1
v5795	26.88	1
v5796	103.03	1
v5797		0
v5812	6.08	1
v5813	55.02	1
v5814		0
v5898	12.93	1
v5899		0
v5978		0
v6012		0
v6071		0
v6221		0
v6317		0
v6344		0
v6429		0
v6513		0
v6544		0
v6618		0
v6816		0
v6835		0
v6887		0
v6909	13.83	1
v6910		0
v6912		0
v6916	2.02	1
v6917		0
v7035		0
v7069		0
v7120		0
v7191	114.74	1
v7192		0
v7275		0
v7295		0
v7371	45.91	1
v7372		0
v7419		0
v7448		0
v7464		0
v7650	52.99	1
v7651	96.77	1
v7652		0
v7659		0
v7663		0
v7686		0
v7713	148.99	1
v7714	1.06	1
v7715		0
v7758		0
v7772		0
v7776	43.29	1
v7777		0
v7795	72.71	1
v7796		0
v7880		0
v7901		0
v7987		0
v8002		0
v8013		0
v8072		0
v8106		0
v8129	122.94	1
v8130		0
v8225		0
v8271		0
v8278	3.16	1
v8279		0
v8421		0
v8506	90.09	1
v8507		0
v8518		0
v8521		0
v8622		0
v8642		0
v8678		0
v8680	1.02	1
v8681		0
v8691		0
v8867		0
v8956	49.83	1
v8957		0
v8962		0
v8965		0
v9079		0
v9197		0
v9215		0
v9221		0
v9354		0
v9451		0
v9458	13.22	1
v9459	69.81	1
v9460		0
v9461		0
v9512		0
v9644		0
v9680		0
