visit_id	wifi_id	date	indices
v68	104	17242	328839;328841;328846;328864
v125	170	17190	107784;107786;107801;107802;107869;107877;107914;107918;107927;107970;107971;107972;107978;107979;108243;108263;108296;108328;108341
v212	278	17338	519541;519599
v271	354	17179	59770;59772;59789;59837;59841;59842;59847;59849;59872;59873;59874;59877;59880;59897;59904;59913
v272	354	17217	227686;227706;227710;227716;227763;227783;228572;228576;228584;228585
v273	354	17224	255448;255450;255455
v335	414	17209	194049;194051;194052;194060;194061;194064;194079
v369	464	17282	418485;418487;418491;418492;418493;418494;418496;418498;418499
v370	464	17304	456398;456399;456400;456401
v378	473	17237	308809;308811;308815;308826;308827;308839;308870
v383	482	17199	145127;145136;145170;145297;145430;145464;145467;145468
v508	628	17168	14758;14759;14766;15232;15233;15235;15241;15292;15295;15296;15297
v530	658	17169	19000;19013
v531	658	17190	106798;106800;106802;106819;106835;106837;106838;106851;106870
v603	737	17191	110326;110335;110382;110388;110391;110659;110700;110702
v665	796	17286	424208
v727	890	17239	317188
v813	1013	17195	124146;124149;124152;124175;124270;124271;124273;124296;124299;124519;124522;124523;124553;124559;124646;124657
v814	1013	17258	379664;379666;379671;379707;379736;379764;379765;379769;379778;379905;379920;379922;379967
v815	1013	17330	505174;505176
v826	1030	17198	140455;140497;140577;140628;140675;140687
v865	1082	17186	88578;88593;88594;88597;88598
v992	1241	17179	58902;58910;58911;58927;58945;58946;58948;58962;58973;59009
v993	1241	17239	318550;318552;318555
v1202	1529	17270	396457;396462;396463
v1462	1852	17247	344378;344381;344400
v1487	1884	17180	62525;62548
v1501	1896	17180	63290;63298;63317;63319;63325;63332;63357;63359
v1509	1906	17178	55652;55653;55658;55660
v1560	1973	17308	463989;463992;463995
v1594	2013	17250	354783;354790;354801;354830;354857;354867;354868;354902;354905;355012;355024;355025;355037;355038;355114;355118
v1600	2018	17237	311005;311010;311023;311027;311072;311073;311074;311075;311078;311081;311082;311086
v1734	2201	17289	431641;431642;431645;432289;432290
v1780	2255	17283	419710;419714;419716;419733;419756
v1831	2325	17291	437234;437240;437564
v1844	2338	17282	418602;418606;418613;418616;418632;418653;418657;418659
v1919	2430	17194	119304;119307;119310;119312
v1920	2430	17203	168272;168273;168276;168279
v2045	2565	17332	508846;508849;508866
v2068	2598	17255	370480;370493;370496;370515;370516;370528;370544
v2093	2631	17217	229120;229122
v2094	2631	17246	341404
v2203	2774	17240	318629;318630;318631;318632;318639;318640;318642;318645;318646
v2378	2993	17199	144301;144329
v2379	2993	17200	151190
v2394	3009	17222	246127;246131;246136;246143;246171;246175;246176;246180;246246
v2412	3041	17215	217675;217676;217947
v2656	3326	17186	88207;88210;88222
v2657	3326	17237	309539;309540
v2708	3387	17213	211025;211027;211030;211036;211038;211042;211043;211044;211045;211054
v2815	3528	17286	424763;424765;424766;424772;424773;424774;424775;424776;424800
v2893	3626	17201	160498
v2910	3648	17231	285061;285062;285063;285064;285072;285073;285074;285076;285088;285089;285090;285095;285097
v2911	3648	17235	299377;299381;299412;299414;299418;299424;299442;299651;299767;299774;299786;299789;299791;299794;299859;299922;299923;299924;299943;299982;300011;300105;300154
v2940	3685	17301	452696;452697;452699;452701;452703;452704;452705;452712;452714
v3013	3778	17237	310180;310328
v3076	3846	17204	173082;173093;173165;173193;173261;173266;173315
v3077	3846	17205	178572
