visit_id	revisit_interval	revisit_intention
v16	116.07	1
v43		0
v102		0
v108		0
v169		0
v177		0
v259	36.01	1
v318		0
v327		0
v403		0
v481		0
v657		0
v665		0
v677		0
v701		0
v736		0
v749		0
v760		0
v794		0
v834		0
v839		0
v903		0
v1021		0
v1070		0
v1130		0
v1242		0
v1413		0
v1643		0
v1708		0
v1821		0
v1822		0
v1871		0
v2018		0
v2099		0
v2109	151.87	1
v2326		0
v2404		0
v2476		0
v2481		0
v2539		0
v2541		0
v2554		0
v2617		0
v2751		0
v2939		0
v2955		0
v2997		0
v3142		0
v3337		0
v3390	97.13	1
v3448		0
v3457		0
v3480		0
v3503		0
v3516		0
v3521		0
v3530		0
v3534		0
v3745		0
v3846	63.99	1
v3870		0
v3885		0
v3901		0
v3949		0
v3955	184.87	1
v3972		0
v4012		0
v4096		0
v4120		0
v4127		0
v4358		0
v4367		0
v4389		0
v4502		0
v4507	187.87	1
v4523	22.91	1
v4620		0
v4668		0
v4725	200.08	1
v4763		0
v4784		0
v4814		0
v4955		0
v4975		0
v4982		0
v5043		0
v5145		0
v5249		0
v5298		0
v5366		0
v5394		0
v5399		0
v5405		0
v5416		0
v5458		0
v5508		0
v5620	79.81	1
v5660		0
v5753		0
v5819		0
v5926		0
v6006		0
v6009		0
v6158		0
v6223		0
v6259		0
v6353		0
v6384	76.93	1
v6422		0
v6828		0
v6964		0
v7044		0
v7073		0
v7112		0
v7125		0
v7175	22.9	1
v7183		0
v7188		0
v7201		0
v7227		0
v7555		0
v7566		0
v7611		0
v7663		0
v7739		0
v7746		0
v7824		0
v7891		0
v7968		0
v8013		0
v8032		0
v8077		0
v8123	28.2	1
v8183	27.04	1
v8189		0
v8247	59.93	1
v8279		0
v8290		0
v8318		0
v8356		0
v8424		0
v8439		0
v8466		0
v8474		0
v8633		0
v8661		0
v8727		0
v8848		0
v8903		0
v8950	105.01	1
v8958	21.08	1
v8963		0
v9013		0
v9116		0
v9141		0
v9232		0
v9262		0
v9324		0
v9333		0
v9425		0
v9449	151.16	1
v9474		0
v9546	217.97	1
v9569		0
v9770		0
v9838		0
v9846		0
v9867		0
v9888		0
v9927		0
v10022		0
v10053		0
v10100		0
v10453		0
v10582		0
v10595		0
v10682		0
v10690		0
v10696	15.85	1
v10916	159.98	1
v10924	6.94	1
v11113		0
v11148		0
v11155		0
v11164		0
v11263		0
v11283		0
v11459		0
v11468		0
v11529		0
v11582		0
v11698		0
v11716		0
v11806		0
v11895		0
v11897		0
v11925		0
v11936		0
v12020		0
v12084		0
v12116		0
v12156		0
v12229		0
v12242		0
v12274		0
v12313		0
v12383		0
v12401		0
v12451		0
v12464		0
v12484		0
v12492		0
v12553		0
v12670		0
v12805		0
v12809		0
v12939		0
v12974		0
v12977		0
v13176		0
v13211		0
v13262		0
v13332		0
v13367		0
v13437		0
v13442		0
v13519		0
v13548		0
v13590		0
v13662		0
v13672		0
v13685	76.01	1
v13702	63.98	1
v13704		0
v13793		0
v13880		0
v13925		0
v14087		0
v14125		0
v14150		0
v14164		0
v14208		0
v14273		0
v14403		0
v14479		0
v14545		0
v14563		0
v14568		0
v14589		0
v14670		0
v14771		0
v14788		0
v14839	113.78	1
v14981		0
v15056		0
v15131		0
v15152		0
v15209		0
v15219		0
v15441		0
v15452		0
v15646		0
v15726		0
v15728		0
v15750		0
v15870		0
v15925		0
v15939		0
v15962		0
v16086		0
v16117		0
v16141		0
v16187		0
v16206	125.65	1
v16227	91.04	1
v16298	51.15	1
v16402		0
v16750		0
v16768		0
v16770	155.89	1
v16992		0
v17003		0
v17049	10.99	1
v17104		0
v17116		0
v17202		0
v17285		0
v17331		0
v17462		0
v17489		0
v17544		0
v17680		0
v17691		0
v17701		0
v17737	40.78	1
v17797		0
v17906		0
v17911		0
v17938		0
v18122		0
v18156		0
v18246		0
v18248		0
v18301		0
v18388		0
v18412		0
v18427		0
v18488		0
v18499		0
v18575		0
v18639	140.98	1
v18650		0
v18659	87.01	1
v18721	200.16	1
v18725		0
v18817		0
v18906		0
v18918		0
v18920		0
v18950		0
v19137		0
v19149		0
v19159		0
v19230		0
v19256		0
v19374		0
v19375		0
v19399		0
v19448		0
v19454		0
v19472		0
v19510		0
v19539		0
v19569	111.01	1
v19733		0
v19796		0
v19898		0
v19986		0
v19998		0
v20009	60.98	1
v20033		0
v20059		0
v20100		0
v20183		0
v20258		0
v20340		0
v20355		0
v20400		0
v20599		0
v20612		0
v20621		0
v20623		0
v20662		0
v20663		0
v20710		0
v20756		0
v20917	80.06	1
v20995		0
v21163		0
v21202		0
v21254		0
v21271		0
v21296		0
v21306		0
v21311		0
v21327		0
v21333		0
v21366		0
v21543		0
v21637		0
v21638		0
v21684		0
v21865		0
v21949		0
v22079		0
v22140		0
v22156		0
v22165		0
v22302		0
v22415		0
v22458		0
v22553		0
v22568		0
v22768		0
v22783		0
v22829		0
v23048		0
v23074		0
v23100		0
v23178		0
v23201		0
v23231		0
v23295		0
v23317		0
v23406		0
v23411		0
v23452		0
v23510		0
v23557		0
v23683		0
v23702		0
v24015		0
v24095	87.67	1
v24138		0
v24171		0
v24267		0
v24435		0
v24481		0
v24536		0
v24570		0
v24710		0
v24726	200.23	1
v24736		0
v24784		0
v25019		0
v25022		0
v25051	28.92	1
v25085		0
v25149	94.95	1
v25213		0
v25293		0
v25417		0
v25445		0
v25446	38.87	1
v25451		0
v25469		0
v25607		0
v25663		0
v25665		0
v25688		0
v25694		0
v25746		0
v25803		0
v25827		0
v25841		0
v25972		0
v26036		0
v26147		0
v26306		0
v26358		0
v26380		0
v26422		0
v26466		0
v26467		0
v26484		0
v26488		0
v26675		0
v26779		0
v26872		0
v26888		0
v26983		0
v27003		0
v27045		0
v27117		0
v27202		0
v27211		0
v27226		0
v27231		0
v27246		0
v27305		0
v27416		0
v27499		0
v27590		0
v27591		0
v27629		0
v27633		0
v27790		0
v27883		0
v27924		0
v28001		0
v28019		0
v28246		0
v28262	61.88	1
v28356		0
v28412	25.08	1
v28424		0
v28436		0
v28485		0
v28491		0
v28516		0
v28553		0
v28650		0
v28679		0
v28767		0
v28818		0
v28875		0
v28949		0
v28973		0
v29065		0
v29096		0
v29115		0
v29193		0
v29281		0
v29357		0
v29411		0
v29484		0
v29621		0
v29623		0
v29716		0
v29720		0
v29895		0
v29899		0
v29974	262.06	1
v30037		0
v30055		0
v30094		0
v30107		0
v30147		0
v30149		0
v30179		0
v30276		0
v30379		0
v30449		0
v30529		0
v30553		0
v30562		0
v30630		0
v30653		0
v30733		0
v30751		0
v30852		0
v30878		0
v30882		0
v30950		0
v31026		0
v31030		0
v31049		0
v31089		0
v31150		0
v31185		0
v31244		0
v31255		0
v31309		0
v31313		0
v31425		0
v31495	96.16	1
v31539		0
v31551		0
v31621		0
v31634		0
v31680		0
v31760		0
v31802		0
v31875	38.27	1
v31885		0
v32001		0
v32039	56.01	1
v32139		0
v32186		0
v32293		0
v32377		0
v32490		0
v32493		0
v32526		0
v32622		0
v32678		0
v32694		0
