index	wifi_id	ts	area	dwell_time
500	47628	1483238065	1f	755
501	47628	1483238065	in	2885
502	47628	1483238065	out	2942
541	12307	1483238384	out	102
546	47628	1483238434	2f	2131
547	12307	1483238436	in	30
548	12307	1483238436	1f	30
550	47628	1483238445	2f-hair-care	615
572	47628	1483238584	2f-hairstudio	1025
587	47628	1483238657	2f-favorite	950
619	47628	1483238861	2f-xtm	160
626	47628	1483238885	2f-healt-care	90
658	46740	1483239002	out	3
768	16947	1483239556	out	56
873	47628	1483240045	2f-healt-care	8
884	47628	1483240153	1f	797
917	47628	1483240365	1f-facial	4
941	47628	1483240661	1f-promo	275
953	47628	1483240727	1f-dermo-cosmetic	30
969	47628	1483240828	1f-must	115
976	47628	1483240900	1f-enter	17
1071	19352	1483241778	out	19
1231	12307	1483242522	out	171
1245	44348	1483242583	out	3
1268	31515	1483242670	out	67
1440	49069	1483243486	out	52
1834	49217	1483245606	out	33
2014	49217	1483246708	out	21
2233	26229	1483247530	out	267
2396	46481	1483248282	out	44
2592	46481	1483249098	out	43
2611	49217	1483249197	out	237
2663	19352	1483249360	out	257
2821	24382	1483250001	out	3403
2822	24382	1483250015	1f-enter	116
2823	24382	1483250015	in	3364
2824	24382	1483250015	1f	1014
2833	24382	1483250060	1f-must	47
2853	24382	1483250132	New-1f-natural	210
2895	24382	1483250336	1f-promo	675
2974	24382	1483250636	1f-facial	7
2978	46325	1483250651	out	619
2985	46325	1483250692	in	556
2986	46325	1483250692	1f-enter	556
2987	46325	1483250692	1f	556
2992	46325	1483250698	1f-must	547
3005	24382	1483250768	1f-makeup	50
3011	46325	1483250787	1f-promo	288
3014	46325	1483250794	New-1f-natural	283
3023	46325	1483250844	1f-perfume	220
3027	24382	1483250854	1f-nailstudio	14
3044	46325	1483250901	1f-counter	157
3046	46325	1483250904	1f-getitbeauty	46
3095	24382	1483251049	2f	1063
3120	24382	1483251125	2f-hair-care	564
3126	24382	1483251144	2f-body-care	26
3143	17586	1483251216	out	2823
3149	17586	1483251250	in	2785
3150	17586	1483251250	1f	29
3167	17586	1483251324	2f	689
3172	24382	1483251345	2f-femine-care	42
3192	17586	1483251444	2f-xtm	155
3265	17586	1483251718	2f-hairstudio	117
3306	17586	1483251863	2f-favorite	15
3345	17586	1483252065	1f	1971
3346	17586	1483252066	1f-getitbeauty	1752
3356	19352	1483252109	out	135
3399	17586	1483252224	1f-nailstudio	765
3418	24382	1483252265	1f	1114
3434	17586	1483252317	1f-beauty-tools	48
3437	24382	1483252327	1f-getitbeauty	377
3512	24382	1483252542	1f-perfume	702
3552	49217	1483252728	out	329
3601	13997	1483252853	out	3690
3606	13997	1483252879	in	3625
3607	13997	1483252879	1f	1183
3611	13997	1483252893	1f-promo	63
3626	13997	1483252968	2f	3506
3652	13997	1483253026	2f-healt-care	6
3664	13997	1483253041	2f-xtm	6
3670	13997	1483253051	2f-hair-care	297
3680	13997	1483253082	2f-enter	81
3722	13997	1483253194	2f-body-care	60
3742	13997	1483253256	2f-hairstudio	3
3757	17586	1483253295	1f-beauty-tools	37
3777	24382	1483253361	1f-must	18
3780	24382	1483253362	1f-enter	12
3854	6552	1483253528	out	86
3919	13997	1483253660	1f-perfume	52
3924	17586	1483253666	1f-enter	44
3950	13997	1483253738	1f-counter	245
3960	13997	1483253758	1f-nailstudio	170
4009	13997	1483253941	1f-facial	53
4010	13997	1483253944	1f-beauty-tools	36
4018	13997	1483253958	1f-makeup	15
4033	13997	1483254037	1f-dermo-cosmetic	10
4043	13997	1483254075	new-2f-food	2297
4051	13997	1483254101	2f-enter	1435
4053	13997	1483254103	2f-hair-care	1239
4093	13997	1483254249	2f-xtm	204
4136	13997	1483254421	2f-hairstudio	13
4143	13997	1483254462	2f-healt-care	1247
4147	41398	1483254469	out	61
4177	13997	1483254600	2f-texfree	569
4183	13997	1483254605	2f-femine-care	653
4207	13997	1483254731	2f-counter	39
4218	13997	1483254802	2f-body-care	355
4220	6552	1483254814	out	2276
4331	17586	1483255301	out	49
4335	13997	1483255318	2f-hairstudio	327
4349	13997	1483255349	2f-favorite	8
4351	13997	1483255361	2f-xtm	289
4501	13997	1483255918	2f-cafe	430
4502	13997	1483255919	2f-texfree	517
4654	13997	1483256476	1f	28
4655	13997	1483256482	1f-promo	12
4663	13997	1483256501	1f-enter	2
5195	6552	1483258625	out	603
5292	11396	1483259261	out	1091
5293	11396	1483259273	in	1055
5294	11396	1483259273	1f-enter	10
5295	11396	1483259273	1f	207
5299	11396	1483259298	New-1f-natural	178
5332	11396	1483259510	2f	776
5334	11396	1483259519	2f-femine-care	256
5338	11396	1483259538	2f-enter	394
5351	11396	1483259688	2f-healt-care	573
5368	11396	1483259701	new-2f-food	535
5383	11396	1483259731	2f-cafe	477
5384	11396	1483259731	2f-texfree	29
5422	40497	1483259964	out	1752
5440	40497	1483260015	in	1671
5441	40497	1483260015	1f	123
5447	40497	1483260028	1f-promo	3
5449	11396	1483260033	2f-counter	170
5464	40497	1483260111	2f	1533
5494	40497	1483260244	2f-enter	142
5518	11396	1483260296	1f	32
5540	40497	1483260406	2f-hair-care	282
5610	40497	1483260694	2f-hairstudio	26
5625	40497	1483260772	2f-healt-care	3
5629	40497	1483260779	new-2f-food	818
5635	40497	1483260790	2f-cafe	693
5641	40497	1483260816	2f-counter	692
5734	40497	1483261048	2f-texfree	564
5872	40497	1483261617	2f-healt-care	4
5887	40497	1483261659	1f	27
5891	40497	1483261668	1f-promo	9
5894	40497	1483261679	1f-enter	7
6510	42216	1483263630	out	547
6516	42216	1483263637	in	1897
6517	42216	1483263637	1f	167
6543	42216	1483263752	1f-promo	6
6544	42216	1483263753	New-1f-natural	16
6545	42216	1483263761	1f-perfume	16
6597	42216	1483263927	2f-hair-care	249
6598	42216	1483263927	2f	1607
6620	42216	1483264037	2f-hairstudio	388
6964	42216	1483264949	out	2885
7127	42216	1483265422	2f-hair-care	112
7384	42216	1483266390	2f	1376
7385	42216	1483266390	in	1422
7517	17084	1483266851	out	1713
7785	42216	1483267797	1f	16
7856	46325	1483268017	out	976
7869	46325	1483268040	in	929
7870	46325	1483268040	1f-enter	9
7871	46325	1483268040	1f	929
7905	46325	1483268102	2f	686
7913	46325	1483268121	1f-facial-inner	293
7925	46325	1483268155	1f-facial	616
7956	46325	1483268230	1f-makeup	104
7971	46325	1483268291	1f-beauty-tools	87
8078	46325	1483268589	2f-healt-care	78
8085	20611	1483268619	out	61
8093	20611	1483268641	in	2
8094	20611	1483268641	1f	2
8104	47590	1483268667	out	30
8114	46325	1483268680	2f-enter	39
8162	46325	1483268780	1f-counter	63
8231	46325	1483268924	1f-enter	44
8233	46325	1483268928	1f-must	26
8777	17084	1483270498	out	370
9256	19352	1483271844	out	75
9415	17084	1483272267	out	49
9830	1138	1483273559	out	451
